Opponent,Wins,Draws,Loses,Equity%
AcAd,843345,22185,4271382,16.63
AcKd,1359333,65625,3711954,27.1
AcQd,1992138,26145,3118629,39.04
AcJd,1974264,25647,3137001,38.68
AcTd,1956390,25149,3155373,38.33
Ac9d,1428372,108921,3599619,28.87
Ac8d,2213898,24534,2898480,43.34
Ac7d,2209626,23919,2903367,43.25
Ac6d,2229105,24459,2883348,43.63
Ac5d,2216271,26838,2893803,43.41
Ac4d,2237886,27780,2871246,43.84
Ac3d,2237886,28443,2870583,43.84
Ac2d,2242158,30135,2864619,43.94
QcAd,2024781,26025,3086106,39.67
QcKd,1385670,283215,3468027,29.73
QcQd,1609404,22977,3504531,31.55
QcJd,3043431,37074,2056407,59.61
QcTd,3040830,36576,2059506,59.55
Qc9d,3747597,155691,1233624,74.47
Qc8d,3345315,36255,1755342,65.48
Qc7d,3391587,35640,1709685,66.37
Qc6d,3363342,35085,1738485,65.82
Qc5d,3352782,37869,1746261,65.64
Qc4d,3376179,38811,1721922,66.1
Qc3d,3378258,39474,1719180,66.15
Qc2d,3397182,41166,1698564,66.53
JcAd,2007747,25578,3103587,39.33
JcKd,1369248,379428,3388236,30.35
JcQd,3044271,37077,2055564,59.62
JcJd,1601502,22608,3512802,31.4
JcTd,2988984,36261,2111667,58.54
Jc9d,3672684,151023,1313205,72.97
Jc8d,3284202,35940,1816770,64.28
Jc7d,3330474,35325,1771113,65.18
Jc6d,3377391,35169,1724352,66.09
Jc5d,3349443,37422,1750047,65.57
Jc4d,3372840,38364,1725708,66.03
Jc3d,3374919,39027,1722966,66.08
Jc2d,3393843,40719,1702350,66.46
TcAd,1990713,25131,3121068,39.0
TcKd,1350126,515841,3270945,31.3
TcQd,3042537,36630,2057745,59.59
TcJd,2989824,36264,2110824,58.56
TcTd,1596759,22644,3517509,31.3
Tc9d,3597771,146355,1392786,71.46
Tc8d,3223089,35625,1878198,63.09
Tc7d,3269361,35010,1832541,63.99
Tc6d,3316278,34854,1785780,64.9
Tc5d,3360792,37506,1738614,65.79
Tc4d,3369501,37917,1729494,65.96
Tc3d,3371580,38580,1726752,66.01
Tc2d,3390504,40272,1706136,66.39
8cAd,2250063,24504,2862345,44.04
8cKd,3281628,732690,1122594,71.01
8cQd,3348303,36300,1752309,65.53
8cJd,3286047,35934,1814931,64.32
8cTd,3223791,35568,1877553,63.1
8c9d,3633234,169320,1334358,72.38
8c8d,2391834,24489,2720589,46.8
8c7d,3287370,35208,1814334,64.34
8c6d,3343830,35052,1758030,65.44
8c5d,3397887,37704,1701321,66.51
8c4d,3473142,38514,1625256,67.99
8c3d,3540195,39177,1557540,69.3
8c2d,3542571,40179,1554162,69.35
7cAd,2245665,23973,2867274,43.95
7cKd,3265104,735237,1136571,70.72
7cQd,3394857,35769,1706286,66.44
7cJd,3332601,35403,1768908,65.22
7cTd,3270345,35037,1831530,64.0
7c9d,3619302,169275,1348335,72.1
7c8d,3287244,35166,1814502,64.33
7c7d,2399325,25134,2712453,46.95
7c6d,3278985,34680,1823247,64.17
7c5d,3333042,37332,1766538,65.25
7c4d,3408297,38142,1690473,66.72
7c3d,3475350,38805,1622757,68.03
7c2d,3543741,40338,1552833,69.38
6cAd,2264226,24615,2848071,44.32
6cKd,3252321,736503,1148088,70.48
6cQd,3365754,35238,1735920,65.86
6cJd,3378936,35223,1722753,66.12
6cTd,3316680,34857,1785375,64.9
6c9d,3680931,173988,1281993,73.35
6c8d,3342846,34986,1759080,65.42
6c7d,3278019,34530,1824363,64.15
