Opponent,Wins,Draws,Loses,Equity%
AcAd,934866,26355,4175691,18.46
AcKd,1983231,29994,3123687,38.9
AcQd,1978959,29337,3128616,38.81
AcJd,1974687,28680,3133545,38.72
AcTd,1970415,28023,3138474,38.63
Ac9d,1978260,28464,3130188,38.79
Ac8d,1961277,28461,3147174,38.46
Ac7d,1971372,28827,3136713,38.66
Ac6d,1981125,29655,3126132,38.86
Ac5d,1892073,31545,3213294,37.14
Ac4d,1440453,120330,3576129,29.21
Ac3d,1497378,98619,3540915,30.11
Ac2d,2262510,35241,2839161,44.39
KcAd,1980183,29994,3126735,38.84
KcKd,1007826,26655,4102431,19.88
KcQd,1961322,39993,3135597,38.57
KcJd,1957050,39336,3140526,38.48
KcTd,1952778,38679,3145455,38.39
Kc9d,1963323,39525,3134064,38.6
Kc8d,1971171,40053,3125688,38.76
Kc7d,1976994,39729,3120189,38.87
Kc6d,1971024,40155,3125733,38.76
Kc5d,1958589,42747,3135576,38.54
Kc4d,1516899,180735,3439278,31.29
Kc3d,1574256,155568,3407088,32.16
Kc2d,2307768,46443,2782701,45.38
QcAd,1975911,29463,3131538,38.75
QcKd,1961322,39993,3135597,38.57
QcQd,1007826,26151,4102935,19.87
QcJd,1932219,51012,3153681,38.11
QcTd,1927947,50355,3158610,38.02
Qc9d,1938492,51789,3146631,38.24
Qc8d,1946340,52722,3137850,38.4
Qc7d,1976994,52929,3106989,39.0
Qc6d,1966752,52665,3117495,38.8
Qc5d,1954317,55257,3127338,38.58
Qc4d,1514763,237414,3384735,31.8
Qc3d,1572120,208791,3356001,32.64
Qc2d,2303496,58953,2774463,45.42
JcAd,1971639,28932,3136341,38.66
JcKd,1957050,39462,3140400,38.48
JcQd,1932219,50985,3153708,38.11
JcJd,1007826,26862,4102224,19.88
JcTd,1903116,62865,3170931,37.66
Jc9d,1913661,70290,3152961,37.94
Jc8d,1921509,71811,3143592,38.1
Jc7d,1952163,72423,3112326,38.71
Jc6d,1966752,72690,3097470,38.99
Jc5d,1950045,74592,3112275,38.69
Jc4d,1512627,307491,3316794,32.44
Jc3d,1569984,275412,3291516,33.24
Jc2d,2299224,78288,2759400,45.52
TcAd,1967367,28401,3141144,38.58
TcKd,1952778,38931,3145203,38.39
TcQd,1927947,50454,3158511,38.02
TcJd,1903116,62784,3171012,37.66
TcTd,1007826,30003,4099083,19.91
Tc9d,1888830,93801,3154281,37.68
Tc8d,1896678,100269,3139965,37.9
Tc7d,1927332,102513,3107067,38.52
Tc6d,1941921,103185,3091806,38.81
Tc5d,1950045,105618,3081249,38.99
Tc4d,1510491,403038,3223383,33.33
Tc3d,1567848,367503,3201561,34.1
Tc2d,2294952,108624,2733336,45.73
9cAd,1975083,28845,3132984,38.73
9cKd,1963194,39780,3133938,38.6
9cQd,1938363,51891,3146658,38.24
9cJd,1913532,70212,3153168,37.93
9cTd,1888701,93516,3154695,37.68
9c9d,986439,38616,4111857,19.58
9c8d,1805979,146196,3184737,36.58
9c7d,1884543,155475,3096894,38.2
9c6d,1913544,158823,3064545,38.8
9c5d,1924368,161661,3050883,39.04
9c4d,1512498,521061,3103353,34.52
9c3d,1548597,503328,3084987,35.05
9c2d,2277837,164667,2694408,45.95
8cAd,1958100,28893,3149919,38.4
8cKd,1971042,40233,3125637,38.76
8cQd,1946211,52749,3137952,38.4
8cJd,1921380,71658,3143874,38.1
8cTd,1896549,99909,3140454,37.89
8c9d,1805979,145803,3185130,36.58
8c8d,969456,52266,4115190,19.38
8c7d,1823463,230340,3083109,37.74
8c6d,1854117,245511,3037284,38.48
8c5d,1864941,252069,3019902,38.76
8c4d,1419792,709467,3007653,34.54
8c3d,1550733,671295,2914884,36.72
8c2d,2265126,255480,2616306,46.58
7cAd,1971198,29133,3136581,38.66
7cKd,1979868,39909,3117135,38.93
7cQd,1979868,52830,3104214,39.06
7cJd,1955037,72144,3109731,38.76
7cTd,1930206,102027,3104679,38.57
7c9d,1886784,154956,3095172,38.24
7c8d,1825416,229812,3081684,37.77
7c7d,931737,71781,4133394,18.84
7c6d,1813506,371907,2951499,38.92
7c5d,1824330,397776,2914806,39.39
7c4d,1422090,960015,2754807,37.03
7c3d,1493430,919908,2723574,38.03
7c2d,2293032,406245,2437635,48.59
6cAd,1984002,29832,3123078,38.91
6cKd,1976949,40209,3119754,38.88
6cQd,1972677,52566,3111669,38.91
6cJd,1972677,72285,3091950,39.11
6cTd,1947846,102573,3086493,38.92
6c9d,1918710,158178,3060024,38.89
6c8d,1858947,244857,3033108,38.57
6c7d,1816383,371217,2949312,38.97
6c6d,863616,98706,4174590,17.77
6c5d,1761432,611997,2763483,40.25
6c4d,1364769,1288005,2484138,39.1
6c3d,1419255,1258659,2458998,39.88
6c2d,2249787,649965,2237160,50.12
5cAd,1898928,31596,3206388,37.27
5cKd,1968492,42672,3125748,38.74
5cQd,1964220,55029,3117663,38.77
5cJd,1959948,74184,3102780,38.88
5cTd,1959948,104877,3072087,39.18
5c9d,1933512,160887,3042513,39.21
5c8d,1873749,251286,3011877,38.92
5c7d,1831185,396957,2908770,39.51
5c6d,1765410,611115,2760387,40.32
5c5d,775143,136002,4225767,16.41
5c4d,1269069,1727889,2139954,41.52
5c3d,1320423,1741440,2075049,42.65
5c2d,2189181,1035717,1912014,52.7
2cAd,2298540,33483,2804889,45.07
2cKd,2346189,44559,2746164,46.11
2cQd,2341917,56916,2738079,46.14
2cJd,2337645,76071,2723196,46.25
2cTd,2333373,106200,2697339,46.46
2c9d,2316387,162132,2658393,46.67
2c8d,2303676,252885,2580351,47.31
2c7d,2328405,403617,2404890,49.26
2c6d,2282892,647274,2206746,50.74
2c5d,2219061,1032963,1884888,53.25
2c4d,1650243,2421729,1064940,55.7
2c3d,1736802,2335797,1064313,56.55
2c2d,2448048,199980,2488884,49.6
AdAh,996843,22704,4117365,19.63
AdKh,4110144,52818,6110862,40.26
AdQh,4101768,51510,6120546,40.18
AdJh,4093392,50202,6130230,40.09
AdTh,4085016,48894,6139914,40.0
Ad9h,4100592,49722,6123510,40.15
Ad8h,4067364,49716,6156744,39.83
Ad7h,4086798,50448,6136578,40.02
Ad6h,4105116,52092,6116616,40.21
Ad5h,3934080,55800,6283944,38.56
Ad4h,3046956,229572,6997296,30.77
Ad3h,3158430,187086,6928308,31.65
Ad2h,4659270,63174,5551380,45.66
KdKh,1069893,22878,4044141,21.05
KdQh,4073208,72618,6127998,40.0
KdJh,4064832,71310,6137682,39.91
KdTh,4056456,70002,6147366,39.82
Kd9h,4077342,71640,6124842,40.04
Kd8h,4092894,72642,6108288,40.19
Kd7h,4103952,72000,6097872,40.3
Kd6h,4092108,72852,6108864,40.18
Kd5h,4067436,77958,6128430,39.97
Kd4h,3202716,349350,6721758,32.87
Kd3h,3315036,300096,6658692,33.73
Kd2h,4751100,85332,5437392,46.66
QdQh,1069893,22254,4044765,21.04
QdJh,4016052,94410,6163362,39.55
QdTh,4007676,93102,6173046,39.46
Qd9h,4028562,95916,6149346,39.68
Qd8h,4044114,97728,6131982,39.84
Qd7h,4103952,98094,6071778,40.42
Qd6h,4083732,97572,6092520,40.22
Qd5h,4059060,102678,6112086,40.01
Qd4h,3198528,461064,6614232,33.38
Qd3h,3310848,405042,6557934,34.2
Qd2h,4742724,110052,5421048,46.7
JdJh,1069893,22845,4044174,21.05
JdTh,3958896,117816,6197112,39.11
Jd9h,3979782,132522,6161520,39.38
Jd8h,3995334,135510,6142980,39.55
Jd7h,4055172,136686,6081966,40.14
Jd6h,4083732,137172,6052920,40.42
Jd5h,4050684,140904,6082236,40.11
Jd4h,3194340,599052,6480432,34.01
Jd3h,3306660,536262,6430902,34.8
Jd2h,4734348,148278,5391198,46.8
TdTh,1069893,25866,4041153,21.08
Td9h,3931002,179022,6163800,39.13
Td8h,3946554,191832,6135438,39.35
Td7h,4006392,196254,6071178,39.95
Td6h,4034952,197550,6041322,40.24
Td5h,4050684,202290,6020850,40.41
Td4h,3190152,786990,6296682,34.88
Td3h,3302472,717432,6253920,35.64
Td2h,4725972,208290,5339562,47.01
9d9h,1049103,34473,4053336,20.76
9d8h,3770178,283002,6220644,38.07
9d7h,3923004,301386,6049434,39.65
9d6h,3979710,307998,5986116,40.24
9d5h,4000752,313548,5959524,40.47
9d4h,3194340,1019664,6059820,36.05
9d3h,3265080,984918,6023826,36.57
9d2h,4692768,319500,5261556,47.23
8d8h,1032489,48195,4056228,20.57
8d7h,3803208,449940,6020676,39.21
8d6h,3863046,479964,5930814,39.94
8d5h,3884088,492900,5896836,40.2
8d4h,3013776,1388976,5871072,36.09
8d3h,3269268,1316118,5688438,38.23
8d2h,4667916,499650,5106258,47.87
7d7h,993969,67836,4075107,20.01
7d6h,3780162,730410,5763252,40.35
7d5h,3801204,781518,5691102,40.8
7d4h,3012918,1882158,5378748,38.49
7d3h,3150954,1805538,5317332,39.46
7d2h,4715754,798312,4759758,49.79
6d6h,925668,94887,4116357,18.94
6d5h,3674916,1205346,5393562,41.64
6d4h,2894802,2528502,4850520,40.48
6d3h,2999658,2473026,4801140,41.23
6d2h,4627860,1280382,4365582,51.28
5d5h,836538,132273,4168101,17.57
5d4h,2699418,3395694,4178712,42.8
5d3h,2798118,3424872,4050834,43.9
5d2h,4504614,2042526,3726684,53.79
4d4h,747888,289929,4099095,17.38
4d3h,733980,9320718,219126,52.51
4d2h,3392532,4770276,2111016,56.24
3d3h,1857186,252825,3026901,38.61
3d2h,3560844,4603218,2109762,57.06
2d2h,2462541,198042,2476329,49.87
AdKd,1928772,28989,3179151,37.83
AdQd,1924968,28494,3183450,37.75
AdJd,1921164,27999,3187749,37.67
AdTd,1917360,27504,3192048,37.59
Ad9d,1924080,27987,3184845,37.73
Ad8d,1908813,28074,3200025,37.43
Ad7d,1920618,28350,3187944,37.66
Ad6d,1932477,28917,3175518,37.9
Ad5d,1853403,30396,3253113,36.38
Ad4d,1441983,111696,3583233,29.16
Ad3d,1495452,91377,3550083,30.0
Ad2d,2198226,31725,2906961,43.1
KdQd,1909323,38295,3189294,37.54
KdJd,1905519,37800,3193593,37.46
KdTd,1901715,37305,3197892,37.38
Kd9d,1910865,38166,3187881,37.57
Kd8d,1917756,38703,3180453,37.71
Kd7d,1925757,38448,3172707,37.86
Kd6d,1923048,38724,3175140,37.81
Kd5d,1915308,40833,3180771,37.68
Kd4d,1511124,169062,3456726,31.06
Kd3d,1565007,145431,3426474,31.88
Kd2d,2240142,42162,2854608,44.02
QdJd,1883361,48651,3204900,37.14
QdTd,1879557,48156,3209199,37.06
Qd9d,1888707,49569,3198636,37.25
Qd8d,1895598,50484,3190830,37.39
