Opponent,Wins,Draws,Loses,Equity%
KcAd,1396818,235272,3504822,29.48
KcKd,1613652,22338,3500922,31.63
KcQd,3035988,25614,2075310,59.35
KcJd,3035226,25116,2076570,59.33
KcTd,3032625,24618,2079669,59.28
Kc9d,3122961,24522,1989429,61.03
Kc8d,3857295,129621,1149996,76.35
Kc7d,3342267,23547,1771098,65.29
Kc6d,3326700,24087,1786125,65.0
Kc5d,3328542,26466,1781904,65.05
Kc4d,3337527,27408,1771977,65.24
Kc3d,3361221,28602,1747089,65.71
Kc2d,3363597,29604,1743711,65.77
QcAd,1396818,292257,3447837,30.04
QcKd,3035988,25617,2075307,59.35
QcQd,1619862,21969,3495081,31.75
QcJd,2995941,24801,2116170,58.56
QcTd,2993340,24303,2119269,58.51
Qc9d,3083676,24207,2029029,60.27
Qc8d,3782058,124953,1229901,74.84
Qc7d,3355992,23631,1757289,65.56
Qc6d,3325047,23640,1788225,64.96
Qc5d,3326889,26019,1784004,65.02
Qc4d,3335874,26961,1774077,65.2
Qc3d,3359568,28155,1749189,65.67
Qc2d,3361944,29157,1745811,65.73
JcAd,1380396,389766,3366750,30.67
JcKd,3035940,25170,2075802,59.35
JcQd,2996655,24804,2115453,58.58
JcJd,1614660,21600,3500652,31.64
JcTd,2943504,23988,2169420,57.53
Jc9d,3033840,23892,2079180,59.29
Jc8d,3707145,120285,1309482,73.34
Jc7d,3296889,23316,1816707,64.41
Jc6d,3339096,23724,1774092,65.23
Jc5d,3323550,25572,1787790,64.95
Jc4d,3332535,26514,1777863,65.13
Jc3d,3356229,27708,1752975,65.61
Jc2d,3358605,28710,1749597,65.66
TcAd,1361274,527799,3247839,31.64
TcKd,3034206,24723,2077983,59.31
TcQd,2994921,24357,2117634,58.54
TcJd,2944344,23991,2168577,57.55
TcTd,1610322,21231,3505359,31.55
Tc9d,2982318,23577,2131017,58.29
Tc8d,3632556,115617,1388739,71.84
Tc7d,3236100,23001,1877811,63.22
Tc6d,3278307,23409,1835196,64.05
Tc5d,3337923,25656,1773333,65.23
Tc4d,3329520,26067,1781325,65.07
Tc3d,3353214,27261,1756437,65.54
Tc2d,3355590,28263,1753059,65.6
9cAd,1359267,773757,3003888,33.99
9cKd,3124554,24627,1987731,61.07
9cQd,3085269,24261,2027382,60.3
9cJd,3034692,23895,2078325,59.31
9cTd,2982276,23529,2131107,58.28
9c9d,1639908,21879,3475125,32.14
9c8d,3581898,111432,1443582,70.81
9c7d,3199242,23169,1914501,62.5
9c6d,3241449,23577,1871886,63.33
9c5d,3301065,25824,1810023,64.51
9c4d,3365124,26634,1745154,65.77
9c3d,3374130,27297,1735485,65.95
9c2d,3376506,28299,1732107,66.01
7cAd,2964549,1042332,1130031,67.86
7cKd,3349914,23649,1763349,65.44
7cQd,3362799,23634,1750479,65.69
7cJd,3302679,23268,1810965,64.52
7cTd,3240720,22902,1873290,63.31
7c9d,3203547,23070,1910295,62.59
7c8d,3583974,133293,1419645,71.07
7c7d,2357616,22188,2757108,46.11
7c6d,3276138,23373,1837401,64.0
7c5d,3345297,25620,1765995,65.37
7c4d,3418899,26430,1691583,66.81
7c3d,3494451,27492,1614969,68.29
7c2d,3561801,28494,1546617,69.61
6cAd,2976123,1017105,1143684,67.84
6cKd,3333534,24168,1779210,65.13
6cQd,3331119,23670,1782123,65.08
6cJd,3344301,23655,1768956,65.33
6cTd,3282342,23289,1831281,64.12
6c9d,3245169,23457,1868286,63.4
6c8d,3643332,138141,1355439,72.27
6c7d,3275169,23226,1838517,63.98
6c6d,2377275,23259,2736378,46.5
6c5d,3270987,26139,1839786,63.93
6c4d,3344589,26949,1765374,65.37
6c3d,3420141,28011,1688760,66.85
6c2d,3487491,29013,1620408,68.17
5cAd,2886312,1037115,1213485,66.28
5cKd,3335559,26340,1775013,65.19
5cQd,3333144,25842,1777926,65.14
5cJd,3328890,25344,1782678,65.05
5cTd,3342369,25329,1769214,65.31
5c9d,3305196,25497,1806219,64.59
5c8d,3722748,144642,1269522,73.88
5c7d,3344463,25266,1767183,65.35
5c6d,3270147,25884,1840881,63.91
5c5d,2413845,26250,2696817,47.25
5c4d,3279423,28722,1828767,64.12
5c3d,3354975,29784,1752153,65.6
5c2d,3419625,30786,1686501,66.87
4cAd,2892396,1042116,1202400,66.45
4cKd,3343917,26859,1766136,65.36
4cQd,3341502,26361,1769049,65.31
4cJd,3337248,25863,1773801,65.22
4cTd,3333291,25365,1778256,65.14
4c9d,3368856,25884,1742172,65.83
4c8d,3804144,149490,1183278,75.51
4c7d,3417390,25653,1693869,66.78
4c6d,3343074,26271,1767567,65.34
4c5d,3278586,28299,1830027,64.1
4c4d,2461374,28287,2647251,48.19
4c3d,3379674,30303,1726935,66.09
4c2d,3429912,31305,1675695,67.07
3cAd,2915028,1047441,1174443,66.94
3cKd,3367137,27378,1742397,65.81
3cQd,3364722,26880,1745310,65.76
3cJd,3360468,26382,1750062,65.67
3cTd,3356511,25884,1754517,65.59
3c9d,3377340,25920,1733652,66.0
3c8d,3885990,154338,1096584,77.15
3c7d,3492372,26040,1618500,68.24
3c6d,3418056,26658,1692198,66.8
3c5d,3353568,28686,1754658,65.56
3c4d,3378915,29628,1728369,66.07
3c3d,2514405,30576,2591931,49.25
3c2d,3455061,31824,1650027,67.57
2cAd,2916756,1052607,1167549,67.03
2cKd,3369729,27414,1739769,65.87
2cQd,3367314,26916,1742682,65.81
2cJd,3363060,26418,1747434,65.73
2cTd,3359103,25920,1751889,65.64
2c9d,3379932,25956,1731024,66.05
2c8d,3892794,154428,1089690,77.28
2c7d,3559986,26076,1550850,69.56
2c6d,3485670,26694,1624548,68.12
2c5d,3418482,28722,1689708,66.83
2c4d,3429417,29664,1677831,67.05
2c3d,3455061,30858,1650993,67.56
2c2d,2543709,32190,2561013,49.83
AdAh,581244,66906,4488762,11.97
AdKh,2928660,458286,6886878,30.74
AdQh,2926932,570522,6776370,31.27
AdJh,2892870,763080,6617874,31.87
AdTh,2853498,1035960,6384366,32.82
Ad9h,2847450,1523664,5902710,35.13
Ad8h,735366,9315198,223260,52.49
Ad7h,5989668,2053788,2230368,68.3
Ad6h,6014244,2004096,2255484,68.29
Ad5h,5839122,2041356,2393346,66.77
Ad4h,5852604,2051640,2369580,66.95
Ad3h,5898420,2063022,2312382,67.45
Ad2h,5901732,2074620,2297472,67.54
KdKh,1646496,18159,3472257,32.23
KdQh,6147360,42966,4083498,60.04
KdJh,6145632,41976,4086216,60.02
KdTh,6140562,40986,4092276,59.97
Kd9h,6316746,40782,3916296,61.68
Kd8h,7763490,247134,2263200,76.77
Kd7h,6746724,38844,3488256,65.86
Kd6h,6716316,39918,3517590,65.57
Kd5h,6719838,44592,3509394,65.62
Kd4h,6737508,46470,3489846,65.81
Kd3h,6784170,48852,3440802,66.27
Kd2h,6788922,50856,3434046,66.33
QdQh,1651872,17745,3467295,32.33
QdJh,6067068,41262,4165494,59.25
QdTh,6061998,40272,4171554,59.2
Qd9h,6238182,40068,3995574,60.91
Qd8h,7615458,236016,2422350,75.27
Qd7h,6772008,38910,3462906,66.1
Qd6h,6711456,38928,3523440,65.52
Qd5h,6714978,43602,3515244,65.57
Qd4h,6732648,45480,3495696,65.75
Qd3h,6779310,47862,3446652,66.22
Qd2h,6784062,49866,3439896,66.28
JdJh,1646052,17331,3473529,32.21
JdTh,5962680,39558,4271586,58.23
Jd9h,6138864,39354,4095606,59.94
Jd8h,7468020,224898,2580906,73.78
Jd7h,6654582,38196,3581046,64.96
Jd6h,6737334,38994,3497496,65.77
Jd5h,6706776,42612,3524436,65.49
Jd4h,6724446,44490,3504888,65.67
Jd3h,6771108,46872,3455844,66.13
Jd2h,6775860,48876,3449088,66.19
TdTh,1641141,16917,3478854,32.11
Td9h,6036204,38640,4198980,58.94
Td8h,7321176,213780,2738868,72.3
Td7h,6533814,37482,3702528,63.78
Td6h,6616566,38280,3618978,64.59
Td5h,6733248,42678,3497898,65.75
Td4h,6716838,43500,3513486,65.59
Td3h,6763500,45882,3464442,66.06
Td2h,6768252,47886,3457686,66.11
9d9h,1670394,17565,3448953,32.69
9d8h,7222992,203724,2847108,71.3
9d7h,6461706,37830,3774288,63.08
9d6h,6544458,38628,3690738,63.89
9d5h,6661140,43026,3569658,65.05
9d4h,6786660,44628,3442536,66.27
9d3h,6804552,45954,3423318,66.46
9d2h,6809304,47958,3416562,66.51
8d8h,1683633,131268,3322011,34.05
8d7h,7226160,246618,2801046,71.54
8d6h,7343034,258036,2672754,72.73
8d5h,7496970,273054,2503800,74.3
8d4h,7656612,285276,2331936,75.91
8d3h,7816848,298002,2158974,77.54
8d2h,7829646,300114,2144064,77.67
7d7h,2377335,17928,2741649,46.45
7d6h,6602748,38340,3632736,64.45
7d5h,6737538,42738,3493548,65.79
7d4h,6881166,44340,3348318,67.19
7d3h,7028520,46446,3198858,68.64
7d2h,7161396,48450,3063978,69.94
6d6h,2397927,19017,2719968,46.87
6d5h,6592968,43860,3636996,64.39
6d4h,6736596,45462,3491766,65.79
6d3h,6883950,47568,3342306,67.24
6d2h,7016826,49572,3207426,68.54
5d5h,2434113,22173,2680626,47.6
5d4h,6609090,49356,3615378,64.57
5d3h,6756444,51462,3465918,66.01
5d2h,6884010,53466,3336348,67.27
4d4h,2481975,24627,2630310,48.56
4d3h,6806238,53340,3414246,66.51
4d2h,6905406,55344,3313074,67.48
3d3h,2535171,27585,2574156,49.62
3d2h,6955794,57726,3260304,67.98
2d2h,2564475,30165,2542272,50.22
AdKd,1382700,219861,3534351,29.06
AdQd,1382700,274824,3479388,29.59
AdJd,1367790,366672,3402450,30.2
AdTd,1350450,495405,3291057,31.11
Ad9d,1348323,724038,3064551,33.3
Ad8d,367683,4401546,367683,50.0
Ad7d,2822886,972609,1341417,64.42
Ad6d,2833668,949791,1353453,64.41
Ad5d,2752101,967809,1417002,63.0
