Opponent,Wins,Draws,Loses,Equity%
AcAd,781812,21618,4333482,15.43
AcKd,1372905,65148,3698859,27.36
AcQd,1949025,25614,3162273,38.19
AcJd,1931151,25116,3180645,37.84
AcTd,1913277,24618,3199017,37.49
Ac9d,1976847,24522,3135543,38.72
Ac8d,1347777,129621,3659514,27.5
Ac7d,2147268,23547,2966097,42.03
Ac6d,2166747,24087,2946078,42.41
Ac5d,2153913,26466,2956533,42.19
Ac4d,2173392,27408,2936112,42.58
Ac3d,2195007,28602,2913303,43.01
Ac2d,2195007,29604,2912301,43.02
QcAd,1978830,25494,3132588,38.77
QcKd,1362978,287334,3486600,29.33
QcQd,1587564,22680,3526668,31.13
QcJd,2975667,36840,2124405,58.29
QcTd,2973066,36342,2127504,58.23
Qc9d,3063402,36246,2037264,59.99
Qc8d,3741516,163491,1231905,74.43
Qc7d,3344295,35670,1756947,65.45
Qc6d,3316050,35115,1785747,64.9
Qc5d,3302790,37899,1796223,64.66
Qc4d,3311775,38841,1786296,64.85
Qc3d,3335469,40035,1761408,65.32
Qc2d,3337845,41037,1758030,65.38
JcAd,1961796,25047,3150069,38.43
JcKd,1362978,383361,3390573,30.26
JcQd,2976507,36843,2123562,58.3
JcJd,1579662,22311,3534939,30.97
JcTd,2921220,36027,2179665,57.22
Jc9d,3011556,35931,2089425,58.98
Jc8d,3666603,158823,1311486,72.92
Jc7d,3283182,35355,1818375,64.26
Jc6d,3330099,35199,1771614,65.17
Jc5d,3299451,37452,1800009,64.59
Jc4d,3308436,38394,1790082,64.78
Jc3d,3332130,39588,1765194,65.25
Jc2d,3334506,40590,1761816,65.31
TcAd,1944762,24600,3167550,38.1
TcKd,1346556,507936,3282420,31.16
TcQd,2974773,36396,2125743,58.26
TcJd,2922060,36030,2178822,57.23
TcTd,1574919,22347,3539646,30.88
Tc9d,2960034,35616,2141262,57.97
Tc8d,3592014,154155,1390743,71.43
Tc7d,3222393,35040,1879479,63.07
Tc6d,3269310,34884,1832718,63.98
Tc5d,3313824,37536,1785552,64.88
Tc4d,3305421,37947,1793544,64.72
Tc3d,3329115,39141,1768656,65.19
Tc2d,3331491,40143,1765278,65.24
9cAd,2008482,24504,3103926,39.34
9cKd,1344417,732690,3059805,33.3
9cQd,3064989,36300,2035623,60.02
9cJd,3012276,35934,2088702,58.99
9cTd,2959860,35568,2141484,57.97
9c9d,1603563,23805,3509544,31.45
9c8d,3541224,149970,1445718,70.4
9c7d,3167727,35208,1933977,62.01
9c6d,3214644,35052,1887216,62.92
9c5d,3259158,37704,1840050,63.81
9c4d,3323217,38514,1775181,65.07
9c3d,3332223,39177,1765512,65.25
9c2d,3334599,40179,1762134,65.31
7cAd,2183988,23526,2929398,42.74
7cKd,2961846,1042899,1132167,67.81
7cQd,3351048,35673,1750191,65.58
7cJd,3288792,35307,1812813,64.37
7cTd,3226833,34941,1875138,63.16
7c9d,3171984,35109,1929819,62.09
7c8d,3545847,169284,1421781,70.67
7c7d,2338053,25329,2773530,45.76
7c6d,3264663,34848,1837401,63.89
7c5d,3318720,37500,1780692,64.97
7c4d,3392322,38310,1706280,66.41
7c3d,3467874,39372,1629666,67.89
7c2d,3535224,40374,1561314,69.21
6cAd,2202549,24168,2910195,43.11
6cKd,2954865,1038363,1143684,67.63
6cQd,3321945,35142,1779825,65.01
6cJd,3335127,35127,1766658,65.27
6cTd,3273168,34761,1828983,64.06
6c9d,3218319,34929,1883664,62.99
6c8d,3607476,173997,1355439,71.92
6c7d,3263697,34698,1838517,63.87
6c6d,2373081,27453,2736378,46.46
6c5d,3259515,37611,1839786,63.82
6c4d,3333117,38421,1765374,65.26
6c3d,3408669,39483,1688760,66.74
6c2d,3476019,40485,1620408,68.06
5cAd,2188698,26292,2921922,42.86
5cKd,2938947,1043088,1154877,67.37
5cQd,3307899,37797,1791216,64.76
5cJd,3303645,37299,1795968,64.67
5cTd,3317124,37284,1782504,64.94
5c9d,3262275,37452,1837185,63.87
5c8d,3666726,181413,1288773,73.15
5c7d,3316920,37221,1782771,64.93
5c6d,3258546,37356,1841010,63.8
5c5d,2410941,32793,2693178,47.25
5c4d,3258090,40140,1838682,63.82
5c3d,3333642,41202,1762068,65.3
5c2d,3398292,42204,1696416,66.57
4cAd,2207388,26811,2902713,43.23
4cKd,2945031,1048089,1143792,67.53
4cQd,3316257,38316,1782339,64.93
4cJd,3312003,37818,1787091,64.84
4cTd,3308046,37320,1791546,64.76
4c9d,3325935,37839,1773138,65.11
4c8d,3747690,186693,1202529,74.77
4c7d,3389847,37608,1709457,66.36
4c6d,3331473,37743,1767696,65.22
4c5d,3257253,39717,1839942,63.8
4c4d,2456040,37260,2643612,48.17
4c3d,3358341,41721,1736850,65.78
4c2d,3408579,42723,1685610,66.77
3cAd,2228340,27330,2881242,43.64
3cKd,2967663,1053414,1115835,68.02
3cQd,3339477,38835,1758600,65.39
3cJd,3335223,38337,1763352,65.3
3cTd,3331266,37839,1767807,65.22
3c9d,3334419,37875,1764618,65.28
3c8d,3829104,191973,1115835,76.41
3c7d,3464829,37995,1634088,67.82
3c6d,3406455,38130,1692327,66.68
3c5d,3332235,40104,1764573,65.26
3c4d,3357582,41046,1738284,65.76
3c3d,2506236,42384,2588292,49.2
3c2d,3433728,43242,1659942,67.27
2cAd,2228340,27366,2881206,43.65
2cKd,2969391,1058580,1108941,68.11
2cQd,3342069,38871,1755972,65.44
2cJd,3337815,38373,1760724,65.35
2cTd,3333858,37875,1765179,65.27
2c9d,3337011,37911,1761990,65.33
2c8d,3835476,192495,1108941,76.54
2c7d,3532443,38031,1566438,69.14
2c6d,3474069,38166,1624677,68.0
2c5d,3397149,40140,1699623,66.52
2c4d,3408084,41082,1687746,66.74
2c3d,3433728,42276,1660908,67.26
2c2d,2532300,47238,2557374,49.76
AdAh,851025,17319,4268568,16.74
AdKh,2928654,118728,7226442,29.08
AdQh,4055754,42720,6175350,39.68
AdJh,4020570,41730,6211524,39.34
AdTh,3985386,40740,6247698,38.99
Ad9h,4109622,40536,6123666,40.2
Ad8h,2877846,246888,7149090,29.21
Ad7h,4443138,38598,5792088,43.44
Ad6h,4481454,39924,5752446,43.81
Ad5h,4456350,44394,5773080,43.59
Ad4h,4494666,46272,5732886,43.97
Ad3h,4537170,48654,5688000,44.4
Ad2h,4537170,50658,5685996,44.41
KdKh,560451,68706,4507755,11.58
KdQh,2862126,558984,6852714,30.58
KdJh,2860398,748614,6664812,31.48
KdTh,2826336,994818,6452670,32.35
Kd9h,2820288,1440798,6012738,34.46
Kd8h,735360,9315204,223260,52.49
Kd7h,5984604,2054916,2234304,68.25
Kd6h,5972658,2045682,2255484,68.09
Kd5h,5943138,2054832,2275854,67.85
Kd4h,5956620,2065116,2252088,68.03
Kd3h,6002436,2076498,2194890,68.53
Kd2h,6005748,2088096,2179980,68.62
QdQh,1620108,18453,3498351,31.72
QdJh,6028158,65334,4180332,58.99
QdTh,6023088,64344,4186392,58.94
Qd9h,6199272,64140,4010412,60.65
Qd8h,7533126,314412,2426286,74.85
Qd7h,6748734,62982,3462108,66.0
Qd6h,6693240,61878,3518706,65.45
Qd5h,6667110,67356,3539358,65.22
Qd4h,6684780,69234,3519810,65.4
Qd3h,6731442,71616,3470766,65.87
Qd2h,6736194,73620,3464010,65.92
JdJh,1611633,18039,3507240,31.55
JdTh,5919834,63630,4290360,57.93
Jd9h,6096018,63426,4114380,59.64
Jd8h,7385688,303294,2584842,73.36
Jd7h,6627372,62268,3584184,64.81
Jd6h,6719118,61944,3492762,65.7
Jd5h,6658908,66366,3548550,65.14
Jd4h,6676578,68244,3529002,65.32
Jd3h,6723240,70626,3479958,65.78
Jd2h,6727992,72630,3473202,65.84
TdTh,1606317,18030,3512565,31.45
Td9h,5993358,62712,4217754,58.64
Td8h,7238844,292176,2742804,71.88
Td7h,6506604,61554,3705666,63.63
Td6h,6598350,61230,3614244,64.52
Td5h,6685380,66432,3522012,65.4
Td4h,6668970,67254,3537600,65.24
Td3h,6715632,69636,3488556,65.71
Td2h,6720384,71640,3481800,65.76
9d9h,1634760,19488,3482664,32.01
9d8h,7140660,282120,2851044,70.88
9d7h,6399666,61902,3812256,62.59
9d6h,6491412,61578,3720834,63.48
9d5h,6578442,66780,3628602,64.36
9d4h,6703962,68382,3501480,65.59
9d3h,6721854,69708,3482262,65.77
9d2h,6726606,71712,3475506,65.82
8d8h,1683138,113628,3340146,33.87
8d7h,7150752,318090,2804982,71.15
8d6h,7271856,329214,2672754,72.38
8d5h,7388244,345864,2539716,73.6
8d4h,7547058,358914,2367852,75.21
8d3h,7706466,372468,2194890,76.82
8d2h,7718436,375408,2179980,76.95
7d7h,2358156,21066,2757690,46.11
7d6h,6579798,61290,3632736,64.34
7d5h,6684936,66492,3522396,65.39
7d4h,6828564,68094,3377166,66.8
7d3h,6975918,70200,3227706,68.24
7d2h,7108794,72204,3092826,69.54
6d6h,2393730,23214,2719968,46.82
6d5h,6570018,66810,3636996,64.27
6d4h,6713646,68412,3491766,65.68
6d3h,6861000,70518,3342306,67.12
6d2h,6993876,72522,3207426,68.43
5d5h,2432139,28638,2676135,47.63
5d4h,6567546,72072,3634206,64.28
5d3h,6714900,74178,3484746,65.72
5d2h,6842466,76182,3355176,66.97
4d4h,2477571,33522,2625819,48.56
4d3h,6764694,76056,3433074,66.21
4d2h,6863862,78060,3331902,67.19
3d3h,2527932,39315,2569665,49.59
3d2h,6914250,80442,3279132,67.69
2d2h,2553996,45135,2537781,50.16
AdKd,1382697,61557,3692658,27.52
AdQd,1906395,24318,3206199,37.35
AdJd,1890957,23955,3222000,37.04
AdTd,1875519,23592,3237801,36.74
Ad9d,1933311,23571,3180030,37.87
Ad8d,1360767,119955,3656190,27.66
Ad7d,2094330,22716,3019866,40.99
Ad6d,2111274,23151,3002487,41.33
Ad5d,2099244,25038,3012630,41.11
Ad4d,2116188,25473,2995251,41.44
Ad3d,2135034,25908,2975970,41.81
Ad2d,2135034,25947,2975931,41.82
KdQd,1352046,270195,3514671,28.95
KdJd,1352046,360615,3424251,29.83
KdTd,1337136,477000,3322776,30.67
Kd9d,1335009,685941,3115962,32.67
Kd8d,367680,4401552,367680,50.0
Kd7d,2820453,973140,1343319,64.38
Kd6d,2814423,969033,1353456,64.22
Kd5d,2800251,973368,1363293,63.99
Kd4d,2805843,978006,1353063,64.14
Kd3d,2826345,982941,1327626,64.59
Kd2d,2828001,987777,1321134,64.67
QdJd,2824887,34896,2277129,55.33
QdTd,2823282,34533,2279097,55.3
Qd9d,2905428,34512,2196972,56.9
Qd8d,3547755,153624,1435533,70.56
Qd7d,3166761,33996,1936155,61.98
Qd6d,3140784,33501,1962627,61.47
Qd5d,3128337,35838,1972737,61.25
Qd4d,3135957,36273,1964682,61.4
Qd3d,3156882,36708,1943322,61.81
Qd2d,3159258,36747,1940907,61.86
JdTd,2776236,34227,2326449,54.38
Jd9d,2858382,34206,2244324,55.98
Jd8d,3479523,149289,1508100,69.19
Jd7d,3110997,33690,1992225,60.89
Jd6d,3153336,33537,1950039,61.71
Jd5d,3125226,35475,1976211,61.18
Jd4d,3132846,35910,1968156,61.34
Jd3d,3153771,36345,1946796,61.75
Jd2d,3156147,36384,1944381,61.79
Td9d,2811633,33900,2291379,55.06
Td8d,3411588,144954,1580370,67.82
Td7d,3055530,33384,2047998,59.81
Td6d,3097869,33231,2005812,60.63
Td5d,3138075,35511,1963326,61.43
Td4d,3130032,35547,1971333,61.28
Td3d,3150957,35982,1949973,61.69
Td2d,3153333,36021,1947558,61.74
9d8d,3365226,141018,1630668,66.88
9d7d,3005670,33477,2097765,58.84
9d6d,3048009,33324,2055579,59.66
9d5d,3088215,35604,2013093,60.46
9d4d,3146058,35982,1954872,61.59
9d3d,3153750,36018,1947144,61.74
9d2d,3156126,36057,1944729,61.79
8d7d,3370632,158535,1607745,67.16
8d6d,3427146,162936,1546830,68.3
8d5d,3481527,169767,1485618,69.43
8d4d,3555447,174696,1406769,70.91
8d3d,3629664,179625,1327623,72.41
8d2d,3635649,180129,1321134,72.53
7d6d,3094974,33099,2008839,60.57
7d5d,3143898,35388,1957626,61.55
7d4d,3210459,35766,1890687,62.85
7d3d,3278823,36144,1821945,64.18
7d2d,3339996,36180,1760736,65.37
6d5d,3090615,35454,2010843,60.51
6d4d,3157176,35850,1943886,61.81
6d3d,3225540,36228,1875144,63.14
6d2d,3286713,36264,1813935,64.34
5d4d,3089658,37533,2009721,60.51
5d3d,3158022,37941,1940949,61.85
5d2d,3216765,37977,1882170,62.99
4d3d,3180453,38703,1917756,62.29
4d2d,3226188,38784,1871940,63.18
3d2d,3248916,39717,1848279,63.63
AcQc,577559,9901,1124844,34.02
AcJc,571726,9751,1130827,33.67
AcTc,565893,9601,1136810,33.33
Ac9c,587693,9586,1115025,34.6
Ac7c,647441,9258,1055605,38.08
Ac6c,653838,9432,1049034,38.46
Ac5c,649231,10170,1052903,38.21
Ac4c,655628,10344,1046332,38.59
Ac3c,662751,10518,1039035,39.01
Ac2c,662751,10530,1039023,39.01
QcJc,982394,13642,716268,57.77
QcTc,981776,13492,717036,57.73
Qc9c,1012715,13477,686112,59.54
Qc7c,1110223,13284,588797,65.23
