Opponent,Wins,Draws,Loses,Equity%
AcAd,1115565,19443,4001904,21.91
AcKd,2069862,23649,3043401,40.52
AcQd,2052879,23634,3060399,40.19
AcJd,2058702,23268,3054942,40.3
AcTd,2048460,22902,3065550,40.1
Ac9d,2064621,23070,3049221,40.42
Ac8d,1619823,133293,3383796,32.83
Ac7d,1661628,110994,3364290,33.43
Ac6d,2359944,23373,2753595,46.17
Ac5d,2359107,25620,2752185,46.17
Ac4d,2392719,26430,2717763,46.84
Ac3d,2440056,27492,2669364,47.77
Ac2d,2440056,28494,2668362,47.78
KcAd,2069733,23526,3043653,40.52
KcKd,1094178,20766,4021968,21.5
KcQd,1962180,35268,3139464,38.54
KcJd,2015913,34902,3086097,39.58
KcTd,2020083,34536,3082293,39.66
Kc9d,2038944,35109,3062859,40.03
Kc8d,1621830,169284,3345798,33.22
Kc7d,1642377,166515,3328020,33.59
Kc6d,2338557,34848,2763507,45.86
Kc5d,2365761,37500,2733651,46.42
Kc4d,2399373,38310,2699229,47.08
Kc3d,2446710,39372,2650830,48.01
Kc2d,2446710,40374,2649828,48.02
QcAd,2052750,23562,3060600,40.19
QcKd,1962180,35271,3139461,38.54
QcQd,1077195,20988,4038729,21.17
QcJd,1950561,46986,3139365,38.43
QcTd,1956384,46620,3133908,38.54
Qc9d,1975245,47781,3113886,38.92
Qc8d,1526988,224802,3385122,31.91
Qc7d,1642377,203322,3291213,33.95
Qc6d,2321574,47925,2767413,45.66
Qc5d,2348778,50577,2737557,46.22
Qc4d,2382390,51387,2703135,46.88
Qc3d,2429727,52449,2654736,47.81
Qc2d,2429727,53451,2653734,47.82
JcAd,2061576,23196,3052140,40.36
JcKd,2018154,34905,3083853,39.63
JcQd,1952514,46962,3137436,38.47
JcJd,1039476,22155,4075281,20.45
JcTd,1911501,59646,3165765,37.79
Jc9d,1930362,66798,3139752,38.23
Jc8d,1527150,288114,3321648,32.53
Jc7d,1582938,266427,3287547,33.41
Jc6d,2345208,67824,2723880,46.31
Jc5d,2359209,70077,2707626,46.61
Jc4d,2392821,70887,2673204,47.27
Jc3d,2440158,71949,2624805,48.2
Jc2d,2440158,72951,2623803,48.21
TcAd,2054385,22830,3059697,40.21
TcKd,2025249,34539,3077124,39.76
TcQd,1961214,46596,3129102,38.63
TcJd,1914378,59568,3162966,37.85
TcTd,971355,25752,4139805,19.16
Tc9d,1863192,92457,3181263,37.17
Tc8d,1467693,374160,3295059,32.21
Tc7d,1506627,355002,3275283,32.78
Tc6d,2297691,98430,2740791,45.69
Tc5d,2367741,100977,2668194,47.08
Tc4d,2388840,101388,2646684,47.49
Tc3d,2436177,102450,2598285,48.42
Tc2d,2436177,103452,2597283,48.43
9cAd,2073594,22872,3040446,40.59
9cKd,2047158,34986,3054768,40.19
9cQd,1983123,47631,3106158,39.07
9cJd,1936287,66594,3134031,38.34
9cTd,1866240,92172,3178500,37.23
9c9d,898395,34254,4204263,17.82
9c8d,1393515,493011,3250386,31.93
9c7d,1429749,488910,3218253,32.59
9c6d,2252433,154896,2729583,45.36
9c5d,2322483,157443,2656986,46.74
9c4d,2396805,158148,2581959,48.2
