Opponent,Wins,Draws,Loses,Equity%
AcAd,857121,24852,4254939,16.93
AcKd,1879224,28056,3229632,36.86
AcQd,1874952,27399,3234561,36.77
AcJd,1853694,27306,3255912,36.35
AcTd,1854537,26808,3255567,36.36
Ac9d,1870071,26844,3239997,36.67
Ac8d,1853802,26358,3256752,36.34
Ac7d,1841091,27075,3268746,36.1
Ac6d,1348944,151425,3636543,27.73
Ac5d,1948326,29928,3158658,38.22
Ac4d,1966200,30870,3139842,38.58
Ac3d,1986210,32064,3118638,38.98
Ac2d,1482009,67218,3587685,29.5
KcAd,1879224,28053,3229635,36.86
KcKd,857121,24351,4255440,16.92
KcQd,1850121,38058,3248733,36.39
KcJd,1828863,37965,3270084,35.97
KcTd,1829706,37467,3269739,35.98
Kc9d,1845240,37908,3253764,36.29
Kc8d,1853802,37953,3245157,36.46
Kc7d,1836819,37980,3262113,36.13
Kc6d,1346808,209700,3580404,28.26
Kc5d,1994790,40833,3101289,39.23
Kc4d,2012664,41775,3082473,39.59
Kc3d,2030538,42969,3063405,39.95
Kc2d,1479873,121605,3535434,29.99
QcAd,1874952,27522,3234438,36.77
QcKd,1850121,38058,3248733,36.39
QcQd,857121,23847,4255944,16.92
QcJd,1804032,49641,3283239,35.6
QcTd,1804875,49143,3282894,35.61
Qc9d,1820409,50172,3266331,35.93
Qc8d,1828971,50622,3257319,36.1
Qc7d,1836819,51180,3248913,36.26
Qc6d,1344672,266811,3525429,28.77
Qc5d,1990518,53343,3093051,39.27
Qc4d,2008392,54285,3074235,39.63
Qc3d,2026266,55479,3055167,39.99
Qc2d,1477737,174828,3484347,30.47
JcAd,1853565,27558,3255789,36.35
JcKd,1828734,38094,3270084,35.97
JcQd,1803903,49617,3283392,35.6
JcJd,835734,25125,4276053,16.51
JcTd,1757814,62061,3317037,34.82
Jc9d,1787760,69081,3280071,35.47
Jc8d,1799022,70119,3267771,35.7
Jc7d,1806870,71082,3258960,35.87
Jc6d,1344543,316629,3475740,29.26
Jc5d,1969131,73245,3094536,39.05
Jc4d,1987005,74187,3075720,39.4
Jc3d,2004879,75381,3056652,39.76
Jc2d,1456350,242016,3438546,30.71
TcAd,1855170,27111,3254631,36.38
TcKd,1830339,37647,3268926,36.0
TcQd,1805508,49170,3282234,35.63
TcJd,1757814,61983,3317115,34.82
TcTd,841872,28509,4266531,16.67
Tc9d,1748799,92649,3295464,34.95
Tc8d,1760061,98634,3278217,35.22
Tc7d,1767909,101229,3267774,35.4
Tc6d,1329696,408417,3398799,29.86
Tc5d,1984509,104196,3048207,39.65
Tc4d,1987005,104607,3045300,39.7
Tc3d,2004879,105801,3026232,40.06
Tc2d,1456350,334191,3346371,31.6
9cAd,1871466,27072,3238374,36.7
9cKd,1846635,38013,3252264,36.32
9cQd,1821804,50124,3264984,35.95
9cJd,1788396,68928,3279588,35.49
9cTd,1749435,92364,3295113,34.96
9c9d,830772,36798,4269342,16.53
9c8d,1712442,144615,3279855,34.74
9c7d,1720290,154245,3262377,34.99
9c6d,1316859,541851,3278202,30.91
9c5d,1927947,159888,3049077,39.09
9c4d,1991553,160698,2984661,40.33
9c3d,1994739,161361,2980812,40.4
9c2d,1441938,469533,3225441,32.64
8cAd,1855956,26637,3254319,36.39
8cKd,1855956,37983,3242973,36.5
8cQd,1831125,50499,3255288,36.14
8cJd,1800417,69891,3266604,35.73
8cTd,1761456,98274,3277182,35.25
8c9d,1713201,144222,3279489,34.75
8c8d,816969,49965,4269978,16.39
8c7d,1670658,232884,3233370,34.79
8c6d,1304019,715605,3117288,32.35
