Opponent,Wins,Draws,Loses,Equity%
AcAd,929373,21702,4185837,18.3
AcKd,1900086,26148,3210678,37.24
AcQd,1418670,82122,3636120,28.42
AcJd,2034624,25332,3076956,39.85
AcTd,2016750,24834,3095328,39.5
Ac9d,1508877,104253,3523782,30.39
Ac8d,2251266,24219,2861427,44.06
Ac7d,2292195,24003,2820714,44.86
Ac6d,2292195,24012,2820705,44.86
Ac5d,2279361,26391,2831160,44.63
Ac4d,2300976,27333,2808603,45.06
Ac3d,2300976,27996,2807940,45.07
Ac2d,2305248,29688,2801976,45.17
KcAd,1902798,26025,3208089,37.29
KcKd,871713,22914,4242285,17.19
KcQd,1420839,132903,3583170,28.95
KcJd,1978908,37074,3120930,38.88
KcTd,1961034,36576,3139302,38.53
Kc9d,1431999,155691,3549222,29.39
Kc8d,2259231,36255,2841426,44.33
Kc7d,2289783,35640,2811489,44.92
Kc6d,2285511,35085,2816316,44.83
Kc5d,2300718,37869,2798325,45.16
Kc4d,2322333,38811,2775768,45.59
Kc3d,2322333,39474,2775105,45.59
Kc2d,2326605,41166,2769141,45.69
JcAd,2070120,25212,3041580,40.54
JcKd,2011701,37080,3088131,39.52
JcQd,1369254,392325,3375333,30.47
JcJd,1626663,22806,3487443,31.89
JcTd,3026604,48717,2061591,59.39
Jc9d,3701262,200730,1234920,74.01
Jc8d,3331944,48720,1756248,65.34
Jc7d,3381759,48399,1706754,66.3
Jc6d,3428328,47844,1660740,67.2
Jc5d,3400380,50097,1686435,66.68
Jc4d,3423777,51039,1662096,67.15
Jc3d,3425856,51702,1659354,67.19
Jc2d,3444780,53394,1638738,67.58
TcAd,2053086,24765,3059061,40.21
TcKd,1994667,36633,3105612,39.19
TcQd,1350132,528306,3258474,31.43
TcJd,3027444,48720,2060748,59.41
TcTd,1621515,23247,3492150,31.79
Tc9d,3626349,196062,1314501,72.5
Tc8d,3270831,48405,1817676,64.14
Tc7d,3320646,48084,1768182,65.11
Tc6d,3367215,47529,1722168,66.01
Tc5d,3411729,50181,1675002,66.9
Tc4d,3420438,50592,1665882,67.08
Tc3d,3422517,51255,1663140,67.12
Tc2d,3441441,52947,1642524,67.51
8cAd,2289168,24138,2823606,44.8
8cKd,2294085,36303,2806524,45.01
8cQd,3270342,743211,1123359,70.9
8cJd,3334116,48714,1754082,65.38
8cTd,3271860,48348,1816704,64.16
8c9d,3582990,218802,1335120,71.88
8c8d,2415624,25497,2695791,47.27
8c7d,3338736,47877,1750299,65.46
8c6d,3369975,47322,1719615,66.06
8c5d,3424032,49974,1662906,67.14
8c4d,3499287,50784,1586841,68.61
8c3d,3566340,51447,1519125,69.93
8c2d,3568716,52449,1515747,69.98
7cAd,2326746,24009,2786157,45.53
7cKd,2321382,35772,2779758,45.54
7cQd,3284793,732528,1119591,71.07
7cJd,3380430,48480,1708002,66.28
7cTd,3318174,48114,1770624,65.06
7c9d,3660147,223272,1253493,73.43
7c8d,3335181,47838,1753893,65.39
7c7d,2479455,28158,2629299,48.54
7c6d,3298881,47352,1790679,64.68
7c5d,3352938,50004,1733970,65.76
7c4d,3428193,50814,1657905,67.23
7c3d,3492546,51477,1592889,68.49
7c2d,3560937,53010,1522965,69.84
6cAd,2326620,24168,2786124,45.53
6cKd,2316984,35241,2784687,45.45
6cQd,3268269,735399,1133244,70.78
6cJd,3427308,47949,1661655,67.19
6cTd,3365052,47583,1724277,65.97
6c9d,3646107,223659,1267146,73.16
6c8d,3366681,47307,1722924,66.0
6c7d,3298755,47250,1790907,64.68
6c6d,2488161,30888,2617863,48.74
6c5d,3288417,49632,1798863,64.5
6c4d,3363672,50442,1722798,65.97
6c3d,3428025,51105,1657782,67.23
6c2d,3496416,52638,1587858,68.58
5cAd,2312772,26292,2797848,45.28
5cKd,2331273,37896,2767743,45.75
5cQd,3253398,741780,1141734,70.55
5cJd,3398529,50121,1688262,66.65
5cTd,3409011,50106,1677795,66.85
5c9d,3704928,231507,1200477,74.38
5c8d,3419907,49830,1667175,67.06
5c7d,3351981,49773,1735158,65.74
5c6d,3287451,49377,1800084,64.48
5c5d,2523999,38253,2574660,49.51
5c4d,3303060,52161,1781691,64.81
5c3d,3353001,52824,1731087,65.79
5c2d,3421392,54357,1661163,67.13
4cAd,2333724,26811,2776377,45.69
4cKd,2352225,38415,2746272,46.16
4cQd,3276462,746349,1114101,71.05
4cJd,3421425,50640,1664847,67.1
4cTd,3417171,50142,1669599,67.01
4c9d,3785586,237219,1114107,76.0
4c8d,3494565,50217,1592130,68.52
4c7d,3426639,50160,1660113,67.19
4c6d,3362109,49764,1725039,65.93
4c5d,3302301,51738,1782873,64.79
4c4d,2568930,45150,2522832,50.45
4c3d,3377826,53343,1705743,66.28
4c2d,3446217,54876,1635819,67.62
3cAd,2333724,26847,2776341,45.69
3cKd,2352225,38451,2746236,46.16
3cQd,3278622,750759,1107531,71.13
3cJd,3423693,50676,1662543,67.14
3cTd,3419439,50178,1667295,67.05
3c9d,3791202,238173,1107537,76.12
3c8d,3561855,50253,1524804,69.83
3c7d,3491229,50196,1595487,68.45
3c6d,3426699,49800,1660413,67.19
