Opponent,Wins,Draws,Loses,Equity%
AcAd,848766,26838,4261308,16.78
AcKd,1914267,30513,3192132,37.56
AcQd,1909995,29856,3197061,37.47
AcJd,1905723,29199,3201990,37.38
AcTd,1901451,28542,3206919,37.29
Ac9d,1909296,28983,3198633,37.45
Ac8d,1910139,28497,3198276,37.46
Ac7d,1897428,29214,3210270,37.22
Ac6d,1907181,30042,3199689,37.42
Ac5d,1819782,31932,3285198,35.74
Ac4d,1353720,125178,3658014,27.57
Ac3d,2010744,34227,3091941,39.48
Ac2d,1438041,83085,3615786,28.8
KcAd,1911219,30513,3195180,37.5
KcKd,921726,27138,4188048,18.21
KcQd,1892358,40512,3204042,37.23
KcJd,1888086,39855,3208971,37.14
KcTd,1883814,39198,3213900,37.05
Kc9d,1894359,40044,3202509,37.27
Kc8d,1920033,40089,3176790,37.77
Kc7d,1903050,40116,3193746,37.44
Kc6d,1898733,40542,3197637,37.36
Kc5d,1886298,43134,3207480,37.14
Kc4d,1429410,186015,3521487,29.64
Kc3d,2066874,45429,3024609,40.68
Kc2d,1514919,140034,3481959,30.85
QcAd,1906947,29982,3199983,37.41
QcKd,1892358,40512,3204042,37.23
QcQd,921726,26634,4188552,18.2
QcJd,1863255,51531,3222126,36.77
QcTd,1858983,50874,3227055,36.68
Qc9d,1869528,52308,3215076,36.9
Qc8d,1895202,52758,3188952,37.41
Qc7d,1903050,53316,3180546,37.57
Qc6d,1894461,53052,3189399,37.4
Qc5d,1882026,55644,3199242,37.18
Qc4d,1427274,243126,3466512,30.15
Qc3d,2062602,57939,3016371,40.72
Qc2d,1512783,193257,3430872,31.33
JcAd,1902675,29451,3204786,37.33
JcKd,1888086,39981,3208845,37.14
JcQd,1863255,51504,3222153,36.77
JcJd,921726,27345,4187841,18.21
JcTd,1834152,63384,3239376,36.32
Jc9d,1844697,70809,3221406,36.6
Jc8d,1870371,71847,3194694,37.11
Jc7d,1878219,72810,3185883,37.27
Jc6d,1894461,73077,3169374,37.59
Jc5d,1877754,74979,3184179,37.28
Jc4d,1425138,313635,3398139,30.8
Jc3d,2058330,77274,3001308,40.82
Jc2d,1510647,259878,3366387,31.94
TcAd,1898403,28920,3209589,37.24
TcKd,1883814,39450,3213648,37.06
TcQd,1858983,50973,3226956,36.68
TcJd,1834152,63303,3239457,36.32
TcTd,921726,30486,4184700,18.24
Tc9d,1819866,94320,3222726,36.35
Tc8d,1845540,100305,3191067,36.9
Tc7d,1853388,102900,3180624,37.08
Tc6d,1869630,103572,3163710,37.4
Tc5d,1877754,106005,3153153,37.59
Tc4d,1423002,409614,3304296,31.69
Tc3d,2054058,107610,2975244,41.03
Tc2d,1508511,351969,3276432,32.79
9cAd,1906119,29364,3201429,37.39
9cKd,1894230,40299,3202383,37.27
9cQd,1869399,52410,3215103,36.9
9cJd,1844568,70731,3221613,36.6
9cTd,1819737,94035,3223140,36.34
9c9d,900339,39099,4197474,17.91
9c8d,1802751,146232,3187929,36.52
9c7d,1810599,155862,3170451,36.76
9c6d,1841253,159210,3136449,37.39
9c5d,1852077,162048,3122787,37.63
9c4d,1425009,528069,3183834,32.88
9c3d,2036943,163653,2936316,41.25
9c2d,1489260,487794,3159858,33.74
8cAd,1907724,28929,3200259,37.42
8cKd,1920666,40269,3175977,37.78
8cQd,1895835,52785,3188292,37.42
8cJd,1871004,71694,3194214,37.12
8cTd,1846173,99945,3190794,36.91
8c9d,1802751,145839,3188322,36.51
8c8d,906477,52266,4178169,18.16
8c7d,1775910,230376,3130626,36.81
8c6d,1806564,245547,3084801,37.56
8c5d,1817388,252105,3067419,37.83
8c4d,1412298,712149,3012465,34.42
8c3d,2056593,254514,2825805,42.51
8c2d,1491396,672261,2973255,35.58
7cAd,1895013,29571,3212328,37.18
7cKd,1903683,40347,3192882,37.45
7cQd,1903683,53268,3179961,37.58
7cJd,1878852,72582,3185478,37.28
7cTd,1854021,102465,3180426,37.09
7c9d,1810599,155394,3170919,36.76
7c8d,1775910,229848,3131154,36.81
7c7d,889494,72051,4175367,18.02
7c6d,1745160,372240,3019512,37.6
7c5d,1757637,398109,2981166,38.09
7c4d,1319592,967212,2850108,35.1
7c3d,1997166,405282,2734464,42.82
7c2d,1493532,907974,2735406,37.91
6cAd,1907817,30270,3198825,37.43
6cKd,1902369,40647,3193896,37.43
6cQd,1898097,53004,3185811,37.47
6cJd,1898097,72723,3166092,37.66
6cTd,1873266,103011,3160635,37.47
6c9d,1844130,158616,3134166,37.44
6c8d,1809441,244893,3082578,37.61
6c7d,1747749,371550,3017613,37.64
6c6d,834537,98976,4203399,17.21
6c5d,1704420,612330,2820162,39.14
6c4d,1321764,1294545,2520603,38.33
6c3d,1943463,649002,2544447,44.15
6c2d,1419357,1246725,2470830,39.77
5cAd,1824348,32034,3280530,35.83
5cKd,1893912,43110,3199890,37.29
5cQd,1889640,55467,3191805,37.33
5cJd,1885368,74622,3176922,37.43
5cTd,1885368,105315,3146229,37.73
5c9d,1858932,161325,3116655,37.76
5c8d,1824243,251322,3061347,37.96
5c7d,1764156,397290,2975466,38.21
5c6d,1708350,611448,2817114,39.21
5c5d,748200,136272,4252440,15.89
5c4d,1245942,1718478,2172492,40.98
5c3d,1870380,1035078,2231454,46.49
