Opponent,Wins,Draws,Loses,Equity%
AcAd,1101429,20736,4014747,21.64
AcKd,2032686,25254,3078972,39.82
AcQd,2021397,24888,3090627,39.59
AcJd,2008455,24522,3103935,39.34
AcTd,1537344,115116,3484452,31.05
Ac9d,1668915,94917,3373080,33.41
Ac8d,2350344,23589,2762979,45.98
Ac7d,2377548,23373,2735991,46.51
Ac6d,2411160,23781,2701971,47.17
Ac5d,2426184,26028,2684700,47.48
Ac4d,2426184,26439,2684289,47.49
Ac3d,2426184,27102,2683626,47.49
Ac2d,2430456,28794,2677662,47.59
KcAd,2035398,25131,3076383,39.87
KcKd,1043769,21948,4071195,20.53
KcQd,1966167,36630,3134115,38.63
KcJd,1953225,36264,3147423,38.38
KcTd,1539513,165897,3431502,31.58
Kc9d,1592361,146355,3398196,32.42
Kc8d,2360445,35625,2740842,46.3
Kc7d,2375136,35010,2726766,46.58
Kc6d,2404476,34854,2697582,47.15
Kc5d,2447541,37506,2651865,48.01
Kc4d,2447541,37917,2651454,48.02
Kc3d,2447541,38580,2650791,48.02
Kc2d,2451813,40272,2644827,48.12
QcAd,2027109,24765,3085038,39.7
QcKd,1969167,36633,3131112,38.69
QcQd,972945,21900,4142067,19.15
QcJd,1884042,49044,3203826,37.15
QcTd,1480053,214701,3442158,30.9
Qc9d,1513347,196062,3427503,31.37
Qc8d,2310915,48405,2777592,45.46
Qc7d,2380965,48084,2707863,46.82
Qc6d,2397792,47529,2691591,47.14
Qc5d,2440857,50181,2645874,48.0
Qc4d,2440857,50592,2645463,48.01
Qc3d,2440857,51255,2644800,48.01
Qc2d,2445129,52947,2638836,48.11
JcAd,2017215,24399,3095298,39.51
JcKd,1959273,36267,3141372,38.49
JcQd,1887090,49020,3200802,37.21
JcJd,899985,23067,4213860,17.74
JcTd,1403739,262203,3470970,29.88
Jc9d,1434333,261333,3441246,30.47
Jc8d,2261385,68730,2806797,44.69
Jc7d,2331435,68409,2737068,46.05
Jc6d,2401485,68148,2667279,47.41
Jc5d,2434173,70401,2632338,48.07
Jc4d,2434173,70812,2631927,48.08
Jc3d,2434173,71475,2631264,48.08
Jc2d,2438445,73167,2625300,48.18
8cAd,2391720,23406,2721786,46.79
8cKd,2398773,35571,2702568,47.04
8cQd,2346852,48324,2741736,46.16
8cJd,2294931,68622,2773359,45.34
8cTd,3245394,768573,1122945,70.66
8c9d,3578778,357330,1200804,73.15
8c8d,2491818,28485,2616609,48.79
8c7d,3406635,92553,1637724,67.22
8c6d,3447264,92292,1597356,68.01
8c5d,3497112,94839,1544961,69.0
8c4d,3560823,95250,1480839,70.25
8c3d,3627876,95913,1413123,71.56
8c2d,3630252,96915,1409745,71.61
7cAd,2415573,23277,2698062,47.25
7cKd,2410209,35040,2691663,47.26
7cQd,2412990,48090,2675832,47.44
7cJd,2361069,68388,2707455,46.63
7cTd,3259413,757134,1120365,70.82
7c9d,3583314,358074,1195524,73.24
7c8d,3403407,92514,1640991,67.15
7c7d,2538168,32766,2565978,49.73
7c6d,3364689,90285,1681938,66.38
7c5d,3414537,92832,1629543,67.37
7c4d,3476112,93243,1567557,68.58
7c3d,3540465,93906,1502541,69.84
7c2d,3608856,95439,1432617,71.18
6cAd,2445837,23838,2667237,47.85
6cKd,2436201,34911,2665800,47.77
6cQd,2426565,47559,2662788,47.7
6cJd,2427210,68154,2641548,47.91
6cTd,3264507,758079,1114326,70.93
6c9d,3601530,362319,1173063,73.64
6c8d,3440844,92280,1603788,67.88
6c7d,3361416,90186,1685310,66.31
6c6d,2587872,39132,2509908,50.76
6c5d,3358263,92457,1686192,66.28
6c4d,3406644,92868,1637400,67.22
6c3d,3456585,93531,1586796,68.2
6c2d,3524976,95064,1516872,69.55
5cAd,2457540,25881,2653491,48.09
5cKd,2476041,37485,2623386,48.57
5cQd,2466405,50133,2620374,48.5
5cJd,2456769,70326,2609817,48.51
5cTd,3279084,767169,1090659,71.3
5c9d,3675897,370356,1090659,75.16
5c8d,3487323,94749,1554840,68.81
5c7d,3407895,92655,1636362,67.24
5c6d,3354786,92253,1689873,66.21
5c5d,2654775,50334,2431803,52.17
5c4d,3379755,94506,1662651,66.71
5c3d,3381834,95169,1659909,66.76
5c2d,3450225,96702,1589985,68.11
4cAd,2457540,25917,2653455,48.09
4cKd,2476041,37521,2623350,48.57
4cQd,2466405,50169,2620338,48.5
4cJd,2456769,70362,2609781,48.51
4cTd,3281244,771255,1084413,71.38
4c9d,3680325,372174,1084413,75.27
4c8d,3551523,94785,1490604,70.06
4c7d,3469959,92691,1574262,68.45
4c6d,3403608,92289,1641015,67.16
4c5d,3379755,94131,1663026,66.71
4c4d,2667879,61077,2407956,52.53
4c3d,3384102,95205,1657605,66.8
4c2d,3452493,96738,1587681,68.15
3cAd,2457540,25953,2653419,48.09
3cKd,2476041,37557,2623314,48.57
3cQd,2466405,50205,2620302,48.5
3cJd,2456769,70398,2609745,48.51
3cTd,3283404,775665,1077843,71.47
3c9d,3685077,373992,1077843,75.38
3c8d,3618813,94821,1423278,71.37
3c7d,3534549,92727,1509636,69.71
3c6d,3453786,92325,1590801,68.13
3c5d,3382023,94167,1660722,66.75
3c4d,3384102,94578,1658232,66.8
3c3d,2682603,73692,2380617,52.94
3c2d,3455085,96774,1585053,68.2
2cAd,2461938,26556,2648418,48.18
2cKd,2480439,38160,2618313,48.66
2cQd,2470803,50808,2615301,48.59
2cJd,2461167,71001,2604744,48.6
2cTd,3304248,780966,1051698,71.93
2c9d,3708837,376377,1051698,75.86
2c8d,3621531,94860,1420521,71.42
2c7d,3603282,93171,1440459,71.05
2c6d,3522519,92769,1521624,69.48
2c5d,3450756,94611,1591545,68.1
2c4d,3452835,95022,1589055,68.14
2c3d,3455211,95685,1586016,68.19
2c2d,2703345,89523,2344044,53.5
AdAh,1161207,16443,3959262,22.77
AdKh,4212396,42006,6019422,41.21
AdQh,4189998,41280,6042546,40.98
AdJh,4164468,40554,6068802,40.73
AdTh,3243102,216462,6814260,32.62
Ad9h,3499800,179022,6595002,34.94
Ad8h,4834038,38688,5401098,47.24
Ad7h,4887408,38256,5348160,47.76
Ad6h,4953342,39318,5281164,48.4
Ad5h,4982820,43524,5247480,48.71
Ad4h,4982820,44346,5246658,48.72
Ad3h,4982820,45672,5245332,48.72
Ad2h,4991196,49050,5233578,48.82
KdKh,1103178,17781,4015953,21.65
KdQh,4078698,65010,6130116,40.02
KdJh,4053168,64284,6156372,39.76
KdTh,3242244,316356,6715224,33.1
Kd9h,3343842,280230,6649752,33.91
Kd8h,4847046,63006,5363772,47.49
Kd7h,4876518,61782,5335524,47.77
Kd6h,4934076,61470,5278278,48.32
Kd5h,5018598,66684,5188542,49.17
Kd4h,5018598,67506,5187720,49.18
Kd3h,5018598,68832,5186394,49.18
Kd2h,5026974,72210,5174640,49.28
QdQh,1032222,17739,4086951,20.27
QdJh,3914568,89790,6269466,38.54
QdTh,3119940,412098,6741786,32.37
Qd9h,3183048,377772,6713004,32.82
Qd8h,4746840,88512,5438472,46.63
Qd7h,4881150,87876,5304798,47.94
Qd6h,4914810,86772,5272242,48.26
Qd5h,4999332,91986,5182506,49.11
Qd4h,4999332,92808,5181684,49.11
Qd3h,4999332,94134,5180358,49.12
Qd2h,5007708,97512,5168604,49.22
JdJh,959172,18912,4158828,18.86
JdTh,2964456,505320,6804048,31.31
Jd9h,3022254,505878,6745692,31.88
Jd8h,4646634,129000,5498190,45.86
Jd7h,4780944,128364,5364516,47.16
Jd6h,4915254,127848,5230722,48.46
Jd5h,4980066,132270,5161488,49.12
Jd4h,4980066,133092,5160666,49.12
Jd3h,4980066,134418,5159340,49.13
Jd2h,4988442,137796,5147586,49.23
TdTh,839280,138900,4158732,17.69
Td9h,735354,9315174,223296,52.49
Td8h,6527100,1511418,2235306,70.89
Td7h,6560820,1488948,2224056,71.11
Td6h,6576822,1491048,2205954,71.27
Td5h,6611142,1509396,2153286,71.7
Td4h,6615282,1517796,2140746,71.78
Td3h,6619422,1527294,2127108,71.86
Td2h,6660084,1539438,2074302,72.32
9d9h,1946448,97977,3092487,38.85
9d8h,7190076,695034,2388714,73.37
9d7h,7204722,696948,2372154,73.52
9d6h,7246242,705864,2321718,73.97
9d5h,7398054,722484,2153286,75.52
9d4h,7406352,726726,2140746,75.63
9d3h,7415244,731472,2127108,75.74
9d2h,7461252,738270,2074302,76.22
8d8h,2503395,24387,2609130,48.97
8d7h,6840924,176712,3256188,67.45
8d6h,6918690,176196,3178938,68.2
8d5h,7013814,181206,3078804,69.15
8d4h,7139064,182028,2952732,70.37
8d3h,7271346,183354,2819124,71.67
8d2h,7276098,185358,2812368,71.72
7d7h,2551314,28581,2557017,49.94
7d6h,6762258,172074,3339492,66.66
7d5h,6857382,177084,3239358,67.61
7d4h,6978444,177906,3117474,68.79
7d3h,7105416,179232,2989176,70.03
7d2h,7239984,182244,2851596,71.36
