Opponent,Wins,Draws,Loses,Equity%
AcAd,810567,23430,4302915,16.01
AcKd,1808331,27450,3301131,35.47
AcQd,1792062,26952,3317898,35.15
AcJd,1328736,109671,3698505,26.93
AcTd,1941120,25923,3169869,38.04
Ac9d,2000982,26232,3109698,39.21
Ac8d,2003406,25746,3107760,39.25
Ac7d,2006106,25821,3104985,39.3
Ac6d,2021325,26439,3089148,39.61
Ac5d,1950753,27936,3158223,38.25
Ac4d,1372935,127899,3636078,27.97
Ac3d,2138151,30231,2968530,41.92
Ac2d,2157630,31764,2947518,42.31
KcAd,1808331,27402,3301179,35.47
KcKd,810567,24186,4302159,16.01
KcQd,1753668,38556,3344688,34.51
KcJd,1333011,161853,3642048,27.53
KcTd,1893459,37527,3205926,37.23
Kc9d,1953321,37836,3145755,38.39
Kc8d,2016489,37749,3082674,39.62
Kc7d,2004501,37293,3095118,39.38
Kc6d,2006637,37428,3092847,39.43
Kc5d,1985937,39276,3111699,39.04
Kc4d,1368660,187128,3581124,28.47
Kc3d,2182602,41571,2912739,42.89
Kc2d,2202081,43104,2891727,43.29
QcAd,1792821,26955,3317136,35.16
QcKd,1754427,38559,3343926,34.53
QcQd,796764,23925,4316223,15.74
QcJd,1318035,211053,3607824,27.71
QcTd,1830288,50253,3256371,36.12
Qc9d,1890150,50562,3196200,37.29
Qc8d,1953318,50475,3133119,38.52
Qc7d,2002074,50418,3084420,39.47
Qc6d,1989522,50022,3097368,39.22
Qc5d,1968822,51870,3116220,38.83
Qc4d,1349409,240435,3547068,28.61
Qc3d,2165487,54165,2917260,42.68
Qc2d,2184966,55698,2896248,43.08
TcAd,1971588,25977,3139347,38.63
TcKd,1923651,37581,3175680,37.81
TcQd,1859445,50229,3227238,36.69
TcJd,1324968,549570,3262374,31.14
TcTd,1579530,25419,3531963,31.0
Tc9d,2860491,70461,2205960,56.37
Tc8d,2933769,70698,2132445,57.8
Tc7d,3005532,70641,2060739,59.2
Tc6d,3077592,70644,1988676,60.6
Tc5d,3139719,72492,1924701,61.83
Tc4d,3677589,309153,1150170,74.6
Tc3d,3321483,74097,1741332,65.38
Tc2d,3328362,75630,1732920,65.53
9cAd,2030631,26364,3079917,39.79
9cKd,1982694,37968,3116250,38.97
9cQd,1918488,50616,3167808,37.84
9cJd,1320564,755973,3060375,33.07
9cTd,2859348,70413,2207151,56.35
9c9d,1596705,28821,3511386,31.36
9c8d,2856066,70173,2210673,56.28
9c7d,2929965,70116,2136831,57.72
9c6d,3002025,70119,2064768,59.12
9c5d,3064152,71967,2000793,60.35
9c4d,3682575,285978,1168359,74.47
9c3d,3305775,73572,1757565,65.07
9c2d,3312654,75105,1749153,65.22
8cAd,2032881,25917,3078114,39.83
8cKd,2045964,37872,3053076,40.2
8cQd,1981758,50520,3104634,39.07
8cJd,1335411,1014711,2786790,35.87
8cTd,2932533,70641,2133738,57.78
8c9d,2855178,70116,2211618,56.26
8c8d,1640364,33123,3463425,32.26
8c7d,2898339,70284,2168289,57.11
8c6d,2970399,70287,2096226,58.51
8c5d,3029826,72135,2034951,59.68
8c4d,3610287,281793,1244832,73.02
8c3d,3324459,74139,1738314,65.44
8c2d,3315960,75141,1745811,65.28
7cAd,2035584,25953,3075375,39.88
7cKd,2033931,37425,3065556,39.96
7cQd,2030745,50424,3055743,40.02
7cJd,1333839,1362417,2440656,39.23
7cTd,3004359,70545,2062008,59.17
7c9d,2929014,70020,2137878,57.7
7c8d,2898168,70197,2168547,57.1
7c7d,1671399,38670,3426843,32.91
7c6d,2942637,70455,2123820,57.97
7c5d,2987652,72303,2076957,58.86
7c4d,3541026,277608,1318278,71.64
7c3d,3273018,74307,1789587,64.44
7c2d,3337671,75708,1723533,65.71
6cAd,2050932,26520,3059460,40.18
6cKd,2036196,37461,3063255,40.0
6cQd,2018274,49977,3068661,39.78
6cJd,1329693,1787961,2019258,43.29
6cTd,3076635,70449,1989828,60.58
6c9d,3001290,69924,2065698,59.11
6c8d,2970444,70101,2096367,58.51
6c7d,2942718,70308,2123886,57.97
6c6d,1702209,45492,3389211,33.58
6c5d,2958330,72471,2106111,58.3
6c4d,3488637,273423,1374852,70.57
6c3d,3234429,74475,1828008,63.69
6c2d,3299082,75876,1761954,64.96
5cAd,1981374,27810,3127728,38.84
5cKd,2016462,39150,3081300,39.64
5cQd,1998540,51666,3086706,39.41
5cJd,1307871,2161866,1667175,46.5
5cTd,3139890,72138,1924884,61.83
5c9d,3064545,71613,2000754,60.35
5c8d,3030999,71790,2034123,59.7
5c7d,2988861,71997,2076054,58.88
5c6d,2959296,72264,2105352,58.31
5c5d,1707147,54759,3375006,33.77
5c4d,3395931,290628,1450353,68.94
5c3d,3157872,75765,1903275,62.21
5c2d,3222525,77166,1837221,63.48
3cAd,2172966,28932,2935014,42.58
3cKd,2217597,40272,2879043,43.56
3cQd,2199675,52788,2884449,43.33
3cJd,1621413,2436024,1079475,55.27
3cTd,3326313,72696,1737903,65.46
3c9d,3311667,72093,1753152,65.17
3c8d,3330291,72621,1734000,65.54
3c7d,3278610,72828,1785474,64.53
3c6d,3239502,73095,1824315,63.77
3c5d,3161466,74592,1900854,62.27
3c4d,3517095,307491,1312326,71.46
3c3d,2450817,67509,2618586,48.37
3c2d,3412713,78288,1645911,67.2
2cAd,2191653,29451,2915808,42.95
2cKd,2236284,40791,2859837,43.93
2cQd,2218362,53307,2865243,43.7
2cJd,1642188,2424279,1070445,55.57
2cTd,3332616,73215,1731081,65.59
2c9d,3317970,72612,1746330,65.3
2c8d,3321294,72657,1742961,65.36
2c7d,3342915,73215,1720782,65.79
2c6d,3303807,73482,1759623,65.03
2c5d,3225771,74979,1836162,63.53
2c4d,3597840,313635,1225437,73.09
2c3d,3411873,77274,1647765,67.17
2c2d,2495103,79857,2561952,49.35
AdAh,878187,19167,4239558,17.28
AdKh,3777978,46464,6449382,37.0
AdQh,3745926,45474,6482424,36.68
AdJh,2839668,205974,7228182,28.64
AdTh,4037430,43428,6192966,39.51
Ad9h,4154622,44028,6075174,40.65
Ad8h,4159308,43062,6071454,40.69
Ad7h,4164618,43212,6065994,40.75
Ad6h,4194444,44538,6034842,41.04
Ad5h,4056264,47376,6170184,39.71
Ad4h,2926680,241830,7105314,29.66
Ad3h,4423140,51954,5798730,43.31
Ad2h,4461456,55014,5757354,43.69
KdKh,878187,19923,4238802,17.29
KdQh,3670998,68694,6534132,36.07
KdJh,2849904,307266,7116654,29.23
KdTh,3944394,66648,6262782,38.72
Kd9h,4061586,67248,6144990,39.86
Kd8h,4184946,67062,6021816,41.06
Kd7h,4161486,66156,6046182,40.83
Kd6h,4165674,66426,6041724,40.87
Kd5h,4124928,70044,6078852,40.49
Kd4h,2916444,360678,6996702,30.14
Kd3h,4509912,74622,5689290,44.26
Kd2h,4548228,77682,5647914,44.65
QdQh,863982,19617,4253313,17.01
QdJh,2820768,402564,7050492,29.42
QdTh,3819306,91962,6362556,37.62
Qd9h,3936498,92562,6244764,38.77
Qd8h,4059858,92376,6121590,39.97
Qd7h,4155072,92250,6026502,40.89
Qd6h,4130490,91464,6051870,40.65
Qd5h,4089744,95082,6088998,40.27
Qd4h,2877072,465942,6930810,30.27
Qd3h,4474728,99660,5699436,44.04
Qd2h,4513044,102720,5658060,44.43
JdJh,560310,126183,4450419,12.14
JdTh,2787444,1072632,6413748,32.35
Jd9h,2779188,1482102,6012534,34.26
Jd8h,2806596,1994262,5472966,37.02
Jd7h,2801670,2681184,4790970,40.32
Jd6h,2791434,3520878,3961512,44.31
Jd5h,2746500,4256568,3270756,47.45
Jd4h,735366,9316626,221832,52.5
Jd3h,3346836,4798002,2128986,55.93
Jd2h,3389340,4776324,2108160,56.24
TdTh,1610637,21069,3505206,31.56
Td9h,5797764,132228,4343832,57.08
Td8h,5940366,132690,4200768,58.47
Td7h,6080274,132564,4060986,59.83
Td6h,6220776,132558,3920490,61.19
Td5h,6343416,136176,3794232,62.41
Td4h,7402914,601578,2269332,74.98
Td3h,6699198,139380,3435246,65.88
Td2h,6712746,142440,3418638,66.03
9d9h,1628781,24390,3483741,31.94
9d8h,5789862,131544,4352418,57.0
9d7h,5933706,131418,4208700,58.4
9d6h,6074208,131412,4068204,59.76
9d5h,6196848,135030,3941946,60.97
9d4h,7414692,556098,2303034,74.88
9d3h,6670518,138186,3465120,65.6
9d2h,6684066,141246,3448512,65.75
8d8h,1671900,28701,3436311,32.83
8d7h,5871624,131784,4270416,57.79
8d6h,6012126,131778,4129920,59.16
8d5h,6129456,135396,4008972,60.32
8d4h,7273896,546060,2453868,73.46
8d3h,6706974,139332,3427518,65.96
8d2h,6690378,141336,3442110,65.81
7d7h,1702608,34287,3400017,33.48
7d6h,5957688,132204,4183932,58.63
7d5h,6046620,135822,4091382,59.52
7d4h,7139004,536082,2598738,72.1
7d3h,6606030,139758,3528036,64.98
7d2h,6732738,142542,3398544,66.23
6d6h,1733010,41208,3362694,34.14
6d5h,5988840,136368,4148616,58.96
6d4h,7037040,526224,2710560,71.06
6d3h,6530142,140304,3603378,64.24
6d2h,6656850,143088,3473886,65.49
5d5h,1737255,50598,3349059,34.31
5d4h,6854340,558288,2861196,69.43
5d3h,6378012,143142,3752670,62.78
5d2h,6504720,145926,3623178,64.02
4d4h,1782573,154272,3200067,36.2
4d3h,7090896,595170,2587758,71.92
4d2h,7249242,611058,2413524,73.53
3d3h,2470317,64509,2602086,48.72
3d2h,6868860,150504,3254460,67.59
2d2h,2514939,77865,2544108,49.72
AdKd,1771998,26004,3338910,34.75
AdQd,1758066,25641,3353205,34.47
AdJd,1341660,101898,3693354,27.11
AdTd,1900533,24783,3211596,37.24
Ad9d,1954224,25158,3157530,38.29
Ad8d,1956429,24795,3155688,38.33
Ad7d,1958859,24831,3153222,38.37
Ad6d,1972488,25266,3139158,38.64
Ad5d,1909482,26469,3200961,37.43
Ad4d,1383564,117618,3635730,28.08
Ad3d,2084751,27471,3024690,40.85
Ad2d,2101695,27906,3007311,41.19
KdQd,1723149,36414,3377349,33.9
KdJd,1345689,151998,3639225,27.68
KdTd,1856898,35556,3244458,36.49
Kd9d,1910589,35931,3190392,37.54
Kd8d,1968156,35910,3132846,38.66
Kd7d,1957353,35547,3144012,38.45
Kd6d,1959255,35583,3142074,38.49
Kd5d,1941387,37128,3158397,38.15
Kd4d,1379535,174330,3583047,28.55
Kd3d,2125374,38130,2973408,41.75
Kd2d,2142318,38565,2956029,42.08
QdJd,1332378,199278,3605256,27.88
QdTd,1799331,47445,3290136,35.49
Qd9d,1853022,47820,3236070,36.54
Qd8d,1910589,47799,3178524,37.66
Qd7d,1955148,47778,3133986,38.53
Qd6d,1943817,47415,3145680,38.3
Qd5d,1925949,48960,3162003,37.97
Qd4d,1362195,225474,3549243,28.71
Qd3d,2109936,49962,2977014,41.56
Qd2d,2126880,50397,2959635,41.89
JdTd,1317165,514527,3305220,30.65
Jd9d,1313136,706554,3117222,32.44
Jd8d,1326447,946506,2863959,35.03
Jd7d,1324848,1267359,2544705,38.13
Jd6d,1320819,1658379,2157714,41.85
Jd5d,1301049,2000982,1834881,44.8
Jd4d,367683,4401546,367683,50.0
Jd3d,1590066,2251992,1294854,52.87
Jd2d,1608912,2241540,1286460,53.14
Td9d,2718876,66291,2351745,53.57
Td8d,2785755,66567,2284590,54.88
Td7d,2851326,66546,2219040,56.15
Td6d,2917194,66525,2153193,57.44
Td5d,2974365,68067,2094480,58.56
Td4d,3484440,290958,1361514,70.66
Td3d,3145170,68538,1923204,61.89
Td2d,3150954,68973,1916985,62.01
9d8d,2715096,65994,2355822,53.5
9d7d,2782569,65973,2288370,54.81
9d6d,2848437,65952,2222523,56.09
9d5d,2905608,67494,2163810,57.22
9d4d,3489165,269877,1377870,70.55
9d3d,3131181,68016,1937715,61.62
9d2d,3136965,68451,1931496,61.73
8d7d,2754507,66072,2316333,54.26
8d6d,2820375,66054,2250483,55.55
8d5d,2875116,67596,2194200,56.63
8d4d,3423330,265950,1447632,69.23
8d3d,3148032,68460,1920420,61.95
8d2d,3140055,68496,1928361,61.79
7d6d,2795265,66177,2275470,55.06
7d5d,2836998,67728,2232186,55.89
7d4d,3360222,262053,1514637,67.96
7d3d,3101196,68592,1967124,61.04
7d2d,3159633,68970,1908309,62.18
6d5d,2810283,67902,2258727,55.37
6d4d,3312321,258216,1566375,66.99
6d3d,3065763,68784,2002365,60.35
6d2d,3124200,69162,1943550,61.49
5d4d,3228087,273744,1635081,65.51
