Opponent,Wins,Draws,Loses,Equity%
AcAd,767865,24564,4344483,15.19
AcKd,1332750,68295,3735867,26.61
AcQd,1942710,27981,3166221,38.09
AcJd,1938438,27324,3171150,38.0
AcTd,1934166,26667,3176079,37.91
Ac9d,1994352,26976,3115584,39.09
Ac8d,1998912,26490,3111510,39.17
Ac7d,1983738,26034,3127140,38.87
Ac6d,1983219,26811,3126882,38.87
Ac5d,1916919,28998,3190995,37.6
Ac4d,1334937,128853,3673122,27.24
Ac3d,2104317,31293,3001302,41.27
Ac2d,2123796,32826,2980290,41.66
QcAd,1971750,27933,3137229,38.66
QcKd,1358928,298686,3479298,29.36
QcQd,1586595,24816,3525501,31.13
QcJd,2949243,38556,2149113,57.79
QcTd,2932992,37899,2166021,57.47
Qc9d,3004968,38208,2093736,58.87
Qc8d,3078570,38121,2020221,60.3
Qc7d,3140229,37665,1959018,61.5
Qc6d,3138816,37269,1960827,61.47
Qc5d,3154122,39807,1942983,61.79
Qc4d,3797985,187605,1151322,75.76
Qc3d,3352434,42102,1742376,65.67
Qc2d,3359313,43635,1733964,65.82
JcAd,1967352,27402,3142158,38.57
JcKd,1356666,396357,3383889,30.27
JcQd,2949117,38556,2149239,57.79
JcJd,1587969,24204,3524739,31.15
JcTd,2870433,37527,2228952,56.24
Jc9d,2942409,37836,2156667,57.65
Jc8d,3016011,37749,2083152,59.08
Jc7d,3077670,37293,2021949,60.28
Jc6d,3139014,37428,1960470,61.47
Jc5d,3137772,39276,1959864,61.47
Jc4d,3779625,187128,1170159,75.4
Jc3d,3336084,41571,1759257,65.35
Jc2d,3342963,43104,1750845,65.5
TcAd,1962954,26871,3147087,38.47
TcKd,1354404,522576,3259932,31.45
TcQd,2932767,38025,2166120,57.46
TcJd,2870307,37527,2229078,56.24
TcTd,1592502,23997,3520413,31.23
Tc9d,2880174,37464,2219274,56.43
Tc8d,2953776,37377,2145759,57.86
Tc7d,3015435,36921,2084556,59.06
Tc6d,3076779,37056,2023077,60.26
Tc5d,3138294,39435,1959183,61.48
Tc4d,3761589,186651,1188672,75.04
Tc3d,3320058,41040,1775814,65.03
Tc2d,3326937,42573,1767402,65.18
9cAd,2022324,27258,3087330,39.63
9cKd,1350003,747453,3039456,33.56
9cQd,3003657,38412,2094843,58.85
9cJd,2941197,37914,2157801,57.63
9cTd,2879034,37416,2220462,56.41
9c9d,1611300,25779,3499833,31.62
9c8d,2894844,37896,2204172,56.72
9c7d,2941527,37440,2157945,57.63
9c6d,3002871,37575,2096466,58.82
9c5d,3064386,39954,2032572,60.04
9c4d,3766788,165966,1204158,74.94
9c3d,3306009,41559,1789344,64.76
9c2d,3312888,43092,1780932,64.91
8cAd,2026839,26811,3083262,39.72
8cKd,1364979,1048089,2723844,36.77
8cQd,3077295,38316,2021301,60.28
8cJd,3014835,37818,2084259,59.06
8cTd,2952672,37320,2146920,57.84
8c9d,2894085,37839,2204988,56.71
8c8d,1657518,27651,3451743,32.54
8c7d,2924442,37608,2174862,57.3
8c6d,2985786,37743,2113383,58.49
8c5d,3047301,40122,2049489,59.71
8c4d,3713751,161781,1261380,73.87
8c3d,3341934,42126,1752852,65.47
8c2d,3333435,43128,1760349,65.31
7cAd,2012505,26364,3098043,39.43
7cKd,1348557,1375302,2413053,39.64
7cQd,3139902,37869,1959141,61.49
7cJd,3077442,37371,2022099,60.27
7cTd,3015279,36873,2084760,59.06
7c9d,2941590,37392,2157930,57.63
7c8d,2925156,37569,2174187,57.31
7c7d,1664952,28944,3443016,32.69
7c6d,2937246,37428,2162238,57.54
7c5d,2998761,39807,2098344,58.76
7c4d,3640134,157113,1339665,72.39
7c3d,3284127,41811,1810974,64.34
7c2d,3348780,43212,1744920,65.61
6cAd,2012952,27015,3096945,39.45
6cKd,1331697,1762440,2042775,43.08
6cQd,3139590,37425,1959897,61.48
6cJd,3139887,37332,1959693,61.49
6cTd,3077724,36834,2022354,60.27
6c9d,3004035,37353,2095524,58.84
6c8d,2987601,37530,2111781,58.52
6c7d,2938212,37206,2161494,57.56
6c6d,1675107,31959,3429846,32.92
6c5d,2965209,40059,2131644,58.11
6c4d,3585525,153012,1398375,71.29
6c3d,3241308,42063,1853541,63.51
6c2d,3305961,43464,1787487,64.78
5cAd,1947792,28872,3160248,38.2
5cKd,1312137,2153334,1671441,46.5
5cQd,3156150,39681,1941081,61.83
5cJd,3139899,39024,1957989,61.5
5cTd,3140493,38931,1957488,61.51
5c9d,3066804,39450,2030658,60.09
5c8d,3050370,39627,2046915,59.77
5c7d,3000981,39303,2096628,58.8
5c6d,2966301,39729,2130882,58.13
5c5d,1687167,37623,3412122,33.21
5c4d,3511503,170784,1454625,70.02
5c3d,3181425,43920,1911567,62.36
5c2d,3246078,45321,1845513,63.63
3cAd,2139384,29994,2967534,41.94
3cKd,1625679,2427492,1083741,55.27
3cQd,3359121,40803,1736988,65.79
3cJd,3342870,40146,1753896,65.47
3cTd,3326916,39489,1770507,65.15
3c9d,3313926,39930,1783056,64.9
3c8d,3349662,40458,1746792,65.6
3c7d,3290730,40134,1806048,64.45
3c6d,3246507,40560,1849845,63.59
3c5d,3185019,42747,1909146,62.42
3c4d,3639579,180735,1316598,72.61
3c3d,2440779,44703,2651430,47.95
3c2d,3436266,46443,1654203,67.35
2cAd,2158071,30513,2948328,42.31
2cKd,1646454,2415747,1074711,55.57
2cQd,3365424,41322,1730166,65.92
2cJd,3349173,40665,1747074,65.59
2cTd,3333219,40008,1763685,65.28
2c9d,3320229,40449,1776234,65.03
2c8d,3340665,40494,1755753,65.43
2c7d,3355035,40521,1741356,65.71
2c6d,3310812,40947,1785153,64.85
2c5d,3249324,43134,1844454,63.67
2c4d,3721188,186015,1229709,74.25
2c3d,3435426,45429,1656057,67.32
2c2d,2491545,50571,2594796,49.0
AdAh,836673,20295,4279944,16.49
AdKh,2848032,125082,7300710,28.33
