Opponent,Wins,Draws,Loses,Equity%
KcAd,1408950,243306,3484656,29.8
KcKd,1647519,25692,3463701,32.32
KcQd,3056199,28584,2052129,59.77
KcJd,3039651,27927,2069334,59.44
KcTd,3023400,27270,2086242,59.12
Kc9d,3100086,27015,2009811,60.61
Kc8d,3143088,26934,1966890,61.45
Kc7d,3143514,26478,1966920,61.45
Kc6d,3144564,27255,1965093,61.48
Kc5d,3205941,29442,1901529,62.7
Kc4d,3224568,30543,1881801,63.07
Kc3d,3890049,108789,1138074,76.79
Kc2d,3415218,33429,1688265,66.81
QcAd,1406688,302367,3427857,30.33
QcKd,3056073,28584,2052255,59.77
QcQd,1645329,25080,3466503,32.27
QcJd,2976768,27555,2132589,58.22
QcTd,2960517,26898,2149497,57.89
Qc9d,3037203,26643,2073066,59.38
Qc8d,3080205,26562,2030145,60.22
Qc7d,3143388,26637,1966887,61.45
Qc6d,3127890,26724,1982298,61.15
Qc5d,3189267,28911,1918734,62.37
Qc4d,3207894,30012,1899006,62.74
Qc3d,3871365,108312,1157235,76.42
Qc2d,3398544,32898,1705470,66.48
JcAd,1404426,401952,3330534,31.25
JcKd,3039399,28053,2069460,59.44
JcQd,2976642,27555,2132715,58.21
JcJd,1646703,24468,3465741,32.29
JcTd,2897958,26526,2212428,56.67
Jc9d,2974644,26271,2135997,58.16
Jc8d,3017646,26190,2093076,59.0
Jc7d,3080829,26265,2029818,60.23
Jc6d,3128088,26883,1981941,61.16
Jc5d,3172917,28380,1935615,62.04
Jc4d,3191544,29481,1915887,62.42
Jc3d,3853005,107835,1176072,76.06
Jc2d,3382194,32367,1722351,66.16
TcAd,1402164,539973,3194775,32.55
TcKd,3023049,27522,2086341,59.12
TcQd,2960292,27024,2149596,57.89
TcJd,2897832,26526,2212554,56.67
TcTd,1651641,23856,3461415,32.38
Tc9d,2912409,25899,2198604,56.95
Tc8d,2955411,25818,2155683,57.78
Tc7d,3018594,25893,2092425,59.01
Tc6d,3065853,26511,2044548,59.94
Tc5d,3173439,28539,1934934,62.05
Tc4d,3175518,28950,1932444,62.1
Tc3d,3834969,107358,1194585,75.7
Tc2d,3366168,31836,1738908,65.84
9cAd,1417017,782385,2937510,35.2
9cKd,3098781,27342,2010789,60.59
9cQd,3036024,26844,2074044,59.36
9cJd,2973564,26346,2137002,58.14
9cTd,2911401,25848,2199663,56.93
9c9d,1690503,24261,3422148,33.15
9c8d,2917107,25929,2193876,57.04
9c7d,2980290,26004,2130618,58.27
9c6d,3027549,26622,2082741,59.2
9c5d,3135135,28650,1973127,61.31
9c4d,3199971,29592,1907349,62.58
9c3d,3840864,107364,1188684,75.81
9c2d,3374073,31788,1731051,65.99
8cAd,1395630,1047441,2693841,37.36
8cKd,3141735,27378,1967799,61.43
8cQd,3078978,26880,2031054,60.2
8cJd,3016518,26382,2094012,58.98
8cTd,2954355,25884,2156673,57.76
8c9d,2916978,25920,2194014,57.04
8c8d,1683444,24228,3429240,33.01
8c7d,2898204,26040,2212668,56.67
8c6d,2945463,26658,2164791,57.6
8c5d,3055185,28686,2053041,59.75
8c4d,3120021,29628,1987263,61.03
8c3d,3842031,86196,1208685,75.63
8c2d,3353982,31824,1751106,65.6
7cAd,1397892,1392075,2346945,40.76
7cKd,3143109,26934,1966869,61.45
7cQd,3143109,26841,1966962,61.45
7cJd,3080649,26343,2029920,60.23
7cTd,3018486,25845,2092581,59.01
7c9d,2981109,25881,2129922,58.29
7c8d,2898330,25878,2212704,56.67
7c7d,1709736,25158,3402018,33.53
7c6d,2924472,26910,2185530,57.19
7c5d,3034194,28938,2073780,59.35
7c4d,3099030,29880,2008002,60.62
7c3d,3787098,82095,1267719,74.52
7c2d,3386001,32475,1718436,66.23
6cAd,1400154,1761057,1975701,44.4
6cKd,3144420,27537,1964955,61.48
6cQd,3127872,26880,1982160,61.15
