Opponent,Wins,Draws,Loses,Equity%
AcAd,803127,21051,4312734,15.84
AcKd,1807458,25086,3304368,35.43
AcQd,1365624,85926,3685362,27.42
AcJd,1947222,24621,3165069,38.15
AcTd,1929348,24123,3183441,37.79
Ac9d,1992918,24027,3119967,39.03
Ac8d,1980366,23541,3133005,38.78
Ac7d,1366938,129183,3640791,27.87
Ac6d,2167287,23751,2945874,42.42
Ac5d,2154453,26130,2956329,42.19
Ac4d,2173932,27072,2935908,42.58
Ac3d,2193411,28266,2915235,42.97
Ac2d,2215026,29799,2892087,43.41
KcAd,1808217,24963,3303732,35.44
KcKd,789324,22050,4325538,15.58
KcQd,1352784,136896,3647232,27.67
KcJd,1888323,36309,3212280,37.11
KcTd,1870449,35811,3230652,36.76
Kc9d,1934019,35715,3167178,38.0
Kc8d,1980075,35628,3121209,38.89
Kc7d,1349823,184221,3602868,28.07
Kc6d,2150172,34743,2951997,42.2
Kc5d,2165379,37527,2934006,42.52
Kc4d,2184858,38469,2913585,42.91
Kc3d,2204337,39663,2892912,43.3
Kc2d,2225952,41196,2869764,43.73
JcAd,1977741,24552,3134619,38.74
JcKd,1917807,36315,3182790,37.69
JcQd,1340724,400809,3395379,30.0
JcJd,1582983,22212,3531717,31.03
JcTd,2891076,48249,2197587,56.75
Jc9d,2981088,48477,2107347,58.5
Jc8d,3052554,48390,2035968,59.89
Jc7d,3689100,216360,1231452,73.92
Jc6d,3333744,47904,1755264,65.36
Jc5d,3303096,50157,1783659,64.79
Jc4d,3309381,51099,1776432,64.92
Jc3d,3318663,52293,1765956,65.11
Jc2d,3342654,53826,1740432,65.6
TcAd,1960707,24105,3152100,38.4
TcKd,1900773,35868,3200271,37.35
TcQd,1340724,522246,3273942,31.18
TcJd,2891916,48252,2196744,56.77
TcTd,1577835,22653,3536424,30.94
Tc9d,2929566,48162,2159184,57.5
Tc8d,3001032,48075,2087805,58.89
Tc7d,3614511,211692,1310709,72.42
Tc6d,3272955,47589,1816368,64.18
Tc5d,3317469,50241,1769202,65.07
Tc4d,3306366,50652,1779894,64.86
Tc3d,3315648,51846,1769418,65.05
Tc2d,3339639,53379,1743894,65.53
9cAd,2024427,24009,3088476,39.64
9cKd,1964493,35772,3136647,38.59
9cQd,1341285,732528,3063099,33.24
9cJd,2981808,48480,2106624,58.52
9cTd,2929392,48114,2159406,57.49
9c9d,1605669,24921,3506322,31.5
9c8d,2955633,48243,2133036,58.01
9c7d,3544599,207507,1384806,71.02
9c6d,3216153,47757,1873002,63.07
9c5d,3260667,50409,1825836,63.97
9c4d,3324726,51219,1760967,65.22
9c3d,3316620,51882,1768410,65.07
9c2d,3340611,53415,1742886,65.55
8cAd,2011827,23562,3101523,39.39
8cKd,2010777,35676,3090459,39.49
8cQd,1337010,1009020,2790882,35.85
8cJd,3053307,48384,2035221,59.91
8cTd,3000891,48018,2088003,58.89
8c9d,2955585,48186,2133141,58.01
8c8d,1632867,28008,3476037,32.06
