Opponent,Wins,Draws,Loses,Equity%
AcAd,975183,20085,4141644,19.18
AcKd,1940058,24192,3172662,38.0
AcQd,1923075,24177,3189660,37.67
AcJd,1911786,23811,3201315,37.45
AcTd,1484298,118920,3533694,30.05
Ac9d,2112666,23397,3000849,41.35
Ac8d,2097978,22911,3016023,41.06
Ac7d,1526976,119847,3490089,30.89
Ac6d,2286252,23520,2827140,44.74
Ac5d,2299140,25767,2812005,45.01
Ac4d,2299140,26178,2811594,45.01
Ac3d,2318619,27372,2790921,45.4
Ac2d,2340234,28905,2767773,45.84
KcAd,1940817,24069,3172026,38.02
KcKd,961380,21084,4154448,18.92
KcQd,1873443,35865,3227604,36.82
KcJd,1862154,35499,3239259,36.6
KcTd,1471458,169890,3495564,30.3
Kc9d,2054091,35085,3047736,40.33
Kc8d,2099823,34998,3002091,41.22
Kc7d,1509861,174885,3452166,31.09
Kc6d,2269137,34512,2833263,44.51
Kc5d,2310066,37164,2789682,45.33
Kc4d,2310066,37575,2789271,45.34
Kc3d,2329545,38769,2768598,45.73
Kc2d,2351160,40302,2745450,46.16
QcAd,1923834,24105,3188973,37.69
QcKd,1873443,35868,3227601,36.82
QcQd,944397,21306,4171209,18.59
QcJd,1796478,48576,3291858,35.44
QcTd,1376616,222552,3537744,28.96
Qc9d,1990068,48162,3098682,39.21
Qc8d,2035800,48075,3053037,40.1
Qc7d,1509861,211692,3415359,31.45
Qc6d,2252154,47589,2837169,44.31
Qc5d,2293083,50241,2793588,45.13
Qc4d,2293083,50652,2793177,45.13
Qc3d,2312562,51846,2772504,45.52
Qc2d,2334177,53379,2749356,45.96
JcAd,1915545,23739,3197628,37.52
JcKd,1865154,35502,3236256,36.65
JcQd,1799190,48552,3289170,35.5
JcJd,886737,22473,4227702,17.48
JcTd,1376649,268818,3491445,29.42
Jc9d,1930080,68811,3138021,38.24
Jc8d,1975812,68724,3092376,39.13
Jc7d,1430847,277287,3428778,30.55
Jc6d,2255847,68532,2812533,44.58
Jc5d,2286399,70785,2779728,45.2
Jc4d,2286399,71196,2779317,45.2
Jc3d,2305878,72390,2758644,45.59
Jc2d,2327493,73923,2735496,46.03
9cAd,2148201,23277,2965434,42.05
9cKd,2088591,35040,3013281,41.0
9cQd,2024232,48090,3064590,39.87
9cJd,1961541,68685,3106686,38.85
9cTd,1342053,757134,3037725,33.5
9c9d,1652589,28719,3455604,32.45
9c8d,3002718,99174,2035020,59.42
9c7d,3544299,361677,1230936,72.52
9c6d,3289485,99306,1748121,65.0
9c5d,3337194,101853,1697865,65.96
9c4d,3400905,102264,1633743,67.2
9c3d,3392799,102927,1641186,67.05
9c2d,3416790,104460,1615662,67.53
8cAd,2133465,22830,2980617,41.75
8cKd,2134551,34944,2967417,41.89
8cQd,2070192,47994,3018726,40.77
8cJd,2007501,68589,3060822,39.75
8cTd,1337778,1032006,2767128,36.09
8c9d,3002670,99117,2035125,59.42
8c8d,1677357,34236,3425319,32.99
8c7d,3474177,355002,1307733,71.09
8c6d,3233727,98430,1804755,63.91
8c5d,3281436,100977,1754499,64.86
8c4d,3345147,101388,1690377,66.11
8c3d,3409503,102450,1624959,67.37
8c2d,3418806,103452,1614654,67.56
6cAd,2323095,23427,2790390,45.45
6cKd,2305173,34368,2797371,45.21
6cQd,2288190,47367,2801355,45.01
6cJd,2288835,68259,2779818,45.22
6cTd,2665860,1362831,1108221,65.16
6c9d,3290949,99111,1746852,65.03
6c8d,3234882,98244,1803786,63.93
6c7d,3433194,383790,1319928,70.57
6c6d,2463300,41547,2632065,48.36
6c5d,3300174,100770,1735968,65.23
6c4d,3348555,101181,1687176,66.17
6c3d,3422454,102243,1612215,67.62
6c2d,3498303,103644,1534965,69.11
5cAd,2332533,25470,2778909,45.66
5cKd,2342748,36942,2757222,45.97
5cQd,2325765,49941,2761206,45.76
5cJd,2316129,70431,2750352,45.77
5cTd,2691912,1341195,1103805,65.46
5c9d,3335208,101580,1700124,65.92
5c8d,3279141,100713,1757058,64.82
5c7d,3507432,391827,1237653,72.09
5c6d,3296616,100566,1739730,65.15
5c5d,2527938,52749,2556225,49.72
5c4d,3259263,102819,1774830,64.45
5c3d,3333162,103881,1699869,65.9
5c2d,3409011,105282,1622619,67.39
4cAd,2332533,25506,2778873,45.66
4cKd,2342748,36978,2757186,45.97
4cQd,2325765,49977,2761170,45.76
4cJd,2316129,70467,2750316,45.77
4cTd,2693208,1346145,1097559,65.53
4c9d,3399408,101616,1635888,67.17
4c8d,3343341,100749,1692822,66.07
4c7d,3511860,393645,1231407,72.2
4c6d,3345438,100602,1690872,66.1
4c5d,3259263,102444,1775205,64.45
4c4d,2541042,63492,2532378,50.08
4c3d,3335430,103917,1697565,65.94
4c2d,3411279,105318,1620315,67.43
3cAd,2351223,26025,2759664,46.02
3cKd,2361438,37497,2737977,46.33
3cQd,2344455,50496,2741961,46.13
3cJd,2334819,70986,2731107,46.14
3cTd,2698860,1351902,1086150,65.7
3c9d,3390654,101652,1644606,67.0
3c8d,3407325,101136,1628451,67.31
3c7d,3591852,400221,1144839,73.82
3c6d,3418689,100989,1617234,67.53
3c5d,3332514,102831,1701567,65.87
3c4d,3334593,103242,1699077,65.92
3c3d,2580471,77121,2479320,50.98
3c2d,3436302,105837,1594773,67.92
2cAd,2372175,26544,2738193,46.44
2cKd,2382390,38016,2716506,46.75
2cQd,2365407,51015,2720490,46.54
2cJd,2355771,71505,2709636,46.56
2cTd,2721060,1357983,1057869,66.19
2c9d,3414198,102171,1620543,67.46
2c8d,3416133,101172,1619607,67.49
2c7d,3672294,406797,1057821,75.45
2c6d,3493995,101376,1541541,69.0
2c5d,3407820,103218,1625874,67.34
2c4d,3409899,103629,1623384,67.39
2c3d,3435543,104823,1596546,67.9
2c2d,2623782,92709,2420421,51.98
AdAh,1038402,15795,4082715,20.37
AdKh,4033554,39894,6200376,39.45
AdQh,4000326,39864,6233634,39.13
AdJh,3977928,39138,6256758,38.91
AdTh,3142158,223878,6907788,31.67
Ad9h,4370724,38304,5864796,42.73
Ad8h,4341954,37338,5894532,42.44
Ad7h,3223992,227754,6822078,32.49
Ad6h,4710534,38802,5524488,46.04
Ad5h,4735824,43008,5494992,46.31
Ad4h,4735824,43830,5494170,46.31
Ad3h,4774140,46212,5453472,46.69
Ad2h,4816644,49272,5407908,47.12
KdKh,1024197,16869,4095846,20.1
KdQh,3901722,63402,6308700,38.29
KdJh,3879324,62676,6331824,38.06
KdTh,3117210,322950,6833664,31.91
Kd9h,4254660,61842,5957322,41.71
Kd8h,4343916,61656,5868252,42.58
Kd7h,3188808,336684,6748332,32.68
Kd6h,4675350,60690,5537784,45.8
Kd5h,4755684,65904,5452236,46.61
Kd4h,4755684,66726,5451414,46.61
Kd3h,4794000,69108,5410716,47.0
Kd2h,4836504,72168,5365152,47.43
QdQh,1007583,17043,4112286,19.78
QdJh,3750504,88686,6434634,36.94
QdTh,2932458,425022,6916344,30.61
Qd9h,4128972,87852,6057000,40.62
Qd8h,4218228,87666,5967930,41.48
Qd7h,3188808,409680,6675336,33.03
Qd6h,4642122,86688,5545014,45.61
Qd5h,4722456,91902,5459466,46.41
Qd4h,4722456,92724,5458644,46.42
Qd3h,4760772,95106,5417946,46.8
Qd2h,4803276,98166,5372382,47.23
JdJh,949554,18216,4169142,18.66
JdTh,2927412,515724,6830688,31.0
Jd9h,4008342,128934,6136548,39.64
Jd8h,4097598,128748,6047478,40.51
Jd7h,3028014,538380,6707430,32.09
Jd6h,4642566,128358,5502900,45.81
Jd5h,4703190,132780,5437854,46.42
Jd4h,4703190,133602,5437032,46.43
Jd3h,4741506,135984,5396334,46.81
