Opponent,Wins,Draws,Loses,Equity%
AcAd,800208,23187,4313517,15.8
AcKd,1823550,27306,3286056,35.76
AcQd,1824393,26808,3285711,35.78
AcJd,1810824,26310,3299778,35.51
AcTd,1794555,25812,3316545,35.19
Ac9d,1322322,132981,3681609,27.04
Ac8d,1970112,25893,3140907,38.6
Ac7d,1970112,25968,3140832,38.6
Ac6d,1983195,26586,3127131,38.87
Ac5d,1932633,28614,3175665,37.9
Ac4d,1387554,106737,3642621,28.05
Ac3d,2129484,30219,2977209,41.75
Ac2d,2148963,31752,2956197,42.14
KcAd,1822791,27258,3286863,35.75
KcKd,820149,23943,4292820,16.2
KcQd,1800942,38007,3297963,35.43
KcJd,1787373,37509,3312030,35.16
KcTd,1771104,37011,3328797,34.84
Kc9d,1326726,186684,3623502,27.64
Kc8d,2001000,37896,3098016,39.32
Kc7d,1985622,37440,3113850,39.02
Kc6d,1985622,37575,3113715,39.02
Kc5d,1984932,39954,3112026,39.03
Kc4d,1402530,165966,3568416,28.92
Kc3d,2191050,41559,2904303,43.06
Kc2d,2210529,43092,2883291,43.45
QcAd,1824270,26811,3285831,35.77
QcKd,1801578,38010,3297324,35.44
QcQd,809049,23682,4304181,15.98
QcJd,1735482,49647,3351783,34.27
QcTd,1719213,49149,3368550,33.95
Qc9d,1311753,237219,3587940,27.84
Qc8d,1940166,50622,3146124,38.26
Qc7d,1985898,50565,3100449,39.15
Qc6d,1971210,50169,3115533,38.86
Qc5d,1970520,52548,3113844,38.87
Qc4d,1385982,219273,3531657,29.12
Qc3d,2176638,54153,2906121,42.9
Qc2d,2196117,55686,2885109,43.29
JcAd,1811460,26364,3299088,35.52
JcKd,1788768,37563,3310581,35.19
JcQd,1736241,49623,3351048,34.28
JcJd,795246,24636,4317030,15.72
JcTd,1665309,62709,3408894,33.03
Jc9d,1296777,299817,3540318,28.16
Jc8d,1876995,70173,3189744,37.22
Jc7d,1922727,70116,3144069,38.11
Jc6d,1968783,70119,3098010,39.01
Jc5d,1953405,71967,3111540,38.73
Jc4d,1366731,285978,3484203,29.39
Jc3d,2159523,73572,2903817,42.76
Jc2d,2179002,75105,2882805,43.15
TcAd,1795950,25917,3315045,35.21
TcKd,1773258,37116,3326538,34.88
TcQd,1720731,49176,3367005,33.98
TcJd,1666068,62631,3408213,33.04
TcTd,781443,28020,4327449,15.49
Tc9d,1281801,372174,3482937,28.58
Tc8d,1813824,101769,3221319,36.3
Tc7d,1859556,101712,3175644,37.19
Tc6d,1905612,101715,3129585,38.09
Tc5d,1948842,103962,3084108,38.95
Tc4d,1347480,380643,3408789,29.94
Tc3d,2142408,105036,2889468,42.73
Tc2d,2161887,106569,2868456,43.12
8cAd,2001624,25914,3109374,39.22
8cKd,2032383,37869,3066660,39.93
8cQd,1970637,50517,3115758,38.85
8cJd,1906431,69963,3160518,37.79
8cTd,1842225,101427,3193260,36.85
8c9d,1286853,1033746,2816313,35.11
8c8d,1592643,40782,3503487,31.4
8c7d,2806746,157599,2172567,56.17
8c6d,2878482,157926,2100504,57.57
8c5d,2950713,160173,2026026,59.0
8c4d,3414027,495300,1227585,71.28
8c3d,3254535,161646,1720731,64.93
8c2d,3244026,162648,1730238,64.73
7cAd,2001624,25950,3109338,39.22
7cKd,2017083,37422,3082407,39.63
7cQd,2016597,50421,3069894,39.75
7cJd,1952391,69867,3114654,38.69
7cTd,1888185,101331,3147396,37.74
7c9d,1301700,1347810,2487402,38.46
7c8d,2806698,157512,2172702,56.17
7c7d,1617735,49569,3469608,31.97
7c6d,2832639,157050,2147223,56.67
7c5d,2904870,159297,2072745,58.1
7c4d,3344553,488625,1303734,69.86
7c3d,3199425,160770,1776717,63.85
7c2d,3264078,162171,1710663,65.12
6cAd,2014707,26517,3095688,39.48
6cKd,2017083,37458,3082371,39.63
6cQd,2001861,49974,3085077,39.46
6cJd,1998675,69771,3068466,39.59
6cTd,1934469,101235,3101208,38.64
6c9d,1300125,1714644,2122143,42.0
6c8d,2878521,157740,2100651,57.57
6c7d,2832591,156903,2147418,56.67
6c6d,1644366,60441,3432105,32.6
6c5d,2860443,159465,2117004,57.24
6c4d,3275613,484440,1376859,68.48
6c3d,3143595,160938,1832379,62.76
6c2d,3208248,162339,1766325,64.03
5cAd,1964319,28290,3144303,38.51
5cKd,2016519,39630,3080763,39.64
5cQd,2001297,52146,3083469,39.47
5cJd,1983375,71460,3082077,39.31
5cTd,1978053,103275,3055584,39.51
