Opponent,Wins,Draws,Loses,Equity%
AcAd,746442,25131,4365339,14.78
AcKd,1306929,68952,3761031,26.11
AcQd,1923291,28584,3185037,37.72
AcJd,1919019,27927,3189966,37.63
AcTd,1914747,27270,3194895,37.54
Ac9d,1991919,27015,3117978,39.04
Ac8d,1975983,26934,3133995,38.73
Ac7d,1975221,26478,3135213,38.71
Ac6d,1977402,27255,3132255,38.76
Ac5d,1911102,29442,3196368,37.49
Ac4d,1915374,30543,3190995,37.58
Ac3d,1336944,108789,3691179,27.09
Ac2d,2104377,33429,2999106,41.29
QcAd,1952457,28536,3155919,38.29
QcKd,1333233,302367,3501312,28.9
QcQd,1567434,25383,3544095,30.76
QcJd,2944494,39159,2153259,57.7
QcTd,2928243,38502,2170167,57.38
Qc9d,3004929,38247,2093736,58.87
Qc8d,3058035,38565,2040312,59.91
Qc7d,3121830,38109,1976973,61.14
Qc6d,3120417,37713,1978782,61.11
Qc5d,3135723,40251,1960938,61.43
Qc4d,3154350,41352,1941210,61.81
Qc3d,3816540,167541,1152831,75.93
Qc2d,3354564,44238,1738110,65.73
JcAd,1948059,28005,3160848,38.2
JcKd,1330971,400470,3405471,29.81
JcQd,2944368,39159,2153385,57.7
JcJd,1568808,24771,3543333,30.78
JcTd,2865684,38130,2233098,56.16
Jc9d,2942370,37875,2156667,57.65
Jc8d,2995476,38193,2103243,58.68
Jc7d,3059271,37737,2039904,59.92
Jc6d,3120615,37872,1978425,61.12
Jc5d,3119373,39720,1977819,61.11
Jc4d,3138000,40821,1958091,61.48
Jc3d,3798180,167064,1171668,75.57
Jc2d,3338214,43707,1754991,65.41
TcAd,1943661,27474,3165777,38.1
TcKd,1328709,527121,3281082,31.0
TcQd,2928018,38628,2170266,57.38
TcJd,2865558,38130,2233224,56.15
TcTd,1573341,24564,3539007,30.87
Tc9d,2880135,37503,2219274,56.43
Tc8d,2933241,37821,2165850,57.47
Tc7d,2997036,37365,2102511,58.71
Tc6d,3058380,37500,2041032,59.9
Tc5d,3119895,39879,1977138,61.12
Tc4d,3121974,40290,1974648,61.17
Tc3d,3780144,166587,1190181,75.21
Tc2d,3322188,43176,1771548,65.09
9cAd,2020020,27294,3089598,39.59
9cKd,1343433,751863,3041616,33.47
9cQd,3003621,38448,2094843,58.85
9cJd,2941161,37950,2157801,57.62
9cTd,2878998,37452,2220462,56.41
9c9d,1611264,25779,3499869,31.62
9c8d,2894808,37932,2204172,56.72
9c7d,2941491,37476,2157945,57.63
9c6d,3002835,37611,2096466,58.82
9c5d,3064350,39990,2032572,60.04
9c4d,3129186,40932,1966794,61.31
9c3d,3766788,166593,1203531,74.95
9c2d,3312852,43128,1780932,64.91
8cAd,2003196,27330,3106386,39.26
8cKd,1337022,1053414,2746476,36.28
8cQd,3055920,38835,2042157,59.87
8cJd,2993460,38337,2105115,58.65
8cTd,2931297,37839,2167776,57.43
8c9d,2893920,37875,2205117,56.7
8c8d,1629957,27975,3478980,32.0
8c7d,2880309,37995,2218608,56.44
8c6d,2943789,38130,2154993,57.68
8c5d,3005304,40509,2091099,58.9
8c4d,3070140,41451,2025321,60.17
8c3d,3788859,145908,1202145,75.18
8c2d,3313665,43647,1779600,64.93
7cAd,2003148,26883,3106881,39.26
7cKd,1337022,1381059,2418831,39.47
7cQd,3120537,38388,1977987,61.12
7cJd,3058077,37890,2040945,59.9
7cTd,2995914,37392,2103606,58.69
7c9d,2941425,37428,2158059,57.62
7c8d,2880309,37956,2218647,56.44
7c7d,1652367,29268,3455277,32.45
7c6d,2906124,37815,2192973,56.94
7c5d,2967639,40194,2129079,58.16
7c4d,3032475,41136,2063301,59.43
7c3d,3715242,141240,1280430,73.7
7c2d,3329010,43731,1764171,65.23
6cAd,2006295,27534,3103083,39.32
6cKd,1322862,1766541,2047509,42.95
6cQd,3120225,37944,1978743,61.11
6cJd,3120522,37851,1978539,61.12
6cTd,3058359,37353,2041200,59.9
6c9d,3003870,37389,2095653,58.84
6c8d,2944764,37917,2154231,57.69
6c7d,2906964,37593,2192355,56.96
6c6d,1665222,32283,3439407,32.73
6c5d,2936097,40446,2160369,57.55
6c4d,3000933,41388,2094591,58.82
6c3d,3660633,137139,1339140,72.6
6c2d,3288201,43983,1804728,64.44
5cAd,1941135,29391,3166386,38.07
5cKd,1303302,2143533,1690077,46.24
5cQd,3136785,40200,1959927,61.45
5cJd,3120534,39543,1976835,61.13
5cTd,3121128,39450,1976334,61.14
5c9d,3066639,39486,2030787,60.08
5c8d,3007533,40014,2089365,58.94
5c7d,2969733,39690,2127489,58.2
5c6d,2937189,40116,2159607,57.57
5c5d,1677282,37947,3421683,33.02
5c4d,2951922,43245,2141745,57.89
5c3d,3586611,154911,1395390,71.33
5c2d,3228318,45840,1862754,63.29
4cAd,1945533,29994,3161385,38.17
4cKd,1305564,2427492,1403856,49.04
4cQd,3155727,40803,1940382,61.83
4cJd,3139476,40146,1957290,61.51
4cTd,3123522,39489,1973901,61.19
4c9d,3131790,39930,1965192,61.36
4c8d,3072684,40458,2023770,60.21
4c7d,3034884,40134,2061894,59.47
4c6d,3002340,40560,2094012,58.84
4c5d,2952048,42747,2142117,57.88
4c4d,1705293,43062,3388557,33.62
4c3d,3607887,155568,1373457,71.75
4c2d,3247584,46443,1842885,63.67
2cAd,2138778,31116,2967018,41.94
2cKd,1614279,2445786,1076847,55.23
2cQd,3360675,41925,1734312,65.83
2cJd,3344424,41268,1751220,65.51
2cTd,3328470,40611,1767831,65.19
2c9d,3320190,40488,1776234,65.03
2c8d,3321783,40938,1774191,65.06
2c7d,3336153,40965,1759794,65.34
2c6d,3294066,41391,1801455,64.53
2c5d,3232578,43578,1860756,63.35
2c4d,3251502,44679,1840731,63.73
2c3d,3739743,165951,1231218,74.42
2c2d,2474520,51174,2611218,48.67
AdAh,815844,20859,4300209,16.09
AdKh,2797656,126390,7349778,27.85
AdQh,4003704,48720,6221400,39.21
AdJh,3995328,47412,6231084,39.12
AdTh,3986952,46104,6240768,39.03
Ad9h,4137996,45582,6090246,40.5
Ad8h,4107018,45420,6121386,40.2
Ad7h,4105290,44514,6124020,40.18
Ad6h,4109430,46158,6118236,40.22
Ad5h,3979626,50370,6243828,38.98
Ad4h,3988002,52566,6233256,39.07
