Opponent,Wins,Draws,Loses,Equity%
AcAd,831918,22863,4282131,16.42
AcKd,1825410,26919,3284583,35.8
AcQd,1809141,26421,3301350,35.48
AcJd,1792872,25923,3318117,35.15
AcTd,1326729,130359,3679824,27.1
Ac9d,2003811,25860,3107241,39.26
Ac8d,2006235,25374,3105303,39.3
Ac7d,2008935,25449,3102528,39.36
Ac6d,2022018,26067,3088827,39.62
Ac5d,1971456,28095,3137361,38.65
Ac4d,1391448,127422,3618042,28.33
Ac3d,2154582,29700,2952630,42.23
Ac2d,2174061,31233,2931618,42.63
KcAd,1825410,26871,3284631,35.8
KcKd,831918,23619,4281375,16.42
KcQd,1770747,38025,3328140,34.84
KcJd,1754478,37527,3344907,34.52
KcTd,1331004,182541,3623367,27.69
Kc9d,1956474,37464,3142974,38.45
Kc8d,2019318,37377,3080217,39.67
Kc7d,2007330,36921,3092661,39.44
Kc6d,2007330,37056,3092526,39.44
Kc5d,2006640,39435,3090837,39.45
Kc4d,1387173,186651,3563088,28.82
Kc3d,2199033,41040,2896839,43.21
Kc2d,2218512,42573,2875827,43.6
QcAd,1809900,26424,3300588,35.49
QcKd,1771506,38028,3327378,34.86
QcQd,818115,23358,4295439,16.15
QcJd,1700574,50253,3386085,33.59
QcTd,1316028,231741,3589143,27.87
Qc9d,1893303,50190,3193419,37.35
Qc8d,1956147,50103,3130662,38.57
Qc7d,2004903,50046,3081963,39.52
Qc6d,1990215,49650,3097047,39.23
Qc5d,1989525,52029,3095358,39.24
Qc4d,1367922,239958,3529032,28.96
Qc3d,2181918,53634,2901360,43.0
Qc2d,2201397,55167,2880348,43.39
JcAd,1794390,25977,3316545,35.18
JcKd,1755996,37581,3343335,34.55
JcQd,1701333,50229,3385350,33.61
JcJd,804312,24312,4308288,15.89
JcTd,1301052,278628,3557232,28.04
Jc9d,1830132,70785,3235995,36.32
Jc8d,1892976,70698,3173238,37.54
Jc7d,1941732,70641,3124539,38.49
Jc6d,1987788,70644,3078480,39.38
Jc5d,1972410,72492,3092010,39.1
Jc4d,1348671,309153,3479088,29.26
Jc3d,2164803,74097,2898012,42.86
Jc2d,2184282,75630,2877000,43.26
9cAd,2034300,25917,3076695,39.85
9cKd,1986687,37521,3112704,39.04
9cQd,1922481,50169,3164262,37.91
9cJd,1858275,70659,3207978,36.86
9cTd,1305846,771255,3059811,32.93
9c9d,1588923,30828,3517161,31.23
9c8d,2831451,101445,2204016,56.11
9c7d,2905026,101712,2130174,57.54
