Opponent,Wins,Draws,Loses,Equity%
AcAd,778749,23754,4334409,15.39
AcKd,1801503,27945,3307464,35.34
AcQd,1802346,27447,3307119,35.35
AcJd,1788777,26949,3321186,35.08
AcTd,1772508,26451,3337953,34.76
Ac9d,1289607,133728,3713577,26.41
Ac8d,1958964,25968,3151980,38.39
Ac7d,1955580,26448,3154884,38.33
Ac6d,1986339,27066,3123507,38.93
Ac5d,1936101,29094,3171717,37.97
Ac4d,1956111,30036,3150765,38.37
Ac3d,1956111,30699,3150102,38.38
Ac2d,1389561,87639,3659712,27.9
KcAd,1800744,27897,3308271,35.33
KcKd,798690,24510,4313712,15.79
KcQd,1778895,38646,3319371,35.01
KcJd,1765326,38148,3333438,34.74
KcTd,1749057,37650,3350205,34.42
Kc9d,1294011,188295,3654606,27.02
Kc8d,1989852,37971,3109089,39.11
Kc7d,1971090,37920,3127902,38.74
Kc6d,1988202,38055,3110655,39.07
Kc5d,1988076,40434,3108402,39.1
Kc4d,2008086,41376,3087450,39.49
Kc3d,2008086,42039,3086787,39.5
Kc2d,1404537,146868,3585507,28.77
QcAd,1802223,27450,3307239,35.35
QcKd,1779531,38649,3318732,35.02
QcQd,787590,24249,4325073,15.57
QcJd,1713435,50286,3373191,33.84
QcTd,1697166,49788,3389958,33.52
Qc9d,1279038,239694,3618180,27.23
Qc8d,1929018,50697,3157197,38.05
Qc7d,1971366,51045,3114501,38.87
Qc6d,1973790,50649,3112473,38.92
Qc5d,1973664,53028,3110220,38.94
Qc4d,1993674,53970,3089268,39.34
Qc3d,1993674,54633,3088605,39.34
Qc2d,1387989,200175,3548748,28.97
JcAd,1789413,27003,3320496,35.1
JcKd,1766721,38202,3331989,34.76
JcQd,1714194,50262,3372456,33.86
JcJd,773787,25203,4337922,15.31
JcTd,1643262,63348,3430302,32.61
Jc9d,1264062,303156,3569694,27.56
Jc8d,1865847,70248,3200817,37.01
Jc7d,1908195,70596,3158121,37.83
Jc6d,1971363,70599,3094950,39.06
Jc5d,1956549,72447,3107916,38.79
Jc4d,1976559,73389,3086964,39.19
Jc3d,1976559,74052,3086301,39.2
Jc2d,1368738,266880,3501294,29.24
TcAd,1773903,26556,3336453,34.79
TcKd,1751211,37755,3347946,34.46
TcQd,1698684,49815,3388413,33.55
TcJd,1644021,63270,3429621,32.62
TcTd,759984,28587,4348341,15.07
Tc9d,1249086,376377,3511449,27.98
Tc8d,1802676,101844,3232392,36.08
Tc7d,1845024,102192,3189696,36.91
Tc6d,1908192,102195,3126525,38.14
Tc5d,1954122,104442,3078348,39.06
Tc4d,1959444,104853,3072615,39.16
Tc3d,1959444,105516,3071952,39.17
