Opponent,Wins,Draws,Loses,Equity%
AcAd,789288,23997,4323627,15.6
AcKd,1358247,67638,3711027,27.1
AcQd,1961805,27378,3147729,38.46
AcJd,1957533,26721,3152658,38.37
AcTd,1936275,26628,3174009,37.95
Ac9d,2016957,26532,3093423,39.52
Ac8d,2007105,26046,3103761,39.33
Ac7d,1989231,25590,3122091,38.97
Ac6d,1988712,26367,3121833,38.97
Ac5d,1332930,149169,3654813,27.4
Ac4d,2104257,29496,3003159,41.25
Ac3d,2123736,30690,2982486,41.64
Ac2d,2143215,32223,2961474,42.04
QcAd,1990719,27330,3118863,39.02
QcKd,1384299,295329,3457284,29.82
QcQd,1605756,24249,3506907,31.5
QcJd,2953992,37953,2144967,57.87
QcTd,2933031,37860,2166021,57.47
Qc9d,3025503,37764,2073645,59.26
Qc8d,3096969,37677,2002266,60.66
Qc7d,3158628,37221,1941063,61.85
Qc6d,3157215,36825,1942872,61.82
Qc5d,3779430,207921,1149561,75.6
Qc4d,3350601,40305,1746006,65.62
Qc3d,3357183,41499,1738230,65.76
Qc2d,3364062,43032,1729818,65.91
JcAd,1986321,26799,3123792,38.93
JcKd,1382037,392568,3362307,30.73
JcQd,2953866,37953,2145093,57.87
JcJd,1607130,23637,3506145,31.52
JcTd,2870472,37488,2228952,56.24
Jc9d,2962944,37392,2136576,58.04
Jc8d,3034410,37305,2065197,59.43
Jc7d,3096069,36849,2003994,60.63
Jc6d,3157413,36984,1942515,61.83
Jc5d,3761070,207444,1168398,75.24
Jc4d,3334251,39774,1762887,65.29
Jc3d,3340833,40968,1755111,65.43
Jc2d,3347712,42501,1746699,65.58
TcAd,1964934,26835,3145143,38.51
TcKd,1360650,518922,3257340,31.54
TcQd,2932803,37989,2166120,57.46
TcJd,2870343,37491,2229078,56.24
TcTd,1592538,23997,3520377,31.24
Tc9d,2880210,37428,2219274,56.43
Tc8d,2953812,37341,2145759,57.87
Tc7d,3015471,36885,2084556,59.06
Tc6d,3076815,37020,2023077,60.26
Tc5d,3761589,186276,1189047,75.04
Tc4d,3313512,39810,1783590,64.89
Tc3d,3320094,41004,1775814,65.03
Tc2d,3326973,42537,1767402,65.18
9cAd,2045643,26739,3064530,40.08
9cKd,1377636,742884,3016392,34.05
9cQd,3025032,37893,2073987,59.26
9cJd,2962572,37395,2136945,58.04
9cTd,2879199,37380,2220333,56.41
9c9d,1638861,25455,3472596,32.15
9c8d,2938977,37509,2160426,57.58
9c7d,2983524,37053,2116335,58.44
9c6d,3044868,37188,2054856,59.64
9c5d,3691680,182091,1263141,73.64
9c4d,3334575,40377,1761960,65.31
9c3d,3325779,41040,1770093,65.14
9c2d,3332658,42573,1761681,65.29
8cAd,2035872,26292,3074748,39.89
8cKd,1376190,1043088,2717634,36.94
8cQd,3096660,37797,2002455,60.65
8cJd,3034200,37299,2065413,59.43
8cTd,2952837,37284,2146791,57.85
8c9d,2938932,37452,2160528,57.58
8c8d,1670103,27327,3439482,32.78
8c7d,2955564,37221,2144127,57.9
8c6d,3016908,37356,2082648,59.09
8c5d,3638643,177906,1320363,72.56
8c4d,3297348,40545,1799019,64.58
8c3d,3361704,41607,1733601,65.85
8c2d,3351195,42609,1743108,65.65
7cAd,2018838,25845,3092229,39.55
7cKd,1357068,1371957,2407887,39.77
7cQd,3159267,37350,1940295,61.86
7cJd,3096807,36852,2003253,60.64
7cTd,3015444,36837,2084631,59.06
7c9d,2984427,37005,2115480,58.46
7c8d,2956404,37182,2143326,57.91
7c7d,1674837,28620,3433455,32.88
7c6d,2966358,37041,2133513,58.11
7c5d,3565026,173238,1398648,71.09
7c4d,3237531,40230,1859151,63.42
7c3d,3301887,41292,1793733,64.68
7c2d,3366540,42693,1727679,65.95
