Opponent,Wins,Draws,Loses,Equity%
AcAd,803127,22308,4311477,15.85
AcKd,1383420,65328,3688164,27.57
AcQd,1978971,25122,3132819,38.77
AcJd,1957713,25029,3154170,38.35
AcTd,1956951,24531,3155430,38.33
Ac9d,2023221,24435,3089256,39.62
Ac8d,2010669,23949,3102294,39.37
Ac7d,1992795,23493,3120624,39.02
Ac6d,1347906,151017,3637989,27.71
Ac5d,2151942,26697,2958273,42.15
Ac4d,2171421,27639,2937852,42.54
Ac3d,2190900,28833,2917179,42.93
Ac2d,2212515,30366,2894031,43.37
QcAd,2008647,25122,3103143,39.35
QcKd,1390224,290160,3456528,29.89
QcQd,1605795,21546,3509571,31.47
QcJd,2952021,35778,2149113,57.82
QcTd,2951556,35280,2150076,57.8
Qc9d,3041892,35184,2059836,59.56
Qc8d,3113358,35097,1988457,60.95
Qc7d,3175017,34641,1927254,62.15
Qc6d,3782133,205011,1149768,75.62
Qc5d,3331746,37155,1768011,65.22
Qc4d,3338031,38097,1760784,65.35
Qc3d,3344613,39291,1753008,65.49
Qc2d,3354192,40824,1741896,65.69
JcAd,1987260,25158,3124494,38.93
JcKd,1368837,387534,3380541,30.42
JcQd,2951892,35781,2149239,57.81
JcJd,1588044,21501,3527367,31.12
JcTd,2868498,35316,2233098,56.18
Jc9d,2960970,35220,2140722,57.98
Jc8d,3032436,35133,2069343,59.37
Jc7d,3094095,34677,2008140,60.57
Jc6d,3782328,183843,1170741,75.42
Jc5d,3310683,37191,1789038,64.81
Jc4d,3316968,38133,1781811,64.94
Jc3d,3323550,39327,1774035,65.08
Jc2d,3333129,40860,1762923,65.28
TcAd,1987212,24711,3124989,38.93
TcKd,1368837,512973,3255102,31.64
TcQd,2952168,35334,2149410,57.81
TcJd,2868498,35319,2233095,56.18
TcTd,1600977,21537,3514398,31.38
Tc9d,2922333,34905,2179674,57.23
Tc8d,2993799,34818,2108295,58.62
Tc7d,3055458,34362,2047092,59.81
Tc6d,3707739,179175,1249998,73.92
Tc5d,3325056,37275,1774581,65.09
Tc4d,3315963,37686,1783263,64.92
Tc3d,3322545,38880,1775487,65.06
Tc2d,3332124,40413,1764375,65.26
9cAd,2053635,24615,3058662,40.22
9cKd,1369401,736503,3031008,33.83
9cQd,3042387,35238,2059287,59.57
9cJd,2960727,35223,2140962,57.98
9cTd,2922036,34857,2180019,57.22
9c9d,1632324,22995,3481593,32.0
9c8d,2968089,34986,2133837,58.12
9c7d,3012636,34530,2089746,58.98
9c6d,3637830,174990,1324092,72.52
9c5d,3272967,37443,1826502,64.08
9c4d,3337026,38253,1761633,65.33
9c3d,3326220,38916,1771776,65.13
9c2d,3335799,40449,1760664,65.33
8cAd,2041164,24168,3071580,39.97
8cKd,1365255,1038363,2733294,36.68
8cQd,3114015,35142,1987755,60.96
8cJd,3032355,35127,2069430,59.37
8cTd,2993664,34761,2108487,58.62
8c9d,2968170,34929,2133813,58.12
8c8d,1660866,24867,3451179,32.57
8c7d,2982666,34698,2119548,58.4
8c6d,3584793,170805,1381314,71.45
8c5d,3233730,37611,1865571,63.32
8c4d,3297789,38421,1800702,64.57
8c3d,3362145,39483,1735284,65.84
8c2d,3354336,40485,1742091,65.69
7cAd,2024130,23721,3089061,39.63
7cKd,1346133,1375734,2415045,39.6
7cQd,3176622,34695,1925595,62.18
7cJd,3094962,34680,2007270,60.59
7cTd,3056271,34314,2046327,59.83
7c9d,3013665,34482,2088765,59.0
7c8d,2983506,34659,2118747,58.42
7c7d,1665600,26160,3445152,32.68
7c6d,3511176,166137,1459599,69.97
7c5d,3173913,37296,1925703,62.15
7c4d,3237972,38106,1860834,63.4
7c3d,3302328,39168,1795416,64.67
7c2d,3366981,40569,1729362,65.94
5cAd,2188533,26496,2921883,42.86
5cKd,2248104,1770297,1118511,60.99
5cQd,3338742,36906,1761264,65.35
5cJd,3317781,36813,1782318,64.95
5cTd,3331260,36798,1768854,65.21
5c9d,3279111,36966,1820835,64.19
5c8d,3239409,37143,1860360,63.42
5c7d,3178341,36819,1921752,62.23
5c6d,3535065,193860,1407987,70.7
5c5d,2387250,32784,2716878,46.79
5c4d,3271137,40077,1825698,64.07
5c3d,3345036,41139,1750737,65.52
5c2d,3419232,42540,1675140,66.98
4cAd,2207220,27015,2902677,43.23
4cKd,2264343,1762440,1110129,61.23
4cQd,3344397,37425,1755090,65.47
4cJd,3323436,37332,1776144,65.06
4cTd,3321615,36834,1778463,65.02
4c9d,3342768,37353,1756791,65.44
4c8d,3303066,37530,1796316,64.67
4c7d,3241998,37206,1857708,63.47
4c6d,3616026,199140,1321746,72.33
4c5d,3270297,39654,1826961,64.05
4c4d,2432346,37251,2667315,47.71
4c3d,3352620,41658,1742634,65.67
4c2d,3426816,43059,1667037,67.13
3cAd,2225907,27534,2883471,43.6
3cKd,2268948,1766541,1101423,61.36
3cQd,3350376,37944,1748592,65.59
3cJd,3329415,37851,1769646,65.18
3cTd,3327594,37353,1771965,65.14
3c9d,3331311,37389,1768212,65.21
3c8d,3367047,37917,1731948,65.92
3c7d,3305979,37593,1793340,64.72
3c6d,3697311,204420,1235181,73.97
3c5d,3343545,40041,1753326,65.48
3c4d,3351780,40983,1744149,65.65
3c3d,2480277,42375,2614260,48.7
3c2d,3437424,43578,1655910,67.34
2cAd,2246733,28053,2862126,44.01
2cKd,2274168,1773054,1089690,61.53
2cQd,3359382,38463,1739067,65.77
2cJd,3338421,38370,1760121,65.36
2cTd,3336600,37872,1762440,65.32
2c9d,3340317,37908,1758687,65.39
2c8d,3358617,37953,1740342,65.75
2c7d,3370287,37980,1728645,65.98
2c6d,3778923,209700,1148289,75.61
2c5d,3417120,40428,1679364,66.91
2c4d,3425355,41370,1670187,67.08
2c3d,3436587,42564,1657761,67.31
2c2d,2531046,48243,2557623,49.74
AdAh,871746,18129,4247037,17.15
AdKh,2948820,119334,7205670,29.28
AdQh,4114062,41988,6117774,40.25
AdJh,4072482,41802,6159540,39.84
AdTh,4070754,40812,6162258,39.82
Ad9h,4200300,40608,6032916,41.08
Ad8h,4175718,39642,6058464,40.84
Ad7h,4140534,38736,6094554,40.49
Ad6h,2877852,288990,7106982,29.42
Ad5h,4451784,45054,5776986,43.55
Ad4h,4490100,46932,5736792,43.93
Ad3h,4528416,49314,5696094,44.32
Ad2h,4570920,52374,5650530,44.75
KdKh,581172,68142,4487598,11.98
KdQh,2915496,564618,6793710,31.13
KdJh,2873916,756744,6643164,31.66
KdTh,2872188,1004640,6396996,32.85
Kd9h,2871450,1448172,5954202,35.0
Kd8h,2861214,2045310,5367300,37.8
Kd7h,2821842,2709780,4742202,40.65
Kd6h,735366,9315474,222984,52.49
Kd5h,4578306,3487560,2207958,61.54
Kd4h,4611846,3472476,2189502,61.79
Kd3h,4622502,3481374,2169948,61.94
Kd2h,4634328,3495684,2143812,62.12
QdQh,1637916,17328,3481668,32.05
QdJh,5981274,63228,4229322,58.53
QdTh,5980140,62238,4231446,58.51
Qd9h,6156324,62034,4055466,60.22
Qd8h,6295638,61848,3916338,61.58
Qd7h,6417342,60942,3795540,62.76
Qd6h,7613496,395598,2264730,76.03
Qd5h,6723870,65886,3484068,65.77
Qd4h,6736230,67764,3469830,65.9
Qd3h,6749184,70146,3454494,66.03
Qd2h,6768042,73206,3432576,66.23
JdJh,1620762,17157,3498993,31.72
JdTh,5817330,62100,4394394,56.93
Jd9h,5997450,61896,4214478,58.68
Jd8h,6136764,61710,4075350,60.03
