Opponent,Wins,Draws,Loses,Equity%
KcAd,1460016,237132,3439764,30.73
KcKd,1685841,24558,3426513,33.06
KcQd,3065697,27378,2043837,59.95
KcJd,3049149,26721,2061042,59.62
KcTd,3028188,26628,2082096,59.21
Kc9d,3120660,26532,1989720,61.01
Kc8d,3182022,26046,1928844,62.2
Kc7d,3180312,25590,1931010,62.16
Kc6d,3181362,26367,1929183,62.19
Kc5d,3852939,149169,1134804,76.46
Kc4d,3411552,29496,1695864,66.7
Kc3d,3418134,30690,1688088,66.84
Kc2d,3424716,32223,1679973,66.98
QcAd,1457754,295329,3383829,31.25
QcKd,3065571,27378,2043963,59.94
QcQd,1683651,23946,3429315,33.01
QcJd,2986266,26349,2124297,58.39
QcTd,2965305,26256,2145351,57.98
Qc9d,3057777,26160,2052975,59.78
Qc8d,3119139,25674,1992099,60.97
Qc7d,3180186,25749,1930977,62.16
Qc6d,3164688,25836,1946388,61.86
Qc5d,3834255,148692,1153965,76.09
Qc4d,3394878,28965,1713069,66.37
Qc3d,3401460,30159,1705293,66.51
Qc2d,3408042,31692,1697178,66.65
JcAd,1455492,394050,3287370,32.17
JcKd,3048897,26847,2061168,59.61
JcQd,2986140,26349,2124423,58.39
JcJd,1685025,23334,3428553,33.03
JcTd,2902746,25884,2208282,56.76
Jc9d,2995218,25788,2115906,58.56
Jc8d,3056580,25302,2055030,59.75
Jc7d,3117627,25377,1993908,60.94
Jc6d,3164886,25995,1946031,61.86
Jc5d,3815895,148215,1172802,75.73
Jc4d,3378528,28434,1729950,66.05
Jc3d,3385110,29628,1722174,66.19
Jc2d,3391692,31161,1714059,66.33
TcAd,1434105,531774,3171033,33.09
TcKd,3027834,26883,2082195,59.2
TcQd,2965077,26385,2145450,57.98
TcJd,2902617,25887,2208408,56.76
TcTd,1670838,23289,3442785,32.75
Tc9d,2912484,25824,2198604,56.95
Tc8d,2975982,25338,2135592,58.18
Tc7d,3037029,25413,2074470,59.37
Tc6d,3084288,26031,2026593,60.3
Tc5d,3816414,127047,1193451,75.53
Tc4d,3357789,28470,1750653,65.64
Tc3d,3364371,29664,1742877,65.78
Tc2d,3370953,31197,1734762,65.93
9cAd,1451220,773406,2912286,35.78
9cKd,3120192,26787,1989933,61.0
9cQd,3057435,26289,2053188,59.77
9cJd,2994975,25791,2116146,58.55
9cTd,2911602,25776,2199534,56.93
9c9d,1718100,23937,3394875,33.68
9c8d,2961276,25506,2150130,57.9
9c7d,3022323,25581,2089008,59.08
9c6d,3069582,26199,2041131,60.01
9c5d,3765756,122862,1248294,74.5
9c4d,3396093,29037,1711782,66.39
9c3d,3387297,29700,1719915,66.23
9c2d,3393879,31233,1711800,66.37
8cAd,1434798,1037115,2664999,38.03
8cKd,3182475,26340,1928097,62.21
8cQd,3119718,25842,1991352,60.98
8cJd,3057258,25344,2054310,59.76
8cTd,2975895,25329,2135688,58.18
8c9d,2961990,25497,2149425,57.91
8c8d,1723590,23580,3389742,33.78
8c7d,2973459,25266,2138187,58.13
8c6d,3020718,25884,2090310,59.06
8c5d,3691815,118194,1326903,73.02
8c4d,3337962,28722,1770228,65.26
8c3d,3402318,29784,1704810,66.52
8c2d,3391512,30786,1714614,66.32
7cAd,1417938,1382973,2336001,41.06
7cKd,3181839,25896,1929177,62.19
7cQd,3181839,25803,1929270,62.19
7cJd,3119379,25305,1992228,60.97
7cTd,3038016,25290,2073606,59.39
7c9d,3024111,25458,2087343,59.12
7c8d,2974425,25104,2137383,58.15
7c7d,1732206,24510,3380196,33.96
7c6d,2986842,26136,2123934,58.4
7c5d,3636882,114093,1385937,71.91
7c4d,3294819,28974,1813119,64.42
7c3d,3359175,30036,1747701,65.69
7c2d,3423531,31437,1681944,66.95
6cAd,1420200,1764813,1951899,44.82
6cKd,3183150,26499,1927263,62.22
6cQd,3166602,25842,1944468,61.9
6cJd,3166899,25749,1944264,61.9
6cTd,3085536,25734,2025642,60.32
6c9d,3071631,25902,2039379,60.05
6c8d,3021945,25548,2089419,59.08
6c7d,2986968,25914,2124030,58.4
6c6d,1738941,25983,3371988,34.1
6c5d,3562668,114750,1459494,70.47
6c4d,3249414,29577,1857921,63.54
6c3d,3313770,30639,1792503,64.81
6c2d,3378126,32040,1726746,66.07
4cAd,1882926,2161965,1092021,57.7
4cKd,3422067,28872,1685973,66.9
4cQd,3405519,28215,1703178,66.57
4cJd,3389268,27558,1720086,66.25
4cTd,3368604,27465,1740843,65.84
4c9d,3406869,27984,1702059,66.59
4c8d,3347640,27630,1761642,65.44
4c7d,3303120,27996,1805796,64.57
4c6d,3257091,28824,1850997,63.69
4c5d,3675861,135798,1325253,72.88
4c4d,2442462,30624,2663826,47.85
4c3d,3437625,32718,1666569,67.24
4c2d,3511821,34119,1590972,68.7
3cAd,1901001,2152164,1083747,57.95
3cKd,3428046,29391,1679475,67.02
3cQd,3411498,28734,1696680,66.69
3cJd,3395247,28077,1713588,66.37
3cTd,3374583,27984,1734345,65.97
3c9d,3397548,28020,1711344,66.41
