Opponent,Wins,Draws,Loses,Equity%
AcAd,1029321,23886,4083705,20.27
AcKd,2016828,27018,3093066,39.52
AcQd,2012556,26361,3097995,39.43
AcJd,1991298,26268,3119346,39.02
AcTd,1992141,25770,3119001,39.03
Ac9d,2004261,26289,3106362,39.27
Ac8d,1995672,25935,3115305,39.1
Ac7d,1987002,26301,3123609,38.94
Ac6d,1523598,141729,3471585,31.04
Ac5d,2073726,29154,3034032,40.65
Ac4d,1600683,98625,3437604,32.12
Ac3d,2271930,31158,2833824,44.53
Ac2d,2317131,32559,2787222,45.42
KcAd,2016828,27015,3093069,39.52
KcKd,1029321,23385,4084206,20.27
KcQd,1987725,37020,3112167,39.06
KcJd,1966467,36927,3133518,38.64
KcTd,1967310,36429,3133173,38.65
Kc9d,1979430,37353,3120129,38.9
Kc8d,1995672,37530,3103710,39.21
Kc7d,1982730,37206,3116976,38.96
Kc6d,1521462,199140,3416310,31.56
Kc5d,2120514,40059,2976339,41.67
Kc4d,1598547,153012,3385353,32.61
Kc3d,2316582,42063,2778267,45.51
Kc2d,2350194,43464,2743254,46.17
QcAd,2012556,26484,3097872,39.44
QcKd,1987725,37020,3112167,39.06
QcQd,1029321,22881,4084710,20.26
QcJd,1941636,48603,3146673,38.27
QcTd,1942479,48105,3146328,38.28
Qc9d,1954599,49617,3132696,38.53
Qc8d,1970841,50199,3115872,38.85
Qc7d,1982730,50406,3103776,39.09
Qc6d,1519326,255387,3362199,32.06
Qc5d,2116242,52569,2968101,41.71
Qc4d,1596411,206235,3334266,33.08
Qc3d,2312310,54573,2770029,45.54
Qc2d,2345922,55974,2735016,46.21
JcAd,1991169,26520,3119223,39.02
JcKd,1966338,37056,3133518,38.64
JcQd,1941507,48579,3146826,38.27
JcJd,1007934,24159,4104819,19.86
JcTd,1895418,61023,3180471,37.49
Jc9d,1907538,68526,3160848,37.8
Jc8d,1938192,69696,3129024,38.41
Jc7d,1952781,70308,3113823,38.7
Jc6d,1519197,304341,3313374,32.54
Jc5d,2094855,72471,2969586,41.49
Jc4d,1575024,273423,3288465,33.32
Jc3d,2290923,74475,2771514,45.32
Jc2d,2324535,75876,2736501,45.99
TcAd,1992774,26073,3118065,39.05
TcKd,1967943,36609,3132360,38.67
TcQd,1943112,48132,3145668,38.29
TcJd,1895418,60945,3180549,37.49
TcTd,1014072,27543,4095297,20.01
