Opponent,Wins,Draws,Loses,Equity%
AcAd,953868,20652,4162392,18.77
AcKd,1923273,25170,3188469,37.69
AcQd,1911984,24804,3200124,37.46
AcJd,1491579,98142,3547191,29.99
AcTd,2033997,23988,3078927,39.83
Ac9d,2097243,23892,3015777,41.06
Ac8d,1508463,120285,3508164,30.54
Ac7d,2266881,23316,2846715,44.36
Ac6d,2312082,23724,2801106,45.24
Ac5d,2279769,25572,2831571,44.63
Ac4d,2299248,26514,2811150,45.02
Ac3d,2320863,27708,2788341,45.45
Ac2d,2320863,28710,2787339,45.46
KcAd,1923273,25047,3188592,37.68
KcKd,936885,22134,4177893,18.45
KcQd,1850580,36843,3249489,36.38
KcJd,1398873,153438,3584601,28.73
KcTd,1974246,36027,3126639,38.78
Kc9d,2037492,35931,3063489,40.01
Kc8d,1510599,158823,3467490,30.95
Kc7d,2254170,35355,2847387,44.23
Kc6d,2295099,35199,2806614,45.02
Kc5d,2290827,37452,2808633,44.96
Kc4d,2310306,38394,2788212,45.35
Kc3d,2331921,39588,2765403,45.78
Kc2d,2331921,40590,2764401,45.79
QcAd,1914984,24681,3197247,37.52
QcKd,1853292,36846,3246774,36.44
QcQd,879225,22086,4235601,17.33
QcJd,1398906,201585,3536421,29.19
QcTd,1914258,48807,3173847,37.74
Qc9d,1977504,48711,3110697,38.97
Qc8d,1431585,208530,3496797,29.9
Qc7d,2257863,48429,2830620,44.43
Qc6d,2288415,47874,2800623,45.01
Qc5d,2284143,50127,2802642,44.95
Qc4d,2303622,51069,2782221,45.34
Qc3d,2325237,52263,2759412,45.77
Qc2d,2325237,53265,2758410,45.78
TcAd,2069508,23868,3043536,40.52
TcKd,2009421,36033,3091458,39.47
TcQd,1946730,48786,3141396,38.37
TcJd,1347324,532542,3257046,31.41
TcTd,1624107,23877,3488928,31.85
Tc9d,3027081,68721,2041110,59.6
Tc8d,3633282,269457,1234173,73.35
Tc7d,3313551,68763,1754598,65.17
Tc6d,3363663,68502,1704747,66.15
Tc5d,3407829,70755,1658328,67.03
Tc4d,3399426,71166,1666320,66.87
Tc3d,3423120,72360,1641432,67.34
Tc2d,3425496,73362,1638054,67.4
9cAd,2132904,23772,2980236,41.75
9cKd,2072817,35937,3028158,40.7
9cQd,2010126,48690,3078096,39.6
9cJd,1345185,755676,3036051,33.54
9cTd,3026907,68673,2041332,59.59
9c9d,1651131,26955,3458826,32.4
9c8d,3562836,262782,1311294,71.92
9c7d,3257469,67887,1811556,64.07
