Opponent,Wins,Draws,Loses,Equity%
AcAd,827343,27405,4282164,16.37
AcKd,1894524,31116,3211272,37.18
AcQd,1890252,30459,3216201,37.09
AcJd,1885980,29802,3221130,37.0
AcTd,1881708,29145,3226059,36.91
Ac9d,1906539,29022,3201351,37.4
Ac8d,1885281,28941,3222690,36.98
Ac7d,1872570,29658,3234684,36.74
Ac6d,1897299,30486,3209127,37.23
Ac5d,1812036,32376,3292500,35.59
Ac4d,1816308,33477,3287127,35.68
Ac3d,1355727,105114,3676071,27.41
Ac2d,1416108,83742,3637062,28.38
KcAd,1891476,31116,3214320,37.12
KcKd,900303,27705,4208904,17.8
KcQd,1872615,41115,3223182,36.85
KcJd,1868343,40458,3228111,36.76
KcTd,1864071,39801,3233040,36.68
Kc9d,1891602,40083,3205227,37.21
Kc8d,1895175,40533,3201204,37.29
Kc7d,1878192,40560,3218160,36.96
Kc6d,1888287,40986,3207639,37.16
Kc5d,1878552,43578,3214782,36.99
Kc4d,1882824,44679,3209409,37.09
Kc3d,1431417,165951,3539544,29.48
Kc2d,1492662,140691,3503559,30.43
QcAd,1887204,30585,3219123,37.04
QcKd,1872615,41115,3223182,36.85
QcQd,900303,27201,4209408,17.79
QcJd,1843512,52134,3241266,36.39
QcTd,1839240,51477,3246195,36.31
Qc9d,1866771,52347,3217794,36.85
Qc8d,1870344,53202,3213366,36.93
Qc7d,1878192,53760,3204960,37.09
Qc6d,1884015,53496,3199401,37.2
Qc5d,1874280,56088,3206544,37.03
Qc4d,1878552,57189,3201171,37.13
Qc3d,1429281,223062,3484569,29.99
Qc2d,1490526,193914,3452472,30.9
JcAd,1882932,30054,3223926,36.95
JcKd,1868343,40584,3227985,36.77
JcQd,1843512,52107,3241293,36.39
JcJd,900303,27912,4208697,17.8
JcTd,1814409,63987,3258516,35.94
Jc9d,1841940,70848,3224124,36.55
Jc8d,1845513,72291,3219108,36.63
Jc7d,1853361,73254,3210297,36.79
Jc6d,1884015,73521,3179376,37.39
Jc5d,1870008,75423,3191481,37.14
Jc4d,1874280,76524,3186108,37.23
Jc3d,1427145,293571,3416196,30.64
Jc2d,1488390,260535,3387987,31.51
TcAd,1878660,29523,3228729,36.86
TcKd,1864071,40053,3232788,36.68
TcQd,1839240,51576,3246096,36.31
TcJd,1814409,63906,3258597,35.94
TcTd,900303,31053,4205556,17.83
Tc9d,1817109,94359,3225444,36.29
Tc8d,1820682,100749,3215481,36.42
Tc7d,1828530,103344,3205038,36.6
Tc6d,1859184,104016,3173712,37.21
Tc5d,1870008,106449,3160455,37.44
Tc4d,1870008,106860,3160044,37.44
Tc3d,1425009,389550,3322353,31.53
Tc2d,1486254,352626,3298032,32.37
9cAd,1903491,29400,3204021,37.34
9cKd,1891602,40335,3204975,37.22
9cQd,1866771,52446,3217695,36.85
9cJd,1841940,70767,3224205,36.55
9cTd,1817109,94071,3225732,36.29
9c9d,900303,39099,4197510,17.91
9c8d,1800123,146268,3190521,36.47
9c7d,1807971,155898,3173043,36.71
9c6d,1838625,159246,3139041,37.34
9c5d,1849449,162084,3125379,37.58
9c4d,1874280,163026,3099606,38.07
9c3d,1425009,528696,3183207,32.89
9c2d,1486254,487884,3162774,33.68
8cAd,1882104,29448,3225360,36.93
8cKd,1895046,40788,3201078,37.29
8cQd,1870215,53304,3213393,36.93
8cJd,1845384,72213,3219315,36.63
8cTd,1820553,100464,3215895,36.42
8c9d,1799994,145875,3191043,36.46
8c8d,878916,52590,4205406,17.62
8c7d,1717272,230763,3188877,35.68
8c6d,1795836,245934,3095142,37.35
8c5d,1823772,252492,3060648,37.96
8c4d,1848603,253839,3034470,38.46
8c3d,1427016,696276,3013620,34.56
8c2d,1467003,672834,2997075,35.11
7cAd,1869393,30090,3237429,36.68
7cKd,1878063,40866,3217983,36.96
7cQd,1878063,53787,3205062,37.08
7cJd,1853232,73101,3210579,36.79
7cTd,1828401,102984,3205527,36.6
7c9d,1807842,155430,3173640,36.71
7c8d,1717272,230235,3189405,35.67
7c7d,861933,72375,4202604,17.48
7c6d,1734756,372222,3029934,37.39
7c5d,1764345,398091,2974476,38.22
7c4d,1789176,404202,2943534,38.76
7c3d,1334310,952860,2849742,35.25
7c2d,1469139,908547,2759226,37.44
6cAd,1897299,30789,3208824,37.23
