Opponent,Wins,Draws,Loses,Equity%
AcAd,767793,24564,4344555,15.19
AcKd,1771833,28584,3336495,34.77
AcQd,1304922,89640,3742350,26.28
AcJd,1922496,27555,3186861,37.69
AcTd,1918224,26898,3191790,37.6
Ac9d,1995396,26643,3114873,39.1
Ac8d,1977324,26562,3133026,38.75
Ac7d,1996572,26637,3113703,39.13
Ac6d,1994481,26724,3115707,39.09
Ac5d,1928181,28911,3179820,37.82
Ac4d,1932453,30012,3174447,37.91
Ac3d,1356105,108312,3672495,27.45
Ac2d,2121456,32898,2982558,41.62
KcAd,1771833,28536,3336543,34.77
KcKd,767793,25320,4343799,15.19
KcQd,1309197,142254,3685461,26.87
KcJd,1874835,39159,3222918,36.88
KcTd,1870563,38502,3227847,36.79
Kc9d,1947735,38247,3150930,38.29
Kc8d,1990407,38565,3107940,39.12
Kc7d,1994967,38109,3103836,39.21
Kc6d,1979793,37713,3119406,38.91
Kc5d,1963365,40251,3133296,38.61
Kc4d,1967637,41352,3127923,38.71
Kc3d,1351830,167541,3617541,27.95
Kc2d,2165583,44238,2927091,42.59
JcAd,1952376,27558,3156978,38.28
JcKd,1904439,39162,3193311,37.45
JcQd,1316253,415752,3404907,29.67
JcJd,1562889,24915,3549108,30.67
JcTd,2859939,50532,2226441,56.17
Jc9d,2936301,50601,2150010,57.65
Jc8d,2989407,50919,2096586,58.69
Jc7d,3063306,50862,2022744,60.13
Jc6d,3125262,50466,1961184,61.33
Jc5d,3124020,52314,1960578,61.32
Jc4d,3142647,53415,1940850,61.7
Jc3d,3764124,220371,1152417,75.42
Jc2d,3342861,56301,1737750,65.62
TcAd,1947978,27027,3161907,38.18
TcKd,1900041,38631,3198240,37.36
TcQd,1313991,538833,3284088,30.82
TcJd,2859813,50532,2226567,56.16
TcTd,1567017,25113,3544782,30.75
Tc9d,2874066,50229,2212617,56.44
Tc8d,2927172,50547,2159193,57.48
Tc7d,3001071,50490,2085351,58.91
Tc6d,3063027,50094,2023791,60.12
Tc5d,3124542,52473,1959897,61.34
Tc4d,3126621,52884,1957407,61.38
Tc3d,3746088,219894,1170930,75.07
Tc2d,3326835,55770,1754307,65.31
9cAd,2024334,26847,3085731,39.67
9cKd,1976397,38451,3122064,38.85
9cQd,1328712,750759,3057441,33.17
9cJd,2935089,50676,2151147,57.63
9cTd,2872926,50178,2213808,56.42
9c9d,1604127,27138,3505647,31.49
9c8d,2871624,50658,2214630,56.39
9c7d,2945523,50601,2140788,57.83
