Opponent,Wins,Draws,Loses,Equity%
AcAd,1029537,19926,4087449,20.24
AcKd,2004534,24096,3108282,39.26
AcQd,1987551,24081,3125280,38.93
AcJd,1993374,23715,3119823,39.04
AcTd,1983132,23349,3130431,38.83
Ac9d,1560486,116784,3459642,31.51
Ac8d,2133276,23079,2980557,41.75
Ac7d,1582419,115662,3438831,31.93
Ac6d,2310147,23688,2803077,45.2
Ac5d,2311446,25935,2799531,45.25
Ac4d,2356647,26745,2753520,46.14
Ac3d,2356647,27408,2752857,46.14
Ac2d,2378262,28941,2729709,46.58
KcAd,2004534,23973,3108405,39.26
KcKd,1035675,20925,4080312,20.37
KcQd,1952862,35364,3148686,38.36
KcJd,1958685,34998,3143229,38.47
KcTd,1948443,34632,3153837,38.27
Kc9d,1547775,169275,3419862,31.78
Kc8d,2152926,35166,2948820,42.25
Kc7d,1584555,170700,3381657,32.51
Kc6d,2310147,34680,2792085,45.31
Kc5d,2339487,37332,2760093,45.91
Kc4d,2384688,38142,2714082,46.79
Kc3d,2384688,38805,2713419,46.8
Kc2d,2406303,40338,2690271,47.24
QcAd,1987551,24009,3125352,38.93
QcKd,1952862,35367,3148683,38.36
QcQd,1018692,21147,4097073,20.04
QcJd,1893009,47487,3196416,37.31
QcTd,1884420,47121,3205371,37.14
Qc9d,1452933,223272,3460707,30.46
Qc8d,2089227,48243,2999442,41.14
Qc7d,1584555,207507,3344850,32.87
Qc6d,2293164,47757,2795991,45.11
Qc5d,2322504,50409,2763999,45.7
Qc4d,2367705,51219,2717988,46.59
Qc3d,2367705,51882,2717325,46.6
Qc2d,2389320,53415,2694177,47.03
JcAd,1996251,23643,3117018,39.09
JcKd,1961562,35001,3140349,38.53
JcQd,1895598,47463,3193851,37.36
JcJd,963735,22314,4150863,18.98
JcTd,1826931,60735,3249246,36.16
Jc9d,1452969,285249,3398694,31.06
Jc8d,2031252,67848,3037812,40.2
Jc7d,1508244,270612,3358056,31.99
Jc6d,2301696,67656,2767560,45.47
Jc5d,2318523,69909,2748480,45.82
Jc4d,2363724,70719,2702469,46.7
Jc3d,2363724,71382,2701806,46.71
Jc2d,2385339,72915,2678658,47.14
TcAd,1989057,23277,3124578,38.95
TcKd,1954368,34635,3147909,38.38
TcQd,1890009,47097,3199806,37.25
TcJd,1829931,60657,3246324,36.21
TcTd,892911,25911,4218090,17.63
Tc9d,1393509,358074,3385329,30.61
Tc8d,1970850,99498,3066564,39.33
Tc7d,1429230,361677,3346005,31.34
Tc6d,2252166,99306,2785440,44.81
Tc5d,2322216,101853,2712843,46.2
Tc4d,2357040,102264,2677608,46.88
