Opponent,Wins,Draws,Loses,Equity%
KcAd,1410669,236091,3490152,29.76
KcKd,1632741,21771,3482400,32.0
KcQd,3040665,25083,2071164,59.44
KcJd,3039903,24585,2072424,59.42
KcTd,3037302,24087,2075523,59.36
Kc9d,3127638,23991,1985283,61.12
Kc8d,3189000,23505,1924407,62.31
Kc7d,3838740,150351,1147821,76.19
Kc6d,3343422,23715,1769775,65.32
Kc5d,3345264,26094,1765554,65.38
Kc4d,3351549,27036,1758327,65.51
Kc3d,3360831,28230,1747851,65.7
Kc2d,3384822,29763,1722327,66.18
QcAd,1389282,293991,3453639,29.91
QcKd,3040536,25086,2071290,59.43
QcQd,1611426,21726,3503760,31.58
QcJd,2956521,24621,2155770,57.79
QcTd,2956056,24123,2156733,57.78
Qc9d,3046392,24027,2066493,59.54
Qc8d,3107754,23541,2005617,60.73
Qc7d,3838611,129183,1169118,75.98
Qc6d,3322035,23751,1791126,64.9
Qc5d,3323877,26130,1786905,64.96
Qc4d,3330162,27072,1779678,65.09
Qc3d,3339444,28266,1769202,65.28
Qc2d,3363435,29799,1743678,65.77
JcAd,1389282,391932,3355698,30.86
JcKd,3040488,24639,2071785,59.43
JcQd,2956521,24624,2155767,57.79
JcJd,1621200,21357,3494355,31.77
JcTd,2917095,23808,2196009,57.02
Jc9d,3007431,23712,2105769,58.78
Jc8d,3068793,23226,2044893,59.97
Jc7d,3763698,124515,1248699,74.48
Jc6d,3336084,23835,1776993,65.18
Jc5d,3322548,25683,1788681,64.93
Jc4d,3328833,26625,1781454,65.06
Jc3d,3338115,27819,1770978,65.25
Jc2d,3362106,29352,1745454,65.74
TcAd,1372860,528309,3235743,31.87
TcKd,3038754,24192,2073966,59.39
TcQd,2956797,24177,2155938,57.8
TcJd,2917809,23811,2195292,57.03
TcTd,1619562,20988,3496362,31.73
Tc9d,2957919,23397,2155596,57.81
Tc8d,3019281,22911,2094720,59.0
Tc7d,3689109,119847,1327956,72.98
Tc6d,3277305,23520,1836087,64.03
Tc5d,3336921,25767,1774224,65.21
Tc4d,3325818,26178,1784916,65.0
Tc3d,3335100,27372,1774440,65.19
Tc2d,3359091,28905,1748916,65.67
9cAd,1370853,771165,2994894,34.19
9cKd,3129102,24096,1983714,61.15
9cQd,3047145,24081,2065686,59.55
9cJd,3008157,23715,2105040,58.79
9cTd,2957877,23349,2155686,57.81
9c9d,1649148,21636,3466128,32.31
9c8d,2991690,23079,2122143,58.46
9c7d,3638451,115662,1382799,71.96
9c6d,3240447,23688,1872777,63.31
9c5d,3300063,25935,1810914,64.49
9c4d,3364122,26745,1746045,65.75
9c3d,3356016,27408,1753488,65.6
9c2d,3380007,28941,1727964,66.08
8cAd,1351731,1042332,2742849,36.46
8cKd,3191385,23649,1921878,62.36
8cQd,3109428,23634,2003850,60.76
8cJd,3070440,23268,2043204,60.0
8cTd,3020160,22902,2093850,59.02
8c9d,2992530,23070,2121312,58.48
8c8d,1651938,21279,3463695,32.37
8c7d,3564510,110994,1461408,70.47
8c6d,3180306,23373,1933233,62.14
8c5d,3239922,25620,1871370,63.32
8c4d,3303981,26430,1806501,64.58
8c3d,3368337,27492,1741083,65.84
8c2d,3377640,28494,1730778,66.03
6cAd,2638878,1371465,1126569,64.72
6cKd,3351171,23724,1762017,65.47
6cQd,3329913,23631,1783368,65.05
6cJd,3343095,23616,1770201,65.31
6cTd,3283272,23250,1830390,64.14
6c9d,3246099,23418,1867395,63.42
6c8d,3184734,23064,1929114,62.22
6c7d,3586779,133989,1416144,71.13
6c6d,2356935,23538,2756439,46.11
6c5d,3276504,26391,1834017,64.04
6c4d,3350106,27201,1759605,65.48
6c3d,3424005,28263,1684644,66.93
6c2d,3499854,29664,1607394,68.42
5cAd,2557569,1382973,1196370,63.25
5cKd,3353196,25896,1757820,65.53
5cQd,3331938,25803,1779171,65.11
5cJd,3329820,25305,1781787,65.07
5cTd,3343299,25290,1768323,65.33
5c9d,3306126,25458,1805328,64.61
5c8d,3244761,25104,1867047,63.41
5c7d,3666195,140490,1330227,72.74
5c6d,3275664,26136,1835112,64.02
5c5d,2393505,26529,2716878,46.85
5c4d,3282240,28974,1825698,64.18
5c3d,3356139,30036,1750737,65.63
5c2d,3431988,31437,1673487,67.12
4cAd,2562606,1386318,1187988,63.38
4cKd,3358851,26415,1751646,65.64
4cQd,3337593,26322,1772997,65.23
4cJd,3335475,25824,1775613,65.18
4cTd,3331518,25326,1780068,65.1
4c9d,3369783,25845,1741284,65.85
4c8d,3308418,25491,1803003,64.65
4c7d,3747588,145338,1243986,74.37
4c6d,3348588,26523,1761801,65.44
4c5d,3281400,28551,1826961,64.16
4c4d,2441031,28566,2667315,47.8
4c3d,3366423,30555,1739934,65.83
4c2d,3442272,31956,1662684,67.32
3cAd,2568258,1392075,1176579,63.55
3cKd,3367533,26934,1742445,65.82
3cQd,3346275,26841,1763796,65.4
3cJd,3344157,26343,1766412,65.36
3cTd,3340200,25845,1770867,65.28
3c9d,3361029,25881,1750002,65.68
3c8d,3372402,25878,1738632,65.9
3c7d,3829308,150186,1157418,76.01
3c6d,3421839,26910,1688163,66.87
