Opponent,Wins,Draws,Loses,Equity%
AcAd,831990,22863,4282059,16.42
AcKd,1827426,26847,3282639,35.84
AcQd,1811157,26349,3299406,35.51
AcJd,1354233,109014,3673665,27.42
AcTd,1943229,25884,3167799,38.08
Ac9d,2023587,25788,3087537,39.64
Ac8d,2011599,25302,3100011,39.41
Ac7d,2011599,25377,3099936,39.41
Ac6d,2026818,25995,3084099,39.71
Ac5d,1370928,148215,3617769,28.13
Ac4d,2138091,28434,2970387,41.9
Ac3d,2157570,29628,2949714,42.29
Ac2d,2177049,31161,2928702,42.68
KcAd,1827426,26799,3282687,35.84
KcKd,831990,23619,4281303,16.43
KcQd,1772763,37953,3326196,34.88
KcJd,1358508,160764,3617640,28.01
KcTd,1895568,37488,3203856,37.27
Kc9d,1975926,37392,3123594,38.83
Kc8d,2024682,37305,3074925,39.78
Kc7d,2009994,36849,3090069,39.49
Kc6d,2012130,36984,3087798,39.53
Kc5d,1366653,207444,3562815,28.62
Kc4d,2182542,39774,2914596,42.87
Kc3d,2202021,40968,2893923,43.27
Kc2d,2221500,42501,2872911,43.66
QcAd,1811916,26352,3298644,35.53
QcKd,1773522,37956,3325434,34.89
QcQd,818187,23358,4295367,16.15
QcJd,1343532,209532,3583848,28.19
QcTd,1832397,50214,3254301,36.16
Qc9d,1912755,50118,3174039,37.72
Qc8d,1961511,50031,3125370,38.67
Qc7d,2007567,49974,3079371,39.57
Qc6d,1995015,49578,3092319,39.32
Qc5d,1347402,260751,3528759,28.77
Qc4d,2165427,52368,2919117,42.66
Qc3d,2184906,53562,2898444,43.05
Qc2d,2204385,55095,2877432,43.45
TcAd,1973568,25941,3137403,38.67
TcKd,1925631,37545,3173736,37.85
TcQd,1861425,50193,3225294,36.72
TcJd,1331214,545916,3259782,31.23
TcTd,1579566,25419,3531927,31.0
Tc9d,2860527,70425,2205960,56.37
Tc8d,2933805,70662,2132445,57.8
Tc7d,3005568,70605,2060739,59.2
Tc6d,3077628,70608,1988676,60.6
Tc5d,3677589,308778,1150545,74.6
Tc4d,3314937,72867,1749108,65.24
Tc3d,3321519,74061,1741332,65.38
Tc2d,3328398,75594,1732920,65.53
9cAd,2053950,25845,3057117,40.24
9cKd,2006013,37449,3093450,39.42
9cQd,1941807,50097,3145008,38.29
9cJd,1348197,751404,3037311,33.56
9cTd,2859513,70377,2207022,56.35
9c9d,1624266,28497,3484149,31.9
9c8d,2900199,69786,2166927,57.14
9c7d,2971962,69729,2095221,58.53
9c6d,3044022,69732,2023158,59.94
9c5d,3607467,302103,1227342,73.17
9c4d,3334341,72390,1730181,65.61
9c3d,3325545,73053,1738314,65.45
9c2d,3332424,74586,1729902,65.6
8cAd,2041914,25398,3069600,40.0
8cKd,2054997,37353,3044562,40.37
8cQd,1990791,50001,3096120,39.24
8cJd,1346622,1009710,2780580,36.04
8cTd,2932698,70605,2133609,57.78
8c9d,2900025,69729,2167158,57.13
8c8d,1652949,32799,3451164,32.5
8c7d,2929461,69897,2137554,57.71
8c6d,3001521,69900,2065491,59.11
8c5d,3535179,297918,1303815,71.72
8c4d,3279873,72558,1784481,64.56
8c3d,3344229,73620,1719063,65.82
8c2d,3333720,74622,1728570,65.62
7cAd,2041917,25434,3069561,40.0
7cKd,2040264,36906,3059742,40.08
7cQd,2037078,49905,3049929,40.14
7cJd,1342350,1359072,2435490,39.36
7cTd,3004524,70509,2061879,59.18
7c9d,2971851,69633,2095428,58.53
7c8d,2929416,69810,2137686,57.71
7c7d,1681284,38346,3417282,33.1
7c6d,2971749,70068,2095095,58.53
7c5d,3465918,293733,1377261,70.33
7c4d,3226422,72726,1837764,63.52
7c3d,3290778,73788,1772346,64.78
7c2d,3355431,75189,1706292,66.05
6cAd,2057265,26001,3053646,40.3
6cKd,2042529,36942,3057441,40.12
6cQd,2024607,49458,3062847,39.89
6cJd,1338204,1795818,2002890,43.53
6cTd,3076800,70413,1989699,60.58
6c9d,3044127,69537,2023248,59.94
6c8d,3001692,69714,2065506,59.11
6c7d,2971830,69921,2095161,58.53
6c6d,1712094,45168,3379650,33.77
6c5d,3413529,289548,1433835,69.27
6c4d,3187833,72894,1876185,62.77
6c3d,3252189,73956,1810767,64.03
6c2d,3316842,75357,1744713,65.3
4cAd,2173572,27810,2935530,42.58
4cKd,2218203,39150,2879559,43.56
4cQd,2200281,51666,2884965,43.34
4cJd,1889001,2161866,1086045,57.82
4cTd,3320373,72138,1744401,65.34
4c9d,3339870,71613,1725429,65.71
4c8d,3285192,71790,1779930,64.65
4c7d,3231375,71997,1833540,63.61
4c6d,3192267,72264,1872381,62.85
4c5d,3418119,321663,1397130,69.67
4c4d,2425581,56112,2655219,47.76
4c3d,3335358,75765,1725789,65.67
4c2d,3409554,77166,1650192,67.12
3cAd,2192259,28329,2916324,42.95
3cKd,2236890,39669,2860353,43.93
3cQd,2218968,52185,2865759,43.7
3cJd,1907508,2152065,1077339,58.08
3cTd,3326352,72657,1737903,65.46
3c9d,3330549,71649,1734714,65.53
3c8d,3349173,72177,1715562,65.9
3c7d,3295356,72384,1769172,64.86
3c6d,3256248,72651,1808013,64.1
3c5d,3498540,327807,1310565,71.3
3c4d,3334518,75090,1727304,65.64
3c3d,2467842,66906,2602164,48.69
3c2d,3417462,77685,1641765,67.28
2cAd,2210946,28848,2897118,43.32
2cKd,2255577,40188,2841147,44.3
2cQd,2237655,52704,2846553,44.07
2cJd,1911681,2156922,1068309,58.21
2cTd,3332655,73176,1731081,65.59
2c9d,3336852,72168,1727892,65.66
2c8d,3338040,72213,1726659,65.68
2c7d,3359661,72771,1704480,66.11
2c6d,3320553,73038,1743321,65.35
2c5d,3579285,333951,1223676,72.93
2c4d,3408090,75477,1653345,67.08
2c3d,3416622,76671,1643619,67.26
2c2d,2512128,79254,2545530,49.67
AdAh,899016,18603,4219293,17.68
AdKh,3815148,45264,6413412,37.35
AdQh,3783096,44274,6446454,37.04
AdJh,2889396,204666,7179762,29.12
AdTh,4041396,43350,6189078,39.55
Ad9h,4198440,43146,6032238,41.08
Ad8h,4174980,42180,6056664,40.84
Ad7h,4174980,42330,6056514,40.84
Ad6h,4204806,43656,6025362,41.14
Ad5h,2922498,281532,7069794,29.82
Ad4h,4422642,48372,5802810,43.28
Ad3h,4460958,50754,5762112,43.67
Ad2h,4499274,53814,5720736,44.06
KdKh,899016,19359,4218537,17.69
KdQh,3708168,67494,6498162,36.42
KdJh,2899632,305112,7069080,29.71
KdTh,3948360,66570,6258894,38.76
Kd9h,4105404,66366,6102054,40.28
Kd8h,4200618,66180,6007026,41.21
Kd7h,4171848,65274,6036702,40.92
Kd6h,4176036,65544,6032244,40.97
Kd5h,2912262,400380,6961182,30.29
Kd4h,4509414,71040,5693370,44.24
Kd3h,4547730,73422,5652672,44.62
Kd2h,4586046,76482,5611296,45.01
QdQh,884811,19053,4233048,17.41
QdJh,2870496,399564,7003764,29.88
QdTh,3823272,91884,6358668,37.66
Qd9h,3980316,91680,6201828,39.19
Qd8h,4075530,91494,6106800,40.11
Qd7h,4165434,91368,6017022,40.99
Qd6h,4140852,90582,6042390,40.75
Qd5h,2872890,505644,6895290,30.42
Qd4h,4474230,96078,5703516,44.02
Qd3h,4512546,98460,5662818,44.4
Qd2h,4550862,101520,5621442,44.79
JdJh,581139,125619,4430154,12.54
