Opponent,Wins,Draws,Loses,Equity%
AcAd,824478,21741,4290693,16.26
AcKd,1827513,25122,3284277,35.82
AcQd,1381413,86016,3669483,27.73
AcJd,1961190,24657,3151065,38.42
AcTd,1960428,24159,3152325,38.4
Ac9d,2026698,24063,3086151,39.69
Ac8d,2012010,23577,3101325,39.4
Ac7d,2014146,23652,3099114,39.44
Ac6d,1367067,150540,3619305,28.08
Ac5d,2169021,26166,2941725,42.48
Ac4d,2188500,27108,2921304,42.87
Ac3d,2207979,28302,2900631,43.26
Ac2d,2229594,29835,2877483,43.69
KcAd,1828272,25122,3283518,35.84
KcKd,810675,21483,4304754,15.99
KcQd,1366437,136851,3633624,27.93
KcJd,1898019,35778,3203115,37.3
KcTd,1897257,35280,3204375,37.28
Kc9d,1963527,35184,3138201,38.57
Kc8d,2009583,35097,3092232,39.46
Kc7d,1997031,34641,3105240,39.21
Kc6d,1347816,205011,3584085,28.23
Kc5d,2165631,37155,2934126,42.52
Kc4d,2185110,38097,2913705,42.91
Kc3d,2204589,39291,2893032,43.3
Kc2d,2224068,40824,2872020,43.69
JcAd,1991577,24711,3120624,39.01
JcKd,1927371,35784,3173757,37.87
JcQd,1354119,402816,3379977,30.28
JcJd,1582125,21645,3533142,31.01
JcTd,2862753,47718,2226441,56.19
Jc9d,2954901,47946,2134065,57.99
Jc8d,3026367,47859,2062686,59.38
Jc7d,3098130,47802,1990980,60.78
Jc6d,3748272,237150,1151490,75.28
Jc5d,3315330,49785,1771797,65.02
Jc4d,3321615,50727,1764570,65.16
Jc3d,3328197,51921,1756794,65.3
Jc2d,3337776,53454,1745682,65.5
TcAd,1991529,24264,3121119,39.01
TcKd,1927323,35337,3174252,37.86
TcQd,1354119,524685,3258108,31.47
TcJd,2862753,47721,2226438,56.19
TcTd,1594653,22086,3520173,31.26
Tc9d,2916264,47631,2173017,57.23
Tc8d,2987730,47544,2101638,58.62
Tc7d,3059493,47487,2029932,60.02
Tc6d,3673683,232482,1230747,73.78
Tc5d,3329703,49869,1757340,65.3
Tc4d,3320610,50280,1766022,65.13
Tc3d,3327192,51474,1758246,65.27
Tc2d,3336771,53007,1747134,65.47
9cAd,2057949,24168,3054795,40.3
9cKd,1993743,35241,3107928,39.16
9cQd,1354680,735399,3046833,33.53
9cJd,2954655,47949,2134308,57.98
9cTd,2915964,47583,2173365,57.23
9c9d,1625187,24354,3487371,31.87
9c8d,2944905,47712,2144295,57.79
9c7d,3016668,47655,2072589,59.19
9c6d,3601071,228297,1307544,72.32
9c5d,3274911,50037,1811964,64.24
9c4d,3338970,50847,1747095,65.49
9c3d,3328164,51510,1757238,65.29
9c2d,3337743,53043,1746126,65.49
8cAd,2043216,23721,3069975,40.01
8cKd,2040030,35145,3061737,40.06
8cQd,1350408,1012323,2774181,36.14
8cJd,3026157,47853,2062902,59.38
8cTd,2987466,47487,2101959,58.62
8c9d,2944860,47655,2144397,57.79
8c8d,1652388,27441,3457083,32.43
8c7d,2986572,47823,2102517,58.6
8c6d,3531486,224112,1381314,70.93
8c5d,3221136,50205,1865571,63.19
8c4d,3285195,51015,1800702,64.45
8c3d,3349551,52077,1735284,65.71
8c2d,3341742,53079,1742091,65.57
7cAd,2045481,23757,3067674,40.05
7cKd,2027559,34698,3074655,39.81
7cQd,1346262,1396989,2393661,39.81
7cJd,3098109,47757,1991046,60.78
7cTd,3059418,47391,2030103,60.02
7c9d,3016812,47559,2072541,59.19
7c8d,2986653,47736,2102523,58.61
7c7d,1682469,31368,3423075,33.06
7c6d,3478773,219927,1438212,69.86
7c5d,3182223,50373,1904316,62.44
7c4d,3246282,51183,1839447,63.69
7c3d,3310638,52245,1774029,64.96
7c2d,3375291,53646,1707975,66.23
5cAd,2205486,25965,2905461,43.19
5cKd,2201289,36906,2898717,43.21
5cQd,2245971,1774563,1116378,60.99
5cJd,3321414,49482,1766016,65.14
5cTd,3334893,49467,1752552,65.4
5c9d,3280044,49635,1807233,64.34
5c8d,3225930,49812,1861170,63.28
5c7d,3186525,50019,1900368,62.52
5c6d,3481386,249675,1405851,70.2
5c5d,2397696,38760,2700456,47.05
5c4d,3262773,52587,1821552,64.03
5c3d,3336672,53649,1746591,65.48
5c2d,3410868,55050,1670994,66.94
4cAd,2224173,26484,2886255,43.56
4cKd,2219976,37425,2879511,43.58
4cQd,2262210,1766706,1107996,61.23
4cJd,3327069,50001,1759842,65.25
4cTd,3325248,49503,1762161,65.21
4c9d,3343701,50022,1743189,65.58
4c8d,3289587,50199,1797126,64.53
4c7d,3250182,50406,1836324,63.76
4c6d,3561915,255387,1319610,71.83
4c5d,3261933,52164,1822815,64.01
4c4d,2440362,45657,2650893,47.95
4c3d,3344256,54168,1738488,65.63
4c2d,3418452,55569,1662891,67.09
3cAd,2242860,27003,2867049,43.92
3cKd,2238663,37944,2860305,43.95
3cQd,2266815,1770807,1099290,61.36
3cJd,3333048,50520,1753344,65.38
3cTd,3331227,50022,1755663,65.34
3c9d,3332244,50058,1754610,65.36
3c8d,3353568,50586,1732758,65.78
3c7d,3314163,50793,1771956,65.01
3c6d,3642768,261099,1233045,73.45
3c5d,3335181,52551,1749180,65.44
3c4d,3343416,53493,1740003,65.61
3c3d,2485458,53616,2597838,48.91
3c2d,3429060,56088,1651764,67.3
2cAd,2263686,27522,2845704,44.33
2cKd,2257353,38463,2841096,44.32
2cQd,2272035,1777320,1087557,61.53
2cJd,3342054,51039,1743819,65.56
2cTd,3340233,50541,1746138,65.52
2c9d,3341250,50577,1745085,65.54
2c8d,3345138,50622,1741152,65.61
2c7d,3378471,51180,1707261,66.27
2c6d,3723948,266811,1146153,75.09
2c5d,3408756,52938,1675218,66.87
2c4d,3416991,53880,1666041,67.04
2c3d,3428223,55074,1653615,67.27
2c2d,2532987,62724,2541201,49.92
AdAh,892503,17565,4226844,17.55
AdKh,3817380,41988,6414456,37.36
AdQh,2944638,159780,7169406,29.44
AdJh,4078812,41064,6153948,39.9
