Opponent,Wins,Draws,Loses,Equity%
AcAd,867840,21135,4247937,17.1
AcKd,1856973,25617,3254322,36.4
AcQd,1432242,81645,3623025,28.68
AcJd,1991511,24801,3120600,39.01
AcTd,1973637,24303,3138972,38.66
Ac9d,2037207,24207,3075498,39.89
Ac8d,1428282,124953,3583677,29.02
Ac7d,2229837,23631,2883444,43.64
Ac6d,2229837,23640,2883435,43.64
Ac5d,2217003,26019,2893890,43.41
Ac4d,2236482,26961,2873469,43.8
Ac3d,2258097,28155,2850660,44.23
Ac2d,2258097,29157,2849658,44.24
KcAd,1856973,25494,3254445,36.4
KcKd,850857,22617,4263438,16.78
KcQd,1339536,136941,3660435,27.41
KcJd,1931760,36840,3168312,37.96
KcTd,1913886,36342,3186684,37.61
Kc9d,1977456,36246,3123210,38.85
Kc8d,1430418,163491,3543003,29.44
Kc7d,2217126,35670,2884116,43.51
Kc6d,2212854,35115,2888943,43.42
Kc5d,2228061,37899,2870952,43.74
Kc4d,2247540,38841,2850531,44.13
Kc3d,2269155,40035,2827722,44.56
Kc2d,2269155,41037,2826720,44.57
JcAd,2024169,24681,3088062,39.64
JcKd,1964082,36846,3135984,38.59
JcQd,1363740,395934,3377238,30.4
JcJd,1604823,22509,3509580,31.46
JcTd,2958840,48483,2129589,58.07
Jc9d,3048852,48711,2039349,59.83
Jc8d,3695181,208530,1233201,73.96
Jc7d,3334467,48429,1754016,65.38
Jc6d,3381036,47874,1708002,66.28
Jc5d,3350388,50127,1736397,65.71
Jc4d,3359373,51069,1726470,65.89
Jc3d,3383067,52263,1701582,66.37
Jc2d,3385443,53265,1698204,66.42
TcAd,2007135,24234,3105543,39.31
TcKd,1947048,36399,3153465,38.26
TcQd,1347318,519645,3269949,31.29
TcJd,2959680,48486,2128746,58.09
TcTd,1599675,22950,3514287,31.36
Tc9d,2997330,48396,2091186,58.82
Tc8d,3620592,203862,1312458,72.47
Tc7d,3273678,48114,1815120,64.2
Tc6d,3320247,47559,1769106,65.1
Tc5d,3364761,50211,1721940,65.99
Tc4d,3356358,50622,1729932,65.83
Tc3d,3380052,51816,1705044,66.3
Tc2d,3382428,52818,1701666,66.36
9cAd,2070855,24138,3041919,40.55
9cKd,2010768,36303,3089841,39.5
9cQd,1345179,743211,3048522,33.42
9cJd,3049572,48714,2038626,59.84
9cTd,2997156,48348,2091408,58.82
9c9d,1627509,25218,3484185,31.93
9c8d,3550356,199677,1386879,71.06
9c7d,3218688,48282,1869942,63.13
9c6d,3263121,47727,1826064,63.99
9c5d,3307635,50379,1778898,64.88
9c4d,3371694,51189,1714029,66.13
9c3d,3380700,51852,1704360,66.32
9c2d,3383076,52854,1700982,66.37
7cAd,2265069,23562,2848281,44.32
7cKd,2252358,35676,2848878,44.19
7cQd,3012705,1009020,1115187,68.47
7cJd,3336621,48384,1751907,65.42
7cTd,3274662,48018,1814232,64.22
7c9d,3219516,48186,1869210,63.14
7c8d,3585171,224802,1326939,71.98
7c7d,2417778,28758,2690376,47.35
7c6d,3281454,47925,1807533,64.35
7c5d,3335511,50577,1750824,65.42
7c4d,3409113,51387,1676412,66.87
7c3d,3484665,52449,1599798,68.35
7c2d,3552015,53451,1531446,69.67
6cAd,2264943,23721,2848248,44.32
6cKd,2247960,35145,2853807,44.1
6cQd,2995749,1012323,1128840,68.17
6cJd,3383499,47853,1705560,66.33
6cTd,3321540,47487,1767885,65.12
6c9d,3264258,47655,1824999,64.01
6c8d,3571131,225189,1340592,71.71
6c7d,3281328,47823,1807761,64.34
6c6d,2426484,31488,2678940,47.54
6c5d,3270990,50205,1815717,64.16
6c4d,3344592,51015,1741305,65.61
6c3d,3420144,52077,1664691,67.09
6c2d,3487494,53079,1596339,68.41
5cAd,2251092,25845,2859975,44.07
5cKd,2262246,37800,2836866,44.41
5cQd,2979831,1017048,1140033,67.91
5cJd,3352017,50025,1734870,65.74
5cTd,3365496,50010,1721406,66.0
5c9d,3308214,50178,1778520,64.89
5c8d,3629949,233037,1273926,72.93
5c7d,3334551,50346,1752015,65.4
5c6d,3270021,49950,1816941,64.14
5c5d,2462319,38853,2635740,48.31
5c4d,3269565,52734,1814613,64.16
5c3d,3345117,53796,1737999,65.64
5c2d,3409767,54798,1672347,66.91
4cAd,2269782,26364,2840766,44.44
4cKd,2280936,38319,2817657,44.78
4cQd,2985915,1022049,1128948,68.07
4cJd,3360375,50544,1725993,65.91
4cTd,3356418,50046,1730448,65.83
4c9d,3371874,50565,1714473,66.13
4c8d,3710481,238749,1187682,74.56
4c7d,3407478,50733,1678701,66.83
4c6d,3342948,50337,1743627,65.57
4c5d,3268728,52311,1815873,64.14
4c4d,2504988,45750,2586174,49.21
4c3d,3369816,54315,1712781,66.13
4c2d,3420054,55317,1661541,67.12
3cAd,2290734,26883,2819295,44.86
3cKd,2301888,38838,2796186,45.19
3cQd,3008547,1027374,1100991,68.57
3cJd,3383595,51063,1702254,66.37
3cTd,3379638,50565,1706709,66.28
3c9d,3380358,50601,1705953,66.3
3c8d,3791463,244461,1100988,76.19
3c7d,3482460,51120,1603332,68.29
3c6d,3417930,50724,1668258,67.03
3c5d,3343710,52698,1740504,65.6
3c4d,3369057,53640,1714215,66.11
3c3d,2552349,53709,2530854,50.21
3c2d,3445203,55836,1635873,67.61
2cAd,2290734,26919,2819259,44.86
2cKd,2301888,38874,2796150,45.19
2cQd,3010275,1032540,1094097,68.65
2cJd,3386187,51099,1699626,66.42
2cTd,3382230,50601,1704081,66.33
2c9d,3382950,50637,1703325,66.35
2c8d,3797403,245415,1094094,76.31
2c7d,3550074,51156,1535682,69.61
2c6d,3485544,50760,1600608,68.35
2c5d,3408624,52734,1675554,66.87
2c4d,3419559,53676,1663677,67.09
2c3d,3445203,54870,1636839,67.6
2c2d,2575173,61803,2499936,50.73
AdAh,934353,16839,4185720,18.35
AdKh,3873708,42726,6357390,37.91
AdQh,3042690,150990,7080144,30.35
AdJh,4136532,41106,6096186,40.46
AdTh,4101348,40116,6132360,40.12
Ad9h,4225584,39912,6008328,41.32
Ad8h,3033282,237756,7002786,30.68
Ad7h,4602738,38766,5632320,44.99
Ad6h,4602738,39036,5632050,44.99
Ad5h,4577634,43506,5652684,44.77
Ad4h,4615950,45384,5612490,45.15
Ad3h,4658454,47766,5567604,45.58
Ad2h,4658454,49770,5565600,45.59
KdKh,917739,18393,4200780,18.04
KdQh,2862126,258528,7153170,29.12
KdJh,4019220,65340,6189264,39.44
KdTh,3984036,64350,6225438,39.09
Kd9h,4108272,64146,6101406,40.3
Kd8h,3037470,314418,6921936,31.1
Kd7h,4577886,62988,5632950,44.87
Kd6h,4569510,61884,5642430,44.78
Kd5h,4599450,67362,5607012,45.1
Kd4h,4637766,69240,5566818,45.48
Kd3h,4680270,71622,5521932,45.9
Kd2h,4680270,73626,5519928,45.91
QdQh,630150,90039,4416723,13.14
QdJh,2855352,772506,6645966,31.55
QdTh,2821290,1017036,6435498,32.41
Qd9h,2815242,1460748,5997834,34.51
Qd8h,735360,9315198,223266,52.49
Qd7h,6084912,1987926,2200986,68.9
Qd6h,6051702,1994040,2228082,68.61
Qd5h,6022182,2003190,2248452,68.37
Qd4h,6035664,2013474,2224686,68.55
Qd3h,6081480,2024856,2167488,69.05
Qd2h,6084792,2036454,2152578,69.14
JdJh,1634424,18291,3484197,32.0
JdTh,5989044,88632,4196148,58.73
Jd9h,6164580,89076,4020168,60.44
Jd8h,7433778,402876,2437170,74.32
