Opponent,Wins,Draws,Loses,Equity%
KcAd,1382931,246879,3507102,29.32
KcKd,1628358,26259,3482295,31.95
KcQd,3051450,29187,2056275,59.69
KcJd,3034902,28530,2073480,59.36
KcTd,3018651,27873,2090388,59.04
Kc9d,3095337,27618,2013957,60.53
Kc8d,3143049,26973,1966890,61.45
Kc7d,3122979,26922,1987011,61.06
Kc6d,3124029,27699,1985184,61.08
Kc5d,3187542,29886,1919484,62.34
Kc4d,3206169,30987,1899756,62.72
Kc3d,3224796,32340,1879776,63.09
Kc2d,3908604,89064,1139244,76.96
QcAd,1380669,306372,3449871,29.86
QcKd,3051324,29187,2056401,59.68
QcQd,1626168,25647,3485097,31.91
QcJd,2972019,28158,2136735,58.13
QcTd,2955768,27501,2153643,57.81
Qc9d,3032454,27246,2077212,59.3
Qc8d,3080166,26601,2030145,60.22
Qc7d,3122853,27081,1986978,61.06
Qc6d,3107355,27168,2002389,60.76
Qc5d,3170868,29355,1936689,62.01
Qc4d,3189495,30456,1916961,62.39
Qc3d,3208122,31809,1896981,62.76
Qc2d,3889920,88587,1158405,76.59
JcAd,1378407,406389,3352116,30.79
JcKd,3034650,28656,2073606,59.35
JcQd,2971893,28158,2136861,58.13
JcJd,1627542,25035,3484335,31.93
JcTd,2893209,27129,2216574,56.59
Jc9d,2969895,26874,2140143,58.08
Jc8d,3017607,26229,2093076,59.0
Jc7d,3060294,26709,2049909,59.83
Jc6d,3107553,27327,2002032,60.76
Jc5d,3154518,28824,1953570,61.69
Jc4d,3173145,29925,1933842,62.06
Jc3d,3191772,31278,1913862,62.44
Jc2d,3871560,88110,1177242,76.23
TcAd,1376145,544842,3215925,32.09
TcKd,3018300,28125,2090487,59.03
TcQd,2955543,27627,2153742,57.8
TcJd,2893083,27129,2216700,56.58
TcTd,1632480,24423,3480009,32.02
Tc9d,2907660,26502,2202750,56.86
Tc8d,2955372,25857,2155683,57.78
Tc7d,2998059,26337,2112516,58.62
Tc6d,3045318,26955,2064639,59.55
Tc5d,3155040,28983,1952889,61.7
Tc4d,3157119,29394,1950399,61.75
Tc3d,3175746,30747,1930419,62.12
Tc2d,3853524,87633,1195755,75.87
9cAd,1390998,787686,2958228,34.75
9cKd,3094032,27945,2014935,60.5
9cQd,3031275,27447,2078190,59.28
9cJd,2968815,26949,2141148,58.06
9cTd,2906652,26451,2203809,56.84
9c9d,1671342,24828,3440742,32.78
9c8d,2917068,25968,2193876,57.04
9c7d,2959755,26448,2150709,57.87
9c6d,3007014,27066,2102832,58.8
9c5d,3116736,29094,1991082,60.96
9c4d,3181572,30036,1925304,62.23
9c3d,3183651,30699,1922562,62.27
9c2d,3859419,87639,1189854,75.98
8cAd,1388736,1052607,2695569,37.28
8cKd,3141699,27414,1967799,61.43
8cQd,3078942,26916,2031054,60.2
8cJd,3016482,26418,2094012,58.98
8cTd,2954319,25920,2156673,57.76
8c9d,2916942,25956,2194014,57.04
8c8d,1683408,24228,3429276,33.01
8c7d,2898168,26076,2212668,56.67
8c6d,2945427,26694,2164791,57.6
8c5d,3055149,28722,2053041,59.75
8c4d,3119985,29664,1987263,61.03
8c3d,3184821,30858,1921233,62.3
8c2d,3842031,87162,1207719,75.64
7cAd,1369611,1398156,2369145,40.27
7cKd,3121734,27453,1987725,61.04
7cQd,3121734,27360,1987818,61.04
7cJd,3059274,26862,2050776,59.82
7cTd,2997111,26364,2113437,58.6
7c9d,2959734,26400,2150778,57.87
7c8d,2898165,25914,2212833,56.67
7c7d,1682175,25482,3429255,32.99
7c6d,2868750,27297,2240865,56.11
7c5d,2992197,29325,2115390,58.53
7c4d,3057033,30267,2049612,59.81
7c3d,3121869,31461,1983582,61.08
