Opponent,Wins,Draws,Loses,Equity%
AcAd,886236,22704,4227972,17.47
AcKd,1888878,26859,3221175,37.03
AcQd,1889721,26361,3220830,37.04
AcJd,1876152,25863,3234897,36.77
AcTd,1859883,25365,3251664,36.45
Ac9d,1872003,25884,3239025,36.69
Ac8d,1381659,149490,3605763,28.35
Ac7d,2029176,25653,3082083,39.75
Ac6d,2042259,26271,3068382,40.01
Ac5d,1989561,28299,3119052,39.01
Ac4d,1466763,102069,3568080,29.55
Ac3d,2210757,30303,2895852,43.33
Ac2d,2210757,31305,2894850,43.34
KcAd,1887990,26811,3222111,37.01
KcKd,878652,23784,4234476,17.34
KcQd,1858170,37911,3240831,36.54
KcJd,1859013,37413,3240486,36.55
KcTd,1845444,36915,3254553,36.28
Kc9d,1857564,37839,3241509,36.53
Kc8d,1400781,186693,3549438,29.09
Kc7d,2023299,37608,3076005,39.75
Kc6d,2023299,37743,3075870,39.75
Kc5d,2020473,40122,3076317,39.72
Kc4d,1460352,161781,3514779,30.0
Kc3d,2250936,42126,2843850,44.23
Kc2d,2250936,43128,2842848,44.24
QcAd,1889595,26364,3220953,37.04
QcKd,1858170,37914,3240828,36.54
QcQd,884790,23523,4228599,17.45
QcJd,1820052,49146,3267714,35.91
QcTd,1806483,48648,3281781,35.64
Qc9d,1818603,50160,3268149,35.89
Qc8d,1385934,238749,3512229,29.3
Qc7d,2038677,50733,3047502,40.18
Qc6d,2023299,50337,3063276,39.88
Qc5d,2020473,52716,3063723,39.85
Qc4d,1460352,215088,3461472,30.52
Qc3d,2250936,54720,2831256,44.35
Qc2d,2250936,55722,2830254,44.36
JcAd,1876788,25917,3234207,36.79
JcKd,1859649,37467,3239796,36.57
JcQd,1820688,49122,3267102,35.92
JcJd,873690,24477,4238745,17.25
JcTd,1754592,61620,3320700,34.76
Jc9d,1766712,69123,3301077,35.07
Jc8d,1370961,302682,3463269,29.63
Jc7d,1977843,70284,3088785,39.19
Jc6d,2023575,70287,3043050,40.08
Jc5d,2006061,72135,3058716,39.75
Jc4d,1443804,281793,3411315,30.85
Jc3d,2236524,74139,2826249,44.26
Jc2d,2236524,75141,2825247,44.27
TcAd,1861278,25470,3250164,36.48
TcKd,1846839,37020,3253053,36.31
TcQd,1807878,48675,3280359,35.67
TcJd,1755351,61542,3320019,34.77
TcTd,859887,27861,4249164,17.01
Tc9d,1712808,94728,3329376,34.27
Tc8d,1355985,388260,3392667,30.18
Tc7d,1914672,100836,3121404,38.25
Tc6d,1960404,100839,3075669,39.14
Tc5d,2003634,103086,3030192,40.01
Tc4d,1424553,373968,3338391,31.37
Tc3d,2219409,104559,2812944,44.22
Tc2d,2219409,105561,2811942,44.23
9cAd,1873398,25914,3237600,36.72
9cKd,1858959,37869,3240084,36.56
9cQd,1819998,50112,3266802,35.92
9cJd,1767471,68970,3300471,35.08
9cTd,1712808,94443,3329661,34.26
9c9d,842904,36633,4257375,16.77
9c8d,1263279,505410,3368223,29.51
9c7d,1854921,157923,3124068,37.65
9c6d,1900653,157926,3078333,38.54
9c5d,1943883,160173,3032856,39.4
9c4d,1426689,495300,3214923,32.59
9c3d,2206698,161646,2768568,44.53
9c2d,2206698,162648,2767566,44.54
7cAd,2062689,25596,3048627,40.4
7cKd,2057700,37473,3041739,40.42
7cQd,2072190,50472,3014250,40.83
7cJd,2010444,69918,3056550,39.82
7cTd,1946238,100338,3090336,38.86
7c9d,1886151,157443,3093318,38.25
7c8d,1304586,1356135,2476191,38.6
7c7d,1618416,55689,3462807,32.05
7c6d,2787333,248286,2101293,56.68
7c5d,2859240,250857,2026815,58.1
7c4d,3237345,671982,1227585,69.56
7c3d,3167784,252624,1716504,64.13
7c2d,3232089,253626,1651197,65.39
6cAd,2075772,26163,3034977,40.66
6cKd,2057700,37509,3041703,40.42
6cQd,2056890,50025,3029997,40.53
6cJd,2056404,69822,3010686,40.71
