Opponent,Wins,Draws,Loses,Equity%
AcAd,824442,21741,4290729,16.26
AcKd,1827477,25158,3284277,35.82
AcQd,1811208,24660,3301044,35.5
AcJd,1360155,107271,3669486,27.52
AcTd,1949367,24195,3163350,38.18
Ac9d,2012613,24099,3100200,39.41
Ac8d,1997925,23613,3115374,39.12
Ac7d,2000061,23688,3113163,39.17
Ac6d,1387911,129372,3619629,28.28
Ac5d,2168661,26202,2942049,42.47
Ac4d,2188140,27144,2921628,42.86
Ac3d,2207619,28338,2900955,43.25
Ac2d,2229234,29871,2877807,43.69
KcAd,1828236,25158,3283518,35.84
KcKd,810639,21483,4304790,15.99
KcQd,1757304,35781,3343827,34.56
KcJd,1345179,158106,3633627,27.73
KcTd,1886196,35316,3215400,37.06
Kc9d,1949442,35220,3152250,38.29
Kc8d,1995498,35133,3106281,39.19
Kc7d,1982946,34677,3119289,38.94
Kc6d,1368660,183843,3584409,28.43
Kc5d,2165271,37191,2934450,42.51
Kc4d,2184750,38133,2914029,42.9
Kc3d,2204229,39327,2893356,43.29
Kc2d,2223708,40860,2872344,43.69
QcAd,1812726,24711,3299475,35.53
QcKd,1758063,35784,3343065,34.57
QcQd,796836,21222,4318854,15.72
QcJd,1330203,206442,3600267,27.9
QcTd,1823025,48042,3265845,35.96
Qc9d,1886271,47946,3202695,37.19
Qc8d,1932327,47859,3156726,38.08
Qc7d,1978383,47802,3110727,38.98
Qc6d,1349409,237150,3550353,28.58
Qc5d,2148156,49785,2938971,42.3
Qc4d,2167635,50727,2918550,42.69
Qc3d,2187114,51921,2897877,43.08
Qc2d,2206593,53454,2876865,43.48
TcAd,1980600,24300,3132012,38.79
TcKd,1916394,35373,3185145,37.65
TcQd,1852188,48021,3236703,36.52
TcJd,1318146,540450,3278316,30.92
TcTd,1580427,23283,3533202,30.99
Tc9d,2891553,68253,2177106,56.95
Tc8d,2962695,68490,2105727,58.34
Tc7d,3034458,68433,2034021,59.74
Tc6d,3621120,285177,1230615,73.27
Tc5d,3313245,70815,1752852,65.19
Tc4d,3302142,71226,1763544,64.98
Tc3d,3308724,72420,1755768,65.12
Tc2d,3318303,73953,1744656,65.32
9cAd,2043996,24204,3068712,40.03
9cKd,1979790,35277,3121845,38.88
9cQd,1915584,47925,3173403,37.76
9cJd,1335129,745506,3056277,33.25
9cTd,2891379,68205,2177328,56.95
9c9d,1607451,26361,3503100,31.55
9c8d,2916204,67614,2153094,57.43
9c7d,2987967,67557,2081388,58.82
9c6d,3550998,278502,1307412,71.84
9c5d,3257487,69939,1809486,64.09
9c4d,3321546,70749,1744617,65.35
9c3d,3310740,71412,1754760,65.15
9c2d,3320319,72945,1743648,65.35
8cAd,2029260,23757,3083895,39.73
8cKd,2026074,35181,3075657,39.78
8cQd,1961868,47829,3127215,38.66
8cJd,1333554,1003380,2799978,35.73
8cTd,2962554,68433,2105925,58.34
8c9d,2916156,67557,2153199,57.43
8c8d,1633434,30663,3472815,32.1
8c7d,2942892,67725,2126295,57.95
8c6d,3481410,274317,1381185,70.44
8c5d,3201009,70107,1865796,63.0
8c4d,3265068,70917,1800927,64.25
8c3d,3329424,71979,1735509,65.51
8c2d,3321615,72981,1742316,65.37
7cAd,2031396,23793,3081723,39.78
7cKd,2013474,34734,3088704,39.53
7cQd,2008152,47733,3081027,39.56
7cJd,1329279,1352310,2455323,39.04
7cTd,3034377,68337,2034198,59.74
7c9d,2987979,67461,2081472,58.82
7c8d,2942844,67638,2126430,57.95
7c7d,1661766,36210,3438936,32.7
7c6d,3428568,270132,1438212,69.37
7c5d,3146991,70275,1919646,61.95
7c4d,3211050,71085,1854777,63.2
7c3d,3275406,72147,1789359,64.46
7c2d,3340059,73548,1723305,65.74
5cAd,2205126,26001,2905785,43.18
5cKd,2200929,36942,2899041,43.2
5cQd,2183007,49458,2904447,42.98
5cJd,2224713,1795818,1116381,60.79
5cTd,3318381,70413,1748118,65.28
5c9d,3262440,69537,1804935,64.19
5c8d,3205626,69714,1861572,63.08
5c7d,3151245,69921,1915746,62.03
5c6d,3432864,298197,1405851,69.73
5c5d,2390829,45627,2700456,46.99
5c4d,3242871,72489,1821552,63.83
5c3d,3316770,73551,1746591,65.28
5c2d,3390966,74952,1670994,66.74
4cAd,2223813,26520,2886579,43.55
4cKd,2219616,37461,2879835,43.57
4cQd,2201694,49977,2885241,43.35
4cJd,2240952,1787961,1107999,61.03
4cTd,3306600,70449,1759863,65.06
4c9d,3326097,69924,1740891,65.43
4c8d,3269283,70101,1797528,64.33
4c7d,3214902,70308,1851702,63.27
4c6d,3512961,304341,1319610,71.35
4c5d,3242031,72066,1822815,63.81
4c4d,2431065,54954,2650893,47.86
4c3d,3324354,74070,1738488,65.44
4c2d,3398550,75471,1662891,66.89
3cAd,2242500,27039,2867373,43.92
3cKd,2238303,37980,2860629,43.94
3cQd,2220381,50496,2866035,43.72
3cJd,2245557,1792062,1099293,61.16
3cTd,3312579,70968,1753365,65.18
3c9d,3314640,69960,1752312,65.21
3c8d,3333264,70488,1733160,65.57
3c7d,3278883,70695,1787334,64.52
3c6d,3593382,310485,1233045,72.97
3c5d,3315279,72453,1749180,65.24
3c4d,3323514,73395,1740003,65.41
3c3d,2473326,65748,2597838,48.79
3c2d,3409158,75990,1651764,67.11
2cAd,2263326,27558,2846028,44.33
2cKd,2256993,38499,2841420,44.31
2cQd,2239071,51015,2846826,44.08
2cJd,2250777,1798575,1087560,61.32
2cTd,3321585,71487,1743840,65.36
2c9d,3323646,70479,1742787,65.39
2c8d,3324834,70524,1741554,65.41
2c7d,3343191,71082,1722639,65.77
2c6d,3674130,316629,1146153,74.61
2c5d,3388854,72840,1675218,66.68
2c4d,3397089,73782,1666041,66.85
2c3d,3408321,74976,1653615,67.08
2c2d,2517615,78096,2541201,49.77
AdAh,892467,17565,4226880,17.54
AdKh,3817308,42060,6414456,37.36
AdQh,3785256,41070,6447498,37.04
AdJh,2903058,201354,7169412,29.24
AdTh,4055358,40146,6178320,39.67
Ad9h,4178946,39942,6054936,40.87
