Opponent,Wins,Draws,Loses,Equity%
AcAd,810495,23430,4302987,16.01
AcKd,1805991,27522,3303399,35.43
AcQd,1789722,27024,3320166,35.1
AcJd,1773453,26526,3336933,34.78
AcTd,1300908,131016,3704988,26.6
Ac9d,2001378,25899,3109635,39.21
Ac8d,1983306,25818,3127788,38.86
Ac7d,2000418,25893,3110601,39.19
Ac6d,2016201,26511,3094200,39.51
Ac5d,1965639,28539,3142734,38.54
Ac4d,1965639,28950,3142323,38.55
Ac3d,1393455,107358,3636099,28.17
Ac2d,2154642,31836,2950434,42.25
KcAd,1805991,27474,3303447,35.42
KcKd,810495,24186,4302231,16.01
KcQd,1751328,38628,3346956,34.47
KcJd,1735059,38130,3363723,34.15
KcTd,1305183,183630,3648099,27.2
Kc9d,1954041,37503,3145368,38.4
Kc8d,1996389,37821,3102702,39.23
Kc7d,1998813,37365,3100734,39.27
Kc6d,2001513,37500,3097899,39.33
Kc5d,2000823,39879,3096210,39.34
Kc4d,2000823,40290,3095799,39.34
Kc3d,1389180,166587,3581145,28.66
Kc2d,2198769,43176,2894967,43.22
QcAd,1790481,27027,3319404,35.12
QcKd,1752087,38631,3346194,34.48
QcQd,796692,23925,4316295,15.74
QcJd,1681155,50856,3404901,33.22
QcTd,1290207,233262,3613443,27.39
Qc9d,1890870,50229,3195813,37.3
Qc8d,1933218,50547,3153147,38.13
Qc7d,1996386,50490,3090036,39.35
Qc6d,1984398,50094,3102420,39.12
Qc5d,1983708,52473,3100731,39.13
Qc4d,1983708,52884,3100320,39.13
Qc3d,1369929,219894,3547089,28.81
Qc2d,2181654,55770,2899488,43.01
JcAd,1774971,26580,3335361,34.81
JcKd,1736577,38184,3362151,34.18
JcQd,1681914,50832,3404166,33.24
JcJd,782889,24879,4329144,15.48
JcTd,1275231,280581,3581100,27.56
Jc9d,1827699,70824,3238389,36.27
Jc8d,1870047,71142,3195723,37.1
Jc7d,1933215,71085,3132612,38.33
Jc6d,1981971,71088,3083853,39.27
Jc5d,1966593,72936,3097383,38.99
Jc4d,1966593,73347,3096972,39.0
Jc3d,1350678,289089,3497145,29.11
Jc2d,2164539,76233,2896140,42.88
9cAd,2031996,25953,3078963,39.81
9cKd,1984383,37557,3114972,39.0
9cQd,1920177,50205,3166530,37.87
9cJd,1855971,70695,3210246,36.82
9cTd,1299276,775665,3061971,32.84
9c9d,1588887,30828,3517197,31.23
9c8d,2831415,101481,2204016,56.11
9c7d,2904990,101748,2130174,57.54
9c6d,2977050,101751,2058111,58.94
9c5d,3049281,103998,1983633,60.37
9c4d,3114729,104409,1917774,61.65
9c3d,3607161,381270,1148481,73.93
9c2d,3298395,106605,1731912,65.25
8cAd,2012907,25989,3098016,39.44
8cKd,2025990,37944,3072978,39.81
8cQd,1961784,50592,3124536,38.68
8cJd,1897578,71082,3168252,37.63
8cTd,1292736,1027572,2816604,35.17
8c9d,2830398,101424,2205090,56.09
8c8d,1603806,36669,3496437,31.58
8c7d,2827611,101223,2208078,56.03
8c6d,2901807,101226,2133879,57.47
8c5d,2974038,103473,2059401,58.9
8c4d,3039486,103884,1993542,60.18
8c3d,3612471,358095,1166346,73.81
8c2d,3283011,106080,1747821,64.94
7cAd,2029893,26025,3080994,39.77
7cKd,2028240,37497,3071175,39.85
7cQd,2025054,50496,3061362,39.91
7cJd,1960848,70986,3105078,38.86
7cTd,1307583,1351902,2477427,38.61
7c9d,2903907,101652,2131353,57.52
7c8d,2826723,101136,2209053,56.01
7c7d,1648194,43836,3444882,32.51
7c6d,2870505,101394,2165013,56.87
7c5d,2942736,103641,2090535,58.29
7c4d,3005484,104052,2027376,59.52
7c3d,3540507,353910,1242495,72.37
7c2d,3302019,106647,1728246,65.32
6cAd,2045679,26592,3064641,40.08
6cKd,2030943,37533,3068436,39.9
6cQd,2013021,50049,3073842,39.67
6cJd,2009835,70890,3056187,39.82
6cTd,1306011,1752522,2078379,42.48
6c9d,2976057,101556,2059299,58.92
6c8d,2900883,101040,2134989,57.45
6c7d,2870334,101247,2165331,56.86
6c6d,1679553,52683,3404676,33.21
6c5d,2915298,103809,2117805,57.76
6c4d,2963634,104220,2069058,58.71
6c3d,3471570,349725,1315617,70.98
6c2d,3250902,106815,1779195,64.32
5cAd,1995420,28365,3113127,39.12
5cKd,2030508,39705,3066699,39.91
5cQd,2012586,52221,3072105,39.69
5cJd,1994664,72579,3069669,39.54
5cTd,1299165,2173320,1664427,46.44
5c9d,3048657,103596,1984659,60.36
5c8d,2973483,103080,2060349,58.89
5c7d,2942934,103287,2090691,58.3
5c6d,2915505,103554,2117853,57.76
5c5d,1709028,65394,3362490,33.91
5c4d,2918853,105993,2112066,57.85
5c3d,3399768,367413,1369731,69.76
5c2d,3195249,108588,1833075,63.26
4cAd,1995420,28401,3113091,39.12
4cKd,2030508,39741,3066663,39.91
4cQd,2012586,52257,3072069,39.69
4cJd,1994664,72615,3069633,39.54
4cTd,1299165,2440290,1397457,49.04
4c9d,3114294,103632,1918986,61.63
4c8d,3039120,103116,1994676,60.17
4c7d,3005871,103323,2027718,59.52
4c6d,2964030,103590,2069292,58.71
4c5d,2918853,105618,2112441,57.85
4c4d,1726272,77757,3332883,34.36
4c3d,3402360,367503,1367049,69.81
4c2d,3197841,108624,1830447,63.31
2cAd,2188665,29523,2918724,42.89
2cKd,2232972,40863,2863077,43.87
2cQd,2215050,53379,2868483,43.64
2cJd,2197128,73737,2866047,43.49
2cTd,1607880,2458584,1070448,55.23
2c9d,3302694,104190,1730028,65.31
2c8d,3288219,103596,1745097,65.02
2c7d,3307140,104154,1725618,65.39
2c6d,3255756,104421,1776735,64.4
2c5d,3199383,106449,1831080,63.32
2c4d,3201759,106860,1828293,63.37
2c3d,3522552,389550,1224810,72.37
2c2d,2479371,95589,2561952,49.2
AdAh,878115,19167,4239630,17.28
AdKh,3773298,46608,6453918,36.95
AdQh,3741246,45618,6486960,36.64
AdJh,3709194,44628,6520002,36.32
AdTh,2785110,247728,7240986,28.31
Ad9h,4155042,43368,6075414,40.65
Ad8h,4119876,43206,6110742,40.31
Ad7h,4153332,43356,6077136,40.64
Ad6h,4184280,44682,6044862,40.95
Ad5h,4085472,48576,6139776,40.0
Ad4h,4085472,49398,6138954,40.01
Ad3h,2966784,201684,7105356,29.86
Ad2h,4455480,55158,5763186,43.64
KdKh,878115,19923,4238874,17.29
KdQh,3666318,68838,6538668,36.02
KdJh,3634266,67848,6571710,35.7
KdTh,2795346,349866,7128612,28.91
Kd9h,4062654,66588,6144582,39.87
Kd8h,4145514,67206,6061104,40.68
Kd7h,4150200,66300,6057324,40.72
Kd6h,4155510,66570,6051744,40.77
Kd5h,4154136,71244,6048444,40.78
Kd4h,4154136,72066,6047622,40.78
Kd3h,2956548,320532,6996744,30.34
Kd2h,4541604,77826,5654394,44.58
QdQh,863910,19617,4253385,17.01
QdJh,3527286,93162,6653376,34.79
QdTh,2766210,446010,7061604,29.1
Qd9h,3937566,91902,6244356,38.77
Qd8h,4020426,92520,6160878,39.58
Qd7h,4143786,92394,6037644,40.78
Qd6h,4120326,91608,6061890,40.55
Qd5h,4118952,96282,6058590,40.56
Qd4h,4118952,97104,6057768,40.56
Qd3h,2917176,425796,6930852,30.47
Qd2h,4506420,102864,5664540,44.36
JdJh,849705,20526,4266681,16.74
JdTh,2737074,537582,6999168,29.26
Jd9h,3812478,132792,6328554,37.75
Jd8h,3895338,133410,6245076,38.56
Jd7h,4018698,133284,6121842,39.76
Jd6h,4113912,133278,6026634,40.69
Jd5h,4083768,136896,6053160,40.42
Jd4h,4083768,137718,6052338,40.42
Jd3h,2877804,562218,6833802,30.75
Jd2h,4471236,143478,5659110,44.22
TdTh,539484,160110,4437318,12.06
Td9h,2737074,1518954,6017796,34.03
Td8h,2724630,2017416,5531778,36.34
Td7h,2752038,2658276,4863510,39.72
Td6h,2747112,3448908,4077804,43.52
Td5h,2731314,4278996,3263514,47.41
Td4h,2731314,4804452,2738058,49.97
Td3h,735366,9317874,220584,52.51
Td2h,3322146,4843512,2108166,55.91
9d9h,1620072,26478,3490362,31.8
9d8h,5739954,194016,4339854,56.81
9d7h,5883150,194538,4196136,58.21
9d6h,6023652,194532,4055640,59.58
9d5h,6164496,198930,3910398,60.97
9d4h,6293646,199752,3780426,62.23
9d3h,7263816,744144,2265864,74.32
9d2h,6653154,204138,3416532,65.75
8d8h,1635882,32247,3468783,32.16
8d7h,5732988,193410,4347426,56.74
8d6h,5877426,193404,4202994,58.15
8d5h,6018270,197802,4057752,59.54
8d4h,6147420,198624,3927780,60.8
8d3h,7275936,698682,2299206,74.22
8d2h,6624816,202962,3446046,65.47
7d7h,1679730,39453,3417729,33.08
7d6h,5815938,193830,4264056,57.55
7d5h,5956782,198228,4118814,58.94
7d4h,6080622,199050,3994152,60.15
7d3h,7135734,688704,2449386,72.81
7d2h,6661866,204168,3407790,65.84
6d6h,1710762,48399,3377751,33.77
6d5h,5902938,198774,4172112,58.42
6d4h,5998380,199596,4075848,59.36
6d3h,7001436,678846,2593542,71.45
6d2h,6561516,204714,3507594,64.86
5d5h,1739709,61275,3335928,34.46
5d4h,5909994,203490,4160340,58.52
5d3h,6861240,711966,2700618,70.25
5d2h,6451890,208608,3613326,63.81
4d4h,1756953,74013,3305946,34.92
4d3h,6865992,712896,2694936,70.3
4d2h,6456642,209430,3607752,63.86
3d3h,1810776,161364,3164772,36.82
3d2h,7100658,760896,2412270,72.82
2d2h,2499207,93597,2544108,49.56
AdKd,1769847,26076,3340989,34.71
AdQd,1755915,25713,3355284,34.43
AdJd,1741983,25350,3369579,34.16
AdTd,1316226,121227,3699459,26.8
Ad9d,1955283,24834,3156795,38.31
Ad8d,1938246,24867,3173799,37.97
Ad7d,1953684,24903,3158325,38.27
Ad6d,1967841,25338,3143733,38.55
Ad5d,1922175,26937,3187800,37.68
Ad4d,1922175,26976,3187761,37.68
Ad3d,1402122,98469,3636321,28.25
Ad2d,2098950,27978,3009984,41.13
KdQd,1720998,36486,3379428,33.86
KdJd,1707066,36123,3393723,33.58
KdTd,1320255,171741,3644916,27.37
Kd9d,1911945,35607,3189360,37.57
Kd8d,1949973,35982,3150957,38.31
Kd7d,1952178,35619,3149115,38.35
Kd6d,1954608,35655,3146649,38.4
Kd5d,1954080,37596,3145236,38.41
Kd4d,1954080,37635,3145197,38.41
Kd3d,1398093,155181,3583638,28.73
Kd2d,2139276,38637,2958999,42.02
QdJd,1658217,48012,3430683,32.75
QdTd,1306944,219435,3610533,27.58
Qd9d,1854378,47496,3235038,36.56
Qd8d,1892406,47871,3196635,37.31
Qd7d,1949973,47850,3139089,38.43
Qd6d,1939170,47487,3150255,38.21
Qd5d,1938642,49428,3148842,38.22
Qd4d,1938642,49467,3148803,38.22
Qd3d,1380753,206325,3549834,28.89
Qd2d,2123838,50469,2962605,41.84
JdTd,1293633,264888,3578391,27.76
Jd9d,1796811,66624,3273477,35.63
Jd8d,1834839,66999,3235074,36.37
Jd7d,1892406,66978,3177528,37.49
Jd6d,1936965,66957,3132990,38.36
Jd5d,1923204,68499,3145209,38.11
Jd4d,1923204,68538,3145170,38.11
Jd3d,1363413,272250,3501249,29.19
Jd2d,2108400,69540,2958972,41.72
Td9d,1293633,724359,3118920,32.23
Td8d,1287702,957969,2891241,34.39
Td7d,1301013,1257384,2578515,37.57
Td6d,1299414,1625766,2211732,41.12
Td5d,1292955,2011488,1832469,44.75
Td4d,1292955,2255790,1588167,47.13
Td3d,367683,4401546,367683,50.0
Td2d,1577187,2273262,1286463,52.83
9d8d,2692005,95016,2349891,53.33
9d7d,2759181,95292,2282439,54.64
9d6d,2825049,95271,2216592,55.92
9d5d,2891214,97155,2148543,57.23
9d4d,2950584,97191,2089137,58.38
9d3d,3416856,359526,1360530,70.02
9d2d,3123192,97662,1916058,61.75
8d7d,2688819,94725,2353368,53.27
8d6d,2756589,94707,2285616,54.58
8d5d,2822754,96591,2217567,55.89
8d4d,2882124,96627,2158161,57.05
8d3d,3421878,338454,1376580,69.91
8d2d,3109500,97149,1930263,61.48
7d6d,2728824,94830,2313258,54.04
7d5d,2794989,96723,2245200,55.35
7d4d,2851929,96759,2188224,56.46
7d3d,3356340,334557,1446015,68.59
7d2d,3126648,97623,1912641,61.82
6d5d,2770176,96897,2269839,54.87
6d4d,2814108,96951,2225853,55.73
6d3d,3293529,330720,1512663,67.33
6d2d,3080109,97815,1958988,60.91
5d4d,2773533,98724,2264655,54.95
5d3d,3228141,346674,1562097,66.22
5d2d,3029310,99618,2007984,59.94
4d3d,3230517,347094,1559301,66.27
4d2d,3031686,100029,2005197,59.99
3d2d,3340914,368667,1427331,68.63
AcKc,527298,10549,1174457,31.1
AcQc,522029,10399,1179876,30.79
