Opponent,Wins,Draws,Loses,Equity%
AcAd,1115493,20700,4000719,21.92
AcKd,2088456,23724,3024732,40.89
AcQd,2067198,23631,3046083,40.47
AcJd,2050215,23616,3063081,40.14
AcTd,2056038,23250,3057624,40.25
Ac9d,2074899,23418,3038595,40.62
Ac8d,2061957,23064,3051891,40.36
Ac7d,1616361,133989,3386562,32.77
Ac6d,1662054,111750,3363108,33.44
Ac5d,2342907,26391,2767614,45.87
Ac4d,2374383,27201,2735328,46.49
Ac3d,2410131,28263,2698518,47.19
Ac2d,2469057,29664,2638191,48.35
KcAd,2088456,23721,3024735,40.89
KcKd,1115493,20199,4001220,21.91
KcQd,2042367,34290,3060255,40.09
KcJd,2025384,34275,3077253,39.76
KcTd,2031207,33909,3071796,39.87
Kc9d,2050068,34482,3052362,40.24
Kc8d,2061957,34659,3040296,40.48
Kc7d,1614225,190536,3332151,33.28
Kc6d,1659918,166137,3310857,33.93
Kc5d,2352360,37296,2747256,46.16
Kc4d,2383836,38106,2714970,46.78
Kc3d,2417448,39168,2680296,47.44
Kc2d,2464785,40569,2631558,48.38
QcAd,2067069,23757,3046086,40.47
QcKd,2042238,34293,3060381,40.09
QcQd,1094106,20262,4022544,21.5
QcJd,1930413,46359,3160140,38.03
QcTd,1984146,45993,3106773,39.07
Qc9d,2017419,47154,3072339,39.73
Qc8d,2032008,47736,3057168,40.02
Qc7d,1614096,225228,3297588,33.61
Qc6d,1638531,219927,3278454,34.04
Qc5d,2330973,50373,2755566,45.87
Qc4d,2362449,51183,2723280,46.49
Qc3d,2396061,52245,2688606,47.15
Qc2d,2443398,53646,2639868,48.09
JcAd,2050086,23793,3063033,40.14
JcKd,2025255,34329,3077328,39.76
JcQd,1930413,46335,3160164,38.03
JcJd,1077123,21699,4038090,21.18
JcTd,1918794,58911,3159207,37.93
Jc9d,1953720,66063,3117129,38.68
Jc8d,1968309,67233,3101370,38.97
Jc7d,1519254,294576,3323082,32.44
Jc6d,1638531,270132,3228249,34.53
Jc5d,2313990,70275,2752647,45.73
Jc4d,2345466,71085,2720361,46.35
Jc3d,2379078,72147,2685687,47.02
Jc2d,2426415,73548,2636949,47.95
TcAd,2058912,23427,3054573,40.31
TcKd,2034081,33963,3068868,39.93
TcQd,1986387,45969,3104556,39.12
TcJd,1920747,58833,3157332,37.96
TcTd,1039404,25296,4072212,20.48
Tc9d,1908837,90090,3137985,38.04
Tc8d,1923426,96207,3117279,38.38
Tc7d,1519416,383790,3233706,33.31
Tc6d,1579092,358707,3199113,34.23
Tc5d,2337624,101175,2698113,46.49
Tc4d,2355897,101586,2679429,46.85
Tc3d,2389509,102648,2644755,47.52
