Opponent,Wins,Draws,Loses,Equity%
AcAd,778677,23754,4334481,15.39
AcKd,1816149,27453,3293310,35.62
AcQd,1794891,27360,3314661,35.21
AcJd,1795734,26862,3314316,35.22
AcTd,1782165,26364,3328383,34.95
Ac9d,1794999,26400,3315513,35.2
Ac8d,1778730,25914,3332268,34.88
Ac7d,1268349,155034,3713529,26.2
Ac6d,1956507,27297,3153108,38.35
Ac5d,1905786,29325,3201801,37.39
Ac4d,1923660,30267,3182985,37.74
Ac3d,1943670,31461,3161781,38.14
Ac2d,1407723,66561,3662628,28.05
KcAd,1815390,27402,3294120,35.61
KcKd,792480,24267,4320165,15.66
KcQd,1785570,38502,3312840,35.13
KcJd,1786413,38004,3312495,35.15
KcTd,1772844,37506,3326562,34.88
Kc9d,1785678,37947,3313287,35.13
Kc8d,1794240,37992,3304680,35.3
Kc7d,1285464,213792,3637656,27.11
Kc6d,1956315,38202,3142395,38.46
Kc5d,1953489,40581,3142842,38.42
Kc4d,1971363,41523,3124026,38.78
Kc3d,1991373,42717,3102822,39.18
Kc2d,1420563,125706,3590643,28.88
QcAd,1794003,27438,3315471,35.19
QcKd,1785441,38505,3312966,35.13
QcQd,771093,24330,4341489,15.25
QcJd,1739352,50088,3347472,34.35
QcTd,1740195,49590,3347127,34.36
Qc9d,1755729,50619,3330564,34.67
Qc8d,1764291,51069,3321552,34.84
Qc7d,1285335,250212,3601365,27.46
Qc6d,1934928,51279,3150705,38.17
Qc5d,1932102,53658,3151152,38.13
Qc4d,1949976,54600,3132336,38.49
Qc3d,1969986,55794,3111132,38.89
Qc2d,1399176,179496,3558240,28.98
JcAd,1795608,26991,3314313,35.22
JcKd,1787046,38058,3311808,35.16
JcQd,1739352,50064,3347496,34.35
JcJd,777231,25284,4334397,15.38
JcTd,1701234,62157,3373521,33.72
Jc9d,1716768,69177,3350967,34.09
Jc8d,1725330,70215,3341367,34.27
Jc7d,1270488,316530,3549894,27.81
Jc6d,1950306,71229,3115377,38.66
Jc5d,1932102,73077,3131733,38.32
Jc4d,1949976,74019,3112917,38.68
Jc3d,1969986,75213,3091713,39.08
Jc2d,1399176,246201,3491535,29.63
TcAd,1782801,26544,3327567,34.96
TcKd,1774239,37611,3325062,34.91
TcQd,1740831,49617,3346464,34.37
TcJd,1701870,62079,3372963,33.73
TcTd,766131,28668,4342113,15.19
Tc9d,1664877,93150,3378885,33.32
Tc8d,1673439,99135,3364338,33.54
Tc7d,1255515,406797,3474600,28.4
Tc6d,1889472,101781,3145659,37.77
Tc5d,1932378,104028,3100506,38.63
Tc4d,1935564,104439,3096909,38.7
Tc3d,1955574,105633,3075705,39.1
Tc2d,1382628,338376,3415908,30.21
9cAd,1796394,26505,3314013,35.23
9cKd,1787832,37977,3311103,35.17
9cQd,1757124,50571,3329217,34.7
9cJd,1718163,69024,3349725,34.12
9cTd,1665636,92865,3378411,33.33
9c9d,752328,36957,4347627,15.01
9c8d,1623807,147792,3365313,33.05
9c7d,1242675,533916,3360321,29.39
9c6d,1830573,157473,3148866,37.17
9c5d,1873479,159720,3103713,38.03
9c4d,1937409,160530,3038973,39.28
9c3d,1942731,161193,3032988,39.39
9c2d,1365513,473718,3297681,31.19
8cAd,1780884,26070,3329958,34.92
8cKd,1797153,37947,3301812,35.35
8cQd,1766445,50946,3319521,34.88
8cJd,1727484,69987,3339441,34.31
8cTd,1674957,98775,3363180,33.57
8c9d,1624566,147399,3364947,33.06
8c8d,738525,50124,4348263,14.86
8c7d,1229835,690465,3216612,30.66
8c6d,1771674,248979,3116259,36.91
8c5d,1814580,251226,3071106,37.77
8c4d,1878510,252036,3006366,39.02
8c3d,1942440,253098,2941374,40.28
8c2d,1348398,660675,3127839,32.68
6cAd,1988142,27279,3121491,38.97
6cKd,1988661,38061,3110190,39.08
6cQd,1967403,50982,3118527,38.8
6cJd,1981893,70779,3084240,39.27
6cTd,1920147,101199,3115566,38.36
6c9d,1860213,156858,3119841,37.74
6c8d,1800279,248304,3088329,37.46
6c7d,1235091,1737552,2164269,40.96
6c6d,1559394,77625,3499893,31.11
6c5d,2563506,401838,2171568,53.81
6c4d,2638734,402972,2095206,55.29
6c3d,2714583,404034,2018295,56.78
6c2d,3018189,892203,1226520,67.44
5cAd,1937547,29052,3170313,38.0
5cKd,1985961,40233,3110718,39.05
5cQd,1964703,53154,3119055,38.76
5cJd,1963893,72468,3100551,38.94
5cTd,1963407,103239,3070266,39.23
5c9d,1903473,158898,3074541,38.6
5c8d,1843539,250344,3043029,38.32
5c7d,1249938,2082750,1804224,44.6
5c6d,2563584,401583,2171745,53.81
5c5d,1581450,97626,3457836,31.74
5c4d,2577756,403701,2155455,54.11
5c3d,2653605,404763,2078544,55.6
5c2d,2929626,907401,1299885,65.86
4cAd,1954581,29571,3152760,38.34
4cKd,2002995,40752,3093165,39.39
4cQd,1981737,53673,3101502,39.1
4cJd,1980927,72987,3082998,39.27
4cTd,1965705,103275,3067932,39.27
4c9d,1966791,159285,3010836,39.84
4c8d,1906857,250731,2979324,39.56
4c7d,1264785,2333979,1538148,47.34
4c6d,2638113,402294,2096505,55.27
4c5d,2576868,403278,2156766,54.09
4c4d,1617027,119508,3400377,32.64
4c3d,2661996,405282,2069634,55.77
4c2d,2936571,907974,1292367,66.0
3cAd,1973751,30090,3133071,38.72
3cKd,2022165,41271,3073476,39.77
3cQd,2000907,54192,3081813,39.48
3cJd,2000097,73506,3063309,39.65
3cTd,1984875,103794,3048243,39.65
3c9d,1971225,159321,3006366,39.92
3c8d,1970175,251118,2915619,40.8
3c7d,1279632,2410524,1446756,48.37
3c6d,2713290,402681,2020941,56.74
3c5d,2652045,403665,2081202,55.56
3c4d,2661108,404607,2071197,55.74
3c3d,1653333,144477,3339102,33.59
3c2d,2960262,908547,1268103,66.47
AdAh,847887,19464,4269561,16.7
AdKh,3795072,46458,6432294,37.17
AdQh,3753492,46272,6474060,36.76
AdJh,3754896,45282,6473646,36.77
AdTh,3728154,44292,6501378,36.5
Ad9h,3753258,44316,6476250,36.75
Ad8h,3721206,43350,6509268,36.43
Ad7h,2721540,296796,7255488,27.93
Ad6h,4069110,46200,6158514,39.83
Ad5h,3969894,50094,6253836,38.88
Ad4h,4005078,51972,6216774,39.24
Ad3h,4044450,54354,6175020,39.63
Ad2h,2996610,121908,7155306,29.76
KdKh,862092,19902,4254918,16.98
KdQh,3736764,68454,6468606,36.7
KdJh,3738168,67464,6468192,36.71
KdTh,3711426,66474,6495924,36.45
Kd9h,3736530,67308,6469986,36.7
Kd8h,3753258,67350,6453216,36.86
Kd7h,2756724,412704,7104396,28.84
Kd6h,4070280,67770,6135774,39.95
Kd5h,4064718,72444,6136662,39.92
Kd4h,4099902,74322,6099600,40.27
Kd3h,4139274,76704,6057846,40.66
Kd2h,3021558,240438,7011828,30.58
QdQh,841302,19839,4275771,16.57
QdJh,3646404,91368,6536052,35.94
QdTh,3647808,90378,6535638,35.95
Qd9h,3678222,92388,6503214,36.25
Qd8h,3694950,93240,6485634,36.42
Qd7h,2756724,484806,7032294,29.19
Qd6h,4028700,93612,6151512,39.67
Qd5h,4023138,98286,6152400,39.64
Qd4h,4058322,100164,6115338,39.99
Qd3h,4097694,102546,6073584,40.38
Qd2h,2979978,346506,6947340,30.69
JdJh,846606,20748,4269558,16.68
JdTh,3569892,115320,6588612,35.31
Jd9h,3600306,129222,6544296,35.67
Jd8h,3617034,131250,6525540,35.85
Jd7h,2727588,613722,6932514,29.54
Jd6h,4057116,133212,6083496,40.14
Jd5h,4021410,136830,6115584,39.81
Jd4h,4056594,138708,6078522,40.16
Jd3h,4095966,141090,6036768,40.55
Jd2h,2978250,478044,6817530,31.32
