Opponent,Wins,Draws,Loses,Equity%
AcAd,889155,20568,4227189,17.51
AcKd,1873758,24639,3238515,36.72
AcQd,1856775,24624,3255513,36.39
AcJd,1424961,102423,3609528,28.74
AcTd,1989708,23808,3123396,38.97
Ac9d,2052954,23712,3060246,40.2
Ac8d,2038266,23226,3075420,39.9
Ac7d,1447119,124515,3565278,29.38
Ac6d,2249532,23835,2863545,44.02
Ac5d,2217219,25683,2894010,43.41
Ac4d,2236698,26625,2873589,43.8
Ac3d,2256177,27819,2852916,44.19
Ac2d,2277792,29352,2829768,44.63
KcAd,1874517,24516,3237879,36.73
KcKd,875352,21567,4239993,17.25
KcQd,1807143,36312,3293457,35.53
KcJd,1412121,153393,3571398,28.98
KcTd,1930809,35496,3170607,37.93
Kc9d,1994055,35400,3107457,39.16
Kc8d,2040111,35313,3061488,40.06
Kc7d,1430004,179553,3527355,29.59
Kc6d,2232417,34827,2869668,43.8
Kc5d,2228145,37080,2871687,43.74
Kc4d,2247624,38022,2851266,44.12
Kc3d,2267103,39216,2830593,44.52
Kc2d,2288718,40749,2807445,44.95
QcAd,1857534,24552,3254826,36.4
QcKd,1807143,36315,3293454,35.53
QcQd,858369,21789,4256754,16.92
QcJd,1317279,206055,3613578,27.65
QcTd,1866786,48573,3221553,36.81
Qc9d,1930032,48477,3158403,38.04
Qc8d,1976088,48390,3112434,38.94
Qc7d,1430004,216360,3490548,29.94
Qc6d,2215434,47904,2873574,43.59
Qc5d,2211162,50157,2875593,43.53
Qc4d,2230641,51099,2855172,43.92
Qc3d,2250120,52293,2834499,44.31
Qc2d,2271735,53826,2811351,44.75
TcAd,2023080,23739,3090093,39.61
TcKd,1963146,35502,3138264,38.56
TcQd,1898787,48552,3189573,37.44
TcJd,1341486,534819,3260607,31.32
TcTd,1602267,23580,3511065,31.42
Tc9d,2959317,68487,2109108,58.28
Tc8d,3030459,68724,2037729,59.66
Tc7d,3627201,277287,1232424,73.31
Tc6d,3316371,68532,1752009,65.23
Tc5d,3360537,70785,1705590,66.11
Tc4d,3349434,71196,1716282,65.9
Tc3d,3358716,72390,1705806,66.09
Tc2d,3382707,73923,1680282,66.57
9cAd,2086476,23643,3026793,40.85
9cKd,2026542,35406,3074964,39.8
9cQd,1962183,48456,3126273,38.67
