Opponent,Wins,Draws,Loses,Equity%
AcAd,789072,23997,4323843,15.59
AcKd,1786248,28125,3322539,35.05
AcQd,1769979,27627,3339306,34.72
AcJd,1753710,27129,3356073,34.4
AcTd,1274763,131673,3730476,26.1
Ac9d,1981635,26502,3128775,38.83
Ac8d,1980549,25857,3130506,38.81
Ac7d,1977165,26337,3133410,38.75
Ac6d,2007924,26955,3102033,39.35
Ac5d,1959822,28983,3148107,38.43
Ac4d,1959822,29394,3147696,38.44
Ac3d,1964094,30747,3142071,38.53
Ac2d,1395462,87633,3653817,28.02
KcAd,1786248,28077,3322587,35.05
KcKd,789072,24753,4323087,15.6
KcQd,1731585,39231,3366096,34.09
KcJd,1715316,38733,3382863,33.77
KcTd,1279038,184719,3673155,26.7
Kc9d,1934298,38106,3164508,38.03
Kc8d,1993632,37860,3105420,39.18
Kc7d,1975560,37809,3123543,38.83
Kc6d,1992672,37944,3106296,39.16
Kc5d,1994682,40323,3101907,39.22
Kc4d,1994682,40734,3101496,39.23
Kc3d,1998954,42087,3095871,39.32
Kc2d,1391187,146862,3598863,28.51
QcAd,1770738,27630,3338544,34.74
QcKd,1732344,39234,3365334,34.11
QcQd,775269,24492,4337151,15.33
QcJd,1661412,51459,3424041,32.84
QcTd,1264062,234783,3638067,26.89
Qc9d,1871127,50832,3214953,36.92
Qc8d,1930461,50586,3155865,38.07
Qc7d,1973133,50934,3112845,38.91
Qc6d,1975557,50538,3110817,38.95
Qc5d,1977567,52917,3106428,39.01
Qc4d,1977567,53328,3106017,39.02
Qc3d,1981839,54681,3100392,39.11
Qc2d,1371936,200169,3564807,28.66
JcAd,1755228,27183,3354501,34.43
JcKd,1716834,38787,3381291,33.8
JcQd,1662171,51435,3423306,32.86
JcJd,761466,25446,4350000,15.07
JcTd,1249086,282534,3605292,27.07
Jc9d,1807956,71427,3257529,35.89
Jc8d,1867290,71181,3198441,37.04
Jc7d,1909962,71529,3155421,37.88
Jc6d,1973130,71532,3092250,39.11
Jc5d,1960452,73380,3103080,38.88
Jc4d,1960452,73791,3102669,38.88
Jc3d,1964724,75144,3097044,38.98
Jc2d,1352685,269364,3514863,28.95
9cAd,2012379,26556,3097977,39.43
9cKd,1964766,38160,3133986,38.62
9cQd,1900560,50808,3185544,37.49
9cJd,1836354,71298,3229260,36.44
9cTd,1273257,780966,3082689,32.39
9c9d,1569726,31395,3535791,30.86
9c8d,2831376,101520,2204016,56.11
9c7d,2884455,102192,2150265,57.15
9c6d,2958651,102195,2076066,58.59
9c5d,3030882,104442,2001588,60.02
9c4d,3096330,104853,1935729,61.3
9c3d,3098706,105516,1932690,61.35
9c2d,3625716,361545,1149651,74.1
8cAd,2010279,26025,3100608,39.39
8cKd,2023362,37980,3075570,39.76
8cQd,1959156,50628,3127128,38.63
8cJd,1894950,71118,3170844,37.58
8cTd,1285842,1032738,2818332,35.08
8c9d,2830362,101460,2205090,56.09
8c8d,1603770,36669,3496473,31.58
8c7d,2827575,101259,2208078,56.03
8c6d,2901771,101262,2133879,57.47
8c5d,2974002,103509,2059401,58.9
8c4d,3039450,103920,1993542,60.18
8c3d,3104583,105114,1927215,61.46
8c2d,3612471,359061,1165380,73.82
7cAd,2005926,26544,3104442,39.31
7cKd,2004273,38016,3094623,39.39
7cQd,2001087,51015,3084810,39.45
7cJd,1936881,71505,3128526,38.4
7cTd,1279302,1357983,2499627,38.12
7c9d,2882532,102171,2152209,57.11
7c8d,2826558,101172,2209182,56.01
7c7d,1620633,44160,3472119,31.98
7c6d,2826372,101781,2208759,56.01
7c5d,2900739,104028,2132145,57.48
7c4d,2963487,104439,2068986,58.71
7c3d,3028620,105633,2002659,59.99
7c2d,3615615,338376,1182921,73.68
6cAd,2036688,27111,3073113,39.91
6cKd,2021262,38052,3077598,39.72
6cQd,2003340,50568,3083004,39.49
