Opponent,Wins,Draws,Loses,Equity%
AcAd,972336,22221,4142355,19.14
AcKd,1957194,26340,3153378,38.36
AcQd,1958037,25842,3153033,38.37
AcJd,1944468,25344,3167100,38.1
AcTd,1927485,25329,3184098,37.77
Ac9d,1945299,25497,3166116,38.12
Ac8d,1468500,144642,3523770,30.0
Ac7d,2091552,25266,3020094,40.96
Ac6d,2104635,25884,3006393,41.22
Ac5d,1526100,118194,3492618,30.86
Ac4d,2230986,28722,2877204,43.71
Ac3d,2276187,29784,2830941,44.6
Ac2d,2276187,30786,2829939,44.61
KcAd,1956306,26292,3154314,38.34
KcKd,964752,23301,4148859,19.01
KcQd,1926486,37392,3173034,37.87
KcJd,1927329,36894,3172689,37.88
KcTd,1910346,36879,3189687,37.55
Kc9d,1930860,37452,3168600,37.95
Kc8d,1487622,181413,3467877,30.73
Kc7d,2085675,37221,3014016,40.96
Kc6d,2085675,37356,3013881,40.97
Kc5d,1519689,177906,3439317,31.32
Kc4d,2271165,40545,2825202,44.61
Kc3d,2316366,41607,2778939,45.5
Kc2d,2316366,42609,2777937,45.51
QcAd,1957911,25845,3153156,38.37
QcKd,1926486,37395,3173031,37.87
QcQd,970890,23040,4142982,19.12
QcJd,1888368,48627,3199917,37.23
QcTd,1871385,48612,3216915,36.9
Qc9d,1891899,49773,3195240,37.31
Qc8d,1472775,233037,3431100,30.94
Qc7d,2101053,50346,2985513,41.39
Qc6d,2085675,49950,3001287,41.09
Qc5d,1519689,231213,3386010,31.83
Qc4d,2271165,53139,2812608,44.73
Qc3d,2316366,54201,2766345,45.62
Qc2d,2316366,55203,2765343,45.63
JcAd,1945104,25398,3166410,38.11
JcKd,1927965,36948,3171999,37.89
JcQd,1889004,48603,3199305,37.25
JcJd,959790,23994,4153128,18.92
JcTd,1819494,61584,3255834,36.02
Jc9d,1840008,68736,3228168,36.49
Jc8d,1457802,296538,3382572,31.27
Jc7d,2040219,69897,3026796,40.4
Jc6d,2085951,69900,2981061,41.29
Jc5d,1503141,297918,3335853,32.16
Jc4d,2256753,72558,2807601,44.64
