Opponent,Wins,Draws,Loses,Equity%
AcAd,1094250,20010,4022652,21.5
AcKd,1989027,24627,3123258,38.96
AcQd,2042760,24261,3069891,40.0
AcJd,2046930,23895,3066087,40.08
AcTd,2036688,23529,3076695,39.88
Ac9d,1627104,112503,3397305,32.77
Ac8d,1643763,111432,3381717,33.08
Ac7d,2341221,23169,2772522,45.8
Ac6d,2372697,23577,2740638,46.42
Ac5d,2373996,25824,2737092,46.47
Ac4d,2421333,26634,2688945,47.4
Ac3d,2421333,27297,2688282,47.4
Ac2d,2421333,28299,2687280,47.41
KcAd,1989027,24504,3123381,38.96
KcKd,1077267,21492,4038153,21.18
KcQd,1981680,35895,3119337,38.93
KcJd,1987503,35529,3113880,39.04
KcTd,1977261,35163,3124488,38.83
Kc9d,1534398,169320,3433194,31.52
Kc8d,1645899,149970,3341043,33.5
Kc7d,2328510,35208,2773194,45.67
Kc6d,2355714,35052,2746146,46.2
Kc5d,2385054,37704,2714154,46.8
Kc4d,2432391,38514,2666007,47.73
Kc3d,2432391,39177,2665344,47.73
Kc2d,2432391,40179,2664342,47.74
QcAd,2045001,24138,3067773,40.04
QcKd,1983633,35898,3117381,38.96
QcQd,1039548,21444,4075920,20.45
QcJd,1942620,47721,3146571,38.28
QcTd,1932378,47355,3157179,38.08
Qc9d,1534560,218802,3383550,32.0
Qc8d,1586460,199677,3350775,32.83
Qc7d,2352144,48282,2736486,46.26
Qc6d,2366145,47727,2723040,46.53
Qc5d,2395485,50379,2691048,47.12
Qc4d,2442822,51189,2642901,48.05
Qc3d,2442822,51852,2642238,48.06
Qc2d,2442822,52854,2641236,48.07
JcAd,2052096,23772,3061044,40.18
JcKd,1992333,35532,3109047,39.13
JcQd,1945497,47697,3143718,38.34
JcJd,971427,22611,4142874,19.13
JcTd,1865208,60969,3210735,36.9
Jc9d,1475103,281436,3380373,31.46
Jc8d,1510149,262782,3363981,31.96
Jc7d,2304627,67887,2764398,45.52
Jc6d,2374677,67626,2694609,46.89
Jc5d,2391504,69879,2675529,47.24
Jc4d,2438841,70689,2627382,48.16
Jc3d,2438841,71352,2626719,48.17
Jc2d,2438841,72354,2625717,48.18
TcAd,2044902,23406,3068604,40.04
TcKd,1985139,35166,3116607,38.99
TcQd,1938303,47331,3151278,38.19
TcJd,1868256,60891,3207765,36.96
TcTd,898467,26208,4212237,17.75
Tc9d,1398789,357330,3380793,30.71
Tc8d,1431135,353523,3352254,31.3
Tc7d,2255097,99213,2782602,44.87
Tc6d,2325147,98952,2712813,46.23
