Opponent,Wins,Draws,Loses,Equity%
KcAd,1382775,234777,3519360,29.2
KcKd,1614510,22905,3499497,31.65
KcQd,3064311,26145,2046456,59.91
KcJd,3061413,25647,2049852,59.85
KcTd,3058812,25149,2052951,59.79
Kc9d,3798123,108921,1229868,75.0
Kc8d,3358575,24534,1753803,65.62
Kc7d,3330033,23919,1782960,65.06
Kc6d,3314466,24459,1797987,64.76
Kc5d,3319008,26838,1791066,64.87
Kc4d,3342405,27780,1766727,65.34
Kc3d,3344484,28443,1763985,65.38
Kc2d,3363408,30135,1743369,65.77
QcAd,1382775,291330,3462807,29.75
QcKd,3065151,26148,2045613,59.92
QcQd,1603044,22536,3511332,31.43
QcJd,3009243,25332,2102337,58.83
QcTd,3006642,24834,2105436,58.77
Qc9d,3722886,104253,1309773,73.49
Qc8d,3297138,24219,1815555,64.42
Qc7d,3343758,24003,1769151,65.33
Qc6d,3310803,24012,1802097,64.68
Qc5d,3315345,26391,1795176,64.8
Qc4d,3338742,27333,1770837,65.26
Qc3d,3340821,27996,1768095,65.31
Qc2d,3359745,29688,1747479,65.69
JcAd,1366353,388407,3382152,30.38
JcKd,3063093,25701,2048118,59.88
JcQd,3010083,25335,2101494,58.84
JcJd,1595142,22167,3519603,31.27
JcTd,2954796,24519,2157597,57.76
Jc9d,3647973,99585,1389354,71.98
Jc8d,3236025,23904,1876983,63.23
Jc7d,3282645,23688,1830579,64.13
Jc6d,3324852,24096,1787964,64.96
Jc5d,3312006,25944,1798962,64.73
Jc4d,3335403,26886,1774623,65.19
Jc3d,3337482,27549,1771881,65.24
Jc2d,3356406,29241,1751265,65.62
TcAd,1347231,526008,3263673,31.35
TcKd,3061359,25254,2050299,59.84
TcQd,3008349,24888,2103675,58.81
TcJd,2955636,24522,2156754,57.78
TcTd,1590804,21798,3524310,31.18
Tc9d,3573384,94917,1468611,70.49
Tc8d,3175236,23589,1938087,62.04
Tc7d,3221856,23373,1891683,62.95
Tc6d,3264063,23781,1849068,63.77
Tc5d,3323679,26028,1787205,64.96
Tc4d,3332388,26439,1778085,65.13
Tc3d,3334467,27102,1775343,65.18
Tc2d,3353391,28794,1754727,65.56
8cAd,3225714,773757,1137441,70.33
8cKd,3366135,24627,1746150,65.77
8cQd,3303582,24261,1809069,64.55
8cJd,3241326,23895,1871691,63.33
8cTd,3179367,23529,1934016,62.12
8c9d,3597345,112503,1427064,71.12
8c8d,2327559,22032,2787321,45.52
8c7d,3273687,23169,1840056,63.95
8c6d,3325437,23577,1787898,64.97
8c5d,3394596,25824,1716492,66.33
8c4d,3469851,26634,1640427,67.81
8c3d,3536904,27297,1572711,69.12
8c2d,3539280,28299,1569333,69.17
7cAd,3216465,771165,1149282,70.12
7cKd,3336708,24096,1776108,65.19
7cQd,3349593,24081,1763238,65.44
7cJd,3287337,23715,1825860,64.23
7cTd,3225378,23349,1888185,63.02
7c9d,3659082,116784,1361046,72.37
7c8d,3272721,23079,1841112,63.93
7c7d,2360967,22476,2753469,46.18
7c6d,3265908,23688,1847316,63.81
7c5d,3335067,25935,1775910,65.18
7c4d,3410322,26745,1699845,66.65
7c3d,3477375,27408,1632129,67.96
7c2d,3545766,28941,1562205,69.31
6cAd,3222237,751740,1162935,70.04
6cKd,3320328,24615,1791969,64.88
6cQd,3315777,24117,1797018,64.78
6cJd,3328959,24102,1783851,65.04
6cTd,3267000,23736,1846176,63.83
6c9d,3718440,121632,1296840,73.57
6c8d,3323610,23466,1789836,64.93
6c7d,3264939,23541,1848432,63.79
6c6d,2380626,23547,2732739,46.57
6c5d,3263457,26454,1847001,63.79
6c4d,3338712,27264,1770936,65.26
6c3d,3403065,27927,1705920,66.52
6c2d,3471456,29460,1635996,67.87
5cAd,3133473,773406,1230033,68.53
5cKd,3325056,26787,1785069,64.99
5cQd,3320505,26289,1790118,64.9
5cJd,3316251,25791,1794870,64.81
5cTd,3327030,25776,1784106,65.02
5c9d,3797859,128133,1210920,75.18
5c8d,3392907,25506,1718499,66.3
5c7d,3334236,25581,1777095,65.16
5c6d,3262620,26199,1848093,63.77
5c5d,2417199,26538,2693175,47.31
5c4d,3287961,29037,1819914,64.29
5c3d,3337902,29700,1769310,65.27
5c2d,3406293,31233,1699386,66.61
4cAd,3156537,777975,1202400,69.02
4cKd,3347952,27306,1761654,65.44
4cQd,3343401,26808,1766703,65.35
4cJd,3339147,26310,1771455,65.26
4cTd,3335190,25812,1775910,65.18
4c9d,3879381,132981,1124550,76.81
4c8d,3467565,25893,1643454,67.75
4c7d,3408894,25968,1702050,66.61
4c6d,3337278,26586,1773048,65.23
4c5d,3287202,28614,1821096,64.27
4c4d,2466990,28575,2641347,48.3
4c3d,3362727,30219,1743966,65.76
4c2d,3431118,31752,1674042,67.1
3cAd,3158697,782385,1195830,69.11
3cKd,3350220,27342,1759350,65.48
3cQd,3345669,26844,1764399,65.39
3cJd,3341415,26346,1769151,65.3
3cTd,3337458,25848,1773606,65.22
3c9d,3885861,133071,1117980,76.94
3c8d,3534855,25929,1576128,69.07
3c7d,3476184,26004,1634724,67.92
3c6d,3401868,26622,1708422,66.48
3c5d,3337380,28650,1770882,65.25
3c4d,3362727,29592,1744593,65.75
3c3d,2493054,29850,2614008,48.82
3c2d,3433710,31788,1671414,67.15
2cAd,3179541,787686,1169685,69.56
2cKd,3369486,27945,1739481,65.87
2cQd,3364935,27447,1744530,65.77
2cJd,3360681,26949,1749282,65.68
2cTd,3356724,26451,1753737,65.6
2c9d,3911349,133728,1091835,77.44
2c8d,3537573,25968,1573371,69.12
2c7d,3544917,26448,1565547,69.27
2c6d,3470601,27066,1639245,67.83
2c5d,3406113,29094,1701705,66.59
2c4d,3431460,30036,1675416,67.09
2c3d,3433836,30699,1672377,67.15
2c2d,2526756,32721,2577435,49.51
AdAh,560487,67470,4508955,11.57
AdKh,2901000,457290,6915534,30.46
AdQh,2899272,568680,6805872,30.99
AdJh,2865210,760392,6648222,31.59
AdTh,2825838,1032426,6415560,32.53
Ad9h,735360,9315186,223278,52.49
Ad8h,6505314,1524120,2244390,70.74
Ad7h,6488886,1518654,2266284,70.55
Ad6h,6502026,1480398,2291400,70.49
Ad5h,6328902,1520970,2423952,69.0
Ad4h,6375546,1530426,2367852,69.5
