type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,281952,338339,44319,55521,88180,39246,2390,43,990,11277,850047,49.7,0.66,49.64
1o,2_3,81000,479116,333481,66589,57101,90504,38328,2349,43,990,10603,552200,67.13,0.62,32.25
1o,2_4,78300,476300,332689,66589,57101,90504,38328,2349,43,990,10152,558959,66.76,0.59,32.64
1o,2_5,75600,473484,331996,66589,57101,90504,38328,2349,43,990,9785,565535,66.4,0.57,33.03
1o,2_6,72900,487864,341885,67994,53059,90504,38328,2349,43,990,9057,547331,67.51,0.53,31.96
1o,2_7,81900,498919,342623,68364,58720,90504,38328,2349,43,990,9027,520537,69.07,0.53,30.4
1o,2_8,81900,494450,340848,68177,56999,90504,38328,2349,43,990,8867,528849,68.6,0.52,30.89
1o,2_9,84600,497266,340551,68177,56999,90504,38328,2349,43,990,9082,523415,68.9,0.53,30.57
1o,2_T,99900,506837,336092,68265,45681,90532,38324,2349,43,990,9167,514124,69.44,0.54,30.03
1o,2_J,102600,509653,336092,68265,45681,90532,38324,2349,43,990,9386,508389,69.76,0.55,29.69
1o,2_Q,195300,580532,328343,57730,45261,91512,20676,1400,43,990,30099,360418,77.19,1.76,21.05
1o,2_K,101700,473639,321523,68452,47632,90532,37634,2349,43,990,9729,558081,66.84,0.57,32.59
1o,2_A,181800,569288,259010,53214,46686,91512,20277,990,43,990,102124,386370,71.47,5.96,22.56
1o,2_3,81000,479116,333481,66589,57101,90462,38328,2349,43,990,10966,551879,67.13,0.64,32.23
1o,3_3,0,280528,328619,44319,55521,88138,39198,2390,43,990,10320,862238,49.04,0.6,50.36
1o,3_4,72900,462864,329213,66032,57101,90462,38328,2349,43,990,10004,582018,65.43,0.58,33.99
1o,3_5,70200,460048,328520,66032,57101,90462,38328,2349,43,990,9637,588594,65.06,0.56,34.37
1o,3_6,67500,474428,338409,67437,53059,90462,38328,2349,43,990,8909,570390,66.17,0.52,33.31
1o,3_7,76500,485483,339147,67807,58720,90462,38328,2349,43,990,8879,543596,67.73,0.52,31.75
1o,3_8,81900,494450,339984,68177,56999,90462,38328,2349,43,990,8854,529768,68.54,0.52,30.94
1o,3_9,81900,494450,339687,68177,56999,90462,38328,2349,43,990,8881,530038,68.53,0.52,30.95
1o,3_T,97200,504021,335228,68265,45681,90490,38324,2349,43,990,8966,520747,69.06,0.52,30.41
1o,3_J,99900,506837,335228,68265,45681,90490,38324,2349,43,990,9185,515012,69.39,0.54,30.08
1o,3_Q,191700,577946,326075,57730,45261,91470,20676,1400,43,990,29880,369133,76.7,1.75,21.56
1o,3_K,99000,470823,320659,68452,47632,90490,37634,2349,43,990,9528,564704,66.46,0.56,32.98
1o,3_A,178200,566702,257858,53214,46686,91470,20277,990,43,990,100789,395085,71.04,5.89,23.07
1o,2_4,78300,476300,332617,66589,57101,90420,38328,2349,43,990,10765,558502,66.75,0.63,32.62
1o,3_4,72900,462864,329213,66032,57101,90420,38328,2349,43,990,10254,581810,65.42,0.6,33.98
1o,4_4,0,279104,319979,44319,55521,88096,39150,2390,43,990,9476,873236,48.45,0.55,51.0
1o,4_5,64800,446612,325152,65475,57101,90420,38328,2349,43,990,9489,611545,63.73,0.55,35.71
1o,4_6,62100,460992,335041,66880,53059,90420,38328,2349,43,990,8761,593341,64.84,0.51,34.65
1o,4_7,71100,472047,335779,67250,58720,90420,38328,2349,43,990,8731,566547,66.4,0.51,33.09
1o,4_8,76500,481014,336616,67620,56999,90420,38328,2349,43,990,8706,552719,67.21,0.51,32.28
1o,4_9,81900,494450,338931,68177,56999,90420,38328,2349,43,990,8868,530849,68.48,0.52,31.0
1o,4_T,94500,501205,334472,68265,45681,90448,38324,2349,43,990,8765,527262,68.7,0.51,30.79
1o,4_J,97200,504021,334472,68265,45681,90448,38324,2349,43,990,8984,521527,69.02,0.52,30.46
1o,4_Q,188100,575360,323915,57730,45261,91428,20676,1400,43,990,29661,377740,76.21,1.73,22.06
1o,4_K,96300,468007,319903,68452,47632,90448,37634,2349,43,990,9327,571219,66.1,0.54,33.36
1o,4_A,174600,564116,256706,53214,46686,91428,20277,990,43,990,99562,403692,70.61,5.81,23.58
1o,2_5,75600,473484,331861,66589,57101,90378,38328,2349,43,990,10564,565017,66.39,0.62,33.0
1o,3_5,70200,460048,328457,66032,57101,90378,38328,2349,43,990,10053,588325,65.05,0.59,34.36
1o,4_5,64800,446612,325152,65475,57101,90378,38328,2349,43,990,9655,611421,63.73,0.56,35.71
1o,5_5,0,277680,312419,44319,55521,88054,39102,2390,43,990,8716,883070,47.92,0.51,51.57
1o,5_6,56700,447556,331781,66323,53059,90378,38328,2349,43,990,8613,616184,63.51,0.5,35.99
1o,5_7,65700,458611,332519,66693,58720,90378,38328,2349,43,990,8583,589390,65.08,0.5,34.42
1o,5_8,71100,467578,333356,67063,56999,90378,38328,2349,43,990,8558,575562,65.89,0.5,33.61
1o,5_9,76500,481014,335671,67620,56999,90378,38328,2349,43,990,8720,553692,67.15,0.51,32.34
1o,5_T,94500,501205,333824,68265,45681,90406,38324,2349,43,990,8752,527965,68.66,0.51,30.83
1o,5_J,94500,501205,333824,68265,45681,90406,38324,2349,43,990,8783,527934,68.66,0.51,30.83
1o,5_Q,184500,572774,321863,57730,45261,91386,20676,1400,43,990,29442,386239,75.72,1.72,22.56
1o,5_K,93600,465191,319255,68452,47632,90406,37634,2349,43,990,9126,577626,65.73,0.53,33.73
1o,5_A,171000,561530,255554,53214,46686,91386,20277,990,43,990,98443,412191,70.18,5.75,24.07
1o,2_6,72900,487864,341696,67994,53059,90336,38328,2349,43,990,9988,546757,67.49,0.58,31.93
1o,3_6,67500,474428,338292,67437,53059,90336,38328,2349,43,990,9477,570065,66.15,0.55,33.29
1o,4_6,62100,460992,334987,66880,53059,90336,38328,2349,43,990,9079,593161,64.83,0.53,34.64
1o,5_6,56700,447556,331781,66323,53059,90336,38328,2349,43,990,8765,616074,63.51,0.51,35.98
1o,6_6,0,280528,307318,44506,52255,88012,39054,2390,43,990,7682,889526,47.6,0.45,51.95
1o,6_7,60300,450372,330746,66323,53059,90336,38328,2349,43,990,7927,611531,63.82,0.46,35.71
1o,6_8,65700,459339,331583,66693,51338,90336,38328,2349,43,990,7902,597703,64.63,0.46,34.91
1o,6_9,71100,472775,333898,67250,51338,90336,38328,2349,43,990,8064,575833,65.9,0.47,33.63
1o,6_T,89100,492966,332051,67895,40020,90364,38324,2349,43,990,8096,550106,67.4,0.47,32.13
1o,6_J,94500,506402,334663,68452,40020,90364,38324,2349,43,990,8262,527935,68.69,0.48,30.83
1o,6_Q,180900,575011,321121,57917,39600,91344,20676,1400,43,990,28715,394587,75.28,1.68,23.04
1o,6_K,90900,467572,320094,68639,41971,90364,37634,2349,43,990,8417,583331,65.44,0.49,34.07
1o,6_A,180900,575011,256162,53647,46686,91344,20277,990,43,990,91668,394586,71.6,5.35,23.04
1o,2_7,81900,498935,342389,68364,58424,90336,38328,2349,86,990,9933,520270,69.04,0.58,30.38
1o,3_7,76500,485499,338985,67807,58424,90336,38328,2349,86,990,9422,543578,67.7,0.55,31.75
1o,4_7,71100,472063,335680,67250,58424,90336,38328,2349,86,990,9024,566674,66.38,0.53,33.09
1o,5_7,65700,458627,332474,66693,58424,90336,38328,2349,86,990,8710,589587,65.06,0.51,34.43
1o,6_7,60300,450372,330746,66323,53059,90336,38328,2349,86,990,7918,611497,63.83,0.46,35.71
1o,7_7,0,280528,301918,44506,59341,88012,39006,2390,86,990,7619,887908,47.7,0.44,51.85
1o,7_8,60300,450372,329918,66323,58424,90336,38328,2349,86,990,7847,607031,64.09,0.46,35.45
1o,7_9,65700,463808,332233,66880,58424,90336,38328,2349,86,990,8009,585161,65.36,0.47,34.17
1o,7_T,80100,481895,330386,67525,47106,90364,38324,2349,86,990,8041,565138,66.53,0.47,33.0
1o,7_J,85500,495331,332998,68082,47106,90364,38324,2349,86,990,8207,542967,67.81,0.48,31.71
1o,7_Q,180900,575011,319285,57917,46686,91344,20676,1400,86,990,28642,389367,75.59,1.67,22.74
1o,7_K,90900,467572,319662,68639,49057,90364,37634,2349,86,990,8362,576689,65.83,0.49,33.68
