type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,283376,338339,44319,48435,88222,39258,2390,0,990,11454,855521,49.37,0.67,49.96
1o,2_3,83700,481932,333481,66589,50015,90546,38340,2349,0,990,10780,553582,67.04,0.63,32.33
1o,2_4,81000,479116,332689,66589,50015,90546,38340,2349,0,990,10329,560341,66.67,0.6,32.72
1o,2_5,78300,476300,331996,66589,50015,90546,38340,2349,0,990,9962,566917,66.31,0.58,33.11
1o,2_6,75600,490680,341885,67994,45973,90546,38340,2349,0,990,9234,548713,67.42,0.54,32.05
1o,2_7,81900,498919,342623,68364,51634,90546,38340,2349,0,990,8974,527665,68.66,0.52,30.82
1o,2_8,81900,498919,342227,68364,51634,90546,38340,2349,0,990,8991,528044,68.64,0.53,30.84
1o,2_9,84600,501735,341930,68364,51634,90546,38340,2349,0,990,9206,522610,68.94,0.54,30.52
1o,2_T,96300,509202,337471,68452,40316,90574,38336,2349,0,990,9291,519023,69.15,0.54,30.31
1o,2_J,99000,512018,337471,68452,40316,90574,38336,2349,0,990,9510,513288,69.47,0.56,29.98
1o,2_Q,101700,514834,337471,68452,40316,90574,38336,2349,0,990,9729,507553,69.79,0.57,29.64
1o,2_K,198900,583118,328343,57730,45261,91554,20676,1400,0,990,23203,361129,77.55,1.36,21.09
1o,2_A,185400,571874,274730,57484,39600,91554,20307,990,0,990,82293,387082,72.59,4.81,22.61
1o,2_3,83700,481932,333481,66589,50015,90504,38340,2349,0,990,11143,553261,67.04,0.65,32.31
1o,3_3,0,281952,328619,44319,48435,88180,39210,2390,0,990,10497,867712,48.71,0.61,50.68
1o,3_4,75600,465680,329213,66032,50015,90504,38340,2349,0,990,10181,583400,65.33,0.59,34.07
1o,3_5,72900,462864,328520,66032,50015,90504,38340,2349,0,990,9814,589976,64.97,0.57,34.46
1o,3_6,70200,477244,338409,67437,45973,90504,38340,2349,0,990,9086,571772,66.08,0.53,33.39
1o,3_7,76500,485483,339147,67807,51634,90504,38340,2349,0,990,8826,550724,67.32,0.52,32.16
1o,3_8,81900,498919,341363,68364,51634,90504,38340,2349,0,990,8978,528963,68.58,0.52,30.89
1o,3_9,81900,498919,341066,68364,51634,90504,38340,2349,0,990,9005,529233,68.57,0.53,30.91
1o,3_T,93600,506386,336607,68452,40316,90532,38336,2349,0,990,9090,525646,68.77,0.53,30.7
1o,3_J,96300,509202,336607,68452,40316,90532,38336,2349,0,990,9309,519911,69.09,0.54,30.36
1o,3_Q,99000,512018,336607,68452,40316,90532,38336,2349,0,990,9528,514176,69.42,0.56,30.03
1o,3_K,195300,580532,326075,57730,45261,91512,20676,1400,0,990,22984,369844,77.06,1.34,21.6
1o,3_A,181800,569288,273434,57484,39600,91512,20307,990,0,990,81102,395797,72.15,4.74,23.11
1o,2_4,81000,479116,332617,66589,50015,90462,38340,2349,0,990,10942,559884,66.66,0.64,32.7
1o,3_4,75600,465680,329213,66032,50015,90462,38340,2349,0,990,10431,583192,65.33,0.61,34.06
1o,4_4,0,280528,319979,44319,48435,88138,39162,2390,0,990,9653,878710,48.12,0.56,51.32
1o,4_5,67500,449428,325152,65475,50015,90462,38340,2349,0,990,9666,612927,63.64,0.56,35.8
1o,4_6,64800,463808,335041,66880,45973,90462,38340,2349,0,990,8938,594723,64.75,0.52,34.73
1o,4_7,71100,472047,335779,67250,51634,90462,38340,2349,0,990,8678,573675,65.99,0.51,33.5
1o,4_8,76500,485483,337995,67807,51634,90462,38340,2349,0,990,8830,551914,67.25,0.52,32.23
1o,4_9,81900,498919,340310,68364,51634,90462,38340,2349,0,990,8992,530044,68.52,0.53,30.96
1o,4_T,90900,503570,335851,68452,40316,90490,38336,2349,0,990,8889,532161,68.4,0.52,31.08
1o,4_J,93600,506386,335851,68452,40316,90490,38336,2349,0,990,9108,526426,68.72,0.53,30.74
1o,4_Q,96300,509202,335851,68452,40316,90490,38336,2349,0,990,9327,520691,69.05,0.54,30.41
1o,4_K,191700,577946,323915,57730,45261,91470,20676,1400,0,990,22765,378451,76.57,1.33,22.1
1o,4_A,178200,566702,272138,57484,39600,91470,20307,990,0,990,80019,404404,71.71,4.67,23.62
1o,2_5,78300,476300,331861,66589,50015,90420,38340,2349,0,990,10741,566399,66.29,0.63,33.08
1o,3_5,72900,462864,328457,66032,50015,90420,38340,2349,0,990,10230,589707,64.96,0.6,34.44
1o,4_5,67500,449428,325152,65475,50015,90420,38340,2349,0,990,9832,612803,63.64,0.57,35.79
1o,5_5,0,279104,312419,44319,48435,88096,39114,2390,0,990,8893,888544,47.59,0.52,51.89
1o,5_6,59400,450372,331781,66323,45973,90420,38340,2349,0,990,8790,617566,63.42,0.51,36.07
1o,5_7,65700,458611,332519,66693,51634,90420,38340,2349,0,990,8530,596518,64.66,0.5,34.84
1o,5_8,71100,472047,334735,67250,51634,90420,38340,2349,0,990,8682,574757,65.93,0.51,33.57
1o,5_9,76500,485483,337050,67807,51634,90420,38340,2349,0,990,8844,552887,67.19,0.52,32.29
1o,5_T,90900,503570,335203,68452,40316,90448,38336,2349,0,990,8876,532864,68.36,0.52,31.12
1o,5_J,90900,503570,335203,68452,40316,90448,38336,2349,0,990,8907,532833,68.36,0.52,31.12
1o,5_Q,93600,506386,335203,68452,40316,90448,38336,2349,0,990,9126,527098,68.68,0.53,30.78
1o,5_K,188100,575360,321863,57730,45261,91428,20676,1400,0,990,22546,386950,76.09,1.32,22.6
1o,5_A,174600,564116,270842,57484,39600,91428,20307,990,0,990,79044,412903,71.27,4.62,24.11
1o,2_6,75600,490680,341696,67994,45973,90378,38340,2349,0,990,10165,548139,67.39,0.59,32.01
1o,3_6,70200,477244,338292,67437,45973,90378,38340,2349,0,990,9654,571447,66.06,0.56,33.37
1o,4_6,64800,463808,334987,66880,45973,90378,38340,2349,0,990,9256,594543,64.74,0.54,34.72
1o,5_6,59400,450372,331781,66323,45973,90378,38340,2349,0,990,8942,617456,63.42,0.52,36.06
1o,6_6,0,281952,307318,44506,45169,88054,39066,2390,0,990,7859,895000,47.27,0.46,52.27
1o,6_7,60300,450372,330746,66323,45973,90378,38340,2349,0,990,7874,618659,63.41,0.46,36.13
1o,6_8,65700,463808,332962,66880,45973,90378,38340,2349,0,990,8026,596898,64.67,0.47,34.86
1o,6_9,71100,477244,335277,67437,45973,90378,38340,2349,0,990,8188,575028,65.94,0.48,33.58
1o,6_T,85500,495331,333430,68082,34655,90406,38336,2349,0,990,8220,555005,67.11,0.48,32.41
1o,6_J,90900,508767,336042,68639,34655,90406,38336,2349,0,990,8386,532834,68.39,0.49,31.12
1o,6_Q,90900,508767,336042,68639,34655,90406,38336,2349,0,990,8417,532803,68.39,0.49,31.12
1o,6_K,184500,577597,321121,57917,39600,91386,20676,1400,0,990,21819,395298,75.64,1.27,23.09
1o,6_A,184500,577597,271306,57917,39600,91386,20307,990,0,990,72413,395298,72.69,4.23,23.09
1o,2_7,81900,498935,342389,68364,51338,90336,38340,2349,43,990,9921,527399,68.62,0.58,30.8
1o,3_7,76500,485499,338985,67807,51338,90336,38340,2349,43,990,9410,550707,67.29,0.55,32.16
1o,4_7,71100,472063,335680,67250,51338,90336,38340,2349,43,990,9012,573803,65.96,0.53,33.51
1o,5_7,65700,458627,332474,66693,51338,90336,38340,2349,43,990,8698,596716,64.64,0.51,34.85
1o,6_7,60300,450372,330746,66323,45973,90336,38340,2349,43,990,7906,618626,63.41,0.46,36.13
1o,7_7,0,280528,301918,44506,52255,88012,39018,2390,43,990,7377,895267,47.28,0.43,52.28
1o,7_8,60300,450372,329918,66323,53059,90336,38340,2349,43,990,7835,612439,63.78,0.46,35.77
1o,7_9,65700,463808,332233,66880,53059,90336,38340,2349,43,990,7997,590569,65.04,0.47,34.49
1o,7_T,80100,481895,330386,67525,41741,90364,38336,2349,43,990,8029,570546,66.21,0.47,33.32
1o,7_J,85500,495331,332998,68082,41741,90364,38336,2349,43,990,8195,548375,67.5,0.48,32.03
