type,vs_Hand,Highest_Card_Wins,Pair_Wins,Two_Pair_Wins,Three_of_a_Kind_Wins,Straight_Wins,Flush_Wins,Full_House_Wins,Four_of_a_Kind_Wins,Straight_Flush_Wins,Royal_Flush_Wins,Draws,Loses,Equity_%,Draws_%,Loses_%
1o,2_2,0,276256,332381,44132,88726,87220,39222,2354,989,990,15820,824214,50.94,0.92,48.13
1o,2_3,64800,463808,335230,66880,90334,89516,38304,2317,989,990,13936,545200,67.35,0.81,31.84
1o,2_4,62100,460992,334438,66880,90334,89516,38304,2317,989,990,13485,551959,66.98,0.79,32.23
1o,2_5,59400,458176,333745,66880,90334,89516,38304,2317,989,990,13118,558535,66.61,0.77,32.62
1o,2_6,67500,474428,335628,67437,90334,89516,38304,2317,989,990,12638,532223,68.18,0.74,31.08
1o,2_7,72900,483395,336366,67807,88613,89516,38304,2317,989,990,12592,518515,68.98,0.74,30.28
1o,2_8,72900,483395,335970,67807,88613,89516,38304,2317,989,990,12609,518894,68.96,0.74,30.3
1o,2_9,83700,491932,331963,67895,79423,89544,38300,2317,989,990,12691,512560,69.32,0.74,29.93
1o,2_T,99900,505614,328296,68170,68105,89572,38296,2317,989,990,12911,497144,70.21,0.75,29.03
1o,2_J,178200,566702,308339,57484,71214,90524,20646,1364,989,990,54677,361175,75.71,3.19,21.09
1o,2_Q,99000,472810,314141,68357,70056,89572,37606,2317,989,990,13254,543212,67.5,0.77,31.72
1o,2_K,178200,552086,244784,49052,78300,90524,20247,990,989,990,134969,361173,71.02,7.88,21.09
1o,2_A,0,398132,261682,61490,81144,89544,36920,1980,989,990,22904,756529,54.48,1.34,44.18
1o,2_3,64800,463808,335230,66880,90334,89474,38304,2317,989,990,14299,544879,67.34,0.84,31.82
1o,3_3,0,274832,323741,44132,88726,87178,39174,2354,989,990,13783,836405,50.35,0.8,48.85
1o,3_4,56700,447556,330962,66323,90334,89474,38304,2317,989,990,13337,575018,65.64,0.78,33.58
1o,3_5,54000,444740,330269,66323,90334,89474,38304,2317,989,990,12970,581594,65.28,0.76,33.97
1o,3_6,62100,460992,332152,66880,90334,89474,38304,2317,989,990,12490,555282,66.84,0.73,32.43
1o,3_7,67500,469959,332890,67250,88613,89474,38304,2317,989,990,12444,541574,67.64,0.73,31.63
1o,3_8,72900,483395,335106,67807,88613,89474,38304,2317,989,990,12596,519813,68.91,0.74,30.36
1o,3_9,81000,489116,331099,67895,79423,89502,38300,2317,989,990,12490,519183,68.95,0.73,30.32
1o,3_T,97200,502798,327432,68170,68105,89530,38296,2317,989,990,12710,503767,69.84,0.74,29.42
1o,3_J,174600,564116,306215,57484,71214,90482,20646,1364,989,990,54314,369890,75.23,3.17,21.6
1o,3_Q,96300,469994,313277,68357,70056,89530,37606,2317,989,990,13053,549835,67.13,0.76,32.11
1o,3_K,174600,549500,243776,49052,78300,90482,20247,990,989,990,133490,369888,70.6,7.8,21.6
1o,3_A,0,395316,261682,61490,81144,89502,36920,1980,989,990,22703,759588,54.31,1.33,44.36
