,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2osame,52.11,13.65,34.24
1,2_5,2osame,51.97,13.66,34.37
2,2_4,1o,51.74,13.48,34.78
3,2_5,1o,51.6,13.49,34.91
4,2_4,2osame,51.44,13.64,34.92
5,2_4,2odifferent,51.36,13.34,35.29
6,2_3,2osame,51.36,26.75,21.89
7,2_5,2osame,51.3,13.64,35.06
8,2_5,2odifferent,51.22,13.35,35.43
9,2_4,1o,51.07,13.5,35.43
10,2_3,1o,51.05,26.35,22.6
11,2_5,1o,50.93,13.5,35.57
12,2_3,2odifferent,50.68,25.99,23.33
13,3_4,2odifferent,49.74,25.27,24.99
14,3_4,2osame,49.68,26.04,24.28
15,3_5,2odifferent,49.61,25.31,25.08
16,3_5,2osame,49.55,26.07,24.38
17,3_4,1o,49.38,25.66,24.96
18,3_5,1o,49.25,25.69,25.06
19,2_4,1s,48.95,12.6,38.45
20,2_5,1s,48.83,12.61,38.56
21,2_4,2s,48.28,12.44,39.27
22,2_5,2s,48.16,12.45,39.39
23,2_3,2s,47.55,24.74,27.71
24,3_4,2s,46.73,24.07,29.2
25,3_5,2s,46.63,24.1,29.27
26,2_2,2osame,45.99,3.34,50.67
27,2_2,1o,45.59,3.3,51.1
28,2_2,2odifferent,45.2,3.27,51.54
29,4_5,2odifferent,45.16,13.3,41.55
30,4_5,2osame,45.0,13.62,41.38
31,4_5,2osame,45.0,13.63,41.37
32,4_5,1o,44.75,13.45,41.8
33,4_5,1o,44.75,13.45,41.8
34,4_5,1s,42.8,12.59,44.62
35,4_5,2s,42.41,12.43,45.16
36,2_K,1o,42.35,0.79,56.86
37,2_Q,1o,42.27,1.05,56.68
38,2_K,2odifferent,42.1,0.76,57.14
39,2_Q,2odifferent,42.02,1.01,56.97
40,2_K,2osame,41.95,0.85,57.2
41,2_K,2osame,41.93,0.87,57.2
42,2_Q,2osame,41.86,1.1,57.04
43,2_Q,2osame,41.85,1.13,57.03
44,2_J,1o,41.82,1.46,56.72
45,2_T,1o,41.82,2.09,56.08
46,2_K,1o,41.7,0.81,57.49
47,2_A,1o,41.7,0.57,57.73
48,2_9,1o,41.61,3.25,55.14
49,2_Q,1o,41.61,1.07,57.32
50,2_J,2odifferent,41.58,1.42,57.0
51,2_T,2odifferent,41.58,2.05,56.37
52,2_A,2odifferent,41.46,0.53,58.01
53,2_7,1o,41.45,8.33,50.22
54,2_J,2osame,41.41,1.52,57.07
55,2_T,2osame,41.41,2.15,56.44
56,2_J,2osame,41.39,1.54,57.07
57,2_T,2osame,41.39,2.17,56.43
58,2_9,2odifferent,41.37,3.21,55.43
59,2_8,1o,41.35,5.15,53.49
60,2_A,2osame,41.28,0.62,58.09
61,2_A,2osame,41.27,0.65,58.08
62,2_7,2odifferent,41.2,8.25,50.55
63,2_9,2osame,41.19,3.32,55.49
64,2_9,2osame,41.17,3.34,55.49
65,2_T,1o,41.17,2.11,56.72
66,2_J,1o,41.17,1.48,57.35
67,2_8,2odifferent,41.12,5.09,53.79
68,2_A,1o,41.04,0.59,58.37
69,2_7,2osame,41.03,8.44,50.53
70,2_7,2osame,41.01,8.46,50.53
71,2_9,1o,40.95,3.27,55.78
72,2_8,2osame,40.93,5.23,53.84
73,2_8,2osame,40.91,5.25,53.84
74,2_7,1o,40.79,8.35,50.86
75,2_8,1o,40.7,5.17,54.13
76,2_K,1s,40.08,0.81,59.11
77,2_Q,1s,40.0,1.05,58.95
78,2_T,1s,39.6,2.03,58.37
79,2_J,1s,39.58,1.44,58.98
80,2_A,1s,39.44,0.59,59.96
81,2_K,2s,39.44,0.75,59.81
82,2_9,1s,39.42,3.12,57.47
83,2_Q,2s,39.36,0.99,59.64
84,2_7,1s,39.34,7.84,52.82
85,2_8,1s,39.18,4.88,55.94
86,2_T,2s,38.97,1.97,59.05
87,2_J,2s,38.96,1.38,59.66
88,2_A,2s,38.85,0.54,60.61
89,2_9,2s,38.79,3.05,58.16
90,2_7,2s,38.71,7.73,53.56
91,2_8,2s,38.56,4.81,56.63
92,4_K,2odifferent,37.98,0.71,61.31
93,4_Q,2odifferent,37.9,0.96,61.14
94,4_K,2osame,37.67,0.83,61.5
95,5_K,2odifferent,37.63,0.69,61.69
96,4_Q,2osame,37.58,1.08,61.34
97,5_Q,2odifferent,37.54,0.94,61.51
98,4_9,2odifferent,37.53,3.17,59.3
99,4_K,1o,37.5,0.76,61.74
100,4_K,1o,37.48,0.76,61.76
101,4_T,2odifferent,37.46,2.0,60.54
102,4_J,2odifferent,37.46,1.37,61.17
103,4_Q,1o,37.41,1.02,61.57
104,5_T,2odifferent,37.41,1.99,60.6
105,4_Q,1o,37.4,1.02,61.59
106,5_K,2osame,37.31,0.81,61.88
107,5_Q,2osame,37.22,1.07,61.71
108,4_9,2osame,37.21,3.31,59.48
109,5_K,1o,37.14,0.74,62.12
110,4_J,2osame,37.13,1.5,61.37
111,4_T,2osame,37.13,2.13,60.74
112,5_K,1o,37.13,0.74,62.13
113,5_J,2odifferent,37.11,1.35,61.54
114,5_T,2osame,37.08,2.13,60.79
115,5_Q,1o,37.06,1.0,61.95
116,4_A,2odifferent,37.06,0.48,62.46
117,4_9,1o,37.05,3.23,59.72
118,5_Q,1o,37.04,1.0,61.96
119,4_9,1o,37.03,3.23,59.74
120,4_K,2osame,36.99,0.84,62.18
121,4_J,1o,36.97,1.43,61.6
122,4_T,1o,36.97,2.06,60.97
123,4_J,1o,36.95,1.43,61.62
124,4_T,1o,36.95,2.06,60.99
125,5_T,1o,36.92,2.05,61.03
126,4_Q,2osame,36.9,1.09,62.01
127,5_T,1o,36.9,2.05,61.05
128,5_J,2osame,36.77,1.48,61.75
129,4_A,2osame,36.72,0.6,62.68
130,5_A,2odifferent,36.71,0.46,62.83
131,5_K,2osame,36.62,0.82,62.56
132,5_J,1o,36.61,1.41,61.98
133,5_J,1o,36.6,1.41,61.99
134,4_A,1o,36.56,0.54,62.9
135,4_A,1o,36.55,0.54,62.91
136,5_Q,2osame,36.53,1.07,62.39
137,4_9,2osame,36.52,3.32,60.16
138,4_J,2osame,36.44,1.51,62.05
139,4_T,2osame,36.44,2.14,61.41
140,5_T,2osame,36.39,2.13,61.47
141,5_A,2osame,36.36,0.59,63.05
142,4_8,2odifferent,36.36,5.05,58.59
143,5_9,2odifferent,36.29,3.15,60.56
144,5_A,1o,36.21,0.52,63.28
145,5_A,1o,36.19,0.52,63.29
146,5_J,2osame,36.08,1.49,62.43
147,4_A,2osame,36.03,0.62,63.35
148,4_K,1s,36.01,0.79,63.2
149,4_8,2osame,36.0,5.22,58.78
