,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,3_J,2osame,72.68,4.48,22.84
1,3_T,2osame,72.29,4.47,23.24
2,3_J,2odifferent,72.12,4.28,23.6
3,3_J,1o,72.08,4.38,23.54
4,3_8,2osame,72.07,4.03,23.9
5,3_9,2osame,71.95,4.47,23.58
6,3_T,2odifferent,71.75,4.27,23.98
7,3_T,1o,71.7,4.37,23.93
8,2_3,2osame,71.65,4.52,23.83
9,3_8,2odifferent,71.53,3.84,24.62
10,3_8,1o,71.48,3.94,24.58
11,3_9,2odifferent,71.42,4.27,24.31
12,3_9,1o,71.37,4.37,24.26
13,2_3,1o,71.08,4.42,24.5
14,3_7,2osame,70.96,3.93,25.11
15,3_7,2odifferent,70.46,3.74,25.8
16,2_3,2odifferent,70.45,4.34,25.21
17,3_7,1o,70.39,3.83,25.77
18,3_6,2osame,69.42,3.81,26.76
19,3_6,2odifferent,68.97,3.63,27.4
20,3_6,1o,68.87,3.72,27.4
21,3_4,2osame,68.3,4.2,27.49
22,3_4,2odifferent,67.89,4.01,28.1
23,3_5,2osame,67.86,4.18,27.96
24,3_J,2s,67.8,4.15,28.04
25,3_4,1o,67.77,4.11,28.12
26,3_T,2s,67.46,4.14,28.39
27,3_5,2odifferent,67.45,3.99,28.56
28,3_5,1o,67.34,4.08,28.58
29,3_8,2s,67.23,3.75,29.02
30,3_9,2s,67.14,4.14,28.72
31,2_3,2s,66.26,4.23,29.52
32,3_7,2s,66.22,3.67,30.12
33,3_6,2s,64.83,3.58,31.59
34,2_J,2osame,64.25,1.13,34.63
35,2_7,2osame,64.11,1.13,34.76
36,2_T,2osame,63.91,1.11,34.98
37,3_4,2s,63.83,3.94,32.23
38,2_J,1o,63.77,1.05,35.18
39,2_7,1o,63.65,1.05,35.3
40,2_9,2osame,63.65,1.11,35.24
41,2_J,2osame,63.59,1.1,35.31
42,2_7,2osame,63.46,1.11,35.44
43,2_T,1o,63.44,1.03,35.52
44,3_5,2s,63.43,3.92,32.65
45,2_8,2osame,63.36,1.12,35.52
46,2_J,2odifferent,63.3,1.01,35.69
47,2_T,2osame,63.25,1.09,35.66
48,2_9,1o,63.19,1.03,35.78
49,2_7,2odifferent,63.17,1.02,35.81
50,2_J,1o,63.12,1.06,35.82
51,2_9,2osame,63.0,1.08,35.92
52,2_7,1o,62.99,1.07,35.94
53,2_T,2odifferent,62.97,1.0,36.03
54,2_6,2osame,62.93,1.13,35.94
55,2_8,1o,62.91,1.04,36.05
56,2_T,1o,62.79,1.05,36.16
57,2_9,2odifferent,62.73,0.99,36.28
58,2_8,2osame,62.7,1.1,36.2
59,2_9,1o,62.54,1.05,36.41
60,2_6,1o,62.49,1.05,36.46
61,2_8,2odifferent,62.44,1.01,36.55
62,2_6,2osame,62.27,1.1,36.62
63,2_8,1o,62.25,1.06,36.69
64,2_4,2osame,62.11,1.18,36.71
65,2_6,2odifferent,62.03,1.01,36.95
66,2_6,1o,61.83,1.07,37.11
67,2_5,2osame,61.71,1.17,37.13
68,2_4,1o,61.69,1.11,37.2
69,2_4,2osame,61.45,1.17,37.38
70,2_5,1o,61.29,1.09,37.62
71,2_4,2odifferent,61.24,1.08,37.68
72,2_5,2osame,61.05,1.15,37.81
73,2_4,1o,61.02,1.13,37.85
74,2_5,2odifferent,60.86,1.05,38.09
75,2_5,1o,60.62,1.11,38.27
76,2_J,1s,60.14,1.05,38.81
77,2_7,1s,59.99,1.05,38.95
78,2_T,1s,59.83,1.04,39.13
79,2_9,1s,59.59,1.04,39.38
80,4_J,2osame,59.47,1.09,39.44
81,4_J,2osame,59.47,1.07,39.45
82,4_J,2odifferent,59.35,0.95,39.7
83,2_8,1s,59.3,1.05,39.65
84,2_J,2s,59.26,0.99,39.75
85,4_9,2osame,59.23,1.07,39.7
86,4_9,2osame,59.23,1.08,39.69
87,4_T,2osame,59.13,1.06,39.8
88,4_T,2osame,59.13,1.07,39.79
89,2_7,2s,59.12,1.0,39.88
90,4_9,2odifferent,59.11,0.95,39.93
91,5_T,2osame,59.09,1.06,39.85
92,5_T,2osame,59.09,1.06,39.85
93,4_J,1o,59.09,1.01,39.9
94,4_J,1o,59.08,1.01,39.91
95,4_T,2odifferent,59.02,0.94,40.04
96,5_T,2odifferent,58.98,0.93,40.09
97,2_T,2s,58.96,0.98,40.06
98,2_6,1s,58.87,1.05,40.08
99,4_9,1o,58.85,1.01,40.14
100,4_9,1o,58.84,1.0,40.15
101,4_T,1o,58.76,0.99,40.25
102,4_T,1o,58.75,0.99,40.26
103,2_9,2s,58.72,0.98,40.3
104,5_T,1o,58.71,0.99,40.31
105,5_T,1o,58.71,0.99,40.3
106,2_8,2s,58.44,0.99,40.57
107,5_J,2osame,58.13,2.02,39.86
108,5_J,2osame,58.12,2.01,39.86
109,2_6,2s,58.07,0.99,40.93
110,2_4,1s,58.05,1.11,40.84
111,5_J,2odifferent,58.03,1.87,40.1
112,5_9,2osame,57.88,1.06,41.06
113,5_9,2osame,57.87,1.07,41.06
114,5_9,2odifferent,57.8,0.93,41.27
115,5_J,1o,57.75,1.93,40.32
116,5_J,1o,57.75,1.93,40.32
117,2_5,1s,57.68,1.09,41.23
118,4_8,2osame,57.67,1.1,41.23
119,4_8,2osame,57.67,1.08,41.24
120,4_8,2odifferent,57.6,0.96,41.43
121,5_9,1o,57.52,0.99,41.5
122,5_9,1o,57.51,0.99,41.5
123,2_4,2s,57.36,1.05,41.59
124,4_7,2osame,57.36,1.09,41.56
125,4_7,2osame,57.35,1.1,41.55
126,4_8,1o,57.32,1.02,41.67
127,4_8,1o,57.31,1.02,41.67
128,4_7,2odifferent,57.3,0.97,41.74
129,4_7,1o,57.0,1.02,41.98
130,4_7,1o,57.0,1.02,41.98
131,2_5,2s,56.99,1.03,41.97
132,6_T,2osame,56.88,1.93,41.19
133,6_T,2osame,56.88,1.93,41.2
134,6_T,2odifferent,56.82,1.78,41.4
135,6_J,2osame,56.62,2.58,40.8
136,6_J,2osame,56.62,2.58,40.8
137,6_9,2osame,56.58,1.02,42.41
138,6_9,2osame,56.58,1.02,42.41
139,6_J,2odifferent,56.54,2.42,41.03
140,6_9,2odifferent,56.53,0.89,42.58
141,6_T,1o,56.52,1.84,41.63
142,6_T,1o,56.52,1.84,41.64
143,4_6,2osame,56.36,1.08,42.55
144,4_6,2osame,56.36,1.09,42.55
145,4_6,2odifferent,56.34,0.96,42.7
146,5_8,2osame,56.32,1.08,42.6
147,5_8,2osame,56.32,1.07,42.61
148,5_8,2odifferent,56.29,0.94,42.77
149,6_J,1o,56.26,2.49,41.25
150,6_J,1o,56.26,2.49,41.25
151,6_9,1o,56.23,0.94,42.83
152,6_9,1o,56.23,0.94,42.83
153,4_J,1s,56.15,1.03,42.82
154,4_6,1o,56.03,1.02,42.96
155,4_6,1o,56.03,1.02,42.96
156,5_7,2osame,56.0,1.08,42.92
157,5_7,2osame,56.0,1.08,42.92
158,5_8,1o,55.98,1.0,43.03
159,5_8,1o,55.98,1.0,43.02
160,5_7,2odifferent,55.98,0.95,43.07
161,4_9,1s,55.92,1.03,43.06
162,4_T,1s,55.84,1.02,43.14
163,5_T,1s,55.8,1.02,43.18
164,5_7,1o,55.67,1.0,43.33
165,5_7,1o,55.66,1.0,43.33
166,4_J,2s,55.48,0.97,43.55
167,4_5,2odifferent,55.38,1.0,43.62
168,4_5,2osame,55.36,1.13,43.51
169,4_5,2osame,55.36,1.13,43.51
170,4_9,2s,55.25,0.97,43.79
171,4_T,2s,55.18,0.96,43.86
172,5_T,2s,55.13,0.96,43.91
173,4_5,1o,55.04,1.06,43.9
174,4_5,1o,55.04,1.06,43.9
175,5_6,2odifferent,55.02,0.94,44.03
176,6_8,2odifferent,55.02,0.9,44.08
177,6_8,2osame,55.02,1.03,43.95
178,6_8,2osame,55.02,1.03,43.95
179,5_6,2osame,55.01,1.07,43.92
180,5_6,2osame,55.01,1.07,43.92
181,5_J,1s,54.91,1.89,43.2
182,6_7,2odifferent,54.71,0.9,44.38
183,6_7,2osame,54.7,1.03,44.27
184,6_7,2osame,54.7,1.03,44.27
185,5_6,1o,54.7,1.0,44.31
186,6_8,1o,54.7,0.95,44.35
187,6_8,1o,54.7,0.95,44.35
188,5_6,1o,54.69,1.0,44.31
189,5_9,1s,54.67,1.02,44.32
190,4_8,1s,54.47,1.03,44.49
191,7_9,2osame,54.45,1.89,43.66
192,7_9,2odifferent,54.45,1.75,43.81
193,7_9,2osame,54.45,1.89,43.66
194,6_7,1o,54.39,0.95,44.66
195,6_7,1o,54.38,0.95,44.66
196,5_J,2s,54.25,1.83,43.92
197,4_7,1s,54.14,1.04,44.82
198,7_9,1o,54.12,1.81,44.07
199,7_9,1o,54.12,1.81,44.07
200,7_T,2osame,54.1,2.53,43.37
201,7_T,2osame,54.09,2.54,43.37
202,7_T,2odifferent,54.08,2.38,43.54
203,7_8,2odifferent,54.04,0.9,45.05
204,5_9,2s,54.03,0.96,45.01
205,7_8,2osame,54.02,1.04,44.94
206,7_8,2osame,54.02,1.04,44.94
207,4_8,2s,53.82,0.98,45.2
208,6_T,1s,53.76,1.81,44.43
209,7_T,1o,53.76,2.44,43.79
210,7_T,1o,53.76,2.44,43.79
211,7_8,1o,53.71,0.96,45.34
212,7_8,1o,53.71,0.96,45.34
213,4_7,2s,53.55,0.98,45.47
214,6_J,1s,53.52,2.41,44.06
215,6_9,1s,53.47,0.97,45.56
216,7_J,2osame,53.41,3.01,43.58
217,7_J,2osame,53.41,3.01,43.57
218,7_J,2odifferent,53.39,2.85,43.76
219,5_8,1s,53.22,1.02,45.75
220,4_6,1s,53.2,1.03,45.77
221,6_T,2s,53.11,1.75,45.14
222,7_J,1o,53.08,2.92,44.0
223,7_J,1o,53.08,2.92,44.0
224,5_7,1s,52.89,1.03,46.08
225,6_J,2s,52.85,2.35,44.8
226,6_9,2s,52.84,0.92,46.24
227,4_6,2s,52.68,0.98,46.34
228,5_8,2s,52.61,0.97,46.43
229,5_7,2s,52.33,0.97,46.69
230,4_5,1s,52.23,1.07,46.7
231,6_8,1s,52.02,0.98,46.99
232,5_6,1s,51.95,1.02,47.03
233,4_5,2s,51.81,1.02,47.18
234,6_7,1s,51.69,0.98,47.33
235,8_9,2odifferent,51.54,2.34,46.12
236,7_9,1s,51.5,1.78,46.72
237,8_9,2osame,51.48,2.49,46.03
238,8_9,2osame,51.48,2.49,46.03
239,5_6,2s,51.47,0.97,47.57
240,6_8,2s,51.42,0.93,47.65
241,7_T,1s,51.19,2.37,46.44
242,8_9,1o,51.19,2.4,46.41
243,8_9,1o,51.18,2.4,46.41
244,6_7,2s,51.15,0.93,47.92
245,7_8,1s,51.09,0.99,47.92
246,7_9,2s,50.9,1.72,47.39
247,8_T,2odifferent,50.79,2.73,46.48
248,8_T,2osame,50.73,2.89,46.39
249,8_T,2osame,50.72,2.89,46.39
250,7_T,2s,50.57,2.31,47.13
251,7_J,1s,50.56,2.81,46.63
252,7_8,2s,50.5,0.93,48.57
253,8_T,1o,50.43,2.8,46.77
254,8_T,1o,50.43,2.8,46.77
255,8_J,2odifferent,49.96,2.88,47.16
256,7_J,2s,49.92,2.74,47.34
257,8_J,2osame,49.9,3.04,47.06
258,8_J,2osame,49.9,3.04,47.06
259,8_J,1o,49.61,2.95,47.45
260,8_J,1o,49.61,2.95,47.45
261,8_9,1s,48.75,2.33,48.91
262,8_9,2s,48.18,2.26,49.55
263,8_T,1s,48.08,2.7,49.22
264,9_T,2odifferent,47.95,2.68,49.36
265,9_T,2osame,47.83,2.84,49.33
