,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,4_9,2osame,69.47,7.76,22.77
1,4_9,2odifferent,69.01,7.46,23.53
2,4_9,1o,68.91,7.61,23.47
3,4_8,2osame,68.0,7.61,24.39
4,2_4,2osame,67.96,8.34,23.7
5,4_8,2odifferent,67.58,7.31,25.11
6,4_8,1o,67.47,7.46,25.07
7,2_4,1o,67.44,8.17,24.39
8,2_4,2odifferent,66.86,8.04,25.1
9,4_7,2osame,66.49,7.51,26.01
10,3_4,2osame,66.29,8.18,25.53
11,4_7,2odifferent,66.12,7.2,26.68
12,4_7,1o,65.98,7.36,26.67
13,3_4,1o,65.79,8.02,26.19
14,3_4,2odifferent,65.23,7.87,26.89
15,2_3,2osame,65.06,2.2,32.74
16,2_3,2osame,65.06,2.2,32.74
17,4_6,2osame,65.04,7.41,27.56
18,4_9,2s,64.82,7.23,27.95
19,4_6,2odifferent,64.71,7.1,28.18
20,2_3,1o,64.56,2.14,33.3
21,2_3,1o,64.56,2.16,33.28
22,4_6,1o,64.55,7.25,28.2
23,2_3,2odifferent,64.05,2.1,33.85
24,2_7,2osame,63.81,2.15,34.04
25,3_8,2osame,63.61,2.13,34.26
26,4_5,2osame,63.52,7.77,28.71
27,4_8,2s,63.49,7.1,29.42
28,2_8,2osame,63.43,2.13,34.44
29,2_9,2osame,63.34,2.15,34.51
30,2_7,1o,63.34,2.06,34.6
31,4_5,2odifferent,63.24,7.45,29.3
32,3_9,2osame,63.21,2.14,34.65
33,3_8,1o,63.14,2.05,34.81
34,2_7,2osame,63.14,2.13,34.72
35,4_5,1o,63.06,7.61,29.33
36,2_8,1o,62.96,2.05,34.99
37,3_8,2osame,62.94,2.12,34.94
38,2_9,1o,62.87,2.07,35.06
39,2_7,2odifferent,62.86,2.02,35.12
40,2_4,2s,62.81,7.79,29.4
41,2_8,2osame,62.76,2.12,35.12
42,3_9,1o,62.74,2.06,35.2
43,2_6,2osame,62.72,2.15,35.13
44,2_7,1o,62.67,2.09,35.24
45,2_9,2osame,62.67,2.14,35.19
46,3_8,2odifferent,62.66,1.99,35.35
47,3_9,2osame,62.54,2.13,35.33
48,3_7,2osame,62.5,2.14,35.36
49,2_8,2odifferent,62.48,2.01,35.51
50,3_8,1o,62.47,2.06,35.47
51,2_9,2odifferent,62.39,2.03,35.57
52,2_8,1o,62.29,2.08,35.63
53,2_6,1o,62.27,2.07,35.66
54,3_9,2odifferent,62.27,2.0,35.73
55,2_9,1o,62.2,2.1,35.7
56,4_7,2s,62.11,7.02,30.88
57,3_9,1o,62.07,2.07,35.85
58,3_7,1o,62.05,2.05,35.89
59,2_6,2osame,62.05,2.14,35.81
60,3_7,2osame,61.83,2.12,36.05
61,2_6,2odifferent,61.81,2.03,36.16
62,2_6,1o,61.6,2.1,36.3
63,3_7,2odifferent,61.59,2.0,36.41
64,2_5,2osame,61.59,2.19,36.22
65,3_6,2osame,61.41,2.14,36.44
66,2_3,1s,61.39,2.07,36.54
67,3_7,1o,61.38,2.07,36.56
68,3_4,2s,61.29,7.66,31.05
69,2_5,1o,61.16,2.11,36.73
70,3_6,1o,60.99,2.06,36.95
71,2_5,2osame,60.92,2.18,36.91
72,4_6,2s,60.79,6.94,32.28
73,3_6,2osame,60.74,2.13,37.13
74,2_5,2odifferent,60.72,2.07,37.22
75,3_6,2odifferent,60.54,2.0,37.46
76,2_5,1o,60.48,2.14,37.38
77,3_6,1o,60.31,2.07,37.62
78,3_5,2osame,60.29,2.18,37.54
79,2_3,2s,60.08,2.0,37.92
80,3_5,1o,59.88,2.1,38.02
81,2_7,1s,59.72,2.01,38.27
82,3_5,2osame,59.6,2.17,38.23
83,3_8,1s,59.54,2.0,38.46
84,3_5,2odifferent,59.45,2.04,38.51
85,4_5,2s,59.41,7.28,33.31
86,2_8,1s,59.37,2.0,38.63
87,2_9,1s,59.3,2.02,38.68
88,3_5,1o,59.19,2.11,38.7
89,3_9,1s,59.17,2.01,38.82
90,2_7,2s,58.87,1.94,39.19
91,3_8,2s,58.69,1.93,39.38
92,2_6,1s,58.66,2.01,39.32
93,2_8,2s,58.52,1.93,39.55
94,3_7,1s,58.47,2.0,39.53
95,2_9,2s,58.43,1.95,39.62
96,3_9,2s,58.33,1.94,39.73
97,2_6,2s,57.89,1.94,40.17
98,3_7,2s,57.7,1.93,40.37
99,2_5,1s,57.55,2.05,40.4
100,3_6,1s,57.41,2.0,40.59
101,2_5,2s,56.88,1.98,41.15
102,5_8,2osame,56.85,2.11,41.04
103,5_8,2osame,56.85,2.12,41.03
104,5_8,2odifferent,56.79,1.96,41.24
105,3_6,2s,56.72,1.93,41.35
106,5_9,2osame,56.57,3.09,40.35
107,5_9,2osame,56.57,3.08,40.35
108,5_9,2odifferent,56.5,2.92,40.58
109,5_8,1o,56.49,2.03,41.47
110,5_8,1o,56.49,2.03,41.48
111,3_5,1s,56.29,2.04,41.67
112,5_9,1o,56.2,3.0,40.81
113,5_9,1o,56.2,3.0,40.8
114,5_7,2osame,55.99,2.11,41.89
115,5_7,2osame,55.99,2.12,41.89
116,5_7,2odifferent,55.96,1.97,42.07
117,3_5,2s,55.7,1.97,42.33
118,5_7,1o,55.65,2.04,42.32
119,5_7,1o,55.64,2.04,42.32
120,5_6,2osame,55.4,2.12,42.48
121,5_6,2osame,55.4,2.12,42.48
122,5_6,2odifferent,55.39,1.97,42.64
123,5_6,1o,55.06,2.04,42.9
124,5_6,1o,55.06,2.04,42.89
125,6_7,2odifferent,54.53,1.92,43.55
126,6_7,2osame,54.52,2.07,43.41
127,6_7,2osame,54.52,2.07,43.41
128,6_8,2odifferent,54.47,2.82,42.72
129,6_8,2osame,54.47,2.98,42.55
130,6_8,2osame,54.47,2.98,42.55
131,6_7,1o,54.19,1.99,43.82
132,6_7,1o,54.19,1.99,43.81
133,6_8,1o,54.14,2.89,42.97
134,6_8,1o,54.13,2.89,42.98
135,5_8,1s,53.7,1.99,44.31
136,6_9,2odifferent,53.63,3.42,42.95
137,6_9,2osame,53.63,3.6,42.77
138,6_9,2osame,53.62,3.6,42.78
139,5_9,1s,53.47,2.89,43.64
140,6_9,1o,53.29,3.5,43.2
141,6_9,1o,53.29,3.51,43.2
142,5_8,2s,53.13,1.92,44.95
143,5_7,1s,52.86,1.99,45.14
144,5_9,2s,52.85,2.81,44.35
145,5_7,2s,52.37,1.92,45.71
146,5_6,1s,52.27,2.0,45.74
