,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2osame,60.45,8.47,31.08
1,2_3,2osame,60.45,8.47,31.08
2,2_3,1o,59.97,8.38,31.65
3,2_3,1o,59.97,8.36,31.67
4,2_3,2odifferent,59.47,8.27,32.25
5,2_6,2osame,58.78,8.44,32.78
6,2_4,2osame,58.59,19.88,21.53
7,2_6,1o,58.33,8.31,33.36
8,2_4,1o,58.19,19.56,22.25
9,2_6,2osame,58.1,8.43,33.47
10,2_6,2odifferent,57.88,8.23,33.9
11,2_4,2odifferent,57.73,19.28,23.0
12,2_6,1o,57.65,8.34,34.01
13,3_6,2osame,57.43,8.43,34.14
14,2_5,2osame,57.3,8.45,34.25
15,2_3,1s,57.21,7.85,34.94
16,3_6,1o,57.0,8.3,34.7
17,2_5,1o,56.88,8.33,34.79
18,3_6,2osame,56.74,8.42,34.83
19,4_6,2osame,56.72,18.85,24.43
20,2_5,2osame,56.62,8.45,34.94
21,4_6,2odifferent,56.61,18.24,25.14
22,3_4,2osame,56.6,19.73,23.67
23,3_6,2odifferent,56.56,8.2,35.24
24,2_5,2odifferent,56.45,8.24,35.31
25,4_6,1o,56.33,18.55,25.12
26,3_6,1o,56.32,8.32,35.36
27,3_4,1o,56.22,19.41,24.37
28,2_5,1o,56.19,8.36,35.45
29,3_5,2osame,55.95,8.45,35.61
30,2_3,2s,55.88,7.74,36.38
31,3_4,2odifferent,55.79,19.11,25.1
32,3_5,1o,55.55,8.32,36.13
33,3_5,2osame,55.26,8.44,36.3
34,3_5,2odifferent,55.14,8.22,36.65
35,2_6,1s,55.12,7.82,37.06
36,3_5,1o,54.86,8.33,36.8
37,4_5,2osame,54.85,19.16,25.99
38,4_5,2odifferent,54.8,18.54,26.66
39,4_5,1o,54.49,18.85,26.66
40,2_6,2s,54.34,7.7,37.96
41,2_4,2s,54.11,18.45,27.44
42,3_6,1s,53.83,7.81,38.36
43,2_5,1s,53.69,7.83,38.48
44,4_6,2s,53.19,17.49,29.32
45,3_6,2s,53.12,7.69,39.19
46,2_5,2s,53.01,7.72,39.27
47,3_5,1s,52.4,7.83,39.77
48,3_4,2s,52.35,18.32,29.33
49,3_5,2s,51.8,7.71,40.49
50,4_5,2s,51.49,17.78,30.73
51,5_6,2odifferent,49.57,9.1,41.34
52,5_6,2osame,49.5,9.36,41.14
53,5_6,2osame,49.5,9.35,41.15
54,5_6,1o,49.2,9.22,41.58
55,5_6,1o,49.2,9.22,41.58
56,2_2,2osame,47.43,2.96,49.61
57,2_2,1o,47.03,2.92,50.05
58,5_6,1s,46.93,8.67,44.4
59,2_2,2odifferent,46.62,2.88,50.5
60,5_6,2s,46.5,8.55,44.95
61,3_3,2osame,46.06,2.46,51.48
62,3_3,1o,45.67,2.4,51.93
63,3_3,2odifferent,45.27,2.35,52.38
64,2_K,1o,43.33,0.76,55.91
65,2_K,2odifferent,43.07,0.72,56.21
66,2_K,2osame,42.93,0.83,56.25
67,2_K,2osame,42.92,0.84,56.24
68,2_J,1o,42.89,1.43,55.68
69,2_Q,1o,42.89,1.03,56.08
70,2_K,1o,42.67,0.79,56.54
71,2_J,2odifferent,42.63,1.39,55.97
72,2_Q,2odifferent,42.63,0.99,56.38
73,2_T,1o,42.58,2.06,55.35
74,2_Q,2osame,42.48,1.1,56.43
75,2_J,2osame,42.48,1.5,56.03
