,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2osame,58.58,19.59,21.83
1,2_3,1o,58.18,19.28,22.54
2,2_3,2odifferent,57.72,19.01,23.28
3,2_6,2osame,57.47,8.46,34.07
4,2_6,1o,57.04,8.33,34.63
5,3_6,2osame,56.97,18.59,24.44
6,3_6,2odifferent,56.84,18.02,25.14
7,2_6,2osame,56.8,8.44,34.76
8,2_6,2odifferent,56.61,8.25,35.15
9,3_6,1o,56.58,18.31,25.11
10,2_6,1o,56.37,8.35,35.28
11,2_4,2osame,56.16,8.49,35.36
12,2_5,2osame,55.99,8.47,35.53
13,2_4,1o,55.76,8.37,35.87
14,2_5,1o,55.59,8.35,36.06
15,2_4,2osame,55.49,8.47,36.04
16,2_4,2odifferent,55.34,8.28,36.38
17,2_5,2osame,55.32,8.46,36.22
18,3_4,2osame,55.24,18.92,25.84
19,2_5,2odifferent,55.18,8.26,36.55
20,3_4,2odifferent,55.16,18.34,26.5
21,3_5,2osame,55.1,18.9,25.99
22,2_4,1o,55.08,8.39,36.53
23,3_5,2odifferent,55.03,18.32,26.65
24,2_5,1o,54.92,8.37,36.71
25,3_4,1o,54.87,18.63,26.5
26,3_5,1o,54.74,18.61,26.65
27,2_3,2s,54.08,18.2,27.72
28,2_6,1s,53.88,7.83,38.29
29,3_6,2s,53.34,17.27,29.39
30,2_6,2s,53.1,7.72,39.18
31,2_4,1s,52.6,7.86,39.54
32,2_5,1s,52.46,7.84,39.7
33,2_4,2s,51.92,7.75,40.33
34,2_5,2s,51.78,7.74,40.48
35,3_4,2s,51.76,17.57,30.67
36,3_5,2s,51.65,17.56,30.8
37,4_6,2odifferent,50.52,8.2,41.28
38,4_6,2osame,50.49,8.42,41.09
39,4_6,2osame,50.49,8.43,41.08
40,4_6,1o,50.18,8.3,41.52
41,4_6,1o,50.17,8.3,41.52
42,4_5,2odifferent,49.32,8.22,42.47
43,4_5,2osame,49.23,8.44,42.33
44,4_5,2osame,49.23,8.45,42.32
45,4_5,1o,48.95,8.32,42.73
46,4_5,1o,48.95,8.32,42.73
47,5_6,2odifferent,48.12,9.12,42.77
48,5_6,2osame,48.01,9.36,42.63
49,5_6,2osame,48.01,9.36,42.62
50,4_6,1s,47.83,7.81,44.35
51,5_6,1o,47.73,9.23,43.04
52,5_6,1o,47.73,9.23,43.04
53,4_6,2s,47.33,7.71,44.96
54,4_5,1s,46.63,7.83,45.55
55,4_5,2s,46.22,7.72,46.06
56,2_2,2osame,46.19,2.99,50.82
57,2_2,1o,45.8,2.95,51.25
58,5_6,1s,45.55,8.68,45.78
59,2_2,2odifferent,45.41,2.91,51.68
60,5_6,2s,45.09,8.56,46.34
61,2_K,1o,41.97,0.78,57.25
62,2_K,2odifferent,41.72,0.75,57.53
63,2_K,2osame,41.55,0.84,57.61
64,2_K,2osame,41.54,0.86,57.6
65,2_Q,1o,41.52,1.05,57.42
66,2_J,1o,41.52,1.45,57.02
67,2_K,1o,41.31,0.8,57.89
68,2_Q,2odifferent,41.29,1.02,57.7
69,2_J,2odifferent,41.29,1.42,57.3
70,2_T,1o,41.22,2.09,56.69
71,2_J,2osame,41.1,1.51,57.39
72,2_Q,2osame,41.1,1.11,57.79
73,2_Q,2osame,41.08,1.13,57.78
74,2_J,2osame,41.08,1.54,57.38
75,2_T,2odifferent,40.99,2.05,56.96
76,2_9,1o,40.95,3.25,55.8
77,2_Q,1o,40.87,1.07,58.06
78,2_J,1o,40.87,1.47,57.66
79,2_A,1o,40.82,0.55,58.63
80,2_T,2osame,40.8,2.14,57.06
81,2_T,2osame,40.78,2.17,57.06
82,2_9,2odifferent,40.72,3.2,56.08
83,2_8,1o,40.7,5.17,54.14
84,2_A,2odifferent,40.59,0.51,58.89
85,2_T,1o,40.57,2.11,57.33
86,2_9,2osame,40.52,3.31,56.17
87,2_9,2osame,40.5,3.33,56.17
88,2_8,2odifferent,40.47,5.11,54.42
89,2_A,2osame,40.39,0.61,59.01
90,2_A,2osame,40.37,0.63,59.0
91,2_9,1o,40.29,3.27,56.44
