,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2osame,76.33,2.77,20.9
1,3_9,2osame,75.8,2.75,21.45
2,2_9,1o,75.7,2.66,21.64
3,4_9,2osame,75.67,2.75,21.58
4,3_9,1o,75.18,2.65,22.18
5,4_9,1o,75.05,2.64,22.3
6,2_9,2odifferent,75.02,2.6,22.39
7,3_9,2odifferent,74.5,2.56,22.93
8,4_9,2odifferent,74.38,2.55,23.07
9,5_9,2osame,73.97,2.63,23.39
10,5_9,1o,73.38,2.53,24.1
11,9_K,2osame,73.29,2.25,24.46
12,9_K,2odifferent,72.75,2.05,25.2
13,5_9,2odifferent,72.73,2.43,24.84
14,9_K,1o,72.69,2.15,25.16
15,6_9,2osame,72.32,2.48,25.2
16,6_9,1o,71.75,2.38,25.87
17,9_Q,2osame,71.71,2.14,26.15
18,9_Q,2odifferent,71.22,1.94,26.84
19,9_Q,1o,71.14,2.04,26.83
20,6_9,2odifferent,71.12,2.27,26.61
21,7_9,2osame,71.09,2.37,26.54
22,2_9,2s,70.62,2.48,26.9
23,7_9,1o,70.53,2.26,27.2
24,3_9,2s,70.14,2.47,27.39
25,9_J,2osame,70.14,2.02,27.84
26,4_9,2s,70.01,2.47,27.52
27,7_9,2odifferent,69.92,2.16,27.92
28,8_9,2osame,69.81,2.26,27.93
29,9_J,2odifferent,69.7,1.82,28.48
30,9_J,1o,69.59,1.92,28.49
31,8_9,1o,69.27,2.16,28.57
32,8_9,2odifferent,68.67,2.05,29.28
33,9_T,2osame,68.57,1.91,29.52
34,5_9,2s,68.47,2.38,29.15
35,9_K,2s,68.45,2.01,29.55
36,2_7,2osame,68.31,0.53,31.16
37,2_7,2osame,68.3,0.53,31.17
38,2_8,2osame,68.18,0.52,31.31
39,9_T,2odifferent,68.18,1.71,30.11
40,2_8,2osame,68.17,0.52,31.32
41,3_8,2osame,68.12,0.52,31.36
42,3_8,2osame,68.11,0.52,31.37
43,9_T,1o,68.04,1.81,30.15
44,2_7,1o,67.77,0.45,31.78
45,2_7,1o,67.77,0.49,31.74
46,2_8,1o,67.64,0.48,31.88
47,2_8,1o,67.63,0.44,31.93
48,3_8,1o,67.59,0.46,31.95
49,3_8,1o,67.58,0.44,31.98
50,2_7,2odifferent,67.22,0.42,32.36
51,2_8,2odifferent,67.09,0.4,32.5
52,3_8,2odifferent,67.04,0.38,32.57
53,9_Q,2s,67.02,1.92,31.06
54,6_9,2s,66.95,2.25,30.8
55,3_7,2osame,66.88,0.52,32.6
56,3_7,2osame,66.87,0.52,32.61
57,2_6,2osame,66.73,0.54,32.73
58,2_6,2osame,66.73,0.54,32.73
59,4_8,2osame,66.71,0.51,32.78
60,4_8,2osame,66.7,0.52,32.78
61,3_7,1o,66.36,0.46,33.17
62,3_7,1o,66.36,0.44,33.2
63,2_6,1o,66.22,0.46,33.32
64,2_6,1o,66.21,0.5,33.28
65,4_8,1o,66.19,0.44,33.38
66,4_8,1o,66.19,0.45,33.36
67,2_3,2osame,65.99,0.59,33.42
68,2_3,2osame,65.99,0.59,33.42
69,2_4,2osame,65.94,0.59,33.47
70,2_4,2osame,65.94,0.59,33.47
71,3_7,2odifferent,65.84,0.39,33.77
72,7_9,2s,65.82,2.16,32.02
73,2_6,2odifferent,65.7,0.43,33.88
74,4_8,2odifferent,65.67,0.37,33.96
75,9_J,2s,65.6,1.83,32.56
76,2_3,1o,65.49,0.53,33.98
77,2_3,1o,65.48,0.55,33.96
78,4_7,2osame,65.47,0.52,34.02
79,4_7,2osame,65.46,0.52,34.02
80,2_4,1o,65.44,0.52,34.04
81,2_4,1o,65.43,0.55,34.01
82,2_5,2osame,65.42,0.58,34.0
83,2_5,2osame,65.42,0.58,34.0
84,3_6,2osame,65.31,0.53,34.16
85,3_6,2osame,65.3,0.53,34.17
86,5_8,2osame,65.19,0.51,34.31
87,5_8,2osame,65.18,0.51,34.31
88,2_3,2odifferent,64.98,0.5,34.52
89,4_7,1o,64.97,0.45,34.58
90,4_7,1o,64.96,0.44,34.6
91,2_4,2odifferent,64.93,0.49,34.58
92,2_5,1o,64.93,0.5,34.57
93,2_5,1o,64.92,0.54,34.54
94,3_6,1o,64.81,0.47,34.72
95,3_6,1o,64.81,0.45,34.74
96,5_8,1o,64.7,0.43,34.87
97,2_K,2osame,64.69,0.56,34.75
98,5_8,1o,64.69,0.43,34.88
99,8_9,2s,64.65,2.08,33.27
100,8_K,2osame,64.63,0.49,34.88
101,2_Q,2osame,64.61,0.55,34.84
102,2_J,2osame,64.54,0.54,34.92
103,3_4,2osame,64.52,0.58,34.91
104,2_7,1s,64.51,0.52,34.97
105,3_4,2osame,64.51,0.58,34.91
106,2_T,2osame,64.47,0.53,35.0
107,4_7,2odifferent,64.46,0.37,35.17
108,2_5,2odifferent,64.43,0.47,35.1
109,2_8,1s,64.38,0.51,35.11
110,3_8,1s,64.33,0.51,35.16
111,3_6,2odifferent,64.31,0.4,35.29
112,7_Q,2osame,64.29,0.48,35.23
113,3_K,2osame,64.28,0.55,35.17
114,4_K,2osame,64.24,0.54,35.22
115,2_K,1o,64.22,0.48,35.3
116,3_Q,2osame,64.21,0.54,35.26
117,5_8,2odifferent,64.2,0.36,35.45
118,9_T,2s,64.19,1.74,34.07
119,4_Q,2osame,64.16,0.53,35.3
120,8_K,1o,64.15,0.41,35.43
121,2_Q,1o,64.14,0.47,35.39
122,3_J,2osame,64.13,0.53,35.34
123,4_J,2osame,64.09,0.52,35.39
124,2_J,1o,64.07,0.46,35.47
125,3_T,2osame,64.07,0.52,35.42
126,3_4,1o,64.03,0.51,35.46
127,3_4,1o,64.03,0.52,35.45
128,4_T,2osame,64.02,0.51,35.46
129,2_K,2osame,64.01,0.56,35.43
130,2_T,1o,64.01,0.45,35.54
131,7_K,2osame,64.01,0.48,35.51
132,3_5,2osame,64.0,0.57,35.44
133,3_5,2osame,63.99,0.57,35.44
134,4_6,2osame,63.95,0.53,35.52
135,5_7,2osame,63.95,0.51,35.55
136,4_6,2osame,63.95,0.53,35.52
137,8_K,2osame,63.94,0.49,35.57
138,5_7,2osame,63.94,0.51,35.55
139,2_Q,2osame,63.93,0.55,35.52
140,6_J,2osame,63.87,0.48,35.65
141,2_J,2osame,63.86,0.54,35.6
142,5_T,2osame,63.84,0.51,35.65
143,7_Q,1o,63.83,0.4,35.77
144,3_K,1o,63.82,0.47,35.72
145,2_T,2osame,63.79,0.53,35.68
146,4_K,1o,63.78,0.46,35.76
147,6_8,2osame,63.77,0.47,35.77
148,6_8,2osame,63.77,0.47,35.76
149,5_K,2osame,63.76,0.53,35.71
150,2_K,2odifferent,63.75,0.44,35.81
151,3_Q,1o,63.74,0.46,35.8
152,4_Q,1o,63.7,0.45,35.84
153,8_K,2odifferent,63.68,0.33,35.99
154,5_Q,2osame,63.68,0.52,35.8
155,3_J,1o,63.68,0.45,35.88
156,2_Q,2odifferent,63.67,0.44,35.89
157,6_K,2osame,63.66,0.49,35.85
158,4_J,1o,63.63,0.45,35.92
159,2_J,2odifferent,63.61,0.43,35.97
160,7_Q,2osame,63.61,0.48,35.92
161,3_K,2osame,63.61,0.55,35.84
162,5_J,2osame,63.61,0.51,35.88
163,3_T,1o,63.61,0.44,35.95
164,6_Q,2osame,63.58,0.48,35.94
165,4_T,1o,63.57,0.44,35.99
166,4_K,2osame,63.56,0.54,35.89
167,2_T,2odifferent,63.55,0.42,36.04
168,7_K,1o,63.55,0.4,36.05
169,3_4,2odifferent,63.55,0.46,36.0
170,2_K,1o,63.54,0.53,35.93
171,3_Q,2osame,63.53,0.54,35.93
172,3_5,1o,63.52,0.49,35.99
173,3_5,1o,63.52,0.51,35.97
174,4_Q,2osame,63.48,0.53,35.98
175,8_K,1o,63.48,0.41,36.11
176,5_7,1o,63.47,0.43,36.1
177,5_7,1o,63.47,0.43,36.09
178,4_6,1o,63.47,0.46,36.07
179,4_6,1o,63.47,0.45,36.08
180,3_J,2osame,63.46,0.52,36.02
181,2_Q,1o,63.46,0.52,36.02
182,6_J,1o,63.41,0.4,36.19
183,4_J,2osame,63.41,0.52,36.06
184,2_J,1o,63.39,0.5,36.1
185,5_T,1o,63.39,0.43,36.18
186,3_T,2osame,63.39,0.51,36.09
187,8_Q,2osame,63.37,0.48,36.15
188,3_K,2odifferent,63.36,0.41,36.23
189,7_Q,2odifferent,63.36,0.32,36.32
190,4_T,2osame,63.34,0.51,36.14
191,2_T,1o,63.33,0.49,36.18
192,7_K,2osame,63.33,0.48,36.19
193,6_8,1o,63.31,0.39,36.3
194,4_K,2odifferent,63.31,0.4,36.29
195,6_8,1o,63.3,0.39,36.31
196,5_K,1o,63.3,0.45,36.24
197,3_Q,2odifferent,63.28,0.4,36.31
198,4_Q,2odifferent,63.24,0.39,36.37
199,5_Q,1o,63.23,0.44,36.33
200,3_J,2odifferent,63.22,0.39,36.39
201,6_K,1o,63.21,0.41,36.38
202,3_7,1s,63.18,0.51,36.31
203,6_J,2osame,63.18,0.48,36.33
204,4_J,2odifferent,63.17,0.38,36.45
205,5_T,2osame,63.16,0.51,36.32
206,5_J,1o,63.16,0.43,36.41
207,3_T,2odifferent,63.16,0.38,36.46
208,7_Q,1o,63.15,0.4,36.45
209,3_K,1o,63.15,0.49,36.36
210,6_Q,1o,63.13,0.4,36.47
211,4_T,2odifferent,63.11,0.37,36.52
212,4_K,1o,63.1,0.48,36.42
213,7_K,2odifferent,63.09,0.32,36.59
214,5_K,2osame,63.08,0.53,36.38
215,3_Q,1o,63.07,0.48,36.45
216,3_5,2odifferent,63.04,0.44,36.52
217,2_7,2s,63.04,0.43,36.53
218,2_6,1s,63.04,0.53,36.43
219,7_J,2osame,63.04,0.47,36.49
220,4_8,1s,63.03,0.5,36.47
221,4_Q,1o,63.03,0.47,36.51
