,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2osame,65.49,10.76,23.74
1,4_8,2osame,65.45,10.12,24.43
2,4_8,2odifferent,65.1,9.75,25.15
3,2_4,1o,65.01,10.56,24.43
4,4_8,1o,64.95,9.93,25.12
5,2_4,2odifferent,64.45,10.41,25.14
6,4_7,2osame,63.99,9.96,26.05
7,3_4,2osame,63.83,10.6,25.57
8,2_3,2osame,63.8,3.37,32.83
9,2_3,2osame,63.8,3.37,32.83
10,4_7,2odifferent,63.68,9.6,26.72
11,4_7,1o,63.51,9.78,26.71
12,3_4,1o,63.36,10.41,26.23
13,2_3,1o,63.3,3.33,33.37
14,2_3,1o,63.3,3.31,33.39
15,3_4,2odifferent,62.83,10.23,26.94
16,2_3,2odifferent,62.8,3.26,33.94
17,2_7,2osame,62.61,3.32,34.06
18,4_6,2osame,62.54,9.86,27.6
19,3_8,2osame,62.44,3.33,34.23
20,4_6,2odifferent,62.28,9.5,28.23
21,2_8,2osame,62.21,3.33,34.46
22,2_7,1o,62.15,3.23,34.62
23,4_6,1o,62.08,9.68,28.24
24,3_8,1o,61.97,3.24,34.79
25,2_7,2osame,61.94,3.31,34.75
26,3_8,2osame,61.76,3.32,34.92
27,2_8,1o,61.74,3.24,35.01
28,2_7,2odifferent,61.68,3.19,35.14
29,2_8,2osame,61.54,3.32,35.14
30,3_8,2odifferent,61.5,3.18,35.32
31,2_7,1o,61.48,3.26,35.26
32,2_6,2osame,61.47,3.33,35.21
33,3_7,2osame,61.31,3.31,35.38
34,3_8,1o,61.3,3.26,35.45
35,2_8,2odifferent,61.28,3.2,35.52
36,4_8,2s,61.12,9.43,29.46
37,2_8,1o,61.08,3.27,35.65
38,4_5,2osame,61.03,10.23,28.75
39,2_6,1o,61.02,3.24,35.74
40,3_7,1o,60.86,3.22,35.91
41,4_5,2odifferent,60.81,9.85,29.34
42,2_6,2osame,60.8,3.31,35.89
43,3_7,2osame,60.63,3.3,36.07
44,4_5,1o,60.59,10.04,29.37
45,2_6,2odifferent,60.57,3.19,36.24
46,2_4,2s,60.5,10.06,29.44
47,3_7,2odifferent,60.41,3.16,36.43
48,2_6,1o,60.35,3.27,36.38
49,2_3,1s,60.22,3.16,36.62
50,3_7,1o,60.19,3.24,36.58
51,3_6,2osame,60.16,3.32,36.52
52,2_5,2osame,60.02,3.36,36.62
53,4_7,2s,59.78,9.3,30.92
54,3_6,1o,59.74,3.23,37.03
55,2_5,1o,59.6,3.28,37.12
56,3_6,2osame,59.48,3.31,37.21
57,2_5,2osame,59.34,3.35,37.3
58,3_6,2odifferent,59.3,3.17,37.53
59,2_5,2odifferent,59.17,3.23,37.6
60,3_6,1o,59.06,3.24,37.7
61,3_4,2s,58.98,9.92,31.09
62,2_5,1o,58.92,3.31,37.77
63,2_3,2s,58.91,3.09,38.0
64,3_5,2osame,58.71,3.35,37.94
65,2_7,1s,58.61,3.1,38.29
66,4_6,2s,58.46,9.22,32.32
67,3_8,1s,58.45,3.11,38.44
68,3_5,1o,58.31,3.27,38.42
69,2_8,1s,58.24,3.11,38.65
70,3_5,2osame,58.03,3.35,38.63
71,3_5,2odifferent,57.9,3.21,38.9
72,2_7,2s,57.76,3.02,39.21
73,3_5,1o,57.63,3.28,39.09
74,3_8,2s,57.61,3.03,39.36
75,2_6,1s,57.5,3.1,39.4
76,2_8,2s,57.4,3.03,39.57
77,3_7,1s,57.35,3.09,39.55
78,4_5,2s,57.09,9.56,33.35
79,2_6,2s,56.73,3.03,40.24
80,3_7,2s,56.59,3.01,40.39
81,3_6,1s,56.24,3.1,40.66
82,2_5,1s,56.1,3.14,40.76
83,3_6,2s,55.56,3.02,41.42
84,2_5,2s,55.43,3.06,41.5
85,3_5,1s,54.84,3.13,42.03
86,5_7,2osame,54.61,3.3,42.09
87,5_7,2osame,54.61,3.29,42.1
88,5_7,2odifferent,54.61,3.13,42.25
89,5_8,2osame,54.6,4.27,41.13
90,5_8,2osame,54.6,4.26,41.14
91,5_8,2odifferent,54.58,4.09,41.33
92,5_7,1o,54.28,3.21,42.51
93,5_7,1o,54.28,3.21,42.51
94,5_8,1o,54.26,4.17,41.57
95,5_8,1o,54.26,4.17,41.57
96,3_5,2s,54.26,3.05,42.68
97,5_6,2odifferent,53.73,3.14,43.13
98,5_6,2osame,53.7,3.3,43.0
99,5_6,2osame,53.7,3.3,43.0
100,5_6,1o,53.38,3.21,43.41
101,5_6,1o,53.38,3.21,43.4
102,6_7,2odifferent,52.29,3.98,43.73
103,6_7,2osame,52.23,4.16,43.61
104,6_7,2osame,52.23,4.16,43.61
105,6_7,1o,51.93,4.07,44.01
106,6_7,1o,51.92,4.07,44.01
107,6_8,2odifferent,51.63,4.68,43.7
108,5_8,1s,51.62,3.98,44.4
109,6_8,2osame,51.58,4.87,43.56
110,5_7,1s,51.58,3.08,45.33
111,6_8,2osame,51.57,4.87,43.56
112,6_8,1o,51.27,4.77,43.97
113,6_8,1o,51.26,4.77,43.97
114,5_7,2s,51.1,3.01,45.89
115,5_8,2s,51.07,3.9,45.03
116,5_6,1s,50.7,3.09,46.22
117,5_6,2s,50.29,3.01,46.7
118,6_7,1s,49.38,3.88,46.74
119,6_7,2s,48.93,3.8,47.28
120,6_8,1s,48.82,4.54,46.65
121,6_8,2s,48.31,4.45,47.25
122,7_8,2odifferent,48.26,5.13,46.6
123,7_8,2osame,48.14,5.33,46.53
124,7_8,2osame,48.14,5.33,46.54
125,7_8,1o,47.86,5.22,46.91
126,7_8,1o,47.86,5.22,46.91
127,2_2,2osame,45.87,2.25,51.88
128,7_8,1s,45.64,4.96,49.39
129,2_2,1o,45.49,2.22,52.29
130,7_8,2s,45.17,4.87,49.96
131,2_2,2odifferent,45.12,2.18,52.7
132,3_3,2osame,45.07,1.88,53.04
133,3_3,1o,44.71,1.83,53.46
134,3_3,2odifferent,44.34,1.77,53.89
135,2_K,1o,40.84,0.76,58.4
136,2_K,2odifferent,40.62,0.72,58.66
137,2_Q,1o,40.54,1.02,58.44
138,3_K,1o,40.45,0.74,58.8
139,2_K,2osame,40.4,0.82,58.77
140,2_K,2osame,40.39,0.84,58.77
141,2_Q,2odifferent,40.32,0.98,58.7
142,3_K,2odifferent,40.23,0.69,59.08
143,2_J,1o,40.18,1.42,58.4
144,2_K,1o,40.18,0.79,59.03
145,3_Q,1o,40.15,1.0,58.84
146,2_Q,2osame,40.1,1.08,58.82
147,2_Q,2osame,40.09,1.1,58.82
148,3_K,2osame,40.0,0.83,59.18
149,3_K,2osame,40.0,0.81,59.18
150,2_J,2odifferent,39.97,1.38,58.65
151,3_Q,2odifferent,39.93,0.95,59.11
152,2_Q,1o,39.88,1.05,59.07
153,2_T,1o,39.83,2.07,58.1
154,3_K,1o,39.79,0.76,59.45
155,3_J,1o,39.79,1.41,58.8
156,2_J,2osame,39.73,1.49,58.78
157,2_J,2osame,39.72,1.5,58.78
158,3_Q,2osame,39.7,1.07,59.23
159,3_Q,2osame,39.69,1.08,59.23
160,2_T,2odifferent,39.61,2.03,58.35
161,2_A,1o,39.61,0.52,59.87
162,3_J,2odifferent,39.58,1.35,59.07
163,2_J,1o,39.52,1.45,59.03
164,3_Q,1o,39.49,1.02,59.49
165,3_T,1o,39.44,2.06,58.5
166,2_A,2odifferent,39.4,0.49,60.12
167,2_T,2osame,39.37,2.14,58.49
168,2_T,2osame,39.35,2.15,58.49
169,3_J,2osame,39.33,1.48,59.19
170,3_J,2osame,39.32,1.49,59.19
171,3_T,2odifferent,39.23,2.0,58.77
172,3_A,1o,39.22,0.51,60.27
173,2_T,1o,39.16,2.1,58.74
174,2_A,2osame,39.14,0.59,60.27
175,2_A,2osame,39.14,0.6,60.26
176,3_J,1o,39.13,1.42,59.45
177,3_A,2odifferent,39.01,0.46,60.53
178,3_T,2osame,38.97,2.13,58.9
179,3_T,2osame,38.96,2.14,58.9
180,2_A,1o,38.94,0.55,60.51
181,3_T,1o,38.77,2.07,59.16
182,3_A,2osame,38.74,0.58,60.68
183,3_A,2osame,38.74,0.59,60.67
184,2_K,1s,38.62,0.79,60.59
185,3_A,1o,38.55,0.52,60.93
186,2_Q,1s,38.36,1.03,60.61
187,3_K,1s,38.26,0.78,60.97
188,2_J,1s,38.04,1.41,60.55
189,2_K,2s,38.02,0.72,61.26
190,3_Q,1s,37.99,1.02,60.98
191,2_Q,2s,37.76,0.96,61.28
192,2_T,1s,37.72,2.03,60.25
193,3_K,2s,37.68,0.71,61.61
