,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,1o,86.22,6.54,7.24
1,2_3,2odifferent,85.4,6.48,8.13
2,2_3,2s,81.05,6.16,12.79
3,2_2,2osame,78.6,5.01,16.39
4,2_2,1o,77.94,4.97,17.08
5,2_2,2odifferent,77.28,4.94,17.78
6,2_K,1o,68.98,0.95,30.07
7,2_A,1o,68.87,0.65,30.48
8,2_K,2osame,68.8,1.0,30.2
9,2_K,2osame,68.8,1.0,30.2
10,2_A,2osame,68.67,0.71,30.62
11,2_A,2osame,68.67,0.71,30.62
12,2_Q,1o,68.59,1.25,30.16
13,2_7,1o,68.51,2.91,28.58
14,2_4,1o,68.48,4.05,27.47
15,2_K,2odifferent,68.46,0.91,30.63
16,2_Q,2osame,68.4,1.3,30.3
17,2_Q,2osame,68.4,1.3,30.3
18,2_6,1o,68.4,3.28,28.33
19,2_A,2odifferent,68.35,0.61,31.03
20,2_7,2osame,68.32,2.97,28.71
21,2_7,2osame,68.32,2.97,28.71
22,2_4,2osame,68.28,4.1,27.62
23,2_4,2osame,68.28,4.1,27.62
24,2_K,1o,68.27,0.97,30.76
25,2_J,1o,68.21,1.55,30.24
26,2_6,2osame,68.19,3.33,28.48
27,2_6,2osame,68.19,3.33,28.48
28,2_A,1o,68.16,0.67,31.17
29,2_5,1o,68.1,3.67,28.24
30,2_Q,2odifferent,68.08,1.21,30.71
31,2_J,2osame,68.01,1.6,30.38
32,2_J,2osame,68.01,1.6,30.38
33,2_7,2odifferent,67.99,2.88,29.13
34,2_4,2odifferent,67.98,4.01,28.01
35,2_6,2odifferent,67.89,3.24,28.88
36,2_Q,1o,67.89,1.26,30.85
37,2_5,2osame,67.88,3.72,28.4
38,2_9,1o,67.88,2.19,29.93
39,2_5,2osame,67.88,3.72,28.4
40,2_T,1o,67.82,1.86,30.32
41,2_8,1o,67.81,2.56,29.64
42,2_7,1o,67.8,2.93,29.27
43,2_4,1o,67.77,4.07,28.16
44,2_J,2odifferent,67.7,1.51,30.79
45,2_9,2osame,67.68,2.25,30.08
46,2_6,1o,67.68,3.29,29.02
47,2_9,2osame,67.68,2.25,30.08
48,2_T,2osame,67.62,1.92,30.47
49,2_T,2osame,67.62,1.92,30.47
50,2_8,2osame,67.6,2.61,29.79
51,2_8,2osame,67.6,2.61,29.79
52,2_5,2odifferent,67.6,3.63,28.77
53,2_J,1o,67.5,1.57,30.93
54,2_5,1o,67.38,3.68,28.93
55,2_9,2odifferent,67.37,2.15,30.48
56,2_T,2odifferent,67.31,1.82,30.86
57,2_8,2odifferent,67.3,2.52,30.18
58,2_9,1o,67.17,2.21,30.62
59,2_T,1o,67.11,1.88,31.01
60,2_8,1o,67.1,2.58,30.33
61,3_K,2odifferent,66.64,2.37,31.0
62,3_K,1o,66.44,2.44,31.12
63,3_Q,2odifferent,66.25,2.67,31.08
64,3_Q,1o,66.05,2.74,31.2
65,3_8,2odifferent,65.93,3.53,30.55
66,3_J,2odifferent,65.87,2.97,31.16
67,3_8,1o,65.72,3.6,30.68
68,3_J,1o,65.67,3.05,31.29
69,3_9,2odifferent,65.55,3.61,30.84
70,3_A,2odifferent,65.54,1.96,32.5
71,3_T,2odifferent,65.49,3.28,31.23
72,2_K,1s,65.43,0.96,33.61
73,3_9,1o,65.34,3.69,30.98
74,3_A,1o,65.33,2.04,32.63
75,2_A,1s,65.3,0.68,34.02
76,3_T,1o,65.28,3.36,31.36
77,2_Q,1s,65.07,1.24,33.69
78,2_7,1s,65.0,2.81,32.19
79,2_4,1s,64.92,3.88,31.2
80,2_6,1s,64.87,3.15,31.98
81,2_K,2s,64.85,0.9,34.25
82,3_7,2odifferent,64.85,3.77,31.38
83,2_A,2s,64.75,0.62,34.63
84,2_J,1s,64.71,1.53,33.76
85,3_7,1o,64.63,3.84,31.53
86,2_5,1s,64.56,3.52,31.92
87,2_Q,2s,64.5,1.18,34.32
88,2_4,2s,64.43,3.82,31.74
89,2_7,2s,64.43,2.75,32.81
90,2_9,1s,64.4,2.13,33.47
91,2_T,1s,64.35,1.82,33.83
92,2_6,2s,64.34,3.09,32.57
93,2_8,1s,64.33,2.48,33.19
94,2_J,2s,64.14,1.47,34.39
95,2_5,2s,64.08,3.46,32.46
96,2_9,2s,63.84,2.07,34.08
97,2_T,2s,63.79,1.76,34.45
98,2_8,2s,63.78,2.42,33.81
99,3_6,2odifferent,63.76,4.01,32.23
100,3_6,1o,63.52,4.08,32.4
101,3_K,2s,62.67,2.28,35.06
102,3_4,2odifferent,62.61,5.12,32.27
103,3_4,1o,62.35,5.19,32.46
104,3_Q,2s,62.31,2.56,35.13
105,3_5,2odifferent,62.23,4.74,33.03
106,3_8,2s,62.01,3.38,34.61
107,3_J,2s,61.96,2.85,35.19
108,3_5,1o,61.96,4.82,33.22
109,3_9,2s,61.66,3.45,34.89
110,3_A,2s,61.65,1.91,36.44
111,3_T,2s,61.61,3.14,35.25
112,3_7,2s,61.01,3.62,35.36
113,3_6,2s,59.99,3.87,36.14
114,3_4,2s,58.92,4.92,36.15
115,3_5,2s,58.57,4.57,36.86
116,4_K,2odifferent,54.51,0.79,44.7
117,6_A,2odifferent,54.39,0.5,45.11
118,4_Q,2odifferent,54.17,1.02,44.81
119,5_K,2odifferent,54.17,0.76,45.06
120,4_K,1o,54.1,0.84,45.06
121,4_K,1o,54.1,0.84,45.06
122,4_A,2odifferent,54.06,0.56,45.38
123,6_A,1o,53.98,0.55,45.47
124,6_A,1o,53.98,0.55,45.46
125,4_9,2odifferent,53.89,1.77,44.34
126,5_Q,2odifferent,53.83,0.99,45.17
127,4_J,2odifferent,53.83,1.25,44.91
128,5_K,1o,53.76,0.82,45.42
129,4_Q,1o,53.76,1.07,45.17
130,5_K,1o,53.75,0.82,45.43
131,4_Q,1o,53.75,1.07,45.18
132,6_K,2odifferent,53.74,0.72,45.53
133,9_A,2odifferent,53.74,0.46,45.8
134,7_A,2odifferent,53.74,0.48,45.77
135,5_A,2odifferent,53.72,0.53,45.74
136,4_K,2osame,53.68,0.9,45.42
137,4_K,2osame,53.68,0.9,45.42
138,4_A,1o,53.64,0.61,45.75
139,4_A,1o,53.63,0.61,45.76
140,6_A,2osame,53.57,0.61,45.82
141,6_A,2osame,53.57,0.61,45.82
142,K_A,2odifferent,53.52,0.5,45.98
143,5_J,2odifferent,53.49,1.23,45.27
144,5_T,2odifferent,53.49,1.49,45.02
145,4_T,2odifferent,53.49,1.5,45.01
146,4_9,1o,53.47,1.83,44.7
147,4_9,1o,53.46,1.83,44.71
148,4_J,1o,53.41,1.31,45.29
149,4_J,1o,53.41,1.31,45.28
150,5_Q,1o,53.41,1.05,45.54
151,5_Q,1o,53.41,1.05,45.54
152,6_Q,2odifferent,53.4,0.95,45.64
153,6_J,2odifferent,53.4,1.21,45.39
154,4_Q,2osame,53.34,1.13,45.54
155,4_Q,2osame,53.34,1.13,45.54
156,5_K,2osame,53.34,0.87,45.79
157,5_K,2osame,53.34,0.87,45.79
158,7_Q,2odifferent,53.33,0.96,45.71
159,7_K,2odifferent,53.33,0.71,45.96
160,7_A,1o,53.32,0.54,46.14
161,6_K,1o,53.32,0.78,45.9
162,9_A,1o,53.32,0.51,46.17
163,7_A,1o,53.32,0.54,46.14
164,6_K,1o,53.32,0.78,45.9
165,9_A,1o,53.32,0.51,46.17
166,8_A,2odifferent,53.29,0.47,46.24
167,5_A,1o,53.29,0.59,46.12
168,5_A,1o,53.29,0.59,46.12
169,4_A,2osame,53.21,0.67,46.13
170,4_A,2osame,53.21,0.67,46.13
171,8_K,2odifferent,53.21,0.72,46.07
172,Q_A,2odifferent,53.18,0.49,46.33
173,K_A,1o,53.1,0.56,46.35
174,K_A,1o,53.1,0.56,46.34
175,5_J,1o,53.07,1.29,45.64
176,4_T,1o,53.07,1.55,45.38
177,5_T,1o,53.07,1.54,45.39
178,5_J,1o,53.06,1.29,45.65
179,5_T,1o,53.06,1.54,45.39
180,4_T,1o,53.06,1.55,45.39
181,4_9,2osame,53.04,1.88,45.07
182,4_9,2osame,53.04,1.88,45.07
183,5_Q,2osame,52.99,1.1,45.91
184,4_J,2osame,52.99,1.36,45.65
185,5_Q,2osame,52.99,1.1,45.91
186,4_J,2osame,52.99,1.36,45.65
187,6_J,1o,52.98,1.26,45.76
188,6_Q,1o,52.98,1.01,46.01
189,6_J,1o,52.97,1.26,45.77
190,6_Q,1o,52.97,1.01,46.02
191,7_A,2osame,52.9,0.59,46.51
192,7_Q,1o,52.9,1.01,46.08
193,9_A,2osame,52.9,0.57,46.54
194,6_K,2osame,52.9,0.83,46.27
195,7_Q,1o,52.9,1.01,46.09
196,7_K,1o,52.9,0.77,46.33
197,9_A,2osame,52.9,0.57,46.54
198,6_K,2osame,52.9,0.83,46.27
199,7_A,2osame,52.9,0.59,46.51
200,7_K,1o,52.9,0.77,46.33
201,5_A,2osame,52.86,0.64,46.5
202,8_A,1o,52.86,0.53,46.61
203,5_A,2osame,52.86,0.64,46.5
204,8_A,1o,52.86,0.53,46.61
205,J_A,2odifferent,52.84,0.48,46.68
206,8_K,1o,52.78,0.77,46.45
207,8_K,1o,52.78,0.77,46.44
208,Q_A,1o,52.75,0.54,46.7
209,Q_A,1o,52.75,0.54,46.7
