,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_6,2osame,74.72,3.13,22.14
1,2_6,1o,74.12,3.02,22.86
2,6_K,2osame,74.1,3.14,22.76
3,6_J,2osame,73.71,2.68,23.61
4,6_Q,2osame,73.7,3.13,23.17
5,6_K,2odifferent,73.54,2.92,23.55
6,6_K,1o,73.49,3.03,23.48
7,2_6,2odifferent,73.46,2.95,23.59
8,6_Q,2odifferent,73.16,2.9,23.94
9,6_J,2odifferent,73.16,2.47,24.37
10,6_J,1o,73.11,2.57,24.32
11,6_Q,1o,73.1,3.01,23.88
12,3_6,2osame,73.01,3.02,23.97
13,3_6,1o,72.43,2.9,24.66
14,6_T,2osame,72.14,2.56,25.29
15,3_6,2odifferent,71.8,2.82,25.39
16,6_T,2odifferent,71.64,2.36,26.0
17,6_T,1o,71.57,2.46,25.97
18,4_6,2osame,71.31,2.9,25.79
19,6_9,2osame,71.08,2.46,26.46
20,4_6,1o,70.76,2.79,26.46
21,6_9,2odifferent,70.61,2.25,27.13
22,6_9,1o,70.52,2.36,27.12
23,4_6,2odifferent,70.14,2.69,27.17
24,5_6,2osame,69.62,2.78,27.6
25,6_8,2osame,69.53,2.35,28.12
26,6_K,2s,69.18,2.81,28.01
27,2_6,2s,69.15,2.82,28.02
28,6_8,2odifferent,69.11,2.14,28.75
29,5_6,1o,69.08,2.67,28.25
30,6_8,1o,68.99,2.24,28.77
31,6_J,2s,68.83,2.4,28.77
32,6_Q,2s,68.82,2.8,28.37
33,5_6,2odifferent,68.49,2.57,28.94
34,6_7,2osame,68.37,2.25,29.38
35,6_7,2odifferent,67.99,2.04,29.97
36,6_7,1o,67.85,2.14,30.0
37,3_6,2s,67.6,2.73,29.67
38,6_T,2s,67.42,2.31,30.27
39,6_9,2s,66.44,2.23,31.33
40,2_3,2osame,66.15,0.62,33.23
41,2_3,2osame,66.15,0.62,33.23
42,4_6,2s,66.05,2.64,31.31
43,2_4,2osame,65.95,0.61,33.44
44,2_4,2osame,65.94,0.61,33.45
45,2_5,2osame,65.79,0.6,33.61
46,2_5,2osame,65.79,0.6,33.61
47,2_3,1o,65.65,0.59,33.77
48,2_3,1o,65.65,0.57,33.78
49,2_4,1o,65.45,0.57,33.98
50,2_4,1o,65.45,0.54,34.01
51,2_5,1o,65.3,0.56,34.14
52,2_5,1o,65.3,0.53,34.18
53,2_3,2odifferent,65.14,0.53,34.32
54,6_8,2s,65.04,2.14,32.81
55,2_7,2osame,64.96,0.55,34.49
56,2_4,2odifferent,64.95,0.51,34.55
57,2_5,2odifferent,64.8,0.49,34.71
58,2_K,2osame,64.75,0.56,34.69
59,3_K,2osame,64.58,0.55,34.87
60,5_6,2s,64.51,2.55,32.95
61,3_8,2osame,64.5,0.53,34.97
62,2_7,1o,64.5,0.47,35.03
63,4_K,2osame,64.46,0.54,35.0
64,4_9,2osame,64.43,0.53,35.04
65,3_4,2osame,64.41,0.6,34.98
66,3_4,2osame,64.41,0.6,34.99
67,2_Q,2osame,64.4,0.55,35.05
68,2_9,2osame,64.37,0.54,35.09
69,5_K,2osame,64.34,0.53,35.13
70,2_8,2osame,64.31,0.53,35.15
71,2_7,2osame,64.29,0.55,35.17
72,2_K,1o,64.28,0.48,35.24
73,3_5,2osame,64.26,0.59,35.15
74,3_5,2osame,64.25,0.59,35.15
75,3_Q,2osame,64.22,0.54,35.24
