,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,3_8,2osame,67.1,10.12,22.78
1,3_8,2odifferent,66.69,9.77,23.54
2,3_8,1o,66.57,9.95,23.48
3,3_7,2osame,65.64,9.96,24.4
4,2_3,2osame,65.48,10.78,23.74
5,3_7,2odifferent,65.27,9.62,25.11
6,3_7,1o,65.14,9.79,25.07
7,2_3,1o,64.99,10.59,24.42
8,2_3,2odifferent,64.44,10.43,25.13
9,3_6,2osame,64.13,9.86,26.01
10,3_6,2odifferent,63.81,9.52,26.67
11,3_6,1o,63.65,9.69,26.66
12,3_4,2osame,62.76,10.25,27.0
13,3_8,2s,62.6,9.44,27.97
14,2_7,2osame,62.49,3.33,34.17
15,3_4,2odifferent,62.48,9.89,27.63
16,3_4,1o,62.3,10.07,27.63
17,3_5,2osame,62.27,10.23,27.51
18,2_8,2osame,62.09,3.34,34.57
19,2_7,1o,62.03,3.25,34.73
20,3_5,2odifferent,62.01,9.87,28.12
21,2_7,2osame,61.83,3.31,34.86
22,3_5,1o,61.81,10.05,28.14
23,2_8,1o,61.62,3.26,35.12
24,2_7,2odifferent,61.55,3.2,35.24
25,2_8,2osame,61.42,3.32,35.25
26,2_6,2osame,61.39,3.34,35.27
27,2_7,1o,61.37,3.26,35.37
28,3_7,2s,61.26,9.31,29.42
29,2_8,2odifferent,61.16,3.21,35.63
30,2_8,1o,60.96,3.28,35.76
31,2_6,1o,60.95,3.25,35.8
32,2_6,2osame,60.73,3.32,35.95
33,2_6,2odifferent,60.49,3.21,36.3
34,2_3,2s,60.48,10.08,29.43
35,2_4,2osame,60.45,3.39,36.17
36,2_6,1o,60.28,3.27,36.45
37,2_4,1o,60.02,3.31,36.67
38,2_5,2osame,59.95,3.38,36.67
39,3_6,2s,59.89,9.23,30.88
40,2_4,2osame,59.78,3.37,36.85
41,2_4,2odifferent,59.58,3.26,37.16
42,2_5,1o,59.54,3.29,37.17
43,2_4,1o,59.35,3.33,37.32
44,2_5,2osame,59.29,3.36,37.36
45,2_5,2odifferent,59.1,3.25,37.65
46,2_5,1o,58.87,3.31,37.82
47,3_4,2s,58.63,9.59,31.78
48,2_7,1s,58.52,3.1,38.37
49,3_5,2s,58.2,9.57,32.23
50,2_8,1s,58.15,3.11,38.74
51,2_7,2s,57.65,3.04,39.32
52,2_6,1s,57.45,3.1,39.44
53,2_8,2s,57.28,3.05,39.67
54,2_6,2s,56.66,3.04,40.3
55,2_4,1s,56.5,3.16,40.34
56,4_8,2osame,56.37,3.33,40.3
57,4_8,2osame,56.37,3.32,40.31
58,4_8,2odifferent,56.29,3.18,40.53
59,2_5,1s,56.06,3.14,40.8
60,4_8,1o,56.0,3.24,40.76
61,4_8,1o,56.0,3.24,40.76
62,2_4,2s,55.8,3.09,41.11
63,4_7,2osame,55.71,3.31,40.98
