,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_6,1o,89.51,5.15,5.34
1,2_6,2odifferent,88.67,5.08,6.25
2,3_6,1o,87.7,5.03,7.27
3,3_6,2odifferent,86.89,4.94,8.17
4,2_3,2osame,86.27,2.05,11.68
5,2_3,2osame,86.27,2.05,11.68
6,2_4,2osame,86.06,2.04,11.9
7,2_4,2osame,86.06,2.04,11.9
8,2_5,2osame,85.91,2.03,12.05
9,2_5,2osame,85.91,2.03,12.05
10,4_6,1o,85.89,4.91,9.2
11,2_3,1o,85.53,2.01,12.46
12,2_3,1o,85.53,1.99,12.47
13,3_4,2osame,85.48,2.03,12.49
14,3_4,2osame,85.48,2.03,12.49
15,3_5,2osame,85.33,2.03,12.64
16,2_4,1o,85.33,2.0,12.66
17,3_5,2osame,85.33,2.03,12.64
18,2_4,1o,85.33,1.97,12.7
19,2_5,1o,85.19,1.96,12.85
20,2_5,1o,85.19,2.0,12.82
21,4_6,2odifferent,85.11,4.81,10.08
22,2_3,2odifferent,84.8,1.96,13.25
23,4_5,2osame,84.79,2.02,13.19
24,4_5,2osame,84.79,2.02,13.19
25,3_4,1o,84.76,1.98,13.26
26,3_4,1o,84.76,1.97,13.27
27,3_5,1o,84.62,1.97,13.41
28,3_5,1o,84.62,1.95,13.43
29,2_4,2odifferent,84.6,1.94,13.46
30,2_5,2odifferent,84.46,1.92,13.62
31,2_6,2s,84.14,4.81,11.05
32,5_6,1o,84.11,4.77,11.13
33,4_5,1o,84.09,1.95,13.96
34,4_5,1o,84.09,1.96,13.95
35,3_4,2odifferent,84.05,1.91,14.04
36,3_5,2odifferent,83.9,1.9,14.2
37,4_5,2odifferent,83.39,1.88,14.73
38,5_6,2odifferent,83.35,4.66,11.99
39,3_6,2s,82.47,4.72,12.81
40,2_3,1s,82.02,1.93,16.04
41,2_4,1s,81.83,1.93,16.25
42,2_5,1s,81.69,1.92,16.39
43,3_4,1s,81.27,1.92,16.81
44,2_2,2osame,81.19,2.07,16.74
45,3_5,1s,81.12,1.92,16.96
46,3_3,2osame,81.1,2.05,16.85
47,4_4,2osame,81.07,2.04,16.89
48,5_5,2osame,81.04,2.02,16.94
49,2_3,2s,80.82,1.87,17.31
50,4_6,2s,80.81,4.62,14.57
51,2_4,2s,80.65,1.85,17.5
52,4_5,1s,80.61,1.91,17.48
53,2_2,1o,80.54,2.03,17.43
54,2_5,2s,80.52,1.84,17.64
55,3_3,1o,80.45,2.0,17.55
56,4_4,1o,80.42,1.97,17.61
57,5_5,1o,80.38,1.95,17.67
58,3_4,2s,80.13,1.85,18.02
59,3_5,2s,80.01,1.84,18.16
60,2_2,2odifferent,79.89,1.99,18.12
61,3_3,2odifferent,79.8,1.94,18.26
62,4_4,2odifferent,79.77,1.9,18.33
63,5_5,2odifferent,79.73,1.88,18.39
64,4_5,2s,79.53,1.83,18.63
65,5_6,2s,79.16,4.51,16.33
66,2_7,1o,71.84,1.51,26.65
67,2_7,2osame,71.64,1.59,26.77
68,2_7,2osame,71.64,1.59,26.77
69,2_7,2odifferent,71.3,1.47,27.22
70,2_8,1o,71.19,1.33,27.48
71,3_8,1o,71.14,1.33,27.53
72,2_7,1o,71.11,1.55,27.34
73,3_7,1o,71.03,1.5,27.47
74,2_8,2osame,70.99,1.4,27.61
75,2_8,2osame,70.99,1.4,27.61
76,3_8,2osame,70.94,1.4,27.66
77,3_8,2osame,70.94,1.4,27.66
78,2_K,1o,70.85,0.58,28.57
79,3_7,2osame,70.82,1.58,27.6
80,3_7,2osame,70.82,1.58,27.6
81,2_9,1o,70.68,1.16,28.16
82,2_8,2odifferent,70.67,1.29,28.04
83,2_K,2osame,70.65,0.66,28.7
84,2_K,2osame,70.65,0.66,28.7
85,3_8,2odifferent,70.62,1.27,28.11
86,3_K,1o,70.6,0.57,28.83
87,3_7,2odifferent,70.51,1.45,28.04
88,2_9,2osame,70.48,1.24,28.29
89,2_9,2osame,70.48,1.24,28.29
90,2_8,1o,70.46,1.37,28.17
91,2_Q,1o,70.46,0.7,28.84
92,4_9,1o,70.45,1.15,28.4
93,3_9,1o,70.44,1.15,28.41
94,4_K,1o,70.41,0.57,29.02
95,3_8,1o,70.41,1.35,28.24
96,3_K,2osame,70.4,0.65,28.95
97,3_K,2osame,70.4,0.65,28.95
98,4_8,1o,70.34,1.32,28.34
99,2_K,2odifferent,70.32,0.54,29.13
100,3_7,1o,70.3,1.53,28.18
101,2_Q,2osame,70.25,0.78,28.97
102,2_Q,2osame,70.25,0.78,28.97
103,4_9,2osame,70.24,1.23,28.54
104,4_9,2osame,70.24,1.23,28.54
105,5_K,1o,70.23,0.56,29.21
106,4_7,1o,70.22,1.5,28.28
107,3_9,2osame,70.22,1.23,28.55
108,3_9,2osame,70.22,1.23,28.55
109,3_Q,1o,70.21,0.69,29.09
110,4_K,2osame,70.2,0.64,29.15
111,4_K,2osame,70.2,0.64,29.15
112,2_A,1o,70.2,0.47,29.33
113,2_9,2odifferent,70.17,1.12,28.71
114,2_K,1o,70.12,0.62,29.25
115,2_T,1o,70.12,1.0,28.88
116,4_8,2osame,70.11,1.4,28.49
117,4_8,2osame,70.11,1.4,28.49
118,3_K,2odifferent,70.09,0.52,29.4
119,4_Q,1o,70.03,0.69,29.29
120,5_K,2osame,70.01,0.64,29.35
121,5_K,2osame,70.01,0.64,29.35
122,3_Q,2osame,70.0,0.77,29.23
123,3_Q,2osame,70.0,0.77,29.23
124,2_J,1o,70.0,0.86,29.14
125,4_7,2osame,69.99,1.57,28.44
126,2_A,2osame,69.99,0.55,29.46
127,4_7,2osame,69.99,1.57,28.44
128,2_A,2osame,69.99,0.55,29.46
129,2_9,1o,69.96,1.2,28.84
130,4_9,2odifferent,69.94,1.09,28.98
131,2_Q,2odifferent,69.94,0.67,29.39
132,3_9,2odifferent,69.93,1.1,28.98
133,2_T,2osame,69.91,1.08,29.02
134,2_T,2osame,69.91,1.08,29.02
135,4_K,2odifferent,69.9,0.5,29.6
136,3_K,1o,69.88,0.6,29.52
137,3_T,1o,69.88,0.99,29.13
138,5_Q,1o,69.84,0.68,29.48
139,4_8,2odifferent,69.83,1.26,28.92
140,4_Q,2osame,69.81,0.76,29.42
141,4_Q,2osame,69.81,0.76,29.42
142,2_J,2osame,69.79,0.93,29.28
143,2_J,2osame,69.79,0.93,29.28
144,3_J,1o,69.76,0.85,29.39
145,2_Q,1o,69.74,0.74,29.52
146,4_9,1o,69.72,1.16,29.11
147,4_7,2odifferent,69.72,1.43,28.85
148,5_K,2odifferent,69.72,0.49,29.8
149,3_9,1o,69.71,1.18,29.11
150,5_T,1o,69.7,0.98,29.32
151,3_Q,2odifferent,69.7,0.64,29.66
152,4_K,1o,69.69,0.58,29.73
153,2_A,2odifferent,69.69,0.43,29.88
154,4_T,1o,69.69,0.98,29.33
155,3_T,2osame,69.66,1.07,29.28
156,3_T,2osame,69.66,1.07,29.28
157,5_9,1o,69.64,1.15,29.21
158,3_A,1o,69.64,0.46,29.9
159,5_Q,2osame,69.62,0.76,29.62
160,5_Q,2osame,69.62,0.76,29.62
161,2_T,2odifferent,69.61,0.96,29.43
162,4_8,1o,69.61,1.33,29.06
163,4_J,1o,69.57,0.84,29.59
164,3_J,2osame,69.54,0.93,29.54
165,3_J,2osame,69.54,0.93,29.54
166,5_8,1o,69.53,1.32,29.16
167,4_Q,2odifferent,69.52,0.62,29.86
168,5_K,1o,69.5,0.56,29.93
169,2_J,2odifferent,69.49,0.82,29.69
170,4_7,1o,69.49,1.51,29.0
171,3_Q,1o,69.49,0.72,29.79
172,2_A,1o,69.48,0.51,30.01
173,5_T,2osame,69.47,1.06,29.46
174,5_T,2osame,69.47,1.06,29.46
175,4_T,2osame,69.46,1.06,29.48
176,4_T,2osame,69.46,1.06,29.48
177,3_A,2osame,69.42,0.54,30.04
178,3_A,2osame,69.42,0.54,30.04
179,5_9,2osame,69.41,1.22,29.37
180,5_9,2osame,69.41,1.22,29.37
181,5_7,1o,69.41,1.49,29.09
182,4_A,1o,69.4,0.45,30.15
183,2_T,1o,69.4,1.04,29.56
184,5_J,1o,69.38,0.83,29.78
185,3_T,2odifferent,69.37,0.94,29.69
186,4_J,2osame,69.34,0.92,29.74
187,4_J,2osame,69.34,0.92,29.74
188,5_Q,2odifferent,69.34,0.61,30.06
189,4_Q,1o,69.3,0.7,30.0
190,5_8,2osame,69.29,1.39,29.32
191,5_8,2osame,69.29,1.39,29.32
192,2_J,1o,69.28,0.9,29.82
193,3_J,2odifferent,69.25,0.8,29.95
194,5_A,1o,69.21,0.44,30.35
195,5_T,2odifferent,69.2,0.91,29.89
196,4_T,2odifferent,69.19,0.92,29.89
197,4_A,2osame,69.17,0.53,30.3
198,4_A,2osame,69.17,0.53,30.3
199,5_7,2osame,69.16,1.57,29.27
200,5_7,2osame,69.16,1.57,29.27
201,5_J,2osame,69.15,0.91,29.94
202,3_T,1o,69.15,1.01,29.83
203,5_J,2osame,69.15,0.91,29.94
204,5_9,2odifferent,69.15,1.07,29.78
205,3_A,2odifferent,69.13,0.4,30.46
206,5_Q,1o,69.12,0.68,30.2
207,4_J,2odifferent,69.07,0.78,30.15
208,5_8,2odifferent,69.04,1.24,29.72
209,3_J,1o,69.03,0.87,30.09
210,5_A,2osame,68.98,0.52,30.5
211,5_A,2osame,68.98,0.52,30.5
212,5_T,1o,68.97,0.99,30.04
213,4_T,1o,68.96,1.0,30.04
214,5_7,2odifferent,68.93,1.42,29.65
215,3_A,1o,68.92,0.48,30.6
216,5_9,1o,68.91,1.15,29.94
217,4_A,2odifferent,68.9,0.39,30.72
218,5_J,2odifferent,68.89,0.76,30.35
219,4_J,1o,68.84,0.85,30.3
220,5_8,1o,68.8,1.32,29.88
221,5_A,2odifferent,68.71,0.37,30.92
222,5_7,1o,68.68,1.5,29.82
223,4_A,1o,68.67,0.47,30.86
224,5_J,1o,68.66,0.84,30.5
225,5_A,1o,68.48,0.45,31.07
226,6_A,2odifferent,68.25,2.73,29.03
227,2_7,1s,68.13,1.51,30.36
228,6_A,1o,68.03,2.84,29.13
229,6_K,2odifferent,67.86,2.84,29.29
230,6_K,1o,67.64,2.95,29.41
231,2_7,2s,67.59,1.43,30.98
232,2_8,1s,67.52,1.34,31.14
233,6_J,2odifferent,67.48,2.67,29.85
234,6_Q,2odifferent,67.48,2.96,29.55
235,3_8,1s,67.47,1.34,31.19
236,3_7,1s,67.34,1.51,31.15
237,6_Q,1o,67.25,3.07,29.67
238,6_J,1o,67.25,2.77,29.98
239,2_K,1s,67.19,0.63,32.17
240,2_9,1s,67.04,1.18,31.77
241,2_8,2s,66.99,1.26,31.76
242,3_K,1s,66.95,0.63,32.42
243,3_8,2s,66.94,1.26,31.8
244,3_7,2s,66.85,1.42,31.73
245,2_Q,1s,66.83,0.75,32.42
246,4_9,1s,66.81,1.18,32.01
247,3_9,1s,66.8,1.18,32.02
248,4_K,1s,66.77,0.62,32.61
249,4_8,1s,66.68,1.34,31.98
250,2_K,2s,66.62,0.55,32.84
251,2_A,1s,66.6,0.52,32.88
252,3_Q,1s,66.59,0.74,32.66
253,5_K,1s,66.58,0.62,32.8
254,4_7,1s,66.55,1.5,31.95
255,2_T,1s,66.52,1.03,32.45
256,2_9,2s,66.5,1.1,32.4
257,4_Q,1s,66.41,0.74,32.85
258,3_K,2s,66.4,0.54,33.06
259,2_J,1s,66.4,0.9,32.7
260,4_9,2s,66.3,1.09,32.61
261,3_9,2s,66.29,1.09,32.62
262,3_T,1s,66.28,1.03,32.7
263,2_Q,2s,66.26,0.66,33.07
264,4_K,2s,66.23,0.54,33.23
265,5_Q,1s,66.22,0.73,33.05
266,4_8,2s,66.2,1.25,32.54
267,3_J,1s,66.16,0.89,32.94
268,4_7,2s,66.11,1.42,32.47
269,5_T,1s,66.1,1.02,32.88
270,4_T,1s,66.09,1.02,32.89
271,5_K,2s,66.07,0.53,33.4
272,3_A,1s,66.07,0.52,33.41
273,3_Q,2s,66.05,0.66,33.3
274,6_T,2odifferent,66.03,2.7,31.27
275,2_A,2s,66.02,0.44,33.54
276,5_9,1s,66.02,1.17,32.81
277,4_J,1s,65.98,0.89,33.14
278,2_T,2s,65.97,0.95,33.08
279,5_8,1s,65.89,1.33,32.78
280,4_Q,2s,65.88,0.65,33.47
281,2_J,2s,65.84,0.81,33.35
282,4_A,1s,65.83,0.51,33.66
283,5_J,1s,65.79,0.88,33.33
284,6_T,1o,65.77,2.8,31.42
285,5_7,1s,65.76,1.5,32.75
286,3_T,2s,65.75,0.94,33.3
287,5_Q,2s,65.72,0.65,33.64
288,5_A,1s,65.64,0.51,33.85
289,3_J,2s,65.63,0.81,33.57
290,5_T,2s,65.6,0.94,33.46
291,4_T,2s,65.59,0.94,33.47
292,5_9,2s,65.56,1.09,33.35
293,3_A,2s,65.52,0.43,34.05
294,4_J,2s,65.46,0.8,33.74
295,5_8,2s,65.46,1.25,33.29
296,5_7,2s,65.36,1.42,33.22
297,4_A,2s,65.3,0.43,34.27
298,5_J,2s,65.3,0.8,33.91
299,5_A,2s,65.14,0.42,34.44
300,6_9,2odifferent,64.99,2.75,32.27
301,6_9,1o,64.72,2.85,32.43
302,6_A,2s,64.19,2.62,33.19
303,6_8,2odifferent,63.89,2.8,33.32
304,6_K,2s,63.84,2.73,33.44
305,6_8,1o,63.6,2.9,33.5
306,6_J,2s,63.48,2.57,33.94
307,6_Q,2s,63.48,2.85,33.67
308,6_7,2odifferent,62.78,2.86,34.36
309,6_7,1o,62.48,2.96,34.56
310,6_T,2s,62.13,2.62,35.25
311,6_9,2s,61.16,2.68,36.16
312,6_8,2s,60.14,2.75,37.12
313,6_7,2s,59.11,2.82,38.07
314,7_A,2odifferent,56.7,0.31,42.99
315,7_K,2odifferent,56.36,0.39,43.25
316,7_Q,2odifferent,56.36,0.48,43.16
317,8_A,2odifferent,56.28,0.31,43.41
318,8_K,2odifferent,56.28,0.39,43.32
319,7_A,1o,56.28,0.39,43.33
320,7_A,1o,56.27,0.39,43.34
321,9_A,2odifferent,56.21,0.31,43.48
322,7_Q,1o,55.94,0.56,43.51
323,7_K,1o,55.94,0.46,43.6
324,7_Q,1o,55.93,0.56,43.52
325,7_K,1o,55.93,0.46,43.61
326,8_A,1o,55.86,0.39,43.76
327,8_K,1o,55.86,0.47,43.67
328,7_A,2osame,55.85,0.47,43.68
329,8_K,1o,55.85,0.47,43.68
330,7_A,2osame,55.85,0.47,43.68
331,8_A,1o,55.85,0.38,43.76
332,9_A,1o,55.78,0.39,43.83
333,9_A,1o,55.78,0.39,43.83
334,7_K,2osame,55.5,0.54,43.96
335,7_Q,2osame,55.5,0.63,43.86
336,7_Q,2osame,55.5,0.63,43.86
337,7_K,2osame,55.5,0.54,43.96
338,8_K,2osame,55.43,0.55,44.03
339,8_K,2osame,55.43,0.55,44.03
340,8_A,2osame,55.43,0.46,44.11
341,8_A,2osame,55.43,0.46,44.11
342,9_A,2osame,55.35,0.47,44.18
343,9_A,2osame,55.35,0.47,44.18
344,K_A,2odifferent,55.23,0.31,44.46
345,8_Q,2odifferent,55.11,0.48,44.42
346,9_K,2odifferent,55.03,0.39,44.58
347,Q_A,2odifferent,54.89,0.3,44.81
348,K_A,1o,54.79,0.39,44.82
349,K_A,1o,54.79,0.39,44.82
350,8_Q,1o,54.66,0.55,44.79
351,8_Q,1o,54.66,0.55,44.78
352,7_J,2odifferent,54.65,0.59,44.75
353,9_K,1o,54.59,0.47,44.95
354,9_K,1o,54.58,0.46,44.95
355,T_A,2odifferent,54.56,0.31,45.13
356,Q_A,1o,54.45,0.38,45.17
357,Q_A,1o,54.45,0.38,45.17
358,J_A,2odifferent,54.44,0.31,45.25
359,K_A,2osame,54.35,0.47,45.18
360,K_A,2osame,54.35,0.47,45.18
361,8_Q,2osame,54.22,0.63,45.15
362,8_Q,2osame,54.22,0.63,45.15
363,7_J,1o,54.2,0.67,45.13
364,7_J,1o,54.2,0.67,45.14
365,7_T,2odifferent,54.18,0.68,45.14
366,9_K,2osame,54.14,0.54,45.32
367,9_K,2osame,54.14,0.54,45.32
368,T_A,1o,54.11,0.38,45.51
369,T_A,1o,54.11,0.39,45.5
370,Q_A,2osame,54.01,0.46,45.54
371,Q_A,2osame,54.01,0.46,45.54
372,J_A,1o,53.99,0.39,45.62
373,J_A,1o,53.99,0.39,45.62
374,9_Q,2odifferent,53.85,0.46,45.68
375,7_9,2odifferent,53.83,0.8,45.38
376,7_J,2osame,53.75,0.74,45.51
377,7_J,2osame,53.75,0.74,45.51
378,Q_K,2odifferent,53.71,0.37,45.92
379,7_T,1o,53.71,0.76,45.53
380,7_T,1o,53.71,0.76,45.53
381,7_A,1s,53.66,0.46,45.88
382,T_A,2osame,53.66,0.46,45.88
383,T_A,2osame,53.66,0.46,45.88
384,J_A,2osame,53.54,0.47,45.99
385,J_A,2osame,53.54,0.47,45.99
386,8_J,2odifferent,53.4,0.58,46.02
387,9_Q,1o,53.39,0.54,46.07
388,9_Q,1o,53.39,0.54,46.07
389,T_K,2odifferent,53.38,0.38,46.24
390,7_8,2odifferent,53.37,0.91,45.71
391,7_9,1o,53.35,0.87,45.78
392,7_A,2s,53.35,0.38,46.27
393,7_Q,1s,53.34,0.62,46.04
394,7_K,1s,53.34,0.53,46.13
395,7_9,1o,53.34,0.87,45.78
396,8_A,1s,53.27,0.46,46.28
397,8_K,1s,53.27,0.53,46.2
398,J_K,2odifferent,53.26,0.38,46.36
399,Q_K,1o,53.25,0.44,46.3
400,Q_K,1o,53.25,0.44,46.3
401,7_T,2osame,53.24,0.84,45.92
402,7_T,2osame,53.24,0.84,45.92
403,9_A,1s,53.2,0.46,46.34
404,7_Q,2s,53.04,0.54,46.43
405,7_K,2s,53.04,0.45,46.52
406,8_A,2s,52.95,0.37,46.68
407,8_K,2s,52.95,0.45,46.6
408,8_J,1o,52.93,0.65,46.42
409,9_Q,2osame,52.93,0.62,46.45
410,8_J,1o,52.93,0.65,46.41
411,9_Q,2osame,52.93,0.62,46.45
412,T_K,1o,52.92,0.45,46.63
413,8_T,2odifferent,52.92,0.66,46.42
414,T_K,1o,52.91,0.45,46.63
415,7_8,1o,52.88,0.99,46.13
416,7_8,1o,52.88,0.99,46.13
417,7_9,2osame,52.87,0.95,46.18
418,7_9,2osame,52.87,0.95,46.18
419,9_A,2s,52.86,0.37,46.76
420,Q_K,2osame,52.8,0.52,46.68
421,J_K,1o,52.8,0.46,46.74
422,Q_K,2osame,52.8,0.52,46.68
423,J_K,1o,52.79,0.46,46.75
424,8_9,2odifferent,52.57,0.77,46.66
425,8_J,2osame,52.46,0.73,46.81
426,8_J,2osame,52.46,0.73,46.81
427,T_K,2osame,52.45,0.53,47.02
428,T_K,2osame,52.45,0.53,47.02
429,8_T,1o,52.44,0.74,46.82
430,8_T,1o,52.44,0.74,46.82
431,7_8,2osame,52.39,1.07,46.54
432,7_8,2osame,52.39,1.07,46.54
433,J_K,2osame,52.33,0.54,47.14
434,J_K,2osame,52.33,0.54,47.14
435,K_A,1s,52.27,0.46,47.27
436,T_Q,2odifferent,52.2,0.44,47.36
437,8_Q,1s,52.15,0.61,47.24
