,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,2osame,57.77,12.87,29.35
1,2_4,2osame,57.77,12.87,29.35
2,2_3,2osame,57.51,12.75,29.73
3,2_3,2osame,57.51,12.75,29.73
4,2_4,1o,57.3,12.71,29.98
5,2_4,1o,57.3,12.75,29.95
6,2_3,1o,57.05,12.61,30.35
7,2_3,1o,57.05,12.62,30.33
8,2_4,2odifferent,56.82,12.59,30.59
9,3_4,2osame,56.61,12.87,30.52
10,3_4,2osame,56.61,12.87,30.52
11,2_3,2odifferent,56.57,12.48,30.95
12,3_4,1o,56.15,12.71,31.14
13,3_4,1o,56.15,12.72,31.13
14,3_4,2odifferent,55.69,12.56,31.75
15,2_4,1s,54.84,11.9,33.26
16,2_3,1s,54.58,11.79,33.63
17,3_4,1s,53.74,11.9,34.37
18,2_4,2s,53.54,11.74,34.72
19,2_3,2s,53.27,11.63,35.09
20,2_5,2osame,52.58,26.14,21.29
21,3_4,2s,52.5,11.73,35.77
22,2_5,1o,52.25,25.73,22.03
23,2_5,2odifferent,51.86,25.37,22.77
24,3_5,2osame,51.82,26.0,22.17
25,3_5,1o,51.5,25.6,22.9
26,4_5,2osame,51.16,26.15,22.7
27,3_5,2odifferent,51.13,25.22,23.65
28,4_5,1o,50.84,25.74,23.42
29,4_5,2odifferent,50.49,25.34,24.17
30,2_5,2s,48.69,24.15,27.16
31,2_2,2osame,48.5,3.26,48.24
32,2_2,1o,48.07,3.22,48.71
33,3_5,2s,48.07,24.04,27.9
34,2_2,2odifferent,47.64,3.18,49.18
35,4_5,2s,47.51,24.18,28.31
36,3_3,2osame,47.47,2.7,49.84
37,3_3,1o,47.04,2.64,50.32
38,3_3,2odifferent,46.61,2.59,50.8
39,4_4,2osame,46.47,2.21,51.32
40,4_4,1o,46.05,2.15,51.81
41,4_4,2odifferent,45.63,2.08,52.29
42,2_K,1o,45.07,0.75,54.18
43,2_Q,1o,44.98,1.01,54.01
44,2_K,2odifferent,44.78,0.71,54.5
45,2_Q,2odifferent,44.7,0.97,54.33
46,2_K,2osame,44.69,0.82,54.49
47,2_K,2osame,44.68,0.83,54.49
48,2_Q,2osame,44.6,1.08,54.32
49,2_Q,2osame,44.6,1.08,54.32
50,2_J,1o,44.54,1.42,54.04
51,2_7,1o,44.5,9.24,46.27
52,2_9,1o,44.45,3.22,52.32
53,2_A,1o,44.41,0.53,55.07
54,3_K,1o,44.4,0.74,54.86
55,2_8,1o,44.4,5.11,50.48
56,2_K,1o,44.4,0.79,54.81
57,3_Q,1o,44.31,1.0,54.69
58,2_Q,1o,44.31,1.04,54.64
59,2_J,2odifferent,44.26,1.38,54.36
60,2_7,2odifferent,44.2,9.14,46.66
61,2_T,1o,44.2,2.06,53.74
62,2_9,2odifferent,44.17,3.18,52.65
63,2_J,2osame,44.15,1.49,54.36
64,2_J,2osame,44.14,1.5,54.36
65,2_A,2odifferent,44.13,0.49,55.38
66,3_K,2odifferent,44.12,0.69,55.2
67,2_8,2odifferent,44.12,5.06,50.83
68,2_7,2osame,44.11,9.37,46.53
69,2_7,2osame,44.1,9.37,46.53
70,2_9,2osame,44.06,3.31,52.63
71,2_9,2osame,44.06,3.31,52.64
72,3_Q,2odifferent,44.03,0.94,55.02
73,3_K,2osame,44.01,0.81,55.18
74,2_8,2osame,44.01,5.21,50.78
75,2_A,2osame,44.01,0.6,55.39
76,2_8,2osame,44.01,5.21,50.78
77,2_A,2osame,44.01,0.61,55.38
78,3_K,2osame,44.0,0.82,55.18
79,3_8,1o,43.97,5.11,50.91
80,2_T,2odifferent,43.93,2.02,54.05
81,3_Q,2osame,43.92,1.07,55.01
82,3_Q,2osame,43.92,1.07,55.01
83,2_J,1o,43.87,1.46,54.67
84,3_J,1o,43.87,1.41,54.72
85,2_7,1o,43.81,9.27,46.91
86,2_T,2osame,43.8,2.14,54.06
87,2_T,2osame,43.8,2.14,54.06
88,2_9,1o,43.78,3.26,52.96
89,3_9,1o,43.78,3.21,53.01
90,4_K,1o,43.77,0.73,55.5
91,2_A,1o,43.74,0.56,55.7
92,3_K,1o,43.73,0.76,55.51
93,2_8,1o,43.72,5.15,51.12
94,3_8,2odifferent,43.69,5.04,51.28
95,4_Q,1o,43.68,0.99,55.33
96,3_Q,1o,43.64,1.02,55.34
97,3_J,2odifferent,43.59,1.35,55.05
98,3_8,2osame,43.58,5.21,51.21
99,3_8,2osame,43.57,5.21,51.21
100,2_T,1o,43.53,2.1,54.37
101,3_T,1o,43.53,2.05,54.42
102,3_A,1o,43.5,0.52,55.98
103,3_9,2odifferent,43.5,3.15,53.35
104,4_K,2odifferent,43.49,0.67,55.84
105,3_J,2osame,43.47,1.48,55.05
106,3_J,2osame,43.46,1.49,55.05
107,4_9,1o,43.41,3.21,53.38
108,4_Q,2odifferent,43.41,0.92,55.67
109,3_9,2osame,43.38,3.3,53.32
110,4_K,2osame,43.37,0.81,55.83
111,4_K,2osame,43.37,0.81,55.82
112,3_9,2osame,43.37,3.3,53.32
113,3_8,1o,43.29,5.13,51.57
114,4_Q,2osame,43.28,1.06,55.66
115,4_Q,2osame,43.28,1.07,55.65
116,3_T,2odifferent,43.26,1.99,54.74
117,4_J,1o,43.24,1.4,55.36
118,3_A,2odifferent,43.24,0.46,56.3
119,3_J,1o,43.2,1.43,55.37
120,4_9,2odifferent,43.13,3.14,53.73
121,3_T,2osame,43.12,2.13,54.75
122,3_T,2osame,43.12,2.13,54.75
123,3_9,1o,43.11,3.23,53.66
124,3_A,2osame,43.1,0.6,56.31
125,4_K,1o,43.1,0.74,56.16
126,3_A,2osame,43.1,0.59,56.31
127,3_7,1o,43.04,9.23,47.73
128,4_Q,1o,43.01,1.0,55.99
129,4_9,2osame,43.0,3.3,53.7
130,4_9,2osame,43.0,3.3,53.7
131,4_J,2odifferent,42.97,1.33,55.69
132,4_T,1o,42.9,2.04,55.06
133,3_T,1o,42.86,2.07,55.07
134,4_A,1o,42.83,0.51,56.66
135,4_J,2osame,42.83,1.48,55.69
136,3_A,1o,42.83,0.54,56.63
137,4_J,2osame,42.83,1.48,55.69
138,3_7,2odifferent,42.77,9.12,48.12
139,4_9,1o,42.73,3.22,54.05
140,4_T,2odifferent,42.64,1.97,55.39
141,2_K,1s,42.64,0.79,56.57
142,3_7,2osame,42.63,9.36,48.01
143,3_7,2osame,42.62,9.36,48.01
144,4_A,2odifferent,42.57,0.44,56.98
145,4_J,1o,42.57,1.41,56.02
146,2_Q,1s,42.56,1.03,56.41
147,4_8,1o,42.52,5.11,52.38
148,4_T,2osame,42.48,2.12,55.4
149,4_T,2osame,42.48,2.12,55.4
150,4_A,2osame,42.42,0.59,57.0
151,4_A,2osame,42.42,0.58,57.0
152,3_7,1o,42.36,9.25,48.39
153,2_7,1s,42.28,8.7,49.03
154,4_8,2odifferent,42.25,5.02,52.73
155,4_T,1o,42.23,2.05,55.72
156,4_A,1o,42.16,0.52,57.32
157,2_J,1s,42.14,1.42,56.43
158,2_8,1s,42.12,4.87,53.01
159,2_9,1s,42.12,3.11,54.78
160,4_8,2osame,42.1,5.2,52.7
161,4_8,2osame,42.09,5.21,52.7
162,3_K,1s,42.04,0.78,57.18
163,2_A,1s,42.0,0.58,57.43
164,2_K,2s,41.97,0.71,57.32
165,3_Q,1s,41.96,1.02,57.02
166,2_Q,2s,41.9,0.95,57.15
167,4_8,1o,41.84,5.11,53.05
168,2_T,1s,41.83,2.02,56.15
169,3_8,1s,41.77,4.87,53.37
170,2_7,2s,41.62,8.56,49.82
171,4_7,1o,41.58,9.22,49.2
172,3_J,1s,41.54,1.41,57.04
173,3_9,1s,41.51,3.1,55.39
174,2_J,2s,41.49,1.34,57.17
175,4_K,1s,41.48,0.77,57.74
176,2_9,2s,41.47,3.02,55.51
177,2_8,2s,41.47,4.77,53.76
178,4_Q,1s,41.4,1.02,57.58
179,3_K,2s,41.4,0.7,57.9
180,2_A,2s,41.38,0.5,58.12
181,4_7,2odifferent,41.34,9.1,49.57
182,3_Q,2s,41.32,0.94,57.73
183,3_T,1s,41.23,2.02,56.76
184,4_9,1s,41.21,3.1,55.69
185,2_T,2s,41.18,1.94,56.88
186,3_A,1s,41.17,0.57,58.26
187,4_7,2osame,41.15,9.35,49.5
188,4_7,2osame,41.14,9.36,49.5
189,3_8,2s,41.13,4.77,54.11
190,4_J,1s,40.98,1.41,57.61
191,3_J,2s,40.92,1.33,57.75
192,4_7,1o,40.9,9.23,49.87
193,3_9,2s,40.89,3.01,56.09
194,3_7,1s,40.87,8.69,50.44
195,4_K,2s,40.86,0.69,58.44
196,4_Q,2s,40.79,0.94,58.27
197,4_T,1s,40.67,2.01,57.32
198,3_T,2s,40.61,1.93,57.46
199,4_9,2s,40.6,3.01,56.39
200,3_A,2s,40.6,0.49,58.91
201,4_A,1s,40.57,0.56,58.87
202,4_J,2s,40.38,1.33,58.29
203,4_8,1s,40.36,4.86,54.78
204,3_7,2s,40.29,8.56,51.16
205,4_T,2s,40.07,1.93,58.0
206,4_A,2s,40.02,0.48,59.49
207,4_8,2s,39.8,4.76,55.44
208,4_7,1s,39.47,8.68,51.85
209,4_7,2s,38.96,8.55,52.49
210,K_A,2odifferent,38.27,0.38,61.35
211,Q_A,2odifferent,38.18,0.37,61.45
212,9_A,2odifferent,38.11,0.37,61.52
213,8_A,2odifferent,37.91,0.36,61.73
214,8_K,2odifferent,37.91,0.6,61.49
215,J_A,2odifferent,37.75,0.37,61.89
216,K_A,1o,37.74,0.45,61.81
217,K_A,1o,37.74,0.45,61.81
218,7_A,2odifferent,37.74,0.37,61.89
219,Q_K,2odifferent,37.7,0.58,61.72
220,Q_A,1o,37.66,0.44,61.91
221,Q_A,1o,37.65,0.44,61.91
222,7_K,2odifferent,37.65,0.59,61.75
223,7_Q,2odifferent,37.65,0.87,61.48
224,9_K,2odifferent,37.62,0.6,61.78
225,9_A,1o,37.59,0.44,61.97
226,9_A,1o,37.58,0.44,61.97
227,8_Q,2odifferent,37.42,0.86,61.72
228,T_A,2odifferent,37.41,0.37,62.22
229,8_A,1o,37.39,0.44,62.18
230,8_K,1o,37.39,0.67,61.94
231,8_A,1o,37.38,0.44,62.19
232,8_K,1o,37.38,0.67,61.95
233,J_K,2odifferent,37.26,0.58,62.16
234,7_A,1o,37.22,0.44,62.34
235,J_A,1o,37.21,0.44,62.35
236,J_A,1o,37.21,0.44,62.35
237,K_A,2osame,37.21,0.53,62.26
238,K_A,2osame,37.21,0.53,62.26
239,7_A,1o,37.2,0.44,62.35
240,Q_K,1o,37.16,0.66,62.18
241,Q_K,1o,37.16,0.66,62.18
242,9_Q,2odifferent,37.14,0.85,62.01
243,7_Q,1o,37.13,0.94,61.93
244,7_K,1o,37.13,0.67,62.2
245,7_Q,1o,37.12,0.94,61.95
246,Q_A,2osame,37.12,0.52,62.36
247,Q_A,2osame,37.12,0.52,62.36
248,7_K,1o,37.12,0.67,62.22
249,9_K,1o,37.09,0.67,62.24
250,9_K,1o,37.09,0.67,62.24
251,9_A,2osame,37.05,0.52,62.43
252,9_A,2osame,37.05,0.52,62.42
253,7_J,2odifferent,37.05,1.28,61.67
254,T_K,2odifferent,36.93,0.59,62.49
255,8_Q,1o,36.89,0.93,62.17
256,8_Q,1o,36.88,0.93,62.18
257,T_A,1o,36.87,0.44,62.69
258,T_A,1o,36.87,0.44,62.69
259,8_K,2osame,36.85,0.75,62.4
260,8_A,2osame,36.85,0.51,62.64
261,8_K,2osame,36.85,0.75,62.4
262,8_A,2osame,36.85,0.51,62.63
263,J_Q,2odifferent,36.77,0.82,62.4
264,8_J,2odifferent,36.76,1.26,61.97
265,J_K,1o,36.72,0.66,62.63
266,J_K,1o,36.72,0.66,62.63
267,7_A,2osame,36.68,0.52,62.8
268,7_A,2osame,36.68,0.52,62.8
269,J_A,2osame,36.67,0.52,62.82
270,J_A,2osame,36.67,0.52,62.81
271,Q_K,2osame,36.62,0.73,62.65
272,Q_K,2osame,36.62,0.73,62.65
273,9_Q,1o,36.6,0.92,62.48
274,7_K,2osame,36.59,0.74,62.66
275,7_Q,2osame,36.59,1.01,62.39
276,7_Q,2osame,36.59,1.01,62.39
277,7_K,2osame,36.59,0.74,62.66
278,9_Q,1o,36.59,0.92,62.49
279,2_6,1o,36.57,42.98,20.45
280,9_K,2osame,36.55,0.75,62.7
281,9_K,2osame,36.55,0.75,62.7
282,7_J,1o,36.52,1.35,62.13
283,7_J,1o,36.5,1.35,62.15
284,T_Q,2odifferent,36.44,0.83,62.74
285,2_6,2odifferent,36.4,42.43,21.17
286,T_K,1o,36.38,0.66,62.97
287,T_K,1o,36.37,0.66,62.97
288,8_Q,2osame,36.35,1.01,62.64
289,8_Q,2osame,36.35,1.01,62.64
290,T_A,2osame,36.32,0.52,63.16
291,T_A,2osame,36.32,0.52,63.16
292,J_Q,1o,36.22,0.9,62.88
293,8_J,1o,36.22,1.34,62.44
294,J_Q,1o,36.22,0.9,62.88
295,8_J,1o,36.21,1.34,62.45
296,9_J,2odifferent,36.18,1.24,62.58
297,J_K,2osame,36.17,0.74,63.1
298,J_K,2osame,36.17,0.74,63.1
299,K_A,1s,36.07,0.51,63.42
300,2_6,2osame,36.07,43.56,20.37
301,9_Q,2osame,36.05,1.0,62.95
302,9_Q,2osame,36.04,1.0,62.96
303,3_6,1o,36.01,43.07,20.92
304,Q_A,1s,35.99,0.5,63.51
305,9_A,1s,35.98,0.51,63.51
306,7_J,2osame,35.97,1.43,62.6
307,7_J,2osame,35.97,1.43,62.6
308,T_Q,1o,35.88,0.9,63.22
309,T_Q,1o,35.88,0.9,63.22
310,2_6,1o,35.85,43.01,21.14
311,3_6,2odifferent,35.85,42.5,21.65
312,8_K,1s,35.84,0.73,63.43
313,8_A,1s,35.84,0.5,63.66
314,T_K,2osame,35.82,0.74,63.44
315,T_K,2osame,35.82,0.74,63.44
316,7_T,2odifferent,35.8,1.91,62.29
317,7_A,1s,35.72,0.51,63.77
318,J_Q,2osame,35.66,0.97,63.36
319,8_J,2osame,35.66,1.42,62.92
320,J_Q,2osame,35.66,0.97,63.36
321,8_J,2osame,35.66,1.42,62.92
322,7_Q,1s,35.65,0.98,63.38
323,7_K,1s,35.65,0.72,63.63
324,K_A,2s,35.63,0.43,63.94
325,9_J,1o,35.62,1.31,63.07
326,9_J,1o,35.62,1.31,63.06
327,J_A,1s,35.57,0.51,63.92
328,Q_A,2s,35.55,0.42,64.03
329,9_A,2s,35.53,0.43,64.04
330,Q_K,1s,35.52,0.71,63.77
331,8_T,2odifferent,35.51,1.86,62.63
332,9_K,1s,35.51,0.72,63.77
333,3_6,2osame,35.5,43.65,20.85
334,8_K,2s,35.4,0.65,63.95
335,8_A,2s,35.4,0.43,64.17
336,8_Q,1s,35.37,0.97,63.66
337,T_Q,2osame,35.32,0.98,63.71
338,T_Q,2osame,35.32,0.97,63.71
339,3_6,1o,35.29,43.08,21.63
340,7_A,2s,35.29,0.43,64.27
341,T_A,1s,35.25,0.51,64.24
342,7_T,1o,35.24,1.98,62.77
343,7_T,1o,35.23,1.98,62.79
344,7_Q,2s,35.22,0.9,63.88
345,7_K,2s,35.22,0.65,64.14
346,J_A,2s,35.14,0.42,64.43
347,Q_K,2s,35.11,0.63,64.27
348,J_K,1s,35.1,0.71,64.18
349,9_K,2s,35.09,0.65,64.27
350,9_J,2osame,35.06,1.39,63.55
351,9_J,2osame,35.06,1.39,63.55
352,7_J,1s,35.05,1.36,63.59
353,9_Q,1s,35.04,0.96,64.0
354,7_9,2odifferent,34.98,3.01,62.01
355,8_Q,2s,34.96,0.9,64.15
356,8_T,1o,34.95,1.94,63.12
357,8_T,1o,34.94,1.94,63.12
358,9_T,2odifferent,34.9,1.73,63.37
359,2_6,1s,34.9,40.71,24.39
360,T_A,2s,34.84,0.43,64.74
361,T_K,1s,34.79,0.71,64.5
362,8_J,1s,34.72,1.35,63.93
363,8_9,2odifferent,34.7,2.82,62.48
364,J_K,2s,34.7,0.63,64.67
365,7_T,2osame,34.67,2.06,63.26
366,7_T,2osame,34.67,2.06,63.26
367,7_J,2s,34.65,1.29,64.07
368,9_Q,2s,34.64,0.88,64.47
369,J_Q,1s,34.63,0.94,64.43
370,4_6,1o,34.52,44.09,21.38
371,T_J,2odifferent,34.5,1.09,64.41
372,7_9,1o,34.42,3.09,62.49
373,7_9,1o,34.4,3.09,62.5
374,T_K,2s,34.39,0.63,64.97
375,4_6,2odifferent,34.38,43.5,22.12
376,8_T,2osame,34.37,2.02,63.61
377,8_T,2osame,34.37,2.02,63.61
