,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_8,2osame,74.78,3.96,21.27
1,3_8,2osame,74.65,3.95,21.4
2,2_8,1o,74.17,3.83,22.0
3,3_8,1o,74.05,3.82,22.13
4,2_8,2odifferent,73.5,3.76,22.74
5,3_8,2odifferent,73.38,3.73,22.89
6,4_8,2osame,72.96,3.82,23.22
7,4_8,1o,72.37,3.7,23.93
8,8_Q,2osame,72.14,3.36,24.5
9,4_8,2odifferent,71.73,3.59,24.67
10,8_Q,2odifferent,71.63,3.13,25.24
11,8_Q,1o,71.56,3.24,25.2
12,5_8,2osame,71.27,3.69,25.04
13,5_8,1o,70.71,3.57,25.72
14,8_J,2osame,70.57,3.24,26.19
15,8_J,2odifferent,70.11,3.02,26.87
16,5_8,2odifferent,70.09,3.46,26.45
17,6_8,2osame,70.04,3.52,26.43
18,8_J,1o,70.01,3.13,26.86
19,6_8,1o,69.5,3.4,27.1
20,2_8,2s,69.15,3.61,27.24
21,3_8,2s,69.03,3.6,27.37
22,8_T,2osame,69.01,3.13,27.87
23,6_8,2odifferent,68.9,3.29,27.81
24,7_8,2osame,68.76,3.41,27.83
25,8_T,2odifferent,68.59,2.9,28.5
26,8_T,1o,68.47,3.02,28.52
27,7_8,1o,68.24,3.29,28.47
28,2_7,2osame,68.07,0.77,31.16
29,2_7,2osame,68.06,0.77,31.17
30,8_9,2osame,67.94,3.02,29.03
31,7_8,2odifferent,67.65,3.18,29.17
32,8_9,2odifferent,67.56,2.8,29.64
33,2_7,1o,67.53,0.69,31.78
34,2_7,1o,67.53,0.73,31.74
35,4_8,2s,67.49,3.5,29.01
36,8_9,1o,67.42,2.91,29.67
37,8_Q,2s,67.37,3.06,29.57
38,2_7,2odifferent,66.99,0.65,32.36
39,2_6,2osame,66.84,0.77,32.4
40,2_6,2osame,66.83,0.77,32.4
41,3_7,2osame,66.65,0.77,32.58
42,3_7,2osame,66.64,0.77,32.59
43,2_6,1o,66.31,0.69,32.99
44,2_6,1o,66.31,0.73,32.95
45,3_7,1o,66.13,0.71,33.16
46,3_7,1o,66.13,0.69,33.18
47,8_J,2s,65.96,2.97,31.07
48,2_3,2osame,65.95,0.83,33.23
49,2_3,2osame,65.95,0.83,33.22
50,5_8,2s,65.95,3.4,30.65
51,2_6,2odifferent,65.79,0.66,33.56
52,3_7,2odifferent,65.6,0.63,33.76
53,2_3,1o,65.44,0.79,33.77
54,2_3,1o,65.44,0.77,33.79
55,2_4,2osame,65.42,0.82,33.76
56,2_4,2osame,65.42,0.82,33.76
57,3_6,2osame,65.42,0.77,33.82
58,3_6,2osame,65.41,0.77,33.82
59,2_5,2osame,65.21,0.8,33.99
60,2_5,2osame,65.21,0.8,33.99
61,4_7,2osame,65.12,0.76,34.12
62,4_7,2osame,65.11,0.76,34.13
63,2_3,2odifferent,64.92,0.74,34.34
64,2_4,1o,64.92,0.78,34.3
65,2_4,1o,64.92,0.75,34.33
66,3_6,1o,64.91,0.71,34.38
67,3_6,1o,64.91,0.69,34.4
68,6_8,2s,64.83,3.26,31.91
69,2_5,1o,64.71,0.73,34.56
70,2_5,1o,64.71,0.77,34.52
71,4_7,1o,64.63,0.69,34.68
72,4_7,1o,64.62,0.68,34.7
73,8_T,2s,64.55,2.88,32.57
74,2_4,2odifferent,64.42,0.71,34.87
75,3_6,2odifferent,64.4,0.64,34.96
76,3_4,2osame,64.36,0.82,34.82
77,3_4,2osame,64.36,0.82,34.82
78,7_Q,2osame,64.33,0.72,34.95
79,2_7,1s,64.28,0.74,34.99
80,2_5,2odifferent,64.21,0.7,35.09
81,4_7,2odifferent,64.13,0.61,35.26
82,2_Q,2osame,64.13,0.79,35.08
83,3_Q,2osame,64.08,0.78,35.13
84,2_J,2osame,64.06,0.78,35.17
85,2_9,2osame,64.05,0.77,35.18
86,6_J,2osame,64.01,0.71,35.29
87,3_J,2osame,64.01,0.77,35.22
88,3_9,2osame,64.0,0.77,35.23
89,2_T,2osame,63.99,0.77,35.24
90,3_T,2osame,63.94,0.76,35.29
91,4_6,2osame,63.89,0.76,35.35
92,3_4,1o,63.88,0.75,35.37
93,4_6,2osame,63.88,0.76,35.36
94,3_4,1o,63.87,0.76,35.37
95,7_Q,1o,63.86,0.64,35.5
96,3_5,2osame,63.85,0.8,35.35
97,3_5,2osame,63.84,0.8,35.35
98,4_9,2osame,63.81,0.77,35.42
99,6_Q,2osame,63.72,0.71,35.57
100,2_Q,1o,63.67,0.71,35.63
101,7_8,2s,63.66,3.17,33.17
102,5_T,2osame,63.64,0.75,35.61
103,7_Q,2osame,63.64,0.72,35.64
104,5_7,2osame,63.63,0.75,35.62
105,5_7,2osame,63.63,0.75,35.62
106,3_Q,1o,63.62,0.71,35.68
107,2_J,1o,63.6,0.7,35.71
108,2_9,1o,63.6,0.69,35.72
109,4_Q,2osame,63.59,0.77,35.63
110,8_9,2s,63.57,2.8,33.63
111,3_9,1o,63.55,0.69,35.77
112,3_J,1o,63.55,0.7,35.76
113,2_T,1o,63.54,0.69,35.78
114,6_J,1o,63.54,0.63,35.83
115,4_J,2osame,63.52,0.76,35.71
116,3_T,1o,63.48,0.69,35.83
117,2_Q,2osame,63.46,0.79,35.76
118,4_T,2osame,63.46,0.75,35.79
119,5_Q,2osame,63.42,0.76,35.82
120,4_6,1o,63.41,0.69,35.9
121,4_6,1o,63.41,0.68,35.91
122,3_Q,2osame,63.4,0.79,35.81
123,3_4,2odifferent,63.39,0.69,35.92
124,7_Q,2odifferent,63.39,0.56,36.05
125,2_9,2osame,63.38,0.77,35.86
126,2_J,2osame,63.38,0.78,35.84
127,3_5,1o,63.37,0.73,35.9
128,4_9,1o,63.36,0.69,35.95
129,3_5,1o,63.36,0.75,35.89
130,5_J,2osame,63.35,0.75,35.9
131,3_J,2osame,63.33,0.77,35.9
132,6_J,2osame,63.32,0.71,35.97
133,3_9,2osame,63.32,0.76,35.91
134,2_T,2osame,63.32,0.77,35.92
135,6_Q,1o,63.26,0.63,36.11
136,3_T,2osame,63.26,0.76,35.97
137,2_Q,2odifferent,63.2,0.67,36.13
138,7_Q,1o,63.18,0.64,36.18
139,5_T,1o,63.18,0.67,36.14
140,5_7,1o,63.17,0.68,36.16
141,5_7,1o,63.16,0.67,36.17
142,3_Q,2odifferent,63.15,0.65,36.2
143,4_Q,1o,63.14,0.69,36.17
144,2_9,2odifferent,63.13,0.65,36.21
145,4_9,2osame,63.13,0.76,36.1
146,2_J,2odifferent,63.13,0.66,36.21
147,2_6,1s,63.13,0.74,36.13
148,7_J,2osame,63.08,0.71,36.21
149,3_J,2odifferent,63.08,0.64,36.28
150,3_9,2odifferent,63.08,0.63,36.28
151,6_J,2odifferent,63.08,0.55,36.37
152,4_J,1o,63.07,0.68,36.25
153,2_T,2odifferent,63.07,0.65,36.28
154,6_Q,2osame,63.04,0.71,36.25
155,3_T,2odifferent,63.02,0.63,36.35
156,4_T,1o,63.01,0.67,36.32
157,2_Q,1o,62.99,0.75,36.26
158,5_Q,1o,62.97,0.68,36.35
159,5_T,2osame,62.96,0.75,36.29
160,3_7,1s,62.96,0.74,36.3
161,3_Q,1o,62.94,0.73,36.33
162,4_6,2odifferent,62.93,0.62,36.46
163,4_Q,2osame,62.92,0.77,36.31
164,2_J,1o,62.92,0.74,36.34
165,2_9,1o,62.91,0.73,36.35
166,5_J,1o,62.9,0.67,36.43
167,4_9,2odifferent,62.9,0.62,36.48
168,3_5,2odifferent,62.88,0.68,36.44
169,3_J,1o,62.87,0.72,36.41
170,6_J,1o,62.87,0.63,36.5
171,2_T,1o,62.86,0.73,36.41
172,3_9,1o,62.86,0.71,36.42
173,4_J,2osame,62.84,0.76,36.39
174,2_7,2s,62.81,0.66,36.53
175,6_Q,2odifferent,62.8,0.55,36.65
176,3_T,1o,62.8,0.71,36.48
177,4_T,2osame,62.78,0.75,36.47
178,6_T,2osame,62.76,0.7,36.54
179,5_Q,2osame,62.74,0.76,36.5
180,5_T,2odifferent,62.73,0.6,36.67
181,5_7,2odifferent,62.69,0.6,36.72
182,4_9,1o,62.68,0.7,36.62
183,4_Q,2odifferent,62.68,0.63,36.69
184,5_J,2osame,62.67,0.75,36.58
185,7_J,1o,62.63,0.63,36.74
186,4_J,2odifferent,62.61,0.62,36.77
187,6_Q,1o,62.59,0.63,36.78
188,6_7,2osame,62.56,0.7,36.74
189,6_7,2osame,62.56,0.7,36.75
190,4_T,2odifferent,62.55,0.61,36.84
191,5_9,2osame,62.52,0.76,36.73
192,5_Q,2odifferent,62.51,0.61,36.88
193,5_T,1o,62.51,0.68,36.81
194,4_Q,1o,62.46,0.71,36.83
195,5_J,2odifferent,62.44,0.6,36.96
196,5_6,2osame,62.4,0.75,36.85
197,5_6,2osame,62.4,0.75,36.85
198,4_J,1o,62.39,0.7,36.91
199,7_J,2osame,62.39,0.71,36.9
200,4_T,1o,62.33,0.69,36.99
201,2_3,1s,62.32,0.79,36.89
202,4_5,2osame,62.32,0.79,36.89
203,4_5,2osame,62.32,0.8,36.89
204,6_T,1o,62.32,0.62,37.06
205,5_Q,1o,62.29,0.69,37.02
206,5_J,1o,62.22,0.68,37.1
207,7_J,2odifferent,62.17,0.56,37.27
208,6_7,1o,62.11,0.62,37.27
209,6_7,1o,62.11,0.62,37.27
210,5_9,1o,62.09,0.68,37.24
211,6_T,2osame,62.07,0.7,37.23
212,5_6,1o,61.95,0.68,37.37
213,5_6,1o,61.95,0.67,37.38
214,7_J,1o,61.95,0.64,37.42
215,6_T,2odifferent,61.87,0.55,37.58
216,4_5,1o,61.86,0.72,37.41
217,4_5,1o,61.86,0.73,37.41
218,7_T,2osame,61.83,0.7,37.47
219,5_9,2osame,61.83,0.76,37.41
220,2_4,1s,61.83,0.78,37.39
221,3_6,1s,61.82,0.74,37.44
222,2_6,2s,61.7,0.66,37.65
223,6_7,2odifferent,61.65,0.54,37.81
224,6_T,1o,61.64,0.62,37.74
225,5_9,2odifferent,61.64,0.6,37.75
226,6_9,2osame,61.64,0.7,37.66
227,2_5,1s,61.62,0.77,37.6
228,3_7,2s,61.53,0.65,37.81
229,5_6,2odifferent,61.49,0.6,37.91
230,4_7,1s,61.49,0.73,37.78
231,7_T,1o,61.41,0.63,37.97
232,4_5,2odifferent,61.41,0.65,37.94
233,5_9,1o,61.4,0.68,37.91
234,6_9,1o,61.22,0.62,38.15
235,7_T,2osame,61.14,0.71,38.16
236,7_T,2odifferent,60.97,0.55,38.48
237,6_9,2osame,60.95,0.7,38.35
238,2_3,2s,60.87,0.73,38.4
239,3_4,1s,60.85,0.78,38.37
240,6_9,2odifferent,60.79,0.55,38.66
241,7_T,1o,60.72,0.63,38.66
