,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_9,2osame,74.42,4.87,20.7
1,3_9,2osame,73.91,4.84,21.25
2,2_9,1o,73.81,4.74,21.45
3,4_9,2osame,73.8,4.82,21.38
4,3_9,1o,73.31,4.71,21.99
5,4_9,1o,73.2,4.69,22.11
6,2_9,2odifferent,73.15,4.65,22.2
7,3_9,2odifferent,72.65,4.6,22.74
8,4_9,2odifferent,72.54,4.57,22.88
9,5_9,2osame,72.12,4.69,23.19
10,5_9,1o,71.54,4.56,23.9
11,9_J,2osame,71.37,4.07,24.56
12,7_9,2osame,71.21,4.5,24.29
13,5_9,2odifferent,70.91,4.43,24.66
14,6_9,2osame,70.9,4.51,24.59
15,9_J,2odifferent,70.88,3.82,25.3
16,9_J,1o,70.79,3.94,25.27
17,7_9,1o,70.64,4.38,24.99
18,6_9,1o,70.34,4.38,25.28
19,7_9,2odifferent,70.01,4.25,25.74
20,9_T,2osame,69.8,3.95,26.25
21,6_9,2odifferent,69.72,4.25,26.02
22,8_9,2osame,69.6,4.41,25.99
23,9_T,2odifferent,69.36,3.71,26.93
24,9_T,1o,69.24,3.83,26.93
25,8_9,1o,69.05,4.28,26.67
26,2_9,2s,68.8,4.48,26.71
27,2_8,2osame,68.75,1.02,30.23
28,2_8,2osame,68.74,1.02,30.24
29,3_8,2osame,68.7,1.02,30.28
30,3_8,2osame,68.69,1.02,30.29
31,2_7,2osame,68.61,1.03,30.36
32,2_7,2osame,68.6,1.03,30.37
33,8_9,2odifferent,68.45,4.16,27.4
34,3_9,2s,68.34,4.45,27.21
35,4_9,2s,68.23,4.44,27.33
36,2_8,1o,68.19,0.98,30.82
37,2_8,1o,68.19,0.94,30.87
38,3_8,1o,68.14,0.94,30.92
39,3_8,1o,68.14,0.97,30.89
40,2_7,1o,68.05,0.95,31.0
41,2_7,1o,68.05,0.99,30.96
42,2_8,2odifferent,67.63,0.91,31.46
43,3_8,2odifferent,67.58,0.89,31.53
44,2_7,2odifferent,67.49,0.92,31.59
45,4_8,2osame,67.28,1.02,31.7
46,4_8,2osame,67.28,1.02,31.7
47,2_6,2osame,67.26,1.02,31.72
48,2_6,2osame,67.26,1.02,31.72
49,3_7,2osame,67.18,1.02,31.81
50,3_7,2osame,67.18,1.02,31.8
51,9_J,2s,66.76,3.77,29.48
52,4_8,1o,66.75,0.95,32.3
53,4_8,1o,66.74,0.94,32.32
54,2_6,1o,66.73,0.94,32.33
55,2_6,1o,66.73,0.98,32.29
56,5_9,2s,66.7,4.33,28.97
57,3_7,1o,66.65,0.96,32.39
58,3_7,1o,66.64,0.94,32.42
59,2_J,2osame,66.29,1.04,32.66
60,2_3,2osame,66.26,1.07,32.67
61,2_3,2osame,66.26,1.07,32.67
62,2_T,2osame,66.22,1.03,32.75
63,2_4,2osame,66.21,1.07,32.72
64,2_4,2osame,66.21,1.07,32.72
65,4_8,2odifferent,66.2,0.87,32.92
66,2_6,2odifferent,66.19,0.91,32.9
67,3_7,2odifferent,66.11,0.89,33.01
68,6_J,2osame,65.97,0.97,33.06
69,3_J,2osame,65.89,1.03,33.08
70,7_9,2s,65.85,4.17,29.98
71,4_J,2osame,65.85,1.03,33.13
72,3_6,2osame,65.84,1.01,33.16
73,3_6,2osame,65.83,1.01,33.16
74,4_7,2osame,65.82,1.02,33.16
75,4_7,2osame,65.82,1.02,33.16
76,3_T,2osame,65.82,1.02,33.16
77,2_J,1o,65.79,0.96,33.25
78,4_T,2osame,65.77,1.02,33.21
79,5_8,2osame,65.76,1.01,33.23
80,5_8,2osame,65.76,1.01,33.23
81,2_3,1o,65.74,1.03,33.23
82,2_3,1o,65.74,1.01,33.24
83,2_T,1o,65.72,0.95,33.33
84,2_5,2osame,65.69,1.06,33.25
85,2_4,1o,65.69,1.03,33.28
86,2_4,1o,65.69,1.0,33.31
87,2_5,2osame,65.69,1.06,33.25
88,2_J,2osame,65.61,1.04,33.35
89,5_T,2osame,65.59,1.02,33.39
90,6_9,2s,65.59,4.18,30.23
91,2_T,2osame,65.53,1.03,33.43
92,6_J,1o,65.46,0.89,33.64
93,3_J,1o,65.39,0.95,33.66
94,5_J,2osame,65.37,1.02,33.62
95,4_J,1o,65.35,0.95,33.71
96,9_T,2s,65.34,3.68,30.98
97,3_6,1o,65.32,0.95,33.72
98,3_T,1o,65.32,0.94,33.74
99,3_6,1o,65.32,0.93,33.75
100,4_7,1o,65.31,0.95,33.74
101,4_7,1o,65.31,0.94,33.76
102,4_T,1o,65.28,0.94,33.78
103,2_J,2odifferent,65.28,0.93,33.79
104,6_J,2osame,65.27,0.97,33.75
105,5_8,1o,65.25,0.94,33.81
106,5_8,1o,65.25,0.93,33.82
107,2_3,2odifferent,65.22,0.98,33.8
108,2_T,2odifferent,65.21,0.92,33.87
109,3_J,2osame,65.2,1.03,33.77
110,2_5,1o,65.18,1.02,33.8
111,2_5,1o,65.18,0.98,33.83
112,2_4,2odifferent,65.17,0.96,33.86
113,4_J,2osame,65.16,1.03,33.82
114,3_T,2osame,65.13,1.02,33.85
115,5_T,1o,65.1,0.94,33.97
116,2_J,1o,65.1,1.01,33.89
117,4_T,2osame,65.08,1.02,33.9
118,7_J,2osame,65.04,0.98,33.98
119,2_T,1o,65.03,1.0,33.97
120,6_J,2odifferent,64.96,0.82,34.22
121,2_8,1s,64.95,0.98,34.07
122,5_T,2osame,64.9,1.02,34.08
123,3_8,1s,64.9,0.98,34.12
124,3_J,2odifferent,64.89,0.9,34.21
125,5_J,1o,64.87,0.94,34.19
126,4_J,2odifferent,64.85,0.88,34.27
127,3_T,2odifferent,64.82,0.89,34.29
128,3_6,2odifferent,64.81,0.88,34.32
129,2_7,1s,64.81,0.98,34.21
130,3_4,2osame,64.79,1.06,34.16
131,4_7,2odifferent,64.79,0.87,34.34
132,4_T,2odifferent,64.78,0.87,34.35
133,6_J,1o,64.78,0.9,34.32
134,3_4,2osame,64.78,1.06,34.16
135,5_8,2odifferent,64.73,0.86,34.41
136,3_J,1o,64.71,0.97,34.32
137,6_T,2osame,64.71,0.96,34.32
138,6_8,2osame,64.69,0.96,34.36
139,5_J,2osame,64.68,1.02,34.31
140,6_8,2osame,64.68,0.96,34.36
141,2_5,2odifferent,64.67,0.95,34.39
142,4_J,1o,64.66,0.96,34.37
143,3_T,1o,64.64,0.96,34.4
144,5_T,2odifferent,64.6,0.86,34.53
145,4_T,1o,64.59,0.95,34.46
146,7_J,1o,64.55,0.91,34.55
147,4_6,2osame,64.48,1.01,34.51
148,4_6,2osame,64.48,1.01,34.52
149,8_9,2s,64.44,4.1,31.46
150,5_T,1o,64.41,0.94,34.64
151,5_J,2odifferent,64.38,0.86,34.75
152,7_J,2osame,64.34,0.99,34.67
153,5_7,2osame,64.3,1.01,34.69
154,5_7,2osame,64.3,1.01,34.69
