,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_5,2osame,65.47,11.09,23.44
1,5_8,2osame,65.2,10.38,24.42
2,2_5,1o,64.98,10.88,24.14
3,5_8,2odifferent,64.87,9.98,25.15
4,5_8,1o,64.7,10.18,25.12
5,2_5,2odifferent,64.43,10.71,24.86
6,2_3,2osame,64.32,3.36,32.32
7,2_3,2osame,64.32,3.36,32.32
8,2_4,2osame,64.27,3.35,32.37
9,2_4,2osame,64.27,3.36,32.38
10,2_7,2osame,63.92,3.31,32.77
11,2_3,1o,63.82,3.29,32.89
12,2_3,1o,63.82,3.31,32.87
13,3_5,2osame,63.8,10.93,25.27
14,2_4,1o,63.77,3.31,32.92
15,2_4,1o,63.77,3.28,32.95
16,3_8,2osame,63.75,3.32,32.94
17,5_7,2osame,63.74,10.22,26.04
18,4_5,2osame,63.72,10.89,25.4
19,2_8,2osame,63.52,3.32,33.17
20,5_7,2odifferent,63.45,9.83,26.72
21,2_7,1o,63.44,3.22,33.35
22,3_5,1o,63.34,10.72,25.94
23,2_3,2odifferent,63.3,3.25,33.45
24,5_7,1o,63.26,10.03,26.71
25,3_8,1o,63.26,3.23,33.52
26,4_5,1o,63.25,10.68,26.07
27,2_4,2odifferent,63.25,3.23,33.51
28,2_7,2osame,63.24,3.3,33.46
29,3_8,2osame,63.06,3.31,33.63
30,2_8,1o,63.03,3.23,33.74
31,2_7,2odifferent,62.94,3.17,33.89
32,2_8,2osame,62.84,3.31,33.85
33,3_5,2odifferent,62.81,10.54,26.65
34,3_4,2osame,62.77,3.35,33.88
35,3_4,2osame,62.77,3.35,33.88
36,2_6,2osame,62.77,3.31,33.92
37,3_8,2odifferent,62.76,3.16,34.07
38,2_7,1o,62.75,3.26,33.99
39,4_5,2odifferent,62.73,10.48,26.79
40,3_7,2osame,62.62,3.3,34.09
41,3_8,1o,62.58,3.25,34.18
42,2_8,2odifferent,62.54,3.18,34.27
43,4_8,2osame,62.44,3.31,34.24
44,2_8,1o,62.35,3.27,34.38
45,2_6,1o,62.31,3.22,34.47
46,3_4,1o,62.29,3.28,34.42
47,3_4,1o,62.29,3.27,34.44
48,5_6,2osame,62.28,10.12,27.6
49,3_7,1o,62.15,3.21,34.64
50,2_6,2osame,62.09,3.31,34.61
51,5_6,2odifferent,62.04,9.73,28.23
52,4_8,1o,61.98,3.23,34.8
53,3_7,2osame,61.93,3.29,34.78
54,2_6,2odifferent,61.83,3.18,34.99
55,5_6,1o,61.83,9.92,28.25
56,3_4,2odifferent,61.8,3.21,34.99
57,4_8,2osame,61.76,3.31,34.93
58,3_7,2odifferent,61.67,3.15,35.18
59,2_6,1o,61.62,3.26,35.12
60,4_8,2odifferent,61.5,3.15,35.35
61,3_6,2osame,61.46,3.3,35.24
62,3_7,1o,61.46,3.23,35.31
63,4_7,2osame,61.31,3.3,35.39
64,4_8,1o,61.29,3.23,35.47
65,3_6,1o,61.02,3.21,35.77
66,5_8,2s,60.96,9.66,29.39
67,4_7,1o,60.87,3.21,35.92
68,3_6,2osame,60.77,3.3,35.93
69,2_3,1s,60.72,3.14,36.14
70,2_4,1s,60.67,3.14,36.19
71,4_7,2osame,60.62,3.29,36.08
72,3_6,2odifferent,60.56,3.15,36.29
73,2_5,2s,60.49,10.34,29.17
74,4_7,2odifferent,60.41,3.13,36.46
75,3_6,1o,60.33,3.23,36.44
76,4_6,2osame,60.21,3.3,36.49
77,4_7,1o,60.18,3.22,36.6
78,2_7,1s,59.85,3.09,37.05
79,4_6,1o,59.78,3.21,37.0
80,3_8,1s,59.69,3.1,37.2
81,5_7,2s,59.62,9.53,30.85
82,4_6,2osame,59.51,3.3,37.19
83,2_8,1s,59.48,3.1,37.42
84,2_3,2s,59.41,3.07,37.52
85,2_4,2s,59.36,3.06,37.58
86,4_6,2odifferent,59.34,3.14,37.52
87,3_4,1s,59.23,3.13,37.64
88,4_6,1o,59.09,3.22,37.69
89,2_7,2s,59.0,3.01,38.0
90,3_5,2s,58.98,10.21,30.81
91,4_5,2s,58.89,10.16,30.94
92,3_8,2s,58.84,3.02,38.14
93,2_6,1s,58.73,3.1,38.17
94,2_8,2s,58.63,3.02,38.35
95,3_7,1s,58.59,3.08,38.32
96,4_8,1s,58.44,3.1,38.46
97,5_6,2s,58.3,9.45,32.25
98,3_4,2s,58.01,3.05,38.94
99,2_6,2s,57.96,3.01,39.03
100,3_7,2s,57.82,3.0,39.18
101,4_8,2s,57.67,3.02,39.31
102,3_6,1s,57.48,3.09,39.44
103,4_7,1s,57.34,3.08,39.58
104,3_6,2s,56.79,3.0,40.21
105,4_7,2s,56.66,3.0,40.34
106,4_6,1s,56.26,3.09,40.65
107,4_6,2s,55.66,3.0,41.34
108,6_7,2odifferent,54.63,3.07,42.3
109,6_7,2osame,54.63,3.24,42.13
110,6_7,2osame,54.63,3.24,42.13
111,6_7,1o,54.29,3.16,42.55
112,6_7,1o,54.29,3.16,42.55
113,6_8,2odifferent,53.07,5.56,41.37
114,6_8,2osame,53.06,5.77,41.17
115,6_8,2osame,53.06,5.77,41.17
116,6_8,1o,52.73,5.66,41.61
117,6_8,1o,52.73,5.66,41.61
118,6_7,1s,51.6,3.04,45.37
119,6_7,2s,51.16,2.95,45.89
120,6_8,1s,50.2,5.37,44.43
121,6_8,2s,49.71,5.26,45.03
122,7_8,2odifferent,49.71,5.12,45.17
123,7_8,2osame,49.62,5.32,45.05
124,7_8,2osame,49.62,5.32,45.05
125,7_8,1o,49.33,5.22,45.46
126,7_8,1o,49.33,5.22,45.45
127,2_2,2osame,47.1,2.24,50.67
128,7_8,1s,47.02,4.96,48.02
129,2_2,1o,46.71,2.2,51.09
130,7_8,2s,46.57,4.86,48.58
131,2_2,2odifferent,46.31,2.16,51.53
132,3_3,2osame,46.3,1.87,51.83
133,4_4,2osame,46.06,1.56,52.39
134,3_3,1o,45.92,1.81,52.27
135,4_4,1o,45.67,1.49,52.83
136,3_3,2odifferent,45.53,1.76,52.71
137,4_4,2odifferent,45.29,1.42,53.29
138,2_K,1o,42.2,0.74,57.07
139,2_K,2odifferent,41.95,0.7,57.35
140,2_Q,1o,41.89,1.0,57.11
141,3_K,1o,41.81,0.73,57.47
142,4_K,1o,41.81,0.73,57.47
143,2_K,2osame,41.77,0.81,57.42
144,2_K,2osame,41.76,0.82,57.42
145,2_Q,2odifferent,41.65,0.96,57.38
146,3_K,2odifferent,41.57,0.67,57.76
147,4_K,2odifferent,41.57,0.66,57.78
148,2_J,1o,41.54,1.4,57.06
149,2_K,1o,41.53,0.78,57.7
150,3_Q,1o,41.5,0.99,57.51
151,4_Q,1o,41.5,0.99,57.51
152,2_Q,2osame,41.46,1.07,57.47
153,2_Q,2osame,41.46,1.08,57.47
154,4_K,2osame,41.37,0.8,57.83
155,3_K,2osame,41.37,0.8,57.83
156,3_K,2osame,41.37,0.81,57.83
157,4_K,2osame,41.37,0.81,57.83
158,2_J,2odifferent,41.3,1.36,57.34
159,4_Q,2odifferent,41.27,0.92,57.81
160,3_Q,2odifferent,41.27,0.93,57.8
161,2_Q,1o,41.22,1.04,57.74
162,2_T,1o,41.2,2.97,55.84
163,4_J,1o,41.15,1.39,57.47
164,3_J,1o,41.15,1.39,57.47
165,4_K,1o,41.14,0.73,58.13
166,3_K,1o,41.14,0.75,58.12
167,2_J,2osame,41.1,1.48,57.43
168,2_J,2osame,41.09,1.48,57.43
169,4_Q,2osame,41.06,1.06,57.88
170,3_Q,2osame,41.06,1.07,57.87
171,4_Q,2osame,41.06,1.07,57.88
172,3_Q,2osame,41.06,1.06,57.88
173,2_T,2odifferent,40.97,2.92,56.11
174,2_A,1o,40.96,0.5,58.54
175,4_J,2odifferent,40.91,1.32,57.76
176,3_J,2odifferent,40.91,1.33,57.75
177,2_J,1o,40.87,1.44,57.7
178,4_Q,1o,40.83,0.99,58.17
179,3_Q,1o,40.83,1.01,58.16
180,4_T,1o,40.81,3.0,56.2
181,3_T,1o,40.81,3.0,56.2
182,2_T,2osame,40.75,3.05,56.2
183,2_T,2osame,40.74,3.06,56.2
184,2_A,2odifferent,40.73,0.47,58.8
185,3_J,2osame,40.7,1.46,57.84
186,4_J,2osame,40.7,1.46,57.84
187,4_J,2osame,40.69,1.47,57.84
188,3_J,2osame,40.69,1.47,57.84
189,4_T,2odifferent,40.58,2.92,56.5
190,3_T,2odifferent,40.58,2.93,56.48
191,3_A,1o,40.57,0.49,58.94
192,4_A,1o,40.57,0.49,58.94
193,2_T,1o,40.52,3.0,56.47
194,2_A,2osame,40.51,0.58,58.91
195,2_A,2osame,40.5,0.58,58.92
196,4_J,1o,40.48,1.4,58.13
197,3_J,1o,40.48,1.41,58.12
198,4_A,2odifferent,40.35,0.42,59.23
199,4_T,2osame,40.35,3.09,56.57
200,3_A,2odifferent,40.35,0.44,59.22
201,3_T,2osame,40.35,3.08,56.56
202,4_T,2osame,40.35,3.08,56.57
203,3_T,2osame,40.35,3.09,56.57
204,2_A,1o,40.29,0.54,59.17
205,3_T,1o,40.13,3.02,56.85
206,4_T,1o,40.13,3.01,56.86
207,4_A,2osame,40.11,0.57,59.32
208,3_A,2osame,40.11,0.57,59.32
209,4_A,2osame,40.1,0.56,59.33
210,3_A,2osame,40.1,0.57,59.33
211,2_K,1s,39.9,0.78,59.32
212,4_A,1o,39.89,0.5,59.61
213,3_A,1o,39.89,0.51,59.59
214,2_Q,1s,39.64,1.03,59.34
215,4_K,1s,39.53,0.77,59.7
216,3_K,1s,39.53,0.77,59.7
217,2_J,1s,39.32,1.4,59.28
218,2_K,2s,39.28,0.7,60.02
219,3_Q,1s,39.27,1.02,59.72
220,4_Q,1s,39.27,1.01,59.72
221,2_Q,2s,39.02,0.94,60.03
222,2_T,1s,39.0,2.86,58.13
223,4_J,1s,38.95,1.39,59.66
224,3_J,1s,38.95,1.39,59.65
225,3_K,2s,38.94,0.69,60.37
226,4_K,2s,38.94,0.69,60.37
227,2_J,2s,38.71,1.32,59.97
228,2_A,1s,38.68,0.56,60.77
229,3_Q,2s,38.68,0.94,60.38
230,4_Q,2s,38.68,0.94,60.38
231,3_T,1s,38.64,2.9,58.47
232,4_T,1s,38.63,2.89,58.47
233,2_T,2s,38.4,2.78,58.82
234,3_J,2s,38.37,1.32,60.32
235,4_J,2s,38.37,1.31,60.32
236,4_A,1s,38.31,0.54,61.15
237,3_A,1s,38.31,0.55,61.14
238,2_A,2s,38.14,0.48,61.38
239,4_T,2s,38.06,2.81,59.13
240,3_T,2s,38.06,2.81,59.13
241,4_A,2s,37.8,0.47,61.73
242,3_A,2s,37.8,0.47,61.73
243,8_K,2odifferent,37.75,0.6,61.64
244,6_K,2odifferent,37.45,0.6,61.95
245,7_K,2odifferent,37.45,0.59,61.95
246,7_Q,2odifferent,37.44,0.87,61.69
247,8_K,2osame,37.41,0.76,61.83
248,6_A,2odifferent,37.39,0.37,62.24
249,8_K,1o,37.25,0.68,62.07
250,8_K,1o,37.24,0.68,62.09
251,6_Q,2odifferent,37.15,0.86,61.99
252,7_A,2odifferent,37.13,0.36,62.51
253,8_A,2odifferent,37.13,0.36,62.52
254,7_K,2osame,37.1,0.75,62.16
255,6_K,2osame,37.09,0.75,62.16
256,7_Q,2osame,37.09,1.02,61.89
257,6_J,2odifferent,37.09,1.27,61.64
258,6_A,2osame,37.03,0.52,62.45
259,6_K,1o,36.94,0.67,62.39
260,7_K,1o,36.94,0.67,62.39
261,6_K,1o,36.93,0.67,62.4
262,7_Q,1o,36.93,0.94,62.13
263,7_K,1o,36.93,0.67,62.4
264,7_Q,1o,36.92,0.94,62.14
265,6_A,1o,36.87,0.44,62.68
266,6_A,1o,36.86,0.44,62.7
267,6_Q,2osame,36.79,1.01,62.21
268,8_A,2osame,36.77,0.51,62.73
269,7_A,2osame,36.76,0.51,62.73
270,8_K,2osame,36.73,0.76,62.52
271,6_J,2osame,36.72,1.42,61.86
272,6_Q,1o,36.64,0.93,62.43
273,6_Q,1o,36.63,0.93,62.45
274,8_A,1o,36.61,0.43,62.97
275,8_A,1o,36.61,0.43,62.96
276,7_A,1o,36.61,0.43,62.96
277,7_A,1o,36.6,0.43,62.97
278,6_J,1o,36.57,1.34,62.08
279,6_J,1o,36.56,1.34,62.1
280,8_Q,2odifferent,36.55,0.87,62.58
