,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_3,2odifferent,50.1,25.09,24.81
1,2_3,2osame,50.08,25.81,24.12
2,2_4,2odifferent,49.96,25.07,24.97
3,2_4,2osame,49.94,25.78,24.28
4,2_5,2odifferent,49.83,25.1,25.07
5,2_5,2osame,49.8,25.81,24.39
6,2_3,1o,49.77,25.45,24.78
7,2_4,1o,49.63,25.42,24.94
8,2_5,1o,49.5,25.45,25.05
9,2_3,2s,47.0,23.87,29.13
10,2_4,2s,46.89,23.85,29.26
11,2_5,2s,46.77,23.88,29.34
12,3_4,2odifferent,45.32,13.34,41.33
13,3_4,2osame,45.19,13.64,41.17
14,3_4,2osame,45.19,13.65,41.16
15,3_5,2odifferent,45.18,13.35,41.48
16,3_5,2osame,45.04,13.66,41.3
17,3_5,2osame,45.04,13.64,41.32
18,3_4,1o,44.94,13.48,41.58
19,3_4,1o,44.94,13.48,41.58
20,3_5,1o,44.79,13.49,41.73
21,3_5,1o,44.79,13.49,41.73
22,4_5,2odifferent,43.7,13.32,42.98
23,4_5,2osame,43.52,13.63,42.86
24,4_5,2osame,43.52,13.63,42.85
25,4_5,1o,43.28,13.46,43.26
26,4_5,1o,43.28,13.46,43.26
27,3_4,1s,42.96,12.6,44.44
28,3_5,1s,42.83,12.61,44.56
29,3_4,2s,42.49,12.46,45.05
30,3_5,2s,42.37,12.47,45.16
31,4_5,1s,41.42,12.59,45.99
32,4_5,2s,40.99,12.45,46.55
33,3_K,2odifferent,37.04,0.76,62.21
34,3_Q,2odifferent,36.95,1.01,62.03
35,3_K,2osame,36.71,0.85,62.44
36,4_K,2odifferent,36.69,0.73,62.58
37,3_Q,2osame,36.62,1.1,62.27
38,4_Q,2odifferent,36.6,0.99,62.41
39,3_K,1o,36.56,0.79,62.65
40,3_K,1o,36.55,0.79,62.66
41,3_J,2odifferent,36.52,1.42,62.06
42,3_T,2odifferent,36.52,2.05,61.43
43,3_Q,1o,36.47,1.05,62.48
44,3_Q,1o,36.46,1.05,62.49
45,4_K,2osame,36.35,0.83,62.82
46,5_K,2odifferent,36.33,0.71,62.95
47,3_8,2odifferent,36.32,5.09,58.58
48,3_9,2odifferent,36.3,3.21,60.49
49,4_Q,2osame,36.26,1.09,62.65
50,5_Q,2odifferent,36.25,0.97,62.78
51,4_9,2odifferent,36.24,3.19,60.57
52,4_K,1o,36.2,0.77,63.03
53,4_K,1o,36.19,0.77,63.04
54,3_T,2osame,36.17,2.15,61.68
55,3_J,2osame,36.17,1.52,62.31
56,3_A,2odifferent,36.17,0.53,63.3
57,4_J,2odifferent,36.16,1.4,62.44
58,4_T,2odifferent,36.16,2.03,61.81
59,4_Q,1o,36.11,1.02,62.86
60,5_T,2odifferent,36.11,2.02,61.87
61,4_Q,1o,36.1,1.02,62.87
62,3_J,1o,36.03,1.46,62.51
63,3_K,2osame,36.03,0.87,63.1
64,3_T,1o,36.03,2.09,61.88
65,3_T,1o,36.02,2.09,61.89
66,3_J,1o,36.02,1.46,62.52
67,5_K,2osame,35.99,0.82,63.19
68,3_8,2osame,35.98,5.23,58.79
69,3_9,2osame,35.95,3.32,60.73
70,3_Q,2osame,35.94,1.13,62.93
71,5_Q,2osame,35.9,1.08,63.02
72,4_9,2osame,35.89,3.31,60.8
73,5_K,1o,35.84,0.75,63.41
74,5_K,1o,35.83,0.75,63.42
75,3_8,1o,35.83,5.15,59.02
76,3_8,1o,35.82,5.15,59.03
77,3_A,2osame,35.81,0.62,63.57
78,4_T,2osame,35.81,2.14,62.05
79,3_9,1o,35.81,3.25,60.94
80,5_J,2odifferent,35.81,1.38,62.81
81,4_J,2osame,35.81,1.5,62.69
82,3_9,1o,35.8,3.25,60.95
