,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_4,1o,86.62,6.12,7.26
1,2_3,2osame,86.3,3.79,9.91
2,2_3,2osame,86.3,3.79,9.91
3,2_4,2odifferent,85.81,6.06,8.14
4,2_3,1o,85.55,3.73,10.72
5,2_3,1o,85.55,3.75,10.7
6,3_4,1o,84.84,5.98,9.18
7,2_3,2odifferent,84.79,3.69,11.51
8,3_4,2odifferent,84.05,5.9,10.06
9,2_3,1s,82.02,3.56,14.42
10,2_4,2s,81.44,5.76,12.8
11,2_3,2s,80.83,3.5,15.67
12,2_2,2osame,79.83,3.81,16.36
13,3_3,2osame,79.8,3.79,16.41
14,3_4,2s,79.8,5.64,14.56
15,2_2,1o,79.18,3.77,17.05
16,3_3,1o,79.14,3.74,17.12
17,2_2,2odifferent,78.52,3.73,17.75
18,3_3,2odifferent,78.48,3.68,17.83
19,2_7,1o,69.79,2.39,27.83
20,2_K,1o,69.75,0.82,29.43
21,2_6,1o,69.67,2.68,27.65
22,2_A,1o,69.64,0.59,29.78
23,2_7,2osame,69.59,2.45,27.96
24,2_7,2osame,69.59,2.45,27.96
25,2_K,2osame,69.56,0.88,29.56
26,2_K,2osame,69.56,0.88,29.56
27,3_K,1o,69.56,0.81,29.63
28,2_6,2osame,69.47,2.75,27.79
29,2_6,2osame,69.47,2.75,27.79
30,3_A,1o,69.45,0.58,29.97
31,2_A,2osame,69.44,0.65,29.91
32,2_A,2osame,69.44,0.65,29.91
33,2_5,1o,69.38,3.0,27.62
34,3_K,2osame,69.37,0.88,29.76
35,2_Q,1o,69.37,1.05,29.59
36,3_K,2osame,69.37,0.88,29.76
37,2_7,2odifferent,69.26,2.35,28.39
38,3_A,2osame,69.24,0.65,30.11
39,3_A,2osame,69.24,0.65,30.11
40,2_K,2odifferent,69.23,0.78,29.99
41,3_Q,1o,69.18,1.04,29.78
42,2_Q,2osame,69.17,1.11,29.72
43,2_Q,2osame,69.17,1.11,29.72
44,2_5,2osame,69.16,3.07,27.77
45,2_5,2osame,69.16,3.07,27.77
46,2_6,2odifferent,69.16,2.64,28.2
47,2_A,2odifferent,69.12,0.55,30.33
48,3_8,1o,69.09,2.09,28.81
49,2_8,1o,69.08,2.09,28.82
50,2_7,1o,69.07,2.42,28.52
51,3_K,2odifferent,69.05,0.75,30.2
52,2_K,1o,69.04,0.85,30.12
53,2_J,1o,68.98,1.28,29.74
54,3_7,1o,68.98,2.38,28.64
55,3_Q,2osame,68.97,1.11,29.92
56,3_Q,2osame,68.97,1.11,29.92
57,2_6,1o,68.95,2.71,28.34
58,3_A,2odifferent,68.94,0.52,30.54
59,2_A,1o,68.92,0.62,30.46
60,3_8,2osame,68.89,2.16,28.95
61,3_8,2osame,68.89,2.16,28.95
62,2_8,2osame,68.88,2.16,28.96
63,2_8,2osame,68.88,2.16,28.96
64,2_5,2odifferent,68.87,2.97,28.16
65,3_6,1o,68.87,2.67,28.46
66,3_K,1o,68.85,0.82,30.33
67,2_Q,2odifferent,68.85,1.01,30.14
68,3_J,1o,68.79,1.28,29.93
69,2_J,2osame,68.77,1.35,29.88
70,2_J,2osame,68.77,1.35,29.88
71,3_7,2osame,68.76,2.45,28.79
72,3_7,2osame,68.76,2.45,28.79
73,3_A,1o,68.73,0.59,30.68
74,3_Q,2odifferent,68.66,0.98,30.35
75,2_Q,1o,68.65,1.08,30.27
76,2_5,1o,68.65,3.03,28.32
77,3_6,2osame,68.64,2.74,28.62
78,3_6,2osame,68.64,2.74,28.62
79,2_T,1o,68.59,1.53,29.88
80,3_8,2odifferent,68.58,2.04,29.38
81,2_9,1o,68.58,1.82,29.61
82,3_J,2osame,68.58,1.34,30.08
83,3_J,2osame,68.58,1.34,30.08
84,2_8,2odifferent,68.57,2.06,29.37
85,3_5,1o,68.57,3.0,28.44
86,3_7,2odifferent,68.47,2.33,29.2
87,2_J,2odifferent,68.47,1.25,30.29
88,3_Q,1o,68.46,1.05,30.49
89,3_T,1o,68.4,1.52,30.08
90,3_9,1o,68.39,1.81,29.8
91,2_T,2osame,68.38,1.59,30.03
92,2_T,2osame,68.38,1.59,30.03
93,3_8,1o,68.37,2.11,29.52
94,3_6,2odifferent,68.37,2.62,29.02
95,2_8,1o,68.36,2.13,29.51
96,2_9,2osame,68.36,1.88,29.75
97,2_9,2osame,68.36,1.88,29.75
98,3_5,2osame,68.33,3.06,28.61
99,3_5,2osame,68.33,3.06,28.61
100,3_J,2odifferent,68.28,1.22,30.5
101,3_7,1o,68.26,2.39,29.35
102,2_J,1o,68.26,1.31,30.42
103,3_T,2osame,68.19,1.59,30.23
104,3_T,2osame,68.19,1.59,30.23
105,3_9,2osame,68.17,1.88,29.95
106,3_9,2osame,68.17,1.88,29.95
107,3_6,1o,68.14,2.69,29.17
108,2_T,2odifferent,68.08,1.49,30.43
109,3_5,2odifferent,68.08,2.94,28.98
110,2_9,2odifferent,68.07,1.78,30.15
111,3_J,1o,68.07,1.29,30.64
112,3_T,2odifferent,67.9,1.46,30.63
113,3_9,2odifferent,67.89,1.76,30.36
114,2_T,1o,67.87,1.56,30.57
115,2_9,1o,67.86,1.85,30.29
116,3_5,1o,67.84,3.01,29.15
117,3_T,1o,67.69,1.53,30.78
118,3_9,1o,67.67,1.82,30.51
119,4_K,2odifferent,66.98,2.66,30.35
120,4_K,1o,66.77,2.76,30.47
121,4_Q,2odifferent,66.6,2.89,30.5
122,4_Q,1o,66.39,2.99,30.62
123,4_9,2odifferent,66.28,3.22,30.51
124,4_J,2odifferent,66.22,3.13,30.65
125,2_7,1s,66.19,2.33,31.48
126,2_K,1s,66.15,0.84,33.0
127,2_6,1s,66.06,2.6,31.34
128,4_9,1o,66.05,3.3,30.64
129,2_A,1s,66.02,0.63,33.35
130,4_J,1o,66.0,3.23,30.77
131,3_K,1s,65.96,0.84,33.2
132,4_A,2odifferent,65.88,2.33,31.79
133,4_T,2odifferent,65.84,3.38,30.79
134,3_A,1s,65.83,0.62,33.55
135,2_Q,1s,65.79,1.06,33.15
136,2_5,1s,65.75,2.91,31.34
137,4_A,1o,65.65,2.42,31.93
138,2_7,2s,65.64,2.26,32.1
139,4_T,1o,65.61,3.47,30.92
140,3_Q,1s,65.6,1.06,33.34
141,2_K,2s,65.58,0.77,33.65
142,2_6,2s,65.55,2.53,31.92
143,3_8,1s,65.54,2.05,32.41
144,2_8,1s,65.53,2.05,32.42
145,2_A,2s,65.49,0.55,33.96
146,2_J,1s,65.43,1.29,33.28
147,3_K,2s,65.42,0.77,33.82
148,3_7,1s,65.4,2.32,32.28
149,3_A,2s,65.32,0.55,34.13
150,2_5,2s,65.29,2.84,31.87
151,3_6,1s,65.27,2.6,32.13
152,3_J,1s,65.24,1.28,33.48
153,2_Q,2s,65.23,0.99,33.78
154,4_8,2odifferent,65.2,3.39,31.41
155,2_T,1s,65.07,1.52,33.41
156,3_Q,2s,65.06,0.98,33.95
157,2_9,1s,65.05,1.79,33.16
158,3_8,2s,65.0,1.98,33.02
159,2_8,2s,64.99,1.98,33.03
160,3_5,1s,64.96,2.9,32.14
161,4_8,1o,64.96,3.47,31.57
162,3_7,2s,64.9,2.25,32.85
163,3_T,1s,64.88,1.51,33.61
164,2_J,2s,64.87,1.21,33.91
165,3_9,1s,64.87,1.79,33.35
166,3_6,2s,64.81,2.53,32.67
167,3_J,2s,64.71,1.21,34.08
168,3_5,2s,64.55,2.83,32.62
169,2_T,2s,64.52,1.45,34.03
170,2_9,2s,64.51,1.72,33.77
171,3_T,2s,64.36,1.44,34.2
172,3_9,2s,64.34,1.72,33.94
173,4_7,2odifferent,64.11,3.55,32.34
174,4_7,1o,63.85,3.64,32.51
175,4_6,2odifferent,63.01,3.73,33.27
176,4_K,2s,63.0,2.56,34.44
177,4_6,1o,62.73,3.82,33.45
178,4_Q,2s,62.65,2.78,34.57
179,4_9,2s,62.35,3.09,34.56
180,4_J,2s,62.3,3.0,34.7
181,4_A,2s,61.98,2.26,35.77
182,4_T,2s,61.94,3.23,34.82
183,4_5,2odifferent,61.47,4.39,34.14
184,4_8,2s,61.35,3.27,35.39
185,4_5,1o,61.17,4.49,34.35
186,4_7,2s,60.33,3.44,36.23
187,4_6,2s,59.3,3.62,37.07
188,4_5,2s,57.87,4.26,37.87
189,6_A,2odifferent,55.5,0.44,44.06
190,5_K,2odifferent,55.28,0.65,44.07
191,6_A,1o,55.08,0.51,44.41
192,6_A,1o,55.08,0.51,44.41
193,5_Q,2odifferent,54.94,0.82,44.24
194,5_K,1o,54.86,0.71,44.43
195,7_A,2odifferent,54.85,0.43,44.73
196,6_K,2odifferent,54.85,0.61,44.54
197,5_K,1o,54.85,0.71,44.43
198,5_A,2odifferent,54.83,0.48,44.69
199,6_A,2osame,54.67,0.57,44.76
200,6_A,2osame,54.67,0.57,44.76
201,5_J,2odifferent,54.6,1.0,44.4
202,5_T,2odifferent,54.6,1.2,44.2
203,5_Q,1o,54.52,0.89,44.6
204,6_J,2odifferent,54.51,0.97,44.52
205,5_Q,1o,54.51,0.88,44.61
206,6_Q,2odifferent,54.51,0.78,44.71
207,7_K,2odifferent,54.43,0.6,44.97
208,7_Q,2odifferent,54.43,0.78,44.78
209,6_K,1o,54.43,0.67,44.9
210,8_A,2odifferent,54.43,0.42,45.15
211,5_K,2osame,54.43,0.78,44.79
212,5_K,2osame,54.43,0.78,44.79
213,7_A,1o,54.42,0.49,45.09
214,7_A,1o,54.42,0.49,45.09
215,6_K,1o,54.42,0.67,44.91
216,5_A,1o,54.39,0.54,45.06
217,5_A,1o,54.39,0.54,45.07
218,8_K,2odifferent,54.36,0.6,45.04
219,9_A,2odifferent,54.31,0.42,45.26
220,K_A,2odifferent,54.21,0.44,45.35
221,5_T,1o,54.17,1.26,44.57
222,5_J,1o,54.17,1.06,44.76
223,5_T,1o,54.16,1.26,44.58
224,5_J,1o,54.16,1.06,44.77
225,6_Q,1o,54.08,0.85,45.07
226,5_Q,2osame,54.08,0.95,44.96
227,6_J,1o,54.08,1.04,44.88
228,6_J,1o,54.08,1.04,44.89
229,6_Q,1o,54.08,0.84,45.08
230,5_Q,2osame,54.08,0.95,44.96
231,7_A,2osame,54.0,0.56,45.45
232,8_A,1o,54.0,0.48,45.51
233,6_K,2osame,54.0,0.74,45.26
234,7_A,2osame,54.0,0.56,45.45
235,7_Q,1o,54.0,0.85,45.15
236,7_K,1o,54.0,0.66,45.33
237,7_Q,1o,54.0,0.85,45.15
238,8_A,1o,54.0,0.48,45.51
239,7_K,1o,54.0,0.66,45.34
240,6_K,2osame,54.0,0.74,45.26
241,5_A,2osame,53.95,0.61,45.44
242,5_A,2osame,53.95,0.61,45.44
243,8_K,1o,53.93,0.67,45.4
244,8_K,1o,53.93,0.67,45.4
245,9_A,1o,53.88,0.49,45.63
246,9_A,1o,53.88,0.49,45.63
247,Q_A,2odifferent,53.87,0.42,45.7
