,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_5,2osame,74.81,2.99,22.2
1,5_K,2osame,74.46,3.08,22.46
2,2_5,1o,74.2,2.88,22.91
3,5_Q,2osame,74.07,3.07,22.87
4,5_K,2odifferent,73.88,2.87,23.25
5,5_K,1o,73.85,2.97,23.18
6,5_T,2osame,73.69,2.61,23.71
7,5_J,2osame,73.68,3.05,23.27
8,2_5,2odifferent,73.54,2.82,23.64
9,5_Q,2odifferent,73.5,2.85,23.65
10,5_Q,1o,73.46,2.96,23.58
11,5_T,2odifferent,73.14,2.41,24.46
12,5_J,2odifferent,73.13,2.84,24.03
13,3_5,2osame,73.12,2.87,24.01
14,5_T,1o,73.09,2.51,24.41
15,5_J,1o,73.08,2.95,23.97
16,5_9,2osame,72.63,2.5,24.87
17,3_5,1o,72.53,2.77,24.7
18,5_9,2odifferent,72.11,2.3,25.59
19,5_9,1o,72.04,2.4,25.55
20,3_5,2odifferent,71.89,2.68,25.43
21,4_5,2osame,71.42,2.76,25.82
22,5_8,2osame,71.08,2.39,26.53
23,4_5,1o,70.86,2.65,26.49
24,5_8,2odifferent,70.6,2.19,27.21
25,5_8,1o,70.51,2.29,27.2
26,4_5,2odifferent,70.25,2.55,27.2
27,5_7,2osame,69.92,2.29,27.79
28,5_K,2s,69.51,2.76,27.73
29,5_7,2odifferent,69.49,2.09,28.42
30,5_7,1o,69.38,2.19,28.43
31,2_5,2s,69.3,2.71,27.99
32,5_Q,2s,69.16,2.75,28.09
33,5_T,2s,68.83,2.34,28.84
34,5_J,2s,68.81,2.74,28.45
35,5_6,2osame,68.36,2.31,29.34
36,5_6,2odifferent,67.97,2.11,29.92
37,5_9,2s,67.85,2.26,29.89
38,5_6,1o,67.83,2.21,29.96
39,2_3,2osame,67.81,0.66,31.53
40,2_3,2osame,67.81,0.66,31.53
41,3_5,2s,67.76,2.61,29.62
42,2_4,2osame,67.65,0.65,31.7
43,2_4,2osame,67.65,0.65,31.7
44,2_3,1o,67.28,0.6,32.11
45,2_3,1o,67.28,0.62,32.09
46,2_4,1o,67.12,0.58,32.29
47,2_4,1o,67.12,0.61,32.26
48,2_3,2odifferent,66.75,0.57,32.69
49,2_4,2odifferent,66.59,0.55,32.86
50,5_8,2s,66.45,2.17,31.38
51,4_5,2s,66.22,2.52,31.26
52,3_4,2osame,66.15,0.64,33.21
53,3_4,2osame,66.15,0.64,33.21
54,2_K,2osame,65.99,0.61,33.4
55,2_7,2osame,65.95,0.59,33.47
56,3_K,2osame,65.87,0.6,33.53
57,4_K,2osame,65.75,0.59,33.66
58,3_4,1o,65.65,0.58,33.76
59,3_4,1o,65.65,0.57,33.78
60,2_Q,2osame,65.64,0.6,33.76
61,3_Q,2osame,65.52,0.58,33.9
62,3_8,2osame,65.52,0.57,33.91
63,2_K,1o,65.5,0.53,33.97
64,2_7,1o,65.47,0.51,34.02
65,5_7,2s,65.41,2.09,32.5
66,4_9,2osame,65.41,0.57,34.02
67,4_Q,2osame,65.4,0.57,34.03
68,3_K,1o,65.38,0.52,34.1
69,2_9,2osame,65.34,0.58,34.08
70,2_K,2osame,65.32,0.6,34.07
71,2_J,2osame,65.3,0.58,34.12
72,2_8,2osame,65.29,0.57,34.14
73,2_7,2osame,65.28,0.58,34.14
74,4_K,1o,65.26,0.5,34.23
75,3_9,2osame,65.22,0.57,34.21
76,3_K,2osame,65.2,0.59,34.21
77,3_J,2osame,65.18,0.57,34.25
78,2_Q,1o,65.16,0.51,34.33
79,3_4,2odifferent,65.14,0.52,34.34
80,4_K,2osame,65.08,0.58,34.34
81,4_J,2osame,65.06,0.56,34.39
82,3_8,1o,65.05,0.49,34.46
83,3_Q,1o,65.04,0.5,34.46
84,2_6,2osame,65.03,0.61,34.36
85,2_K,2odifferent,65.01,0.49,34.5
86,2_Q,2osame,64.97,0.59,34.44
87,2_7,2odifferent,64.97,0.47,34.55
88,4_9,1o,64.93,0.49,34.58
89,4_Q,1o,64.92,0.49,34.59
90,3_K,2odifferent,64.89,0.46,34.65
91,2_9,1o,64.87,0.5,34.63
92,2_T,2osame,64.86,0.58,34.56
93,3_Q,2osame,64.85,0.58,34.57
94,3_8,2osame,64.85,0.57,34.58
95,2_K,1o,64.83,0.57,34.6
96,2_J,1o,64.82,0.5,34.68
97,2_8,1o,64.82,0.49,34.69
98,2_7,1o,64.79,0.55,34.66
99,4_K,2odifferent,64.77,0.44,34.79
100,3_9,1o,64.75,0.49,34.76
101,4_9,2osame,64.74,0.56,34.69
102,3_T,2osame,64.74,0.57,34.69
103,4_Q,2osame,64.73,0.57,34.71
104,3_K,1o,64.71,0.54,34.75
105,3_J,1o,64.7,0.49,34.81
106,2_9,2osame,64.68,0.58,34.75
107,2_Q,2odifferent,64.67,0.48,34.85
108,3_7,2osame,64.64,0.58,34.78
109,2_J,2osame,64.63,0.58,34.79
110,2_8,2osame,64.62,0.57,34.81
111,4_T,2osame,64.61,0.56,34.83
112,4_K,1o,64.59,0.51,34.89
113,4_J,1o,64.58,0.48,34.94
114,2_6,1o,64.57,0.53,34.9
115,3_8,2odifferent,64.56,0.44,35.0
116,3_9,2osame,64.55,0.57,34.88
117,3_Q,2odifferent,64.55,0.45,35.0
118,3_J,2osame,64.51,0.56,34.93
119,2_Q,1o,64.49,0.55,34.96
120,4_9,2odifferent,64.45,0.42,35.13
121,4_Q,2odifferent,64.43,0.43,35.14
122,4_J,2osame,64.39,0.55,35.06
123,2_T,1o,64.39,0.5,35.11
124,2_9,2odifferent,64.38,0.47,35.15
125,3_8,1o,64.37,0.51,35.12
126,3_Q,1o,64.37,0.52,35.11
127,2_6,2osame,64.36,0.6,35.04
128,2_J,2odifferent,64.33,0.47,35.2
129,2_8,2odifferent,64.33,0.46,35.21
130,3_T,1o,64.27,0.49,35.24
131,3_9,2odifferent,64.26,0.44,35.3
132,4_9,1o,64.26,0.5,35.24
133,4_Q,1o,64.25,0.5,35.25
134,3_J,2odifferent,64.22,0.44,35.35
135,4_8,2osame,64.22,0.56,35.22
136,2_T,2osame,64.19,0.58,35.23
137,3_7,1o,64.19,0.5,35.31
138,2_9,1o,64.19,0.54,35.26
139,2_J,1o,64.15,0.54,35.31
140,4_T,1o,64.15,0.48,35.37
141,2_8,1o,64.14,0.53,35.33
142,4_J,2odifferent,64.1,0.41,35.49
143,2_6,2odifferent,64.09,0.49,35.42
144,3_T,2osame,64.07,0.56,35.37
145,3_9,1o,64.07,0.51,35.41
146,3_J,1o,64.03,0.51,35.46
147,2_3,1s,64.02,0.63,35.35
148,5_6,2s,63.99,2.12,33.89
149,3_7,2osame,63.97,0.57,35.46
150,4_T,2osame,63.94,0.55,35.5
151,4_J,1o,63.91,0.49,35.6
152,2_T,2odifferent,63.91,0.47,35.62
153,2_6,1o,63.89,0.56,35.55
154,2_4,1s,63.86,0.62,35.51
