,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_K,2osame,75.64,1.77,22.59
1,2_Q,2osame,75.24,1.76,23.0
2,2_K,1o,75.0,1.72,23.28
3,2_K,2odifferent,74.99,1.67,23.34
4,2_J,2osame,74.86,1.75,23.4
5,2_7,2osame,74.66,1.29,24.06
6,2_Q,2odifferent,74.61,1.66,23.73
7,2_Q,1o,74.61,1.71,23.68
8,2_9,2osame,74.6,1.73,23.67
9,2_T,2osame,74.48,1.73,23.79
10,2_J,2odifferent,74.23,1.65,24.12
11,2_J,1o,74.23,1.7,24.07
12,2_8,2osame,74.23,1.72,24.05
13,2_3,2osame,74.13,1.67,24.2
14,2_7,2odifferent,74.04,1.2,24.76
15,2_7,1o,74.03,1.24,24.72
16,2_9,2odifferent,73.98,1.63,24.38
17,2_9,1o,73.98,1.68,24.34
18,2_T,2odifferent,73.86,1.64,24.5
19,2_T,1o,73.86,1.68,24.46
20,2_4,2osame,73.69,1.64,24.68
21,2_8,2odifferent,73.63,1.62,24.75
22,2_8,1o,73.62,1.67,24.71
23,2_3,2odifferent,73.54,1.57,24.89
24,2_3,1o,73.52,1.62,24.87
25,2_5,2osame,73.24,1.61,25.14
26,2_4,2odifferent,73.11,1.54,25.35
27,2_6,2osame,73.09,1.3,25.6
28,2_4,1o,73.08,1.59,25.33
29,2_5,2odifferent,72.68,1.52,25.81
30,2_5,1o,72.64,1.57,25.79
31,2_6,2odifferent,72.52,1.22,26.26
32,2_6,1o,72.49,1.26,26.24
33,2_K,2s,70.53,1.62,27.85
34,2_Q,2s,70.18,1.61,28.21
35,2_J,2s,69.83,1.6,28.57
36,2_7,2s,69.65,1.19,29.17
37,2_9,2s,69.59,1.59,28.82
38,2_T,2s,69.49,1.59,28.92
39,2_8,2s,69.26,1.58,29.16
40,2_3,2s,69.25,1.55,29.21
41,2_4,2s,68.84,1.53,29.63
42,2_5,2s,68.44,1.51,30.06
43,2_6,2s,68.22,1.22,30.56
44,3_K,2osame,61.18,0.63,38.19
45,3_K,2osame,61.18,0.66,38.17
46,3_K,2odifferent,61.0,0.54,38.46
47,3_Q,2osame,60.83,0.62,38.55
48,3_Q,2osame,60.82,0.64,38.53
49,4_K,2osame,60.78,0.62,38.6
50,4_K,2osame,60.78,0.63,38.59
51,3_K,1o,60.77,0.58,38.65
52,3_K,1o,60.76,0.58,38.66
53,3_Q,2odifferent,60.66,0.53,38.81
54,4_K,2odifferent,60.61,0.51,38.87
55,3_J,2osame,60.49,0.61,38.91
56,3_J,2osame,60.48,0.63,38.89
57,4_Q,2osame,60.44,0.6,38.96
58,4_Q,2osame,60.43,0.62,38.95
59,3_Q,1o,60.43,0.56,39.01
60,3_Q,1o,60.42,0.56,39.02
61,4_K,1o,60.38,0.55,39.07
62,4_K,1o,60.38,0.55,39.07
63,3_8,2osame,60.35,0.59,39.07
64,3_8,2osame,60.33,0.62,39.05
65,3_9,2osame,60.32,0.59,39.09
66,3_J,2odifferent,60.32,0.51,39.16
67,3_9,2osame,60.31,0.61,39.08
68,4_9,2osame,60.27,0.59,39.14
69,4_Q,2odifferent,60.27,0.5,39.22
70,4_9,2osame,60.26,0.6,39.14
71,3_8,2odifferent,60.19,0.5,39.31
72,3_9,2odifferent,60.16,0.5,39.34
73,3_T,2osame,60.15,0.59,39.26
74,3_T,2osame,60.14,0.62,39.24
75,4_9,2odifferent,60.12,0.49,39.4
76,3_J,1o,60.09,0.55,39.36
77,4_J,2osame,60.09,0.59,39.32
78,4_J,2osame,60.09,0.6,39.31
79,3_J,1o,60.08,0.55,39.37
80,5_Q,2osame,60.04,0.6,39.37
81,5_Q,2osame,60.04,0.59,39.37
82,4_Q,1o,60.04,0.54,39.42
83,4_Q,1o,60.03,0.54,39.43
84,3_T,2odifferent,60.0,0.5,39.5
85,3_8,1o,59.95,0.54,39.51
86,4_J,2odifferent,59.94,0.49,39.57
87,3_8,1o,59.94,0.53,39.52
88,3_9,1o,59.92,0.53,39.54
89,3_9,1o,59.92,0.53,39.55
90,5_Q,2odifferent,59.89,0.48,39.63
91,4_9,1o,59.88,0.52,39.6
92,4_9,1o,59.87,0.52,39.61
93,3_T,1o,59.76,0.54,39.7
94,4_T,2osame,59.76,0.58,39.67
95,4_T,2osame,59.75,0.59,39.66
96,3_T,1o,59.75,0.54,39.71
97,5_T,2osame,59.71,0.58,39.71
98,5_T,2osame,59.7,0.58,39.72
99,4_J,1o,59.7,0.52,39.77
100,5_J,2osame,59.7,0.58,39.73
101,5_J,2osame,59.69,0.58,39.73
102,4_J,1o,59.69,0.52,39.78
103,5_Q,1o,59.65,0.52,39.83
104,5_Q,1o,59.64,0.51,39.84
105,4_T,2odifferent,59.61,0.47,39.91
106,5_T,2odifferent,59.57,0.47,39.96
107,5_J,2odifferent,59.56,0.47,39.98
108,5_K,2osame,59.48,1.51,39.01
109,5_K,2osame,59.48,1.52,39.0
110,4_T,1o,59.37,0.51,40.12
111,4_T,1o,59.36,0.51,40.13
112,5_K,2odifferent,59.33,1.39,39.28
113,5_T,1o,59.33,0.5,40.17
114,5_T,1o,59.32,0.5,40.18
115,5_J,1o,59.31,0.5,40.19
116,5_J,1o,59.31,0.5,40.18
117,5_K,1o,59.09,1.43,39.48
118,5_K,1o,59.09,1.43,39.48
119,3_7,2osame,59.01,0.61,40.39
120,3_7,2osame,59.0,0.63,40.37
121,4_8,2osame,58.99,0.58,40.43
122,4_8,2osame,58.98,0.59,40.43
123,5_9,2osame,58.92,0.58,40.5
124,5_9,2osame,58.91,0.58,40.51
125,3_7,2odifferent,58.89,0.51,40.59
126,4_8,2odifferent,58.87,0.48,40.65
127,5_9,2odifferent,58.8,0.47,40.73
128,6_J,2osame,58.67,0.55,40.78
129,6_J,2osame,58.67,0.55,40.78
130,3_7,1o,58.63,0.55,40.82
131,3_7,1o,58.63,0.55,40.82
132,4_8,1o,58.62,0.51,40.87
133,4_8,1o,58.61,0.51,40.88
134,6_J,2odifferent,58.56,0.44,41.0
135,5_9,1o,58.55,0.5,40.95
136,5_9,1o,58.54,0.5,40.96
137,6_J,1o,58.3,0.47,41.23
138,6_J,1o,58.3,0.47,41.22
139,3_6,2osame,58.09,0.62,41.28
140,3_6,2osame,58.08,0.65,41.27
141,3_6,2odifferent,58.01,0.53,41.46
142,6_Q,2osame,57.98,1.24,40.79
143,6_Q,2osame,57.98,1.24,40.78
144,6_Q,2odifferent,57.88,1.11,41.01
145,3_4,2osame,57.83,0.68,41.49
146,3_4,2osame,57.82,0.69,41.48
147,3_K,1s,57.76,0.61,41.64
148,3_4,2odifferent,57.76,0.59,41.65
149,3_6,1o,57.73,0.57,41.7
150,3_6,1o,57.73,0.57,41.7
151,4_7,2osame,57.66,0.59,41.75
152,5_8,2osame,57.64,0.57,41.8
153,4_7,2osame,57.64,0.61,41.75
154,5_8,2osame,57.63,0.57,41.8
155,6_Q,1o,57.62,1.15,41.23
156,6_Q,1o,57.62,1.15,41.23
157,4_7,2odifferent,57.57,0.49,41.93
158,5_8,2odifferent,57.56,0.46,41.99
159,3_4,1o,57.47,0.63,41.9
160,3_4,1o,57.47,0.63,41.9
161,3_Q,1s,57.44,0.6,41.97
162,3_5,2osame,57.43,0.66,41.91
163,3_5,2osame,57.42,0.68,41.9
164,4_K,1s,57.39,0.59,42.01
165,3_5,2odifferent,57.37,0.57,42.06
166,6_T,2osame,57.37,0.54,42.08
167,6_T,2osame,57.37,0.54,42.08
168,6_T,2odifferent,57.31,0.43,42.27
169,4_7,1o,57.3,0.53,42.17
170,4_7,1o,57.29,0.53,42.18
171,5_8,1o,57.28,0.49,42.22
172,5_8,1o,57.27,0.49,42.23
173,3_J,1s,57.13,0.59,42.29
174,3_5,1o,57.08,0.6,42.32
175,4_Q,1s,57.08,0.58,42.34
176,3_5,1o,57.08,0.6,42.32
177,6_T,1o,57.03,0.46,42.51
178,6_T,1o,57.02,0.46,42.51
179,3_K,2s,57.01,0.57,42.42
180,6_K,2osame,57.01,1.89,41.1
181,6_K,2osame,57.0,1.89,41.11
182,7_J,2osame,56.99,1.22,41.78
183,7_J,2osame,56.99,1.22,41.79
184,3_8,1s,56.98,0.57,42.44
185,7_Q,2osame,56.97,1.87,41.16
186,7_Q,2osame,56.97,1.87,41.16
187,3_9,1s,56.96,0.57,42.47
188,7_J,2odifferent,56.92,1.1,41.98
189,6_K,2odifferent,56.92,1.75,41.33
190,4_9,1s,56.91,0.57,42.51
191,7_Q,2odifferent,56.88,1.74,41.38
192,3_T,1s,56.82,0.57,42.61
193,4_J,1s,56.76,0.57,42.66
194,4_6,2osame,56.74,0.61,42.65
195,4_6,2osame,56.73,0.62,42.64
196,5_Q,1s,56.71,0.57,42.72
197,3_Q,2s,56.7,0.56,42.74
198,4_6,2odifferent,56.69,0.51,42.8
199,4_K,2s,56.66,0.56,42.79
200,6_K,1o,56.65,1.8,41.55
201,7_J,1o,56.64,1.14,42.22
202,6_K,1o,56.64,1.8,41.56
203,7_J,1o,56.64,1.14,42.22
204,7_Q,1o,56.61,1.78,41.61
205,7_Q,1o,56.61,1.78,41.61
206,6_9,2osame,56.58,0.54,42.87
207,6_9,2osame,56.58,0.54,42.87
208,6_9,2odifferent,56.54,0.43,43.04
209,4_T,1s,56.45,0.56,42.98
210,5_T,1s,56.41,0.56,43.03
211,3_J,2s,56.4,0.55,43.06
212,4_6,1o,56.4,0.54,43.06
213,4_6,1o,56.4,0.54,43.06
214,5_J,1s,56.4,0.56,43.04
215,7_T,2osame,56.38,0.53,43.09
216,7_T,2osame,56.38,0.53,43.09
217,4_Q,2s,56.35,0.55,43.11
218,7_T,2odifferent,56.34,0.41,43.25
219,5_7,2osame,56.3,0.58,43.12
220,5_7,2osame,56.29,0.59,43.12
221,5_7,2odifferent,56.26,0.47,43.27
222,3_8,2s,56.26,0.54,43.21
223,6_9,1o,56.25,0.46,43.29
224,6_9,1o,56.24,0.46,43.29
225,3_9,2s,56.23,0.53,43.23
226,5_K,1s,56.19,1.42,42.39
227,4_9,2s,56.19,0.53,43.28
228,3_T,2s,56.1,0.54,43.37
229,4_5,2osame,56.07,0.65,43.28
230,4_5,2osame,56.06,0.66,43.28
231,4_5,2odifferent,56.05,0.55,43.41
232,7_T,1o,56.04,0.45,43.51
233,4_J,2s,56.04,0.54,43.43
234,7_T,1o,56.04,0.45,43.51
235,5_Q,2s,55.99,0.53,43.48
236,5_7,1o,55.97,0.51,43.53
237,5_7,1o,55.96,0.51,43.53
238,3_7,1s,55.76,0.59,43.66
239,4_5,1o,55.74,0.58,43.68
240,4_5,1o,55.74,0.58,43.68
241,4_T,2s,55.74,0.53,43.74
242,4_8,1s,55.73,0.56,43.7
243,5_T,2s,55.7,0.52,43.78
244,5_J,2s,55.68,0.52,43.79
245,5_9,1s,55.66,0.56,43.77
246,7_9,2osame,55.59,0.53,43.88
247,7_9,2osame,55.59,0.53,43.88
248,7_9,2odifferent,55.57,0.42,44.02
249,5_K,2s,55.47,1.38,43.15
250,6_J,1s,55.4,0.54,44.06
251,5_6,2osame,55.39,0.6,44.01
252,5_6,2osame,55.38,0.61,44.01
253,5_6,2odifferent,55.38,0.49,44.13
254,6_8,2osame,55.3,0.53,44.17
255,6_8,2osame,55.3,0.53,44.17
256,6_8,2odifferent,55.29,0.42,44.29
257,7_9,1o,55.27,0.45,44.28
258,7_9,1o,55.26,0.45,44.29
259,5_6,1o,55.07,0.53,44.41
260,5_6,1o,55.07,0.53,44.41
261,3_7,2s,55.05,0.55,44.41
262,4_8,2s,55.04,0.53,44.43
263,7_K,2osame,55.0,2.53,42.48
264,7_K,2osame,54.99,2.52,42.49
265,6_8,1o,54.98,0.45,44.57
266,6_8,1o,54.98,0.45,44.56
267,5_9,2s,54.97,0.52,44.5
268,7_K,2odifferent,54.93,2.38,42.69
269,3_6,1s,54.86,0.6,44.54
270,8_T,2osame,54.82,1.2,43.98
271,8_T,2osame,54.82,1.2,43.98
272,8_T,2odifferent,54.81,1.07,44.12
273,8_J,2osame,54.79,1.85,43.36
274,8_J,2osame,54.78,1.85,43.36
275,6_Q,1s,54.77,1.17,44.07
276,8_J,2odifferent,54.76,1.72,43.53
277,8_9,2osame,54.71,0.52,44.77
278,8_9,2osame,54.71,0.52,44.77
279,8_9,2odifferent,54.71,0.4,44.89
280,6_J,2s,54.69,0.5,44.81
281,7_K,1o,54.65,2.43,42.92
282,7_K,1o,54.65,2.43,42.92
283,3_4,1s,54.6,0.65,44.75
284,4_7,1s,54.51,0.58,44.92
285,8_T,1o,54.5,1.11,44.39
286,8_T,1o,54.5,1.11,44.39
287,5_8,1s,54.48,0.55,44.96
288,8_J,1o,54.46,1.76,43.78
289,8_J,1o,54.46,1.76,43.78
290,8_9,1o,54.39,0.44,45.17
291,8_9,1o,54.39,0.44,45.17
292,7_8,2odifferent,54.32,0.41,45.27
293,7_8,2osame,54.31,0.52,45.17
294,7_8,2osame,54.31,0.52,45.17
295,3_5,1s,54.23,0.63,45.13
296,3_6,2s,54.23,0.56,45.2
297,6_T,1s,54.21,0.53,45.26
298,8_Q,2osame,54.14,2.49,43.37
299,8_Q,2osame,54.13,2.49,43.38
300,8_Q,2odifferent,54.1,2.35,43.56
301,6_Q,2s,54.06,1.13,44.81
302,3_4,2s,54.03,0.61,45.35
303,7_8,1o,54.0,0.44,45.56
304,7_8,1o,54.0,0.44,45.56
305,7_J,1s,53.87,1.16,44.98
306,6_K,1s,53.86,1.77,44.37
307,7_Q,1s,53.84,1.76,44.4
308,4_7,2s,53.83,0.54,45.63
309,5_8,2s,53.82,0.52,45.66
310,8_Q,1o,53.8,2.4,43.8
311,8_Q,1o,53.8,2.4,43.8
312,6_7,2odifferent,53.72,0.43,45.84
313,6_7,2osame,53.69,0.55,45.77
314,6_7,2osame,53.69,0.55,45.77
315,3_5,2s,53.67,0.6,45.73
316,4_6,1s,53.61,0.59,45.8
317,6_T,2s,53.53,0.49,45.97
318,6_9,1s,53.46,0.53,46.01
319,6_7,1o,53.39,0.47,46.14
320,6_7,1o,53.39,0.47,46.14
321,7_T,1s,53.3,0.52,46.18
322,8_K,2osame,53.29,2.68,44.03
323,8_K,2osame,53.28,2.68,44.04
324,5_7,1s,53.26,0.57,46.18
325,8_K,2odifferent,53.24,2.54,44.22
326,7_J,2s,53.17,1.11,45.71
327,6_K,2s,53.16,1.72,45.12
328,7_Q,2s,53.13,1.71,45.17
329,4_6,2s,53.02,0.55,46.43
330,4_5,1s,52.98,0.62,46.4
331,8_K,1o,52.95,2.59,44.47
332,8_K,1o,52.95,2.59,44.47
333,6_9,2s,52.81,0.49,46.7
334,7_T,2s,52.64,0.48,46.88
335,5_7,2s,52.61,0.53,46.86
336,7_9,1s,52.56,0.52,46.93
337,9_T,2odifferent,52.47,1.76,45.76
338,4_5,2s,52.45,0.59,46.96
339,9_T,2osame,52.44,1.9,45.66
