,vs_Hand,type,Equity_%,Draws_%,Loses_%
0,2_6,2osame,71.49,6.45,22.06
1,2_6,1o,70.92,6.3,22.77
2,2_6,2odifferent,70.29,6.2,23.51
3,3_6,2osame,69.81,6.31,23.88
4,6_T,2osame,69.7,5.82,24.48
5,3_6,1o,69.26,6.16,24.58
6,6_T,2odifferent,69.25,5.54,25.21
7,6_T,1o,69.15,5.68,25.17
8,3_6,2odifferent,68.66,6.04,25.3
9,6_9,2osame,68.23,5.67,26.11
10,4_6,2osame,68.13,6.17,25.7
11,6_9,2odifferent,67.82,5.39,26.79
12,6_9,1o,67.69,5.53,26.78
13,4_6,1o,67.61,6.02,26.37
14,4_6,2odifferent,67.03,5.89,27.09
15,6_8,2osame,66.76,5.56,27.67
16,5_6,2osame,66.46,6.02,27.51
17,6_8,2odifferent,66.4,5.29,28.31
18,6_8,1o,66.25,5.43,28.32
19,2_6,2s,66.07,5.99,27.94
20,5_6,1o,65.96,5.88,28.16
21,6_7,2osame,65.66,5.46,28.88
22,2_3,2osame,65.48,1.51,33.02
23,2_3,2osame,65.47,1.51,33.02
24,5_6,2odifferent,65.4,5.74,28.86
25,6_7,2odifferent,65.32,5.19,29.49
26,2_4,2osame,65.26,1.5,33.25
27,2_4,2osame,65.25,1.5,33.25
28,6_7,1o,65.16,5.32,29.52
29,2_5,2osame,65.1,1.48,33.42
30,6_T,2s,65.1,5.4,29.5
31,2_5,2osame,65.1,1.48,33.41
32,2_3,1o,64.97,1.47,33.56
33,2_3,1o,64.97,1.45,33.58
34,2_4,1o,64.75,1.46,33.79
35,2_4,1o,64.75,1.43,33.82
36,2_5,1o,64.6,1.41,33.99
37,2_5,1o,64.6,1.45,33.95
38,3_6,2s,64.53,5.88,29.59
39,2_3,2odifferent,64.45,1.42,34.13
40,2_4,2odifferent,64.24,1.39,34.37
41,2_7,2osame,64.18,1.46,34.36
42,2_5,2odifferent,64.09,1.37,34.54
43,3_8,2osame,63.98,1.44,34.57
44,4_9,2osame,63.84,1.43,34.73
45,2_8,2osame,63.81,1.44,34.74
46,2_9,2osame,63.79,1.44,34.77
47,3_4,2osame,63.76,1.49,34.76
48,2_T,2osame,63.75,1.46,34.78
49,6_9,2s,63.75,5.27,30.98
50,3_4,2osame,63.75,1.49,34.76
51,2_7,1o,63.72,1.38,34.91
52,5_T,2osame,63.69,1.44,34.87
53,3_9,2osame,63.61,1.43,34.96
54,3_5,2osame,63.6,1.48,34.93
55,3_5,2osame,63.6,1.47,34.92
56,3_T,2osame,63.57,1.45,34.98
57,3_8,1o,63.52,1.36,35.12
58,2_7,2osame,63.51,1.45,35.04
59,4_T,2osame,63.45,1.44,35.11
60,4_9,1o,63.37,1.35,35.28
61,2_8,1o,63.35,1.36,35.29
62,2_9,1o,63.32,1.36,35.31
63,3_8,2osame,63.3,1.44,35.26
64,3_4,1o,63.28,1.42,35.3
65,3_4,1o,63.28,1.43,35.29
66,2_T,1o,63.28,1.38,35.33
67,2_7,2odifferent,63.24,1.34,35.42
68,5_T,1o,63.22,1.36,35.42
69,4_9,2osame,63.16,1.43,35.41
